,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
1051,LG전자,0.5693808540054031,0.0975169872305758,0.009460759343886066,0.0038065367295473363,0.004397729470226122,0.0054326920405776075,0.01971643511171347,0.8076179530129225,0.06350646095184796,0.021625300206854922,0.006325636476205604,0.007279860710749194,0.00580840352570252,0.0053673211098536795,0.005400814775293186,0.006251422467907871,11371.0,27800.0,0.11
1052,엘지디스플레이,0.7688296093936791,0.12164588839376143,0.011505687163049508,0.004604476866559208,0.005330470013185646,0.006637965807181093,0.02849602956673095,0.7860656473115628,0.04008681247846857,0.014859014175485545,0.004445347906696217,0.005015364848252101,0.0041545138036489454,0.0038905567749300393,0.003913885867906141,0.004422352325384201,9427.0,28400.0,0.12
1053,현대자동차,0.8268689175993789,0.1007240760144801,0.00885485129589424,0.0034674730668088974,0.004072746674267365,0.00519608448966475,0.02949227783722716,0.625641290529423,0.1545248763838901,0.028867188119301695,0.007828666061797392,0.010116377313154797,0.006959403900231646,0.0061813122753288955,0.006248209502643503,0.007825416262238831,10523.0,55600.0,0.11
1054,엘지이노텍,0.49196229203169556,0.17837637723799324,0.013699303744898068,0.005370578003470813,0.0063983807947266364,0.008791346549040185,0.016549426990104817,0.39338188652243067,0.3066427816962677,0.0575027309440523,0.014399155063283398,0.020864743409764068,0.012319047509008654,0.010559976409588693,0.01067441557943254,0.01433895175776196,7652.0,14600.0,0.5
1055,한국전력공사,0.7988289133752711,0.16940123195603946,0.007816313880783486,0.0028301173413185195,0.003476036879033003,0.004647492695498552,0.012999893872055747,0.3946205752581515,0.41827049984744635,0.08446458358427128,0.019690497149891864,0.024532063130781875,0.015178634706285745,0.01287970087425655,0.012863719722642834,0.017499725726272165,7879.0,59700.0,0.06
1056,LG화학,0.097274166969526,0.3949527972317413,0.017607099272105867,0.005028616286347924,0.007220235798592844,0.013137605518785568,0.005866850045630392,0.2962077481310105,0.2256583086465872,0.03893023587014186,0.009956157770853166,0.014351679513784958,0.008624912981903762,0.007432872931799501,0.007525719508495192,0.010027652332061845,11855.0,22300.0,1.56
1057,에스케이하이닉스,0.06351667342890421,0.11575049844101369,0.5213081075611762,0.015636734658451886,0.08886398864525928,0.01780051260259236,0.0036182723205305093,0.42076119371977827,0.05327797981389955,0.015648836147351523,0.0044327763660711485,0.005315044461810049,0.004014685855770365,0.00365066733468959,0.003678637843394339,0.004392739170041158,12710.0,41600.0,0.07
1058,아모레퍼시픽,0.2735202396381771,0.25679597095881995,0.013859275843573266,0.00512937451396505,0.006276643099484597,0.00916089157658828,0.014193849284992807,0.5150288102222393,0.052449577111139505,0.01642470027098381,0.004750520585888511,0.005698280192156095,0.0043951661374688495,0.004042256602436652,0.004079526630264941,0.004784425343371178,6999.0,3500.0,0.25
1059,앰코테크놀로지코리아,0.11974146995590045,0.7149465854516045,0.03631983320133562,0.008560713099432031,0.013630065728277118,0.026035929913567457,0.007293009190561178,0.26434121975517466,0.1696528002614752,0.04108012326944114,0.009993690270773124,0.012348621170286301,0.00790682757185788,0.006783535573089291,0.006782098070210296,0.00903519225660404,5155.0,3100.0,0.2
1060,삼성에스디아이,0.041685874203285844,0.12272399480240578,0.02680031663136491,0.004480826932014635,0.008067908927389518,0.011779544979810708,0.002591357177310257,1.0,1.1840098365210208e-307,4.463741351947799e-308,1.347283538630898e-308,1.5229999996002027e-308,1.2731603058800033e-308,1.198709378200454e-308,1.207260826521183e-308,1.352234051711155e-308,10747.0,11600.0,0.11
1061,케이씨씨,0.16757402365365132,0.667901589422425,0.017350432552515546,0.005682584753338107,0.007662108953057273,0.012196316123461162,0.00973634539746178,1.0,1.6764095384867716e-307,5.992176081829165e-308,1.773122909301575e-308,2.029898608859256e-308,1.650395937206866e-308,1.5374495376586284e-308,1.547390970273569e-308,1.766722077549427e-308,3752.0,10.3,0.11
1062,이랜드월드,0.3920836064264934,0.36588282865119104,0.01848549356215213,0.0068243869317713615,0.008295446288203879,0.011686927107419023,0.02534344016201704,0.6584954568543206,0.05417763473075785,0.019425095552635673,0.005821517405668778,0.006719580062448377,0.005497688474670382,0.005152681448315188,0.005198414034954221,0.005881786425438483,1981.0,1200.0,1.14
1063,삼성전기,0.38256475845796184,0.11722889411857344,0.009890631013733005,0.0038271435841253057,0.004479235187450289,0.005691814302792875,0.44407501399457283,0.8132721587865501,0.03957901612895367,0.01365247646989735,0.00400939650401359,0.004663578477666977,0.003733538277964549,0.003466342034712944,0.0034920632217703257,0.004017128740689778,4960.0,7200.0,0.1
1064,현대모비스,0.4731529449105788,0.1042026177106512,0.00878709409105552,0.00339173861397559,0.004019966816301843,0.005217992501790372,0.026772077532717244,0.8226156092672192,0.07217796245213486,0.024641197472416138,0.0071983820691853394,0.008257688436950024,0.006579180382554321,0.006072169380151997,0.006106594014693425,0.007082506440753612,10520.0,27300.0,0.07
1065,현대제철,0.475914514882676,0.09402241098571537,0.008423976495642393,0.003388551019030335,0.003936750351253022,0.005081513695613283,0.015538124649521165,1.0,1.9928076409022938e-307,6.857907161703732e-308,2.0093630527196384e-308,2.3423223381367275e-308,1.869746927006109e-308,1.734491003834961e-308,1.747230849558964e-308,2.013365293010942e-308,10707.0,20000.0,0.08
1066,두산에너빌리티,0.5625490322405527,0.06726966596988204,0.007368486071465558,0.0030557106908851413,0.0034683456423277273,0.004169138515492461,0.010367203672447851,0.556490193016492,0.04446547024597515,0.015355930507425723,0.004482792995164167,0.005137590314646112,0.0040909726512106245,0.003775734299564306,0.0037955448769559797,0.004400662455566662,6132.0,3600.0,0.09
1067,엘지생활건강,0.3864242816388251,0.08179129432727997,0.007746505188789543,0.0031199737437746155,0.0035672803508808096,0.004413552087355278,0.023084144100271285,4.094235508551276e-307,3.2449696569324823e-307,5.346593613528866e-307,1.0,1.124532728327018e-307,1.2024303488499387e-307,7.76762555390936e-308,7.367210069883895e-308,1.34607455697711e-307,8203.0,5000.0,0.08
1068,기아,0.4938163416515686,0.17227836647736555,0.012584195581137865,0.004754112128074683,0.005686847859815351,0.007557006115197849,0.043271630627235866,0.07982813170224691,0.06574996963499065,0.11941583922752733,0.6138455211640255,0.02739174670191105,0.027120965022991394,0.01599436477960183,0.015499243641063818,0.03515421812564178,6132.0,41000.0,0.08
1069,한국수력원자력,0.8823986515681735,0.07318382387620853,0.006969095687081526,0.0027973840249344126,0.003236659567487891,0.004042303431044334,0.016437555582952092,0.44425105268363974,0.11363301666630554,0.03209131124973599,0.008547648082794025,0.010549399084367524,0.0073372436796245635,0.006504794495361665,0.006527343773190969,0.008184610478143672,8587.0,9300.0,0.11
1070,바디프랜드,1.0,3.4013867101331374e-307,3.556279385081711e-308,1.470788037291315e-308,1.6753548808419003e-308,2.056174104291065e-308,5.478351758892326e-308,0.1204702058964014,0.10328207787087933,0.2366653879793118,0.24537443597842112,0.03717604450416375,0.030657641605187146,0.02010589746234942,0.019401578084546234,0.03805849659801739,3994.0,5548.8,0.42
1071,와이지-원,5.7437695222736624e-307,1.0,1.4987265700163081e-307,3.8554236734486274e-308,5.910364502586468e-308,1.2339983667550606e-307,3.457009251183976e-308,1.0,3.2221730346154572e-307,8.470765504740627e-308,2.4200077297293713e-308,3.0223540277070494e-308,2.2299071974453103e-308,2.030631524163926e-308,2.0553345448414903e-308,2.461834555232795e-308,4169.0,3308.7,0.3
1072,유라코퍼레이션,0.14023688848141755,0.7920082957604218,0.02241417203596388,0.006616283539151167,0.009406553857899055,0.01684318397148123,0.00850487000459248,0.3020481527559864,0.5439751993349117,0.06985952203603772,0.01618760656970324,0.020306241051514736,0.012383701454285868,0.010434988508049666,0.010432050755321437,0.014372537534189142,4847.0,20.2,0.47
1073,동원에프앤비,0.1803319727550012,0.02293796580990959,0.0024194988232604303,0.0010024683075909682,0.0011274821801720977,0.0013632901080033565,0.004410693950058802,1.0,3.3976326904260215e-307,1.0183165659653312e-307,2.772826372091789e-308,3.2623174820066914e-308,2.364815017024922e-308,2.108817345758953e-308,2.1130029785566283e-308,2.613851742526267e-308,4266.0,1800.0,0.17
1074,LF,1.0,5.683899618573026e-307,4.979770528615274e-308,1.9360032353986477e-308,2.2784561399714737e-308,2.8998269925650436e-308,2.210895327586105e-307,0.47157084052319986,0.1306614031152215,0.03316694873446026,0.008557202881584325,0.01079521033333725,0.0071885818416732045,0.006285496639339689,0.006308181373828856,0.008119723994621018,6267.0,1100.0,0.38
1075,코리아써키트,0.04407652519934115,0.13153362575168653,0.027862295431800466,0.005204798958188438,0.009481729391403657,0.020450207975136924,0.0025841765093107265,5.3191599836272956e-307,5.480506246802906e-307,1.0,2.09838064562584e-307,1.54746787788344e-307,8.733080328231148e-308,6.313067859183888e-308,6.185364250646241e-308,1.1193085425315354e-307,4809.0,6470.7,0.35
1076,삼성엔지니어링,0.1172644393187799,0.06995061670674968,0.004692415230138871,0.0017721541977782803,0.002116540181535296,0.0028992804713882433,0.00860748685704143,0.3999075715857666,0.04546195592365526,0.014485784296214043,0.004170447213881855,0.004892486453290785,0.003804127178543959,0.0034871664912116376,0.003512013176570374,0.004129120087175546,10966.0,5100.0,0.12
1077,한국콜마,1.0,3.967158186094006e-307,4.016033605111017e-308,1.6237603258449495e-308,1.8673311899909093e-308,2.285386408173698e-308,8.026162504018819e-308,0.8094520641073827,0.0831076068743697,0.02464544070787175,0.00672163550961403,0.007928314242685372,0.005749226930535339,0.005128692422450782,0.005141197328371907,0.00635508971953275,5886.0,6328.2,0.16
1078,세아상역,0.49703378638007883,0.06720833724383397,0.007430982385141678,0.0030814451813433678,0.0034964736216734228,0.004193507717855895,0.010209036842529245,1.0,2.995034525554162e-307,8.852138712141216e-308,2.483151690362672e-308,2.9545226098431485e-308,2.2086497337928164e-308,1.998874636368952e-308,2.009550571576541e-308,2.4193294542025694e-308,6032.0,2000.0,0.37
1079,해태제과식품,0.09496110729498948,0.21373454414384374,0.5348049904379796,0.01631373902210663,0.04820400877147684,0.035527744708545035,0.005568649458767568,3.749192029982543e-307,2.761595053579048e-307,3.616190679050158e-307,1.0,1.0092791313809542e-307,1.7492272547264719e-307,9.823085729186796e-308,9.080197078818854e-308,1.5971200000342624e-307,5097.0,5360.1,0.2
1080,오뚜기,4.252599209915053e-307,1.0,4.322547945287194e-307,5.279090982975902e-308,1.18192802310071e-307,2.1862756943808922e-307,2.523327045621845e-308,0.2073792937559249,0.38687024330346415,0.10691171978302949,0.022527479716493975,0.04751161681709493,0.017458392953531337,0.01379198595190763,0.01394005297616517,0.022229912496668173,4850.0,2400.0,0.11
1081,캐논코리아,0.18469011682237582,0.026842449305563936,0.0028965558379198397,0.0012153176913120482,0.0013607716465171905,0.001646319871028443,0.004453749904102313,0.8052158250099832,0.0591986602189918,0.021805228630668052,0.006558621252288509,0.0074838468032982644,0.006194381462066496,0.005819425589994643,0.005865417270061296,0.006601188742977545,5315.0,6125.0,0.23
1082,한솔섬유,0.11089008764761579,0.7477304751933378,0.01875195039357018,0.005453959834575317,0.007751669125210849,0.01259072049426467,0.007045592075818395,0.24408121544685424,0.1151368591220317,0.023091012147409877,0.006071473982980762,0.008351350863262826,0.005350905828288559,0.004686962942307261,0.004740377253754086,0.006118991798184783,1540.0,24.1,1.2
1083,에스엘,0.5896129452925024,0.046960297511648486,0.0051036877774196686,0.002134407428728573,0.0024190712679517746,0.002926867198040261,0.0067394778772296585,0.7964219396379215,0.09029024980534675,0.025819250507750382,0.007453938336629114,0.00913832666542771,0.006901734537305227,0.006323157757133381,0.006397120276066798,0.0075682901289577335,2129.0,8.8,0.67
1084,한국수자원공사,0.604734175188804,0.10148783357434066,0.008960170636906187,0.003551441176983653,0.004147382163555562,0.005288280331939954,0.023991235293151697,0.6061941682987166,0.05410577912025943,0.017330888538196164,0.004920785475602324,0.005840199287432022,0.004444612973029634,0.0040567057217084,0.004078199920421663,0.004836843165727086,7402.0,4000.0,0.15
1085,한국후지필름비즈니스이노베이션,0.4065709518738297,0.11457856342257468,0.00902241096310941,0.0034677982318223497,0.004129472380391201,0.005447199971119925,0.023771401891777656,0.14525314183409366,0.21661722999301689,0.24836990619808552,0.026872677453475248,0.03200975774808856,0.0158185678891953,0.012092687307071385,0.012015759078029806,0.01988010685155092,5441.0,2434.0,0.18
1086,코스맥스,0.6503666967849088,0.15450821013232716,0.013542017534296794,0.0053800622900580354,0.006323210566099294,0.008260364072448702,0.021781274324348177,0.4530118366661628,0.13765564326668597,0.038074250646746924,0.00990250948975051,0.012065290506696786,0.008236106433814566,0.007225415432448953,0.00723696465859517,0.009245572336364303,6255.0,8531.5,0.19
1087,르노코리아자동차,0.13817223330441156,0.4962756569902715,0.031138495251112334,0.008138460615309543,0.012299511626346534,0.02001837958178796,0.008568628784195535,3.5688347920267894e-307,2.4804100719194005e-307,2.5501029919594796e-307,2.0126611373805145e-307,9.576301878181998e-308,1.0,1.9700872558015385e-307,1.9237652198502753e-307,2.8583506369617232e-307,6082.0,3900.0,0.26
1088,샘표식품,1.0,3.3055050464181195e-307,3.455050738399814e-308,1.408686775761991e-308,1.607040129811164e-308,1.9421735492985384e-308,6.27911845640429e-308,1.0,1.7736820084229219e-307,6.037970893805415e-308,1.7872227175897567e-308,2.0947678147697047e-308,1.67561712760397e-308,1.559433365423118e-308,1.573811712835228e-308,1.80503469622317e-308,4635.0,3411.4,0.36
1089,대상,0.19148004104266836,0.6992020148157746,0.027549140971666167,0.00838906344213679,0.011761939402227499,0.02063971253865158,0.011494991436441162,0.9145959788249807,0.043523910242739085,0.015236960278770965,0.004541172618156422,0.0052611688179540865,0.0042651830205213005,0.003982357508126445,0.004017576397121767,0.004575692291629271,3905.0,272.2,0.2
1090,한세실업,0.519859153014184,0.1338544180579524,0.010923838006573712,0.004187926437557835,0.0049779866595815354,0.00648442107783925,0.04078139185871086,0.109698440458483,0.11896209690794347,0.3256375920028285,0.04140407578076321,0.06693985595331138,0.02144374110955975,0.014457529645597454,0.014444146532164906,0.031976175094128576,7677.0,1600.0,0.42
1091,일진글로벌홀딩스,0.85150996282571,0.07620934863496252,0.00854075973391761,0.0035637496571242155,0.004024753766284061,0.004783939150687591,0.011245405484552037,0.7589016506518718,0.042747877218995,0.01524482887875723,0.004490716527847917,0.005099297056253482,0.004121077472802604,0.0038217031207167726,0.0038409997907582964,0.004413134239464593,5932.0,81.3,0.28
1092,효성,0.26936181730390596,0.6354507343901287,0.027669281995675234,0.008895084797861462,0.011997448505858415,0.016946071858346477,0.016847865190100432,0.7832280536572117,0.07221480651880552,0.024035670348418768,0.006997178177045863,0.0080940904772323,0.006411670340854491,0.005909578686384557,0.005948617395824537,0.006920422595962486,5852.0,34.9,0.26
1093,금호타이어,0.15203572321694164,0.6974126560662298,0.04580005100705954,0.010755037180789722,0.01713084963903712,0.03140684833716998,0.009304340043948435,1.0,2.078764633317037e-307,6.853121655384708e-308,2.0078461372507294e-308,2.357017847004866e-308,1.863607411183388e-308,1.724216870246083e-308,1.7388352039617873e-308,2.013704189014155e-308,6951.0,2100.0,0.23
1094,유니셈,0.22288163605323624,0.6293561987102785,0.02332134160411932,0.007458799239418324,0.01009837260548721,0.014969772529032064,0.013728556874410592,0.2931870069870177,0.2890292622382961,0.05543790233897526,0.013556945590652649,0.02050679231097769,0.011453405962147023,0.009704881722504636,0.009811335540319332,0.013491091163596291,4473.0,2900.7,0.35
1095,에스케이실트론,0.5400934491274555,0.06474778331715741,0.007014797546647897,0.0029021894835000194,0.0033002455586623705,0.00398002122422382,0.010145990123201781,0.562657759327875,0.12610169167600785,0.03346713426853126,0.008917249312043333,0.010960320285212018,0.007624665879995519,0.006744006683472152,0.0067717526322713115,0.008518680917426398,10339.0,1800.0,0.11
1096,에이블씨엔씨,1.0,3.98756431630509e-307,4.0289929062259534e-308,1.6246567344087985e-308,1.869829338691664e-308,2.28653114050483e-308,8.300931949300479e-308,0.2261745912873427,0.2747885851613009,0.032220217391505206,0.008507628650242129,0.012895960488108904,0.007567582762101854,0.006547081066862795,0.006666707344417429,0.008887075125560402,5598.0,1994.5,0.29
1097,크린팩토메이션,1.0,4.635709763093422e-307,4.251764642745159e-308,1.692093959774157e-308,1.967748548584159e-308,2.479076228376951e-308,1.1474327626473623e-307,0.6348346300100675,0.12974688787999822,0.03544180945905012,0.009532631628845807,0.011733226777414134,0.008251827256796431,0.0073390934165815614,0.0073715314864264345,0.009183607745377543,5646.0,3185.6,0.24
1098,파리크라상,0.07258710016505152,0.19398262356966303,0.043143496826338695,0.009069607308684776,0.01775660009416983,0.5396442799926218,0.0041833103829679716,0.8006170935787632,0.09068305085604683,0.026197034180757122,0.007526590137420793,0.00915610742902074,0.006927072354480299,0.006335527620076244,0.006401383696673304,0.007587262224328163,4980.0,1900.0,0.47
1099,한국에스지에스,0.6813981742747544,0.26093370138350497,0.014048079167310368,0.005171700568922259,0.006294315659400782,0.008365486071801384,0.023788542874306193,0.42924709049757437,0.05913049175199809,0.01769610598544119,0.004956578168810211,0.005865410089891073,0.004380005782170466,0.003955118642976714,0.003975051241203778,0.004802243111335393,5815.0,1785.4,0.15
1100,엘엑스하우시스,0.4811296335665766,0.13802269160042627,0.011344269594841336,0.004505088916089905,0.00530579423274017,0.007061802969221821,0.016891045482197546,1.0,4.236833204796665e-307,1.034056032107228e-307,2.9014603507823316e-308,3.6957068767596665e-308,2.6502278088444443e-308,2.3940080720837075e-308,2.4221931609695843e-308,2.9475507184643398e-308,6082.0,3000.0,0.11
1101,미미박스,0.1227685916341193,0.42102037685253557,0.009365271829353171,0.0030964835871462814,0.004101472614204168,0.0059190584189903715,0.0076055376073598715,0.0817507064719333,0.07911989903622366,0.5740395462362187,0.04550225605530594,0.055303064053409214,0.020371290118643696,0.012815709005395777,0.01279796401486415,0.03332448975598525,4379.0,325.0,0.55
1102,모베이스전자,0.28656076441818407,0.6414619882793738,0.018943178075129692,0.006328434263819213,0.008328726207410929,0.011785185692105557,0.017630223186670433,0.7328308665075914,0.05420113464673082,0.018865902261096936,0.005586718076980169,0.0064750708173635565,0.005220619514397181,0.004860352994487337,0.004899830138949842,0.005607772857496584,5703.0,6010.9,0.15
1103,롯데칠성음료,3.3026878861313666e-307,5.773609573064928e-307,5.979750114174257e-307,1.0123310673572668e-307,1.0,9.69760992405371e-308,1.923070789830998e-308,0.15589683995764334,0.32877331310475827,0.06295397934219964,0.012870366869075795,0.01613091573632617,0.009137277147177682,0.007473544568560326,0.007456186788168318,0.010857155546095313,6368.0,2300.0,0.14
1104,오비맥주,0.6550333252469727,0.15263346517910323,0.012586285341677743,0.004858685147119501,0.005757891033469326,0.007464466482366739,0.046169365686726783,0.8540721601974566,0.0716354441938004,0.026719941007329794,0.008076161920731243,0.009199887224529024,0.007658883415090671,0.0072145525477529966,0.007273920835410642,0.008149048657898481,6082.0,1300.0,0.21
1105,현대트랜시스,0.05569796731805947,0.13679240939349996,0.0066577604315751675,0.0021248541564893417,0.002786504461584704,0.004155510787753744,0.003880345702480041,0.31008889276460144,0.139214716702327,0.03585029058286,0.008969080091789337,0.011566535909121446,0.007412654864913205,0.006420008479995443,0.006438113594904593,0.008446180497659134,9756.0,6500.0,0.09
1106,한국단자공업,0.1502264952165263,0.7304866990629648,0.03896512585842721,0.009818019708753511,0.015143048879635584,0.028497722063927405,0.009192801050917368,0.6707853982991955,0.04407752790243649,0.015792315256637317,0.004686602601372642,0.0053507497930916975,0.004367215481593039,0.004072206733965957,0.004099227142716235,0.004670729135444504,6734.0,9076.6,0.19
1107,동진쎄미켐,0.734041530424013,0.09766796261521281,0.009341525128826675,0.0037538746570472173,0.004351755917673675,0.005446102689356122,0.019724027452624502,0.1668709267699956,0.5562059567946681,0.08482432086236542,0.017580762837728643,0.03166698787576661,0.01340341083354145,0.010607018112149718,0.01072194430525766,0.016914445636429624,6812.0,7937.3,0.21
1108,네패스,0.7261267027567172,0.21670762197234245,0.014557329484152753,0.005552657810718914,0.006683273048161161,0.009170922690509942,0.02120149223739775,0.8404407217996892,0.09500412599761257,0.024178847071604673,0.006876974483216656,0.008634445838554283,0.006319875687353282,0.0057413682572953866,0.005811124178410106,0.006992516686263894,4389.0,3454.6,0.37
1109,만도,1.0,6.879182345935744e-307,5.243285605350839e-308,2.05511188171707e-308,2.4441094087864374e-308,3.327915411733772e-308,6.962913494880735e-308,0.6777268854381835,0.11101785738686362,0.03127688607797371,0.008461790055124681,0.010217172523922699,0.007280466157721231,0.0064820169548466516,0.006505033652983398,0.008079848585540457,9594.0,2900.0,0.17
1110,동우화인켐,0.10295639528064336,0.35513547950095636,0.01832332761747342,0.0052257081334826485,0.007405322727435054,0.012000615080942112,0.006399930116079028,0.8750325554113941,0.05492742849760063,0.016626875384779572,0.004519895476148751,0.005310510948000271,0.003846622755687093,0.003429557757434747,0.0034350245878889017,0.004251474364115305,6032.0,2500.0,0.05
1111,테크윙,0.12928313791861964,0.3541924401699532,0.14633698681806814,0.0193478394413712,0.04444048305720869,0.11867570103845536,0.00749741307624377,0.42443410303441687,0.037919142503942224,0.01260010834825644,0.003625383262437391,0.004205737980843467,0.003274026367533003,0.003000709142139395,0.003015434899218564,0.0035438844886885573,5634.0,2225.2,0.15
1112,도쿄일렉트론코리아,0.5502573461975585,0.06529803607665804,0.007063420834154201,0.0029351924769983103,0.0033247842007484737,0.004013079266536206,0.01048029482952856,0.324473932328299,0.1844663238575468,0.042313842146773833,0.010380255115013563,0.013293413502372944,0.008382995561322836,0.007191686558529509,0.00720942714833578,0.009617260783358932,6082.0,1200.0,0.07
1113,한국지엠,0.03662458523860163,0.07787768339029524,0.05023105700018627,0.005615582640096571,0.012280809788221317,0.01007519961750261,0.0023094375562530637,0.5084193650950647,0.10469428260127399,0.027123993278531676,0.0072952776992235915,0.009112721771158773,0.006371620304602267,0.005667367417807953,0.0057005215239397155,0.007102702276381254,6132.0,7000.0,0.09
1114,영풍전자,0.17248571986999467,0.03925346990354141,0.0032537093219184897,0.0012865995381178147,0.0014910756325863135,0.0019076909691559771,0.011103620699791218,0.17825547071008058,0.714667067022065,0.048793295485994106,0.01090821468628919,0.014831294157025146,0.00845680313755147,0.007036685025889918,0.007061680931657636,0.009989488843446807,4571.0,6667.6,0.53
1115,대덕전자,0.3370449604118294,0.21630745529936052,0.013918258482529339,0.005220898803118929,0.006283301464255447,0.008661862609533453,0.02260875238507986,5.23072509401342e-307,5.3011224420235646e-307,1.0,2.4582879943472704e-307,1.8117750979868187e-307,9.724460140486194e-308,6.789376306944637e-308,6.666929160236298e-308,1.2939964255906574e-307,14562.0,1100.0,0.27
1116,코오롱인더스트리,0.4857048077663786,0.14023927266461061,0.010958979097598631,0.0041657419654221525,0.004970523748175683,0.006496386311548335,0.051292245486125744,1.0,2.065512656665789e-307,6.811160229677209e-308,1.998358245467369e-308,2.3505096990079306e-308,1.8585683949317036e-308,1.7207661423014703e-308,1.7359711042922514e-308,2.00849444743762e-308,7347.0,3400.0,0.15
1117,매일유업,0.7319936061938418,0.14091398493783755,0.012397041929546547,0.004835662204286445,0.0056950680553738775,0.007340745393007823,0.03224338678679686,0.8157304970034165,0.07149950733110202,0.023726822803437415,0.0069049507810325815,0.008000318067305341,0.00633031343661207,0.005834029185660417,0.005873148362908089,0.006834073574733207,6964.0,1500.0,0.16
1118,삼양식품,0.042860775717135785,0.14816085906794313,0.020372663396163698,0.004202826445230791,0.0069284984375854895,0.016391886514783786,0.0025407145416893964,0.9093263846401389,0.04784822139768606,0.015978629149703466,0.004652063945478094,0.00540013535991172,0.004273237520332436,0.003941966314155654,0.003968188491800011,0.004611173180793731,4307.0,6308.7,0.27
1119,네이처리퍼블릭,0.6577438795239986,0.2485156957824952,0.013024621250961911,0.004787629193642828,0.005835608193195257,0.007789012942427288,0.021076002686815108,0.5476490545565117,0.031107965765761636,0.011461062662711114,0.0034187985350598083,0.0038845243782271656,0.0031992317646676797,0.002993015608976247,0.003012414794475827,0.0034120689143013537,5149.0,1255.2,0.46
1120,청호나이스,3.3884564349439082e-307,5.638574340030313e-307,3.601906976328015e-307,1.3581079567929326e-307,1.0,1.0013328090103582e-307,1.922424922313346e-308,0.5439000879708196,0.03861448368158789,0.0133625460644103,0.003903941833641099,0.004493494192073958,0.0035804308004649178,0.003309207236321706,0.0033280484977165734,0.0038511533427451044,3854.0,4210.3,0.43
1121,엠씨넥스,0.48433308280995324,0.3115661398292513,0.01714306646957558,0.006357354416080612,0.007737361013739437,0.010519670129645503,0.022827222837721067,0.21635699619696713,0.06014211536578282,0.015359671185956818,0.004111308904283035,0.005319316023011233,0.0036447619532311262,0.003238926935860836,0.0032642293145511542,0.004080887910437599,5274.0,8176.3,0.21
1122,롯데케미칼,0.769628560369846,0.10511268924313188,0.009823311984285425,0.003915414615064142,0.004543394354172033,0.005682574191250575,0.026467290881281857,1.0,1.6012017350783852e-307,5.810351652648414e-308,1.7250025893944683e-308,1.9638407443205095e-308,1.606058958693206e-308,1.4985212937430716e-308,1.507632394747965e-308,1.715674386010048e-308,9420.0,13700.0,0.09
1123,신성통상,1.0,3.1346247530056763e-307,3.4284078182389174e-308,1.4349304873283225e-308,1.6230401583828537e-308,1.959130840304317e-308,4.601671196548339e-308,5.1698201541400874e-307,5.8489704569987165e-307,1.0,1.323186661692385e-307,1.186712623086405e-307,6.879666617606146e-308,5.141187788661248e-308,5.09209702427361e-308,8.631243238282661e-308,2238.0,16.1,0.11
1124,카페베네,0.8839707572129608,0.07052343919507478,0.007471000670068877,0.0031128306259617755,0.0035288895727800533,0.004292371226664362,0.0110405120555474,0.8322566025843958,0.05762597227064378,0.021585428715960746,0.00652362245624972,0.007415567235401811,0.006184793464448322,0.00582748819768101,0.005873564456454938,0.006575930477937749,4645.0,181.1,0.8300000000000001
1125,엘앤에프,4.540938347198944e-307,1.0,1.9404925035800014e-307,4.128564130720877e-308,6.985633867319166e-308,1.0415907913274729e-307,2.7844668753536136e-308,0.858797846563156,0.08155618104129872,0.022209076436180537,0.006370231780284914,0.00790503199960443,0.005882083221155353,0.005368896859564707,0.005432963411919723,0.006477688686835408,4951.0,44.5,0.11
1126,원익아이피에스,1.079317803978886e-306,1.0,6.673631755852094e-308,2.41076189904946e-308,2.9749441146586806e-308,4.350694317563494e-308,6.718858266160513e-308,1.0,4.066913360596709e-307,1.0495985127505735e-307,2.899271123657769e-308,3.5984962528622015e-308,2.6035485695554574e-308,2.3433881665512263e-308,2.362042342316367e-308,2.8804740350364694e-308,7565.0,1200.0,0.11
1127,타이코에이엠피,0.3605407862734121,0.08638013035275183,0.0073452045105838115,0.0029104735617767213,0.003364700817194239,0.004270534032956683,0.026685563886313306,0.41954119531457235,0.10192416165193663,0.027639493422232018,0.00721443025205253,0.008726965915156587,0.00597909955319268,0.00523381829698942,0.005245265080690858,0.006718823135063372,5298.0,6499.1,0.43
1128,신도리코,0.5368116021428275,0.07455439987321333,0.007555954948490231,0.003030254710371104,0.0034949587591106995,0.004260853739639434,0.016186413798533954,0.1903949411830949,0.17059809737661724,0.03352069567636015,0.007944104220970487,0.010793970609464906,0.006390810856183301,0.005411569810668494,0.005434960579321167,0.007446707565206965,7127.0,3086.3,0.31
1129,현대로템,0.1313725601976175,0.5784314628014461,0.02990047046007589,0.008244253414482676,0.012158628737839274,0.02554030488867726,0.00807959165604759,0.5857285451147274,0.0769862618566167,0.02236417979683218,0.0061012769499805206,0.007245462145201981,0.0052403246603359,0.004675087899360057,0.004689576412722649,0.0057969001417927934,9467.0,2800.0,0.07
