,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,average_salary,total_sale,turn_over_rate
314,알라딘커뮤니케이션,0.5982501151654612,0.177677969796035,0.006480021705657122,0.009167179095761138,0.01070073951421156,0.715560111943005,0.06071761242779153,0.06839105710233022,0.01576346740728472,0.016245429076896134,3476.0,4575.5,0.43
315,까사미아,0.9045838529495235,0.03580728112722656,0.003871293477274843,0.004640137232137967,0.004856656229966524,0.9204665229000404,0.005983453652895788,0.003192068549494208,0.002635059009016286,0.0026879363754259843,4292.0,1183.6,0.24
316,한독모터스,7.44614875174452e-307,5.967880844298036e-307,1.2935740308540615e-307,1.0,2.863941876853233e-307,0.7822909120912213,0.009214969696456913,0.004834609452675858,0.00411185450455664,0.004199730919252869,4305.0,1200.0,0.35
317,아이에스이커머스,0.9276608703682642,0.030125825305081393,0.0034467866479845387,0.0040565431790352,0.004195909458398368,1.0,4.2305943412267527e-308,2.277730775479917e-308,1.8540718880638484e-308,1.891757922110992e-308,4544.0,95.2,0.43
318,더본코리아,0.22131734482380394,0.028998614816922806,0.0021211979141169466,0.0026481787006371843,0.002947390313757779,0.8692393353229392,0.013846382954079844,0.007323870166336173,0.006178961328827613,0.006307121388283226,4623.0,1765.4,0.28
319,아이피엑스,0.6170435181887276,0.03315519850340856,0.003126254271409875,0.003909470293743605,0.004111759217900524,0.6275469139699562,0.01461684718253807,0.007766276341757844,0.0061917332255037255,0.0063966541998912935,6032.0,121.8,0.3
320,익스피다이터스코리아,0.8970374690232102,0.03429372701827031,0.0037734824565312975,0.004486986580080687,0.004674035608311863,1.0,4.2054252501639296e-308,2.26392915341094e-308,1.845526248309582e-308,1.8818805250438726e-308,6032.0,796.2,0.16
321,에스와이에스리테일,1.0,1.7802587459764795e-307,1.831042154333783e-308,2.222770737109602e-308,2.3050234103058454e-308,0.7508262423781527,0.012300584506355879,0.006744089744045068,0.005182197049077708,0.0053285459130501915,5287.0,8783.5,0.41
322,영원무역,0.5463191384411933,0.020640790478548787,0.0022855808430173995,0.002648536115915955,0.002705284110287025,1.0,7.183639494819104e-308,4.0431308501631173e-308,2.9639623874521357e-308,3.033037234894226e-308,6813.0,1400.0,0.29
323,SK네트웍스,0.5881747624053992,0.03028669848248554,0.0027757577735524385,0.003505786222290142,0.003747949374222258,0.6897813207279226,0.011138321407668884,0.0060043063044347995,0.004725080543301609,0.004867084215251035,6549.0,8200.0,0.25
324,초록마을,0.3539204911381118,0.31302983095495973,0.013174080319666706,0.02059971223294657,0.024025662728313635,0.8630032422536259,0.01290079713162856,0.006738369988028054,0.005737766845832193,0.005878488116041453,3707.0,2001.8,0.5
325,하나로티앤에스,0.5855263579223633,0.03353253134359964,0.00315060472991409,0.003887798615586875,0.004174436778831818,0.656177983084685,0.0155204305470465,0.008646436071382999,0.006498933424877913,0.006653699452032115,4742.0,5509.8,0.27
326,디케이에스에이치코리아,1.0,1.6543307850357475e-307,1.7272560903301924e-308,2.0848619312423987e-308,2.182540003217557e-308,0.814453412704032,0.01230198246245605,0.006441149875148662,0.005486583215497395,0.0056163739401496465,4632.0,1025.3,0.22
