,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,average_salary,total_sale,turn_over_rate
767,오케이몰,0.8869950413700982,0.04158676516865174,0.023983674858030143,0.007780004164858429,0.006207907040451607,0.018199352816188025,0.9125003130175018,0.024182018708271885,0.008235998489432319,0.003601893597151771,0.00363578007325855,3642.0,2886.0,0.5
768,디지틀조선일보,0.5347432584175411,0.1354084615706296,0.11789942153457537,0.017989730085872534,0.012144278010689088,0.009454484406193798,0.9145278647130374,0.038080825951065655,0.013521647527884243,0.0060631887330367925,0.006128424192421082,5227.0,313.6,0.15
769,곰앤컴퍼니,0.15633686961224397,0.6692932967559027,0.042142834225411666,0.0629674188700727,0.018102474335576376,0.004734419332909601,1.0,6.3910529250205126e-307,1.4590236256546594e-307,4.963063178452642e-308,5.038753718831575e-308,3765.0,68.4,0.47
770,위버스마인드,0.5227485546324824,0.03552713160686541,0.018212969494956106,0.005977374747399144,0.004701932871849991,0.007441773033605914,0.833923509798587,0.03407726241128724,0.011208716774861327,0.004691802365223993,0.00477362522423845,3795.0,560.7,0.31
771,한국지역정보개발원,0.9041626659271162,0.0325151866179864,0.01808638546068608,0.007057542738191884,0.00634523171070239,0.03183298754531701,1.0045753920693503e-306,1.0,2.9197834602247916e-307,7.674981855089099e-308,7.51374994823579e-308,6032.0,1573.4,0.14
772,캐스트이즈,0.5808873166052498,0.03669406943929726,0.01993635882982398,0.006399630789361576,0.005074915139163685,0.009054082728386172,1.0,2.2951834681999643e-307,7.524088141364556e-308,3.032725976213707e-308,3.1206443140300833e-308,5326.0,149.3,0.32
773,이퓨전아이,0.17992362342476587,0.17339269149036388,0.113167531387666,0.022150261332979544,0.011663033071210143,0.00458915795065018,0.16019907941543576,0.5953151418230436,0.11341467606164762,0.022511706399443165,0.020645803374472634,4173.0,61.0,0.22
774,잉카인터넷,0.6330899707156867,0.02764907550267593,0.017166506337813015,0.005687797165669186,0.004888114403454602,0.019959549710391714,0.23345792147242814,0.46370168667515266,0.07031844758105826,0.018520218269745495,0.018023838819420664,4572.0,111.2,0.25
775,파이오링크,0.1616563754698196,0.5240431964420279,0.0914829244860612,0.03998680132214613,0.015569811135567857,0.004567096925118381,0.7429131815732798,0.05974953385070113,0.017805686540588374,0.007191777328947547,0.007258424820797288,5417.0,543.3,0.19
776,무브게임즈,0.23451727300342362,0.007866590091983837,0.004526262720549056,0.0016277351929796684,0.0014187381218667792,0.011509989715585464,0.09806947855191868,0.06002309254877833,0.09651479171670486,0.05982113210462352,0.21844212952550818,3289.0,110.1,0.87
777,굿어스,0.21637813285767354,0.01991644148694072,0.01362384862711372,0.0032679699166973746,0.0025336180669009853,0.003470267259188516,0.628374009151018,0.025074396850270485,0.008314824737061754,0.0035452769075447954,0.003588468917119543,5782.0,397.7,0.56
778,인피니트헬스케어,0.30194754318118483,0.29772652281488143,0.10961647299593905,0.02542117616381773,0.013749592513657679,0.007346077362503905,0.6726486045557485,0.1630411954625639,0.035644683258925794,0.01317148215022317,0.01308952992219993,5022.0,412.6,0.14
779,플립커뮤니케이션즈,0.15697294557338828,0.6104699508206471,0.04457578113998923,0.06800837214570975,0.01814239922028933,0.004731142625933697,0.6330627927317888,0.03498393741814024,0.01168848854181272,0.004862736320489332,0.004976366294435465,5106.0,156.6,0.25
780,케이엘정보통신,0.39892390268192807,0.23997620073251755,0.08053722582663028,0.01990560439585864,0.012980016342540705,0.00874081561313692,1.0,1.4748221747027636e-307,5.0993953869354e-308,2.182269501415944e-308,2.228994028971084e-308,4307.0,887.3,0.27
781,빗썸코리아,0.1984030233857781,0.187611818816285,0.07198988212826637,0.15275653064797345,0.03115522874766632,0.005733235811079563,0.5574162421171186,0.025756404713246774,0.008802758483025105,0.0037169335402257317,0.003799796067800417,10749.0,1000.0,0.2
782,에이텍,1.0,9.717473861380983e-308,5.857897261978594e-308,2.071221924449063e-308,1.821022051797229e-308,8.781459828764225e-308,0.5647347339389913,0.0397385377641472,0.01239418748903184,0.005166314904684777,0.0052025656616459266,3290.0,182.0,0.46
783,굿모닝아이텍,1.0,6.537582194802559e-308,3.6965852306559597e-308,1.4459377972349614e-308,1.309472763078405e-308,5.027678921218041e-308,0.8698947906221707,0.03425094650458535,0.012353559837907292,0.005522574697206781,0.005613029779227098,5046.0,1089.3,0.18
784,한빛소프트,0.6174334571721145,0.03045385474771222,0.01904265661914043,0.0064776996787923894,0.005649354958565558,0.019225817233747604,0.7867195998193425,0.03247574949633543,0.01148022123840285,0.005100312698551639,0.0051685857213974,3677.0,290.6,0.16
785,에스에이피코리아,1.0,2.28991091038061e-307,1.6642910819983048e-307,3.9537242332752707e-308,2.98314443512467e-308,4.2692571883721044e-308,0.6285701076491417,0.0743294960054787,0.02261282652858457,0.0087464625151686,0.00895624174044049,4201.0,21.5,0.12
786,씨디네트웍스,1.0,1.1884444725588777e-307,7.325027678171808e-308,2.4160262904968556e-308,2.064734685249894e-308,7.697644388641386e-308,1.0,3.628442111549727e-307,1.0350112301289578e-307,3.9602522479501774e-308,4.026725524431868e-308,6195.0,297.2,0.41
787,이테크시스템,0.9199382059300555,0.03590489587501696,0.021088133434873618,0.006529228447468685,0.005149123307586867,0.011390413004998438,0.6335648395331002,0.021359774187678995,0.007603852765530105,0.003380489958458099,0.0034282878309184247,5034.0,2909.5,0.32
788,큐로드,0.9181123112157291,0.02913131989079061,0.016398795900226398,0.00640416228935122,0.005784295704820503,0.02416911499908186,0.8252405684444073,0.02751755509871642,0.009149502934312909,0.003950666862079618,0.003984987171357384,3762.0,172.8,0.47
789,현대에이치디에스,0.4734017593977473,0.13314713616921675,0.09297346397772217,0.016512784479092147,0.011095631212201267,0.008537239234754877,0.6540973328249501,0.03356874519557203,0.01124376211748478,0.004725661689751016,0.004817446491041587,6032.0,956.2,0.13
790,골드넥스,0.23104805785934843,0.01754893976899626,0.011129892501570248,0.0030332179188145266,0.0023965530910691926,0.003354810071214216,0.769400656862615,0.03575577886101482,0.012923776356721182,0.0058383762844656725,0.005910731792761501,3278.0,172.1,0.53
791,라온시큐어,0.9561798345548497,0.015871429144023567,0.00897752226215022,0.003508100041346748,0.003175557524285264,0.01228755647334445,0.5510288095654885,0.024025387541873864,0.008587940931213935,0.0038306336069070823,0.0038871539900471198,5055.0,314.5,0.4
792,하이브랩,0.48169554571445916,0.021031987900007057,0.011957797818163831,0.004605137100680691,0.00414580008141351,0.019073272259830822,0.23787053170803707,0.36254436773121806,0.05698571230613335,0.01683274773673978,0.016073963620678772,2371.0,2.5,1.2
793,네비웍스,0.6192836983177661,0.023968008863446785,0.014535037138020037,0.005129070451670323,0.00450893728393722,0.01831318254371763,0.7630233181341325,0.03518839733135154,0.012773511238046605,0.00577721979264185,0.005855233227199997,4465.0,118.6,0.21
794,알앤비소프트,0.3377673664012648,0.061384916622569174,0.0855523044908772,0.010020234763532128,0.006950429159585276,0.005170372052778503,0.6881575997387842,0.07756171368912976,0.022447821858397464,0.00874179137911985,0.008858066812283436,4779.0,573.7,0.39
795,유엔젤,0.12866328975702726,0.06844023546189772,0.04668111706702151,0.007717060015363088,0.0050051782896334725,0.0029992809640925037,0.666548622393461,0.026667912263291058,0.008923127078738297,0.0038557144377536203,0.0038924189781607177,7312.0,287.3,0.07
796,이데일리,1.0,6.884453207337855e-308,3.842522448076517e-308,1.522001733936454e-308,1.3814924336109594e-308,5.172862376681595e-308,0.6626272445542907,0.08516141792772242,0.02160227783402656,0.008219341014178441,0.008223079373740297,5388.0,365.9,0.23
797,웹이즈,0.9156771253334817,0.024207457475356395,0.014571445605176921,0.005115693568191769,0.004480596364410762,0.024568329980908354,0.18359272304047575,0.521684584131799,0.10615360565473625,0.026204367937929993,0.023331922558045354,3500.0,270.1,0.03
798,미디어젠,0.6137332108451011,0.024968957014597188,0.014130637119544666,0.0054230312763497495,0.004864975300354329,0.025797181900648336,0.16495270076425217,0.2929914846339104,0.06273754710486554,0.01482384090018656,0.014265353462521687,3727.0,150.0,0.77
799,엠에스티씨,0.7922307129406434,0.0443316171132192,0.02828904732893732,0.008847302365058327,0.007479576822566101,0.026421739522897978,0.4835504841164808,0.14761667595419228,0.03044374240715371,0.011476227468023735,0.011306494367452635,3563.0,97.9,0.35
800,코비젼,0.4450258026491713,0.025686842935621887,0.016596259343968304,0.005265419019773492,0.004487319196477138,0.013680393885287257,0.6459068951689846,0.03371146333328566,0.01107343318666661,0.004562767761812047,0.004666288673620778,1.0,211.1,1.0
801,유플리트,0.6812944990210149,0.029544133517766122,0.018271567368978697,0.006321099294108769,0.00553481004346044,0.0190289163093737,0.19727227385011445,0.42623047298149797,0.1257854293058651,0.023937792883724458,0.022763477854361305,5046.0,130.4,0.51
802,피씨엔,0.5532850606677586,0.01871922765911197,0.010837881248936278,0.004023943824727971,0.003577406795996373,0.024246086392705,0.9818549324407333,0.010746507813469976,0.003876651951284199,0.0017499704470710902,0.0017719373474410537,3408.0,17.2,0.43
803,펀엔씨,0.8000933112778658,0.024588666698358352,0.0143102844318897,0.005045585943727994,0.00436517484474998,0.020533612904771775,0.27299236184917697,0.30557159362075426,0.05680353451000007,0.01757432773468936,0.01677605081100844,5861.0,312.1,1.17
804,디케이유엔씨,0.03840035121620214,0.017668063967014955,0.007587032491694406,0.011061113502992931,0.9240134816382237,0.0012699571838720718,0.44711227190465,0.07341506454055113,0.020931466798742783,0.007701090815223336,0.007929288870605908,4429.0,1930.8,0.27
805,한국모바일인증,0.329613163000542,0.16746267069363632,0.046377421862819096,0.013572669355697828,0.009177472542249508,0.0072456370748424405,0.4884464249128706,0.025080537302300837,0.008162363412201045,0.003451133978207289,0.0034914601396212417,4499.0,191.3,0.27
806,에이쓰리시큐리티,0.7004604040000375,0.027453784910496264,0.01677886121074744,0.0056507581434554685,0.00486897883686661,0.022999914315612758,0.28824173631540567,0.3695660900961206,0.05402275620691539,0.016313407872433863,0.016057766719188286,4458.0,73.5,0.35
807,토비스,0.9680759518496573,0.011756541960392157,0.006686111213759281,0.0026113319927377632,0.0023695983708904877,0.008500464612562587,0.8271424936735547,0.03205060170626745,0.011674927028766144,0.005292483682367003,0.00536255466628004,7231.0,2511.2,0.14
808,데브시스터즈,6.0817462310731156e-307,4.41112305374809e-307,1.8467647966590046e-307,1.0,1.349368976984447e-307,1.796229700711114e-308,0.7627427327713848,0.08146036740873253,0.023712279548896674,0.009240687403424996,0.009373706961953596,5869.0,3701.9,0.32
809,더크림유니언,0.7778767442793943,0.021814812577197695,0.012758987473990919,0.004710569681763893,0.00418523202998275,0.020066221989797402,0.14232951605574753,0.12000282757378332,0.6266468483668151,0.05132124141051277,0.04808431649534036,4071.0,244.9,0.54
810,한국내쇼날인스트루먼트,0.822671176605301,0.018613197929524518,0.010764525075372023,0.003819417086019685,0.0033058463735462784,0.014352239377777335,0.9021172710321544,0.02750068375492043,0.009999152216416878,0.004482225508864538,0.00456078534687335,5932.0,560.9,0.17
811,집토스,1.0,1.891192437565384e-307,1.2049667438698843e-307,3.4246549400524518e-308,2.6637181368407803e-308,4.841342596586105e-308,0.9190790032606249,0.034023333552427745,0.011249480161836863,0.004710078500458317,0.004798790710752298,4431.0,30.1,1.82
812,아스템즈,0.6725052224246012,0.07443303245917199,0.06716978631350763,0.012768936676529423,0.009342365966563076,0.009794670939112318,0.6013692492123882,0.042710876570689775,0.013832610673745152,0.0055361835538713525,0.005696163223219781,4459.0,246.8,0.31
813,드래곤플라이,1.0,5.143605082630499e-308,2.8602658717906155e-308,1.163118397551409e-308,1.070319561433564e-308,2.97463247976472e-308,0.5785506126916363,0.036645525642564285,0.012532669124413446,0.005252935073676907,0.005387773950106454,4764.0,35.7,0.22
814,에이치엔아이엔씨,0.4582176324968983,0.13517134031658223,0.11733025473658922,0.017392509537206537,0.01161351759192233,0.008636782203375338,0.4641208269663527,0.13302464734531785,0.028251334143709825,0.0103994212123781,0.010300089729149753,4909.0,2601.4,1.85
815,엔에이치엔다이퀘스트,1.0,1.687897365872387e-307,8.664551103261331e-308,2.8873092087233e-308,2.284119756254158e-308,3.7108360129043776e-308,1.0,1.2026367637309543e-307,4.2267380104987015e-308,1.869457949393917e-308,1.89361492845404e-308,5055.0,113.4,0.29
816,테크빌교육,0.8077910163299274,0.041944938456265506,0.0241924090663572,0.007724998863269626,0.006125534007852788,0.014456364547919062,0.11825808375526307,0.08619533672842218,0.5954576383587344,0.0583887181585564,0.0652240877349648,3672.0,208.9,0.52
817,아이피그룹,0.1252434993697762,0.056290597354298186,0.02485197462975643,0.03544903972058809,0.6598346886730654,0.004093630224491433,0.7434847194501834,0.028262377131692395,0.010221538726281735,0.004579537716545481,0.0046541320695710035,4045.0,52.8,0.31
818,한국정보통신,0.6550319005073563,0.025759621411258544,0.01476681623361676,0.005197310554098993,0.0044773910624596215,0.031584995026721616,0.5990510440928185,0.05329403678422809,0.01728653389778788,0.006894106016094395,0.007095486836764576,4037.0,13.8,0.15
819,소만사,0.9074776100196248,0.03329129702139752,0.0188681271595827,0.007339456400293941,0.006630766935036701,0.026392742464064405,1.0,2.527731639429743e-307,7.794932876864765e-308,3.201333921087596e-308,3.2271115597671245e-308,5173.0,443.5,0.19
820,에이에스피엔,0.6589781241136964,0.019157560292565615,0.01133581452720801,0.004108054412910236,0.003634544419478052,0.019699077052238608,1.0,1.825919072653816e-307,6.178233213018303e-308,2.606728714955524e-308,2.660329984185724e-308,5020.0,348.2,0.19
821,엠로,0.9141432021704194,0.030794394166856382,0.01768886247361183,0.006789730658791739,0.0061259966994756995,0.024457813830844964,1.0,1.2218037618571474e-307,4.2838834648966206e-308,1.905455598214962e-308,1.925856868236036e-308,5827.0,441.5,0.13
822,진코퍼레이션,0.7814135396331663,0.0323257201269822,0.018020731793318284,0.007104069408843575,0.006427545808810199,0.026226464257873908,0.2573017853344053,0.5957097822249318,0.057725325703782505,0.015233083363456797,0.01555796841289903,4675.0,437.5,0.21
823,티디아이,0.2854279334763934,0.27886618209311553,0.11651128544192232,0.15820734512336662,0.0395837139381745,0.008057068484741494,1.1389759143515216e-306,1.0,2.148377618403654e-307,6.002507855542219e-308,6.307480468641871e-308,2761.0,5.3,1.4
824,후이즈,0.9196371103660879,0.028713744125591755,0.016153341416430725,0.006318875181598997,0.0057111086278913165,0.023465820282399356,0.6345907112687939,0.18458194291547353,0.04324314151151028,0.015186041973644001,0.015275711539340658,3454.0,140.8,0.42
825,큐드,0.32022920901868673,0.25021003032978834,0.055430191231807965,0.016109873888264774,0.010455326990782648,0.007445751224996173,0.2771376966696751,0.6059478169706505,0.03855142124834589,0.013188163341906851,0.012791289791792759,3027.0,66.3,0.59
826,한진정보통신,0.25657519017662345,0.5542527262404976,0.09172918652619835,0.05913050589758068,0.021958564410344578,0.007365448877402163,0.6838751297602041,0.028482150256045415,0.010088761036051733,0.004515147539262192,0.004564675108439198,6032.0,1338.2,0.1
827,나온소프트,0.7056269853933971,0.05019524436320516,0.03124283550066538,0.007957732625690512,0.005906414042068073,0.007228879238558919,0.176598814641363,0.13667188766982724,0.37176344858171395,0.051310663586370736,0.05821238740457219,4932.0,163.9,0.18
828,얍컴퍼니,0.7055526432525624,0.02488135589114446,0.014941459059184117,0.0050838801566356635,0.004370971340348724,0.018862009369000857,1.0,2.1995539339472418e-307,7.257706092915655e-308,2.945461256633116e-308,3.0291195877387145e-308,5326.0,5.2,1.53
829,엔키아,0.5658572967378965,0.03705163196133908,0.02055695894373706,0.0065812891628423634,0.005243935623600063,0.00981546121294832,0.5737650358625017,0.028473401206084128,0.010329780333260373,0.004659780170642174,0.004726953051023004,5598.0,177.6,0.17
830,트릿지,0.9357696187850364,0.023510691638499844,0.013314947765735257,0.0052080154813675394,0.004719165426914927,0.017477560902445805,1.0,1.398863315646622e-307,4.806790364641178e-308,2.066416430529125e-308,2.1034235492139754e-308,4933.0,265.3,0.65
831,아이덴티티게임즈,1.0,1.0416043241347481e-307,5.94325825860826e-308,2.123837563549581e-308,1.836725394779885e-308,8.2985045968296e-308,0.5965257312636867,0.032396526737676366,0.011003498321986422,0.004658247036112792,0.004758382258006031,5254.0,168.5,0.51
832,우리에프아이에스,0.22648694276021866,0.011156834895972887,0.0068406154581410455,0.0022998226629920657,0.001984965682842637,0.010301209689870633,1.0,1.595025365809971e-307,5.280253159387955e-308,2.2663369619268467e-308,2.2888268890976574e-308,6082.0,2703.0,0.06
833,디비에프아이에스,0.7619945795926706,0.03069868612178802,0.018633476187488028,0.006365710400302246,0.00551812124682359,0.032227074869479455,1.0,2.2752384248321407e-307,6.852541133648504e-308,2.800509515820193e-308,2.8208382834630746e-308,6032.0,517.9,0.14
834,엑스엘게임즈,0.90465217125236,0.03408919197319433,0.01912586176071824,0.007501240699519656,0.006782971835749029,0.027848562478458457,0.9361524661120653,0.03594774654933585,0.012650983359546692,0.005609810964651692,0.005682160287947958,5526.0,272.1,0.15
835,이루온,1.0234411994282944e-306,4.594046062044467e-307,1.0,9.609755861682247e-308,5.568855050814268e-308,2.4754400360284774e-308,0.2178899285457476,0.2058446883379801,0.4300403109849087,0.046622798583160485,0.0473071682854613,6092.0,196.1,0.17
836,발란,0.756458123106757,0.027178681692717383,0.015518478551856302,0.005879646663866527,0.005255698254451323,0.030704831191996195,0.7377034209533664,0.02589617735819908,0.009280486762774839,0.004136040916704783,0.004199971283906798,4544.0,521.8,0.97
837,엔비티,0.4047816443567499,0.03101986296044169,0.020427072081489063,0.00533436431863906,0.004193063566285617,0.0061991645567058586,0.7240932035685063,0.03365412198566754,0.011523372624123542,0.004887472785827874,0.00499591344133474,3351.0,14.5,0.43
838,엘루오씨앤씨,0.10743944139047559,0.7923671782438938,0.05206794581569861,0.010544609592680443,0.0056952606033735965,0.0027750199275024118,0.7525059536578185,0.027609910104676096,0.009444525051966296,0.004140592521629026,0.004178791486472462,4557.0,138.9,0.3
839,동양네트웍스,4.347375572475405e-307,1.9906130425281993e-307,8.563089113838698e-308,1.2360572474910884e-307,1.0,1.4385550427786936e-308,0.1555170409869147,0.11714006757292389,0.11174960808118933,0.14433985554058365,0.06134635141117862,17550.0,556.9,0.36
840,슈어엠,0.6073341563953383,0.01577681398267633,0.009096141074938106,0.003311238403384881,0.002909165295626801,0.042415507154647196,0.7922446720429712,0.06393730134091231,0.01934886467116511,0.007880172495175898,0.007952916501474835,3833.0,204.4,0.36
841,딜리,0.6967719105520848,0.048172441909883935,0.03029567188671401,0.007785836753415272,0.005816289872907057,0.007465423880346648,0.5926406921046226,0.024759049539204204,0.008416099211210754,0.0035967787689003606,0.003659482504243397,3668.0,352.1,0.38
842,버킷플레이스,1.0,1.1017908456997726e-307,6.795641275008826e-308,2.313185964241007e-308,2.007177754979545e-308,7.498525596691569e-308,0.518182933030156,0.02970521165262177,0.009563890418188318,0.004051857927835058,0.004084429507654947,5745.0,1176.3,0.3
843,에이트원,0.810399368696593,0.051673365093256145,0.029369277809109598,0.00942183215426286,0.007432082260890796,0.017072954797485905,0.7529526058903264,0.03175427108356122,0.010583582034024243,0.004552721698040768,0.004599252575525052,4270.0,35.1,1.08
844,와일리,0.9145557952683186,0.03173534330716611,0.017959303733603105,0.007063427541636042,0.006421335636995017,0.022264794512281052,0.6873552810987412,0.08415451914381177,0.022391172257934418,0.008448034770334723,0.008520284666801598,4613.0,212.2,0.33
845,브리지텍,0.23936952973867787,0.017559746079240702,0.012308245548578676,0.003281572503386471,0.0026520843493828216,0.004380365497933586,0.18063904318873517,0.3053793009355942,0.13713662742102833,0.03362225112636517,0.02839883425782173,6112.0,543.6,0.15
846,쇼엠,6.059470052755061e-307,1.0,1.7314184223938706e-307,2.9922999409879315e-307,7.298453615395515e-308,1.81734581053417e-308,0.29874935435639094,0.34343818191882075,0.06500999054585804,0.020188436828193525,0.01907684737144727,2582.0,64.1,0.94
847,케이에스넷,0.7774101064991626,0.020560400589275166,0.011921566997735519,0.004385944912265332,0.0038807908812895243,0.028235945998045277,1.0145110623322206e-306,1.0,2.9792257681539423e-307,7.709006283849745e-308,7.571835960555327e-308,5976.0,1961.3,0.15
848,팍스넷,0.2266378210441042,0.015083779483352181,0.010039265118488384,0.0028970413639376287,0.0023822970115112015,0.004721327103091266,0.8920184110272156,0.07485721207703226,0.01869616276351266,0.0072309031320200124,0.007197311000219677,5362.0,45.3,0.25
849,라온피플,0.1195532129359182,0.07744446496335225,0.054903365576669104,0.0123240893749939,0.007045697264482131,0.0029959567947896257,0.2735967185688887,0.3954620101961335,0.05560083438625583,0.016114373574807498,0.01594271151666521,5833.0,195.8,0.5
850,마크애니,1.0,6.444849355497188e-308,3.5709448590954728e-308,1.405160892392429e-308,1.2671001329146626e-308,5.8202914276867355e-308,1.0,1.0119913311473314e-307,3.643467106709511e-308,1.620642932648206e-308,1.6490119729584364e-308,5480.0,237.4,0.27
851,위자드랩,0.9291772776539422,0.026246863563863115,0.014871820933127805,0.005845667036558942,0.005314820437924226,0.018543550374583558,0.7994536740971542,0.026933325757104547,0.009664133788962768,0.004296856749062967,0.004368428482387972,5299.0,101.9,0.46
852,스터디맥스,0.1429207828161584,0.06910657826547464,0.0295240276360134,0.04934411464261405,0.2778962231521384,0.0046402420826281154,0.18031507937613983,0.28691055696373247,0.31269979608395443,0.030864398731124443,0.02851618818419862,5255.0,272.7,0.54
853,중외정보기술,0.397579270741799,0.039172350222923445,0.022761916391966328,0.006266110871878448,0.004856958488966313,0.006967066354907555,8.448479993574455e-307,7.888201407010036e-307,1.0,1.3170710774177461e-307,1.3849584090879596e-307,4629.0,219.8,0.33
854,싸이버로지텍,0.3026241231042001,0.3592633917346623,0.1606644218440078,0.03904458957901777,0.02041921213333334,0.008111926649604568,0.19817905935324906,0.5230942361025961,0.05191889093448124,0.014551096344134916,0.014144378371904447,7785.0,571.0,0.1
855,엠스텍,0.8103810752792724,0.03081274562036126,0.017654449384528155,0.006223177758390516,0.005361997493789445,0.03319363382583869,1.0,9.800445011232145e-308,3.5494619973876355e-308,1.589040299831217e-308,1.6159751134075404e-308,3925.0,262.8,0.31
856,여보야,0.9029475293472358,0.03295723710938189,0.018732502685989274,0.007263839327722899,0.006559545878442651,0.0261340445969539,0.4346396585365706,0.389802788021391,0.06698287363997252,0.019768770970548456,0.020772798620814725,4523.0,204.7,0.26
857,카카오스타일,0.928029963999258,0.013899329567398679,0.007890869938506725,0.002967933102702886,0.002635808949867992,0.020128438026554667,0.4652748207991073,0.16681780770088026,0.03855384698542329,0.012813721076762636,0.013092047404416876,5519.0,652.2,0.28
858,링네트,0.23647617470795018,0.32695772636222176,0.10170342795761042,0.0941074210508265,0.027542747170067428,0.00681779789280046,1.0,1.0259952786690156e-307,3.6868693750359626e-308,1.637557904906057e-308,1.666317085530046e-308,5974.0,2108.4,0.29
859,인젠트,0.3764807400055662,0.06322280778202503,0.03118389314835763,0.0085091881178113,0.006270943149366818,0.006567060073692708,0.2415756883573507,0.22412161244185497,0.050926627262334545,0.013626181551396794,0.014007280830209502,5126.0,296.4,0.24
860,투믹스,0.9188440143319009,0.029139100406396563,0.01669196897868043,0.006426831325509006,0.005802477626980181,0.02309560733053329,0.37142546382884667,0.125002210091729,0.028861124714356506,0.009857764268010744,0.009974699140611267,3784.0,247.2,0.14
861,네이버클라우드,0.9221832787613894,0.018623061396158026,0.010933822750728444,0.004010396843878273,0.0035575915094902336,0.01870279625321232,0.6015451053341762,0.022286809453280997,0.007811594011029147,0.0034398865815877464,0.0034879473173434683,6082.0,8602.6,0.23
862,와이드모바일,0.8004341654613385,0.026547752936665055,0.015142973062123876,0.005743423028951836,0.005134104250594506,0.030193856544217725,0.7325674807358408,0.03934264339945814,0.014173738863810927,0.00626515900323661,0.00639190877725724,3035.0,36.2,0.46
863,갤럭시아머니트리,0.6621553239196392,0.024245781741268922,0.013573441105053076,0.005250149371575569,0.004708550093633139,0.025368044966400348,0.6449008541309652,0.027298295982860047,0.009260882663294348,0.0039674973388071615,0.00403107957638137,5530.0,941.6,0.23
864,스테이션3,0.41933150352206294,0.21068511807483456,0.21702646325870323,0.028959951930249406,0.017125148980706956,0.009362405532017386,1.0,3.8574725458726555e-307,1.0012023970911958e-307,3.8173826416702347e-308,3.835061761906183e-308,4863.0,246.0,0.38
865,중고나라,0.851213425863545,0.03779915944603066,0.02098286674872307,0.008508442088875514,0.0078105557094884735,0.02237064575824637,0.6270968113444835,0.053515525461487246,0.01614546243618891,0.006611184212982002,0.0066509953929429,4683.0,86.6,0.53
866,비플라이소프트,0.7532880796536195,0.08269315512999821,0.08368184666403167,0.013339679552323314,0.009487999114165244,0.008687580221073035,0.2959772019970941,0.3901489740591221,0.06503773769798286,0.017091616735743526,0.017593337139101783,3250.0,169.9,0.14
867,위세아이텍,0.4335901296671296,0.022099187207923962,0.012997526130544808,0.004310422211683281,0.003639967626811169,0.01460897583229997,0.7713017902679125,0.030058231942347406,0.009989289201163383,0.004314999423602984,0.004348360685723804,3149.0,340.6,0.51
868,탑코,0.6506651786419874,0.03577183491757833,0.022229332342132056,0.006512560226240914,0.005073769803394351,0.009603950428438679,0.568290531174341,0.027929922412351628,0.010140716784398703,0.004526576929209419,0.004611567871784178,4156.0,658.6,0.41
869,핑거,0.42915154498365365,0.03733910440900196,0.027508225951724592,0.007116843741248336,0.0057688048940993525,0.010124406775890875,0.5283252570579131,0.040387551643544906,0.01341739196900282,0.005469605174877724,0.005620444920857148,6479.0,909.4,0.27
870,이씨플라자,0.8373693348006157,0.029540403099746253,0.016493656107854325,0.006483164598635663,0.00586011051816447,0.024610019789408116,0.19999901464326905,0.33417774005560863,0.12603001038172149,0.0227686389382272,0.02207270907902016,3827.0,148.0,0.46
871,한국자산평가,0.909106303380348,0.03244773241897932,0.01833130661317342,0.007131986078229479,0.006436210118585196,0.02654646139068468,1.0,2.484102765106378e-307,7.86244410270817e-308,3.1726993543724303e-308,3.239581201349994e-308,4701.0,278.6,0.33
872,오픈베이스,0.24970234939334038,0.4749238295254279,0.12281207097494537,0.07872250748824709,0.0263928460126928,0.0071184285664475525,0.09287219134621336,0.056114127812673054,0.0834827173320791,0.058457981328683996,0.32251875449691614,6436.0,746.8,0.15
873,카카오브이엑스,0.5715564387998373,0.06457522614392235,0.0631346251720043,0.01142816681831437,0.008317236279448454,0.007993671238046665,0.759718259875337,0.15674639252197037,0.03605429730406736,0.01362329437531687,0.013532798520952842,4981.0,1137.6,0.21
874,노아에스앤씨,0.17420827189371368,0.17167635971815945,0.05408627952519272,0.08907424364264366,0.022886516065085037,0.00492027722672346,0.886249878292577,0.032270278090457516,0.011579667513858753,0.0051665520020672965,0.005246214646295081,4523.0,46.2,2.62
875,쓰리아이,0.7890434018833162,0.02458113176312731,0.013773441584743099,0.005426267392638753,0.0049180234380127846,0.01901937648998974,0.5910128891175933,0.031805414479369756,0.010764623759534684,0.004517143229623994,0.00461830779737109,5047.0,237.1,0.55
876,씨케이앤비,0.18461749031511135,0.37027694640086695,0.11881838735981018,0.04524565960022573,0.01731585938622911,0.0050779035249071455,0.3222704313028548,0.5844565890998197,0.04209867197238993,0.014230723144992704,0.013914333072542154,2966.0,73.1,0.7000000000000001
877,유비온,0.6981219397726804,0.06702049656086714,0.03944748054871682,0.01009319652420517,0.007412541133046768,0.00852527527526676,0.9168173168739372,0.03859588795380006,0.013799118582866737,0.006102001289143045,0.0062108200754210485,4217.0,280.7,0.35
878,티맥스데이터,0.23659469443492298,0.2009021082944792,0.08052418354366056,0.3717697310393748,0.04032612274141039,0.006856062718189222,1.0,2.2724999741530904e-307,6.84245028387987e-308,2.7974062995647116e-308,2.817203042344288e-308,2578.0,8.1,1.71
