,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
215,이랜드리테일,1.0450715813216703e-306,1.7553013433843076e-307,2.8515019335690714e-308,7.5691109997277e-307,1.0,1.909815400622468e-308,2.922184594530813e-308,3.483606929451662e-308,8.902468745626906e-308,0.8464865351942373,0.021954127750441945,0.02276803962070238,0.004690974236170631,0.005110916413066472,0.004293142359861504,0.004402646790731555,4789.0,1700.0,1.12
216,대한항공,0.11439122506938157,0.40092162493650185,0.03756626791245853,0.21230067442144068,0.08962370608874164,0.013551291232617536,0.037656756553735724,0.08119080544610781,0.012797648339014776,0.5577348633483248,0.03170445240342014,0.04000483897803367,0.0056245240576325035,0.0064830215789610296,0.004904645345377191,0.005026210685510674,8740.0,8800.0,0.11
217,자라리테일코리아,0.10480670096246057,0.32806305466424845,0.01725289748652821,0.2682686605435252,0.09218236122398228,0.008139031382000306,0.01724128056937751,0.02677262761717406,0.012659588073207554,0.6734304152330388,0.05418590744234408,0.08403209708939223,0.00951632413949821,0.011241891848582866,0.008092278397046723,0.008383479287844895,2731.0,3055.7,1.48
218,아성다이소,0.2687555394907299,0.03010467352289762,0.005013595091336152,0.12902230349676336,0.2698249444423563,0.0034457730557171263,0.005165736768690251,0.006033051396375552,0.014859600635141407,0.2678447489894302,0.22538016065275668,0.1346485055113621,0.01907937441982892,0.02791427692427162,0.014100448107356837,0.014518152789023207,3353.0,2600.0,0.5
219,롯데하이마트,0.16838270342097142,0.0205841940613892,0.0034965305368511116,0.08438130540529738,0.24205382750264348,0.002368563066301626,0.00352054241246078,0.004148908052457621,0.014761949124576932,0.5771741747142828,0.019020192834334385,0.01999914009361011,0.0038404843188041687,0.004238697770132326,0.003472429895853317,0.003550647920759195,5514.0,3900.0,0.24
220,하이프라자,2.3487618944003073e-307,3.2193467436139368e-307,1.7893075421454803e-307,3.266345508502305e-307,1.6589807108401564e-307,5.730533143420778e-308,1.0,1.4827714684437716e-307,2.4197336889324984e-308,0.2478124304507177,0.588035290687969,0.07472375508477595,0.014433167693963895,0.018695077918809023,0.011521171996950139,0.011563063549142506,6082.0,3000.0,0.11
221,에어코리아,0.12481456149083446,0.1358272114171214,0.3173059308392808,0.1567015579199803,0.08321833326184698,0.05347721773683359,0.07207505581366211,0.043906390882469615,0.012673740637970856,0.720827717661511,0.02458566374694982,0.024403185912668348,0.005271462755548901,0.005707487357039615,0.004856400307716234,0.00496397739141374,4281.0,35.8,0.64
222,이디야,0.11775984074560789,0.12990241739283845,0.258582247339184,0.14850141903749084,0.07854608887649524,0.049978528556616414,0.06899358291009215,0.04154219300387149,0.011644518996625398,0.48653485464080654,0.0218652580634847,0.027731252400992442,0.004412892269545669,0.00495083237592096,0.003937701727633703,0.004062187071743155,4098.0,2433.5,0.53
223,서브원,0.07400971210747366,0.08734889178930712,0.5898318126280785,0.09479549412862746,0.05004696952339617,0.022452719906936293,0.043426759860635315,0.030380760273289537,0.0077068797822558675,0.36772324719113697,0.3508811902889455,0.14497278914608627,0.023843396165546343,0.03288481582163832,0.018244289410242583,0.018572165483506355,6000.0,57.1,1.75
224,씨제이프레시웨이,0.2048064247030055,0.02512721517288625,0.004210579453655855,0.10696107833957635,0.32227568525285066,0.002861032952073036,0.004290862463474716,0.005055277119812161,0.014524964739038795,0.7030818469989781,0.0227771295225417,0.021656881517260987,0.005057985082404682,0.005415730300357416,0.004707850207564695,0.0048129905655193,3848.0,2800.0,0.16
225,삼성전자판매,0.031053744602614165,0.045353094865536785,0.0034033363469395178,0.1018237258067352,0.030244401488053227,0.0019947513533140225,0.003570149321685525,0.004644674117242531,0.003937716636843969,0.6438638990204785,0.027195356288142996,0.02918203795269273,0.005462646174428019,0.006048466981583373,0.0049185825157115354,0.0050357818817431945,6082.0,3800.0,0.08
226,현대그린푸드,0.07057929792906932,0.4103626027895034,0.04619315410507523,0.11158176082207182,0.05111723253392,0.011632405250059877,0.03191329581268645,0.0375826653335958,0.007909939392914307,1.0,9.109889066725916e-308,9.31376722058899e-308,1.9222504240124186e-308,2.094832257913456e-308,1.7596412465113556e-308,1.8001648676649707e-308,4038.0,1700.0,0.48
227,데상트코리아,5.0324471863502256e-307,4.519541512249518e-307,4.214365521380091e-308,1.0,4.84078742275621e-307,2.4220563472200735e-308,4.106896081305697e-308,5.089703577235497e-308,7.965986283644077e-308,0.5074366919013671,0.019261472682493095,0.02054471626787669,0.003933707959911571,0.0043333918537026336,0.003567088121106361,0.003649380469834579,5438.0,5436.7,0.37
228,에이치앤엠헤네스앤모리츠,0.10644914116121307,0.3876051507598808,0.0281235836077426,0.21403909277995298,0.08551956914629229,0.011382837314144887,0.029365851725310622,0.05261836017557452,0.011945132958799645,0.7362292824211927,0.03216487115700879,0.04112306259153217,0.006621300191663182,0.007423079673306412,0.005903701851234265,0.006107387515585444,2461.0,2994.7,0.99
229,이마트에브리데이,0.17656777605323515,0.041100392317158285,0.006101437798262382,0.21280706068141086,0.5042833627611399,0.00393819678556549,0.006139903728915763,0.007438508943627431,0.030304788107920675,0.6767397309511773,0.031866029047027795,0.04206790592411863,0.006289253384379659,0.0071072377774573465,0.0055792770907657835,0.005754217918914193,3523.0,1300.0,0.28
230,아시아나항공,0.3631861017540739,0.0191458417486314,0.003365074955121676,0.07465129060386815,0.06930300798864084,0.0024115310380605566,0.003361575123435709,0.003789311664758533,0.011268485999815753,0.5582117381075846,0.020345530344722435,0.021566807241698523,0.004244376553164975,0.004654633471203128,0.0038656838277767967,0.003960182049567614,6038.0,5900.0,0.13
231,부루벨코리아,3.153208290614099e-307,1.0,9.080213780694727e-308,6.394568243872055e-307,2.4732613034654747e-307,3.4492775405900125e-308,8.169068917095521e-308,1.274570338900226e-307,3.697963372067259e-308,0.3782034062110387,0.2581218705380264,0.1016752109744159,0.01672715207987119,0.021712661510272513,0.013357472207264189,0.013517594344614725,4160.0,1465.4,0.34
232,한국미니스톱,0.6428242255282779,0.014900802820273094,0.0028714976915593434,0.048559143679818804,0.045271499695760706,0.00221851418124137,0.0028864126413839053,0.0032032692175897374,0.006998518106356079,0.6552761463480962,0.018562457755107387,0.018141947643591207,0.003995517872337637,0.004313938956304778,0.0036877505734541536,0.00376691128391847,3977.0,1200.0,0.32
233,엘엑스판토스,0.07349075739992218,0.1222138416767997,0.06263215908318968,0.10832870658760124,0.05362261754012511,0.013077397600182818,0.05823738906874464,0.16391536870249324,0.007941464212456503,0.5813213645965258,0.02694099049378607,0.03151157332315,0.0052391480073705945,0.005880148588938302,0.004673899790156542,0.004790256263511508,6082.0,4500.0,0.09
234,케이티엠앤에스,1.0378936044604124e-306,1.5980997074065233e-307,2.6659078414673077e-308,6.699442186765193e-307,1.0,1.7842739360692594e-308,2.6791000194608413e-308,3.203058776747897e-308,1.1604174827199734e-307,0.9396103917011077,0.020968184457839364,0.02134735530906949,0.00457784662343903,0.004963597873517022,0.0042103320654352855,0.004322291969591793,4558.0,7101.7,0.36
235,신세계인터내셔날,0.3525076559995277,0.03270714208909395,0.005408239387251769,0.15257649959245773,0.3901686323658543,0.0036820778559241586,0.0054355746386515755,0.006349091835384406,0.028963067583435236,0.4580358054331449,0.10439496666526238,0.10557286879257413,0.011017201174386385,0.014411654562605142,0.008738410417993092,0.008991467156125973,7338.0,1300.0,0.31
236,교보문고,0.5784187309424903,0.02143643186539633,0.004128949583487667,0.07038094072237851,0.06742579460310358,0.0031201782835835502,0.004156525518896515,0.004621564306358652,0.00967938954155067,0.21591919397553075,0.333928868666884,0.0665852880498403,0.06403176531895795,0.061341924257454265,0.04667598240492643,0.040454562566464576,4368.0,7909.0,0.66
237,컬리,0.05216454776489449,0.06258132949050779,0.7162341665933115,0.0667356798895012,0.034927402761548265,0.01684328022695088,0.02662269814741937,0.018492663124044444,0.0053982320018218025,0.534592157761323,0.1318209135395013,0.15257098347927797,0.015189346772909739,0.020108527938020607,0.011916664512104713,0.01234814589361482,4085.0,1600.0,0.64
238,코스트코코리아,2.3954443867180333e-307,1.0,1.358892809557265e-307,3.678746309112663e-307,1.7041072289494587e-307,4.130407265689987e-308,9.87144838227886e-308,9.942279681219629e-308,2.666266622594003e-308,1.0,7.620106479314218e-308,7.732513384177624e-308,1.6761436553243874e-308,1.8148500254987464e-308,1.5438873685119954e-308,1.5859874776273306e-308,5371.0,5400.0,0.33
239,우리홈쇼핑,0.10309125682497025,0.31885994571132575,0.017670205661559246,0.268420169192047,0.08929916841071463,0.008526826825600051,0.018702121198707514,0.027655497290503882,0.0118623242911778,0.25190755529020215,0.42417273900276214,0.09088295695830961,0.018641116446268608,0.025531295044186348,0.014329393154351174,0.01440805053274014,6032.0,1100.0,0.15
240,제너시스비비큐,0.0914960027948082,0.3367606810530567,0.01323065394213926,0.2879956338088115,0.08278980520328644,0.00670436806516433,0.01385005519112988,0.019641972553701446,0.010796230081700898,0.7126028552917466,0.024656943278994998,0.025796654278059133,0.005105392025914484,0.005614529729768049,0.004626697237213301,0.004742163642176131,3102.0,3624.0,1.3
241,현대홈쇼핑,0.05738072749276381,0.010126203113328038,0.0015425987095582998,0.054720029524636976,0.06592990186126875,0.001084932248948738,0.001583294193359094,0.0018612589848594175,0.00600971059639949,0.8739994069036203,0.03623575202054361,0.06231154680418228,0.00698875164158179,0.008045976043912731,0.006095628352798822,0.006322938233360448,6241.0,1100.0,0.17
242,한진,0.5496563432556913,0.018828735409499413,0.0036640325674124493,0.060777519703359775,0.057333399748947626,0.002803155650329108,0.003712879401420064,0.00410302818970626,0.007919600317998435,0.1432182642654257,0.748636354956974,0.045843810964823956,0.010087424609483808,0.013111776122341674,0.007999873197203898,0.007989889566280387,2827.0,16.4,0.24
243,현대글로비스,0.09875536761904809,0.195010178362473,0.01321466529652357,0.3413121738016045,0.08705501970920834,0.006827779938229411,0.012694153364816455,0.01698910785720873,0.013737924873964658,0.4627811601480548,0.014901703954132695,0.014545796545277096,0.0032629363444919386,0.003512720412610748,0.0030210785196555425,0.00309065417786607,9244.0,17600.0,0.08
244,씨제이이엔엠 오쇼핑부문,0.10938227808544734,0.036325626192336126,0.004966647787295928,0.19904368553230273,0.1950559576858475,0.0031040332904293017,0.0049899185442305516,0.006118184443615951,0.018978522645951075,0.5479035896006302,0.11006662259445985,0.13757877681022587,0.014423879479854154,0.01867113745113081,0.01148018017553326,0.01192105503295986,8416.0,11.4,0.02
245,스위스포트코리아,0.07224713166577354,0.08249409020037125,0.006691091908078917,0.45364736939256656,0.06922177326267934,0.003888796011078423,0.006686260828002703,0.008259194782820794,0.010307609553497582,0.1563327386080743,0.4538156756169901,0.05190536790653889,0.021895116778581913,0.028848620416415876,0.016582934626302965,0.01578659875642898,3770.0,502.9,0.37
246,지에스홈쇼핑,0.0950623085274238,0.14431210725778595,0.2237507437672301,0.13208523630088728,0.06742091855431719,0.019564954613597016,0.07580414577855675,0.07809919118737978,0.009770644388119972,0.48736174846493124,0.025646508214848658,0.033162674598550504,0.004803301501842437,0.005472241120700951,0.004231070576743168,0.004344631927434431,6670.0,1200.0,1.14
247,지씨바이오,0.10590654078663032,0.3477276072336223,0.027411054549494506,0.21706212976614828,0.08533203362652836,0.011132793333805634,0.028322279320713753,0.04960687806205547,0.011891835350573409,0.8543268656668859,0.01489383406233182,0.015345356436997932,0.003129148249124977,0.003415855819376803,0.002859750863613056,0.0029261854633047387,3935.0,262.8,0.66
248,샤프에비에이션케이,0.11739734061800076,0.4089964710196238,0.03484374130720855,0.23182622932077798,0.09268588280586154,0.012740016316159007,0.031076923793784326,0.05677807179743433,0.013655323021149822,0.1686696148264756,0.1671098711162831,0.07729359172218148,0.04646464296762702,0.2492741500860042,0.024351998322987782,0.026587845486576382,3855.0,742.3,0.44
249,한국필립모리스,0.06403913700734842,0.6202056194001809,0.036338078649159444,0.100354751207144,0.04597663902895289,0.010585800738653449,0.026214366222874888,0.028321545574023624,0.0071771830020906915,0.19348280892814163,0.17633327797665058,0.09432155262646927,0.042085870137352946,0.14308351554056384,0.023336116892999584,0.02532665801579087,6082.0,5653.2,0.18
250,디에이치엘코리아,1.0401408481604361e-306,2.036726047163624e-307,3.018858846764523e-308,1.0,8.664610644553082e-307,2.027491907578696e-308,3.0512730821177143e-308,3.5352771656379664e-308,1.319977734405053e-307,0.22048463993667236,0.27881809970320637,0.08242344014369199,0.021202947265248313,0.030119167669923796,0.01588069475089083,0.0157732703746772,5587.0,7294.5,0.12
251,동원홈푸드,0.06375209623453856,0.17003821545884212,0.010614940240873115,0.16693269245954137,0.05576227424283029,0.004954466021672496,0.01041681266205436,0.016038994173788353,0.007822317071254995,0.673329289175461,0.09992330478751578,0.09444418683733613,0.01491379083317944,0.017921483785195966,0.012578339966767396,0.012843215519751521,1775.0,54.0,2.0
252,경동물류,4.300517875048384e-307,9.616595346652268e-307,5.374487871538549e-308,1.0,4.014368533075957e-307,2.8352582699132693e-308,5.510673046544617e-308,7.367589308845559e-308,5.359033089822022e-308,0.41982848194475425,0.04799497171856201,0.049439339103243954,0.007550619936270415,0.008831715148284852,0.006517217425204194,0.006622578581411228,4532.0,762.2,1.64
253,러쉬코리아,0.07292501385974975,0.4971403880306855,0.011048228266791095,0.23328952965577218,0.062215886971344496,0.005608129316247175,0.011099661677741743,0.014304297177118858,0.008861884970349263,0.28466197998990805,0.13223544226482006,0.10983029558075429,0.014515526682663019,0.02020211180483386,0.011043136167458846,0.011432624983949997,4263.0,1018.8,0.23
254,무인양품,0.13203166642818684,0.056715520770460104,0.007228645452651823,0.3610636537459103,0.1924599925069462,0.004526534515383538,0.007434009886683,0.00913698534040629,0.017150646003159783,1.3340804779824588e-306,4.3031339110791134e-307,1.0,5.857022426773044e-308,7.839473530046416e-308,4.592901775777522e-308,4.807790240555574e-308,2209.0,1146.6,1.32
255,풀무원식품,0.13062780589966771,0.05285931023832689,0.007623836515827176,0.22278029103257865,0.17919625833028976,0.004766933096111339,0.007746684045866905,0.009829166276575652,0.017917713136440732,0.7113489305195108,0.02453366708868972,0.023256933827305107,0.0054368134526498755,0.005816395394135805,0.005064979616964764,0.005173999915751313,5859.0,1100.0,0.19
256,에이비씨마트코리아,1.549742744099819e-306,1.7353711502424536e-307,2.8302575756091544e-308,8.286852480453e-307,1.0,1.908964637214137e-308,2.842176662399743e-308,3.3391111086103103e-308,1.6727940343232331e-307,6.7031159111517654e-307,6.3448891492387284e-307,2.7530064433604164e-307,2.5472125201739017e-307,1.0,1.16661543842084e-307,1.2919227504501376e-307,3188.0,4861.3,0.92
257,탐앤탐스,0.7056099556561389,0.028423803823012194,0.005019295855988915,0.11086711484451733,0.10530794431234525,0.0036453282308166204,0.005064768596781926,0.005679077669479044,0.015210873825076453,0.27996344313520344,0.13974398635455498,0.16976380805576086,0.01718968885386024,0.024790552527921447,0.012764847742988535,0.013420037854971211,2981.0,392.2,0.68
258,지멘스,0.4864624579020103,0.01883201505633031,0.0034532613266798017,0.06707502838889186,0.06296899428633447,0.0025226884606883446,0.0034521652123337236,0.0038648914350790293,0.009716391418645382,0.1132945889794447,0.4593660322841363,0.037709821577731506,0.02088706575370633,0.027161499397797183,0.01522378093950021,0.014269374656937957,6032.0,3583.2,0.19
259,스타럭스,0.06074719475378313,0.18445625729970672,0.012177958146652273,0.1524773153569566,0.0507205066187318,0.005388460421259732,0.011955642032226236,0.018201355020908503,0.007194506228309565,0.4982483409159697,0.07816507168965242,0.07027124668034496,0.010635174389598222,0.013001673710888454,0.008858889087504204,0.009040692678608271,3234.0,1497.0,0.94
260,제주항공,0.06089336142941966,0.2545147241471347,0.00977867276538532,0.1421118872522051,0.048056138590938824,0.005099906585256659,0.009076921196775087,0.011176267140610464,0.008181980697283583,0.36898681199901173,0.09403889708714588,0.4603716527697719,0.01342354508466157,0.017531027501365228,0.010677691377628414,0.011165033040924964,4344.0,2707.8,0.18
261,피에스앤마케팅,0.09106889222100215,0.5199779295764761,0.020005499518289258,0.19583742422707243,0.07556353780812042,0.008501928339306403,0.01976604299402789,0.03529922786439714,0.01063883032501472,0.6028941501052358,0.03000338924992299,0.03723617643017278,0.005399245303209462,0.00619405348982174,0.004722490833623361,0.004840395221073267,4672.0,1400.0,0.16
262,한국쓰리엠,0.07944404775506446,0.5954898476949121,0.031657036430321264,0.1411671676489252,0.060474234645604176,0.009776993812657404,0.024649416395668946,0.04485998470069526,0.00906811844180764,0.14901121184626706,0.487520461021012,0.048038125038918814,0.019851822977619695,0.025388850210781293,0.015374574156522727,0.014627492445096412,6032.0,1800.0,0.11
