,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,average_salary,total_sale,turn_over_rate
278,아가방앤컴퍼니,0.7792603847304778,0.13285274470761346,0.03831737174750911,0.02922239953737247,0.011309344157647354,0.009037755119379796,0.9112798203106459,0.016648841161041282,0.009877216436873528,0.00564016581582839,0.0046826440979790985,0.004982446946929465,0.004391551594443485,0.0044510025446216255,3731.0,1415.3,0.45
279,부산교통공사,2.965135072743252e-307,1.0,8.099799154452968e-308,6.180307513875077e-308,2.043460358125259e-308,1.5538214951630803e-308,0.2518953999963399,0.561055285218699,0.05266090089562752,0.023351695027053913,0.014488141922194404,0.017645929581005,0.010564465573516934,0.010389304989527327,7395.0,2298.9,0.06
280,비티지,2.9938424648240177e-307,1.0,7.991785312471977e-308,6.092613965488264e-308,2.0224833501203585e-308,1.5413232066677287e-308,1.0,1.5362666026697808e-307,7.929487654500442e-308,5.571509735171208e-308,3.5747075248139027e-308,4.097676029417767e-308,3.1232755900385627e-308,3.2031554402553015e-308,3771.0,252.8,1.27
281,삼성물산 상사부문,1.0,2.446172646348129e-307,5.379699379253149e-308,4.2198591470603915e-308,1.5059602495645714e-308,1.294980094333671e-308,0.8913874173268422,0.01856367625039828,0.010595290838208964,0.006324191893130006,0.004936025513494764,0.005351355568018469,0.004537849685519328,0.00461274859882074,6032.0,21100.0,0.1
282,교보핫트랙스,4.957693634953975e-307,1.0,8.329978685876764e-308,6.93270409139897e-308,2.152134735718337e-308,1.5674802665461465e-308,0.9161216963606481,0.025605038764986644,0.013859854863965343,0.009093977856095229,0.006389528373119773,0.0071456348662426415,0.005729988537962022,0.0058577472202720445,2514.0,948.3,1.5
283,트라이씨클,0.6555200364850368,0.1179592842585509,0.025381824762894703,0.020718520392590638,0.007180514145090924,0.0054768976214472215,0.8884203218228834,0.024210397535122864,0.012889009285335535,0.008102403473664397,0.005778094285477773,0.006419706147067171,0.005143415757812104,0.005232361204659059,4860.0,919.4,0.37
284,케이제이씨디스플레이코퍼레이션,1.0,2.8997867928760015e-307,5.821894399678279e-308,4.925193230232493e-308,1.6659928479033463e-308,1.3025003962488486e-308,0.34058416428868726,0.18216862116509452,0.10171626462118155,0.0890651523317645,0.040035917409708716,0.07014809827479558,0.024547845128696667,0.025024838883524313,4845.0,552.9,0.37
285,이니스프리,0.3388687665763149,0.26041835256314216,0.03854645622487254,0.03508122690429863,0.010566699535713807,0.008797328931144374,0.6474618841545966,0.03696334352408549,0.018327227394728557,0.010923615278720293,0.007719039953752273,0.008566181667092831,0.006707187143979789,0.006763840527745447,6032.0,3071.7,0.34
286,카스,0.513099230941875,0.07178909671363692,0.018551907018491395,0.014889506035603765,0.0054456766115486555,0.00425321666851225,0.9240340053601236,0.025110046236296014,0.01482134827202301,0.008451096492363043,0.006988389170471883,0.007441671971118418,0.006534573521444813,0.006618868976159298,4316.0,54.8,0.6
287,아이마켓코리아,1.0,2.5166630507413453e-307,5.426565971073392e-308,4.2671013319987725e-308,1.5183758713758303e-308,1.304692274477808e-308,0.7976322498163948,0.030406859005164523,0.016238924626221403,0.01099011358506071,0.007468609178131151,0.008433086062748252,0.00664723752858705,0.006809138588130936,6350.0,2400.0,0.19
288,비즈마켓,0.4295417580291191,0.07163707405578204,0.014561156472675722,0.011700582517047017,0.004161861308653306,0.003449860580195838,1.0,6.868748933089746e-308,3.99213666969678e-308,2.34960134944035e-308,1.8806111009126165e-308,2.024417887010029e-308,1.7454700985644483e-308,1.773692108415179e-308,3847.0,317.5,0.44
289,필립스코리아,0.5497132728672333,0.09058026691267973,0.020979242773434797,0.01649097312392793,0.006052258828099257,0.005290797683202797,0.6263679604467612,0.07514927777189376,0.031066228543606435,0.02006736587155049,0.0123125722549901,0.014153553252965157,0.010195779097442946,0.010227529105195582,6032.0,3366.8,0.25
290,한성자동차,0.6432622120479142,0.07339434421543076,0.018282826815472244,0.014407608270674537,0.0053115365328801735,0.00422951513810096,0.7802533647521085,0.017235555433884914,0.009820231960026808,0.005749860750784785,0.004543789730336551,0.004899938675121046,0.00417963684240805,0.004233412297004328,5815.0,3300.0,0.13
291,스와치그룹코리아,3.7167985779466485e-307,1.0,1.1875010526151426e-307,1.242735630408609e-307,2.824052968305713e-308,1.936443759062916e-308,0.30003788006350834,0.15215885926601716,0.07024001457090012,0.09516216226601128,0.027485223624609235,0.04395315838745436,0.018113879329939228,0.018652056845310693,4518.0,3530.8,0.28
292,진에어,0.752391284424359,0.07183770775745311,0.016247405689218453,0.012633639322057157,0.004655176332151418,0.003704881150810734,0.637216794209887,0.019139412448413173,0.01045747694239297,0.006678342763306443,0.0048030890577936474,0.005335882408005154,0.004318615664355973,0.004409906539606474,5580.0,2471.9,0.27
293,비에스케이코퍼레이션,0.6816542905919019,0.08975496181828573,0.023373318765767044,0.018461284769286025,0.00688517489769487,0.005432890962884072,0.822175174705489,0.02048331151625432,0.012015888530083875,0.0069305356019287185,0.005662838808751955,0.006053469258855591,0.005280930444849849,0.005354041355059154,2531.0,672.2,1.61
294,에이치디엑스,0.22923351816569856,0.44361695211893176,0.06759782952304555,0.05741593883508512,0.016574068338504354,0.011326300651256718,0.7762734250167054,0.023008944139455336,0.012335528530518045,0.0074639761650659555,0.00550837205931159,0.0060497554337282005,0.004932968388866787,0.004994529119178909,4142.0,619.9,0.3
295,코닝정밀소재,0.23298131491778507,0.3713960371908103,0.06547736271483148,0.0657919917526673,0.015691553919664838,0.011470420443809637,1.177312528239944e-306,1.0,3.927919987701724e-307,1.98544580252963e-307,1.1064971358257155e-307,1.5606151157637525e-307,7.186353343880007e-308,7.135476181793907e-308,6082.0,1500.0,0.1
296,올림푸스한국,0.2029488340719059,0.5077093278247327,0.11004041132465203,0.14066547619795586,0.023386687526463234,0.015249263054290358,0.8494828283270641,0.01728912905056765,0.010056888347765715,0.005762902167873041,0.00469091334849494,0.0050155862536129005,0.004353882256668853,0.004407192961951339,6032.0,1963.4,0.12
297,브리티쉬아메리칸토바코코리아,5.515247119946824e-307,1.0,7.267268343991195e-308,6.627283882020714e-308,1.9427917679045957e-308,1.5284912648418064e-308,0.7999365229764069,0.02874497875199266,0.014826877039642772,0.00875835283332086,0.0063967731385520905,0.007032181334256113,0.005645191216828742,0.005691017984308419,4757.0,2228.5,9.54
298,클라우드나인마케팅,0.1577980740697837,0.37776819264291306,0.10626053786126678,0.13658938328160988,0.023036323179434524,0.014542507440168646,0.7701748269233848,0.025563229756934057,0.013684319814793337,0.008733520396069425,0.006209869992339917,0.006905767843517458,0.005553218924626878,0.005651955747071111,5746.0,96.8,1.08
299,그린글로브라인,0.78687983778813,0.12753708302458763,0.037330566163083403,0.0283760257072467,0.011039148146655948,0.008837339170296462,0.8053212266108005,0.018444813988143474,0.010738466698030375,0.006182093570598342,0.0050267722091558616,0.005376959557704403,0.004671869282890821,0.004730055439850738,4606.0,349.9,0.26
300,서원유통,0.8266011565642899,0.09792297748026833,0.032493066579734206,0.024433466465875752,0.009860358804032306,0.008688974105799675,0.8759604021154692,0.017884636876375867,0.010366092346066795,0.00611576423396989,0.004878702845313858,0.005256148587548183,0.004523904996253323,0.0045962575180244145,2101.0,78.2,0.21
301,에프앤디넷,0.17785405224942696,0.5540175384684278,0.10622768690925997,0.1262473485130669,0.02168596545511816,0.013967408404700343,0.6532417937324776,0.023286106063585988,0.012350492543251674,0.008023190012607954,0.005595824528328977,0.006257398408906721,0.004982657439320778,0.005076574459098147,4212.0,662.5,0.28
302,엔터식스패션쇼핑몰,0.6513143922290356,0.10694071969602181,0.029902572335997104,0.022873668295161634,0.008841334722196892,0.007197386253448774,0.779462154157805,0.03783921962306942,0.01840198717452509,0.012619929853443056,0.007955584326580362,0.009120958535205764,0.006839515875705187,0.006965322224116388,3858.0,435.7,0.43
303,리드코프,1.4973347963827766e-307,1.7086209695765248e-307,1.0,9.693224201351591e-308,1.754814857244538e-307,4.360673702404101e-308,1.0,1.2389043638613235e-307,6.574745726867349e-308,4.1207377267091826e-308,2.9457294512230927e-308,3.2675302105943394e-308,2.6246803456927496e-308,2.665828587387403e-308,4726.0,4316.6,0.66
304,홈앤쇼핑,0.23242719485428323,0.23681190858677412,0.021260651524664782,0.017493156482399606,0.005723147654303476,0.004606664769012721,0.8938074600320369,0.0338427312157656,0.016774479390538236,0.012904843552167351,0.007482566109238106,0.008802336289773834,0.006397253029662209,0.006582417344743911,8684.0,4233.1,0.13
305,아시아나에어포트,0.23244093076935698,0.20214730248155166,0.02220233633018234,0.018812292205615106,0.005990094590670509,0.004924085827188361,0.14365845897279278,0.06643285880786307,0.5275031553062476,0.017503981221538834,0.03374456006170561,0.03537828913703326,0.01772661428548253,0.01627344236119988,5157.0,1567.6,0.18
306,리치몬트코리아,0.6152222390251266,0.09100384460752645,0.024976709446523745,0.01965455719720128,0.007384636335006961,0.0061706542713825694,0.60640753493234,0.016502184721751013,0.008855503090755248,0.005910358329041172,0.004074407537074562,0.0045811064033112504,0.003637507227644317,0.003722099688387861,5444.0,8639.0,0.29
307,뉴스킨코리아,1.0,1.7675687644648894e-307,4.500139439317637e-308,3.524552939701939e-308,1.3078547385923207e-308,1.04281272591992e-308,0.7785123879862544,0.039209102321847454,0.019990799609041203,0.014748633891935684,0.009048582465869646,0.01049738028778809,0.007855585653277836,0.00807560638382892,6032.0,4065.8,0.3
308,한국미스미,0.8452301714939399,0.09069055427518487,0.02763814022370084,0.021364610627705345,0.00827030676423813,0.00680621661523092,0.2368914166012441,0.09954683017136659,0.29760628897118696,0.024736539672384344,0.045714055374801284,0.042238705660767054,0.028894939337336566,0.025768883147285232,5237.0,1686.2,0.21
309,메가마트,4.759663079066443e-307,1.0,9.931179517306125e-308,9.07418766388623e-308,2.54216724380587e-308,1.797146606596566e-308,0.8540885976338235,0.027134572725907028,0.015471619558048523,0.008839157666712564,0.007080992700336192,0.007599093841619233,0.006502262662730771,0.006571715811904277,3660.0,5048.2,0.29
310,모나미,0.07470925387513286,0.08614721768738329,0.3495047674592219,0.055808434128420126,0.10641328546910149,0.021652175117514445,0.912561122032903,0.020377897384169702,0.011073852702026606,0.007101248101591404,0.005084566610609051,0.005651465441262926,0.004569923552183783,0.004662369139421794,4598.0,973.9,0.33
311,스킨푸드,0.593906119880951,0.0704689109981496,0.018075596399525592,0.014205717812802228,0.005251995890608937,0.004108562052123432,0.6089873442684981,0.015405587085396251,0.008698479576215948,0.005131937736340901,0.004007437822099437,0.0043359214236443925,0.0036714760102494384,0.003719073391785764,4447.0,319.9,0.43
312,한국공항공사,0.858690698830372,0.08509393847839128,0.024566033869681085,0.01853080946589078,0.007212849625232221,0.005905669730432824,0.8232437562189655,0.02182975005829984,0.012505467290429359,0.007239617449241811,0.005788038183349217,0.006217994591342993,0.005337866411318144,0.005400287392246339,6780.0,5801.1,0.09
313,한국시세이도,0.9322060296778153,0.038225852390041275,0.012758076358310359,0.009629198334563886,0.003880093284721752,0.003300749954547325,0.6245781266834739,0.027525063480405766,0.01388530398559788,0.00887278224995319,0.0060535263086590576,0.006789766129829825,0.005295970984445758,0.005368906398547634,4283.0,1247.5,0.58
314,알라딘커뮤니케이션,0.1407677734984228,0.7277560494602868,0.05807342885760236,0.051611130843603956,0.013002123483198937,0.008789493856885123,0.23119236277829555,0.3158401646829668,0.10249617532816371,0.039493806062316776,0.027555901951596323,0.040876228896016775,0.016924000174913228,0.016683020870144467,3476.0,4575.5,0.43
315,까사미아,0.7440438280496354,0.13606305125061693,0.03853526169621314,0.02955999104379938,0.011314797601019378,0.008938596226393418,0.9376752088154168,0.017046177244826346,0.009520711110108819,0.0055996957778026435,0.004347305006612294,0.004707104567211453,0.003965314582324855,0.00400961185211522,4292.0,1183.6,0.24
316,한독모터스,1.5210082504767338e-307,1.6104006376340557e-307,3.692000477785285e-307,1.0367638506129695e-307,1.0,6.905140901733592e-308,0.7781005401567964,0.013096211940408308,0.007530238223901129,0.004427460710687859,0.0035185331121490447,0.00379094993708594,0.0032522579888084077,0.003298074721535956,4305.0,1200.0,0.35
317,아이에스이커머스,0.7722217187643132,0.09301929372864516,0.029247842984964013,0.022126686215835908,0.008764440862085525,0.007034571989386297,1.0,9.383316021845979e-308,5.1794227430380125e-308,3.030672224498098e-308,2.334904115481727e-308,2.5328313659038253e-308,2.1159678268929685e-308,2.1387716183016726e-308,4544.0,95.2,0.43
318,더본코리아,0.16506254977077123,0.3061052805594876,0.030768308533516357,0.02689406876134143,0.007748245468635308,0.005898775943349497,0.7819798938723699,0.021178581498230088,0.01215206953705402,0.007024018368788417,0.005617264825227447,0.006037264411784896,0.005175635012895091,0.005241443484546319,4623.0,1765.4,0.28
319,아이피엑스,0.7990316704269224,0.13479587618407773,0.02859449775160989,0.023280612095804155,0.008074217211417456,0.006223126330168472,0.6220855786194684,0.020007574536043585,0.010798892964850976,0.0071924793928979545,0.004983721837792815,0.005598575557585399,0.004457121232087605,0.004564065967059683,6032.0,121.8,0.3
320,익스피다이터스코리아,0.8383068310773782,0.09740400355003659,0.027950699876930038,0.02140725116728487,0.008290733395077904,0.006640480933292261,1.0,9.294748751133341e-308,5.138222344486854e-308,3.0027537589263593e-308,2.3190441746887936e-308,2.5135546376445586e-308,2.1037071410305445e-308,2.1257145572231375e-308,6032.0,796.2,0.16
321,에스와이에스리테일,1.0,1.8747112254892086e-307,4.6286580329773495e-308,3.6873035551560677e-308,1.351564244771397e-308,1.0814111459710104e-308,0.762467120154616,0.02374438995224496,0.01240862657363639,0.007875160146979733,0.005504443785416887,0.0061469428201979944,0.004862910166220543,0.004945630613783906,5287.0,8783.5,0.41
322,영원무역,0.5189940710797234,0.06336962578151817,0.017979963466926818,0.014264656106261549,0.005344930353684558,0.004218595194024096,1.0,1.8859193292648192e-307,9.218096723198267e-308,5.914746439336108e-308,3.9569987584499243e-308,4.456097169512861e-308,3.4290095584575986e-308,3.4664962111868824e-308,6813.0,1400.0,0.29
323,SK네트웍스,0.8264485589309207,0.09988217657757459,0.017311259460968335,0.013963775122648585,0.004834310436675404,0.0036819204435423426,0.899444582923505,0.022067871472213126,0.011777533557556953,0.007595733925067586,0.005330413115616726,0.005954822605158552,0.004746360385862976,0.004840845971619921,6549.0,8200.0,0.25
324,초록마을,0.12711047227407693,0.2329586352718192,0.14869012385831484,0.1320987684937179,0.02511405444380191,0.016311626712867573,0.7581471596840963,0.017796116590886688,0.010238620467061834,0.006118293835214452,0.004810128800607827,0.005206382755455708,0.0044432464111534295,0.004519600776570027,3707.0,2001.8,0.5
325,하나로티앤에스,0.6177954062077401,0.15003092086707134,0.027616336548678677,0.02211891538286461,0.007668551694366705,0.005809406879834232,0.6936070563863793,0.03088971817392639,0.015597484997452189,0.009726907226755309,0.006760523529756716,0.007539533257492265,0.005922466682619241,0.005990781520527375,4742.0,5509.8,0.27
326,디케이에스에이치코리아,1.0,1.7671156688115192e-307,4.498212757972584e-308,3.524151994270703e-308,1.3081740602571283e-308,1.043383212580934e-308,0.7101104832723767,0.01729859825779267,0.009978033935089439,0.00590353027311967,0.0046748420803315455,0.005047869574138712,0.004319609593286347,0.004390365025783494,4632.0,1025.3,0.22
327,룩옵틱스,0.22934316251248624,0.49704200870203447,0.03867100932613121,0.03156349994091709,0.009897928566469863,0.007046257911703627,0.8319273969176597,0.01881324833741045,0.010129994729051071,0.005978935296957086,0.004497334882333415,0.004909310321850376,0.00403358290045605,0.004075060592800679,3334.0,413.6,0.61
328,용마로지스,0.23260372076023925,0.43664153682352386,0.06880612194931932,0.0635275297188787,0.016407784960451127,0.011268548067516168,0.19253256252120263,0.3737381329246131,0.050997749518468576,0.0173592652953876,0.012614267121351582,0.014961253177000023,0.009167205954731956,0.008942259311385878,5131.0,3048.5,0.21
329,코레일네트웍스,0.09294802619653947,0.6348300887745144,0.09348012742536008,0.05841819444836654,0.018024145364236504,0.010491951071207659,0.6671383678351341,0.02848683417109729,0.013581943757830648,0.008758876481126627,0.005733401769859738,0.006495765284270599,0.004921137855832412,0.004981906512931513,4644.0,996.5,0.2
330,한세엠케이,0.73996166222031,0.0816538042816666,0.024977501605294175,0.018841067620715076,0.007448993402324727,0.005958205291301625,0.6839091333231611,0.028539992547407442,0.014656362448252386,0.008813417850683507,0.0063452939068204504,0.007005635333235827,0.005592386422809516,0.005645096149208362,4435.0,1493.0,0.44
331,크레텍책임,0.6104559859305413,0.10412510164987145,0.025237645315691663,0.020078780015852282,0.007236788250033286,0.0059006978199223886,0.639401855888667,0.02124831481091781,0.011262343337063056,0.0067868237046265064,0.004973392713200302,0.0054722877005666465,0.004428178879968347,0.004482081330131027,5612.0,3727.9,0.17
332,다비치안경체인,0.5440239471323163,0.149899854265402,0.024366719726192886,0.020080395892364218,0.006795706631773873,0.005199972629243043,0.8916783220064911,0.020754263464369926,0.011826474435484714,0.006899924198038985,0.005461584771992109,0.005886671924658936,0.0050213699155901344,0.005085517364795739,3278.0,1.0,1.0
333,인천국제공항공사,0.8258552602794725,0.1050365555093013,0.030205073368784027,0.022795881418850496,0.008859096424348022,0.007248132999243769,0.8161882005437469,0.023049209936698595,0.013509247086389049,0.007661357756073849,0.0063181114345471755,0.006727087531493266,0.005886973944384627,0.005952845114604231,8247.0,4904.6,0.14
334,한익스프레스,0.6715792600070667,0.09997068834153497,0.024325961396321337,0.01939293139539134,0.007051234310477733,0.005498834436014226,0.9545235706294899,0.015144161211069249,0.008896699406746788,0.005035015618622729,0.0041632542716428045,0.004429961056941198,0.0038814901798550562,0.003925847625631975,5405.0,6889.9,0.17
335,아름다운가게,1.0,1.1141178076710805e-307,3.5488659559836753e-308,2.715792281710069e-308,1.072333171985861e-308,8.78227424394122e-309,0.8439673524153052,0.060426839698867266,0.02585691357124298,0.01983273545163039,0.010683842024672917,0.012697365151366031,0.008809468868348207,0.008954639124479668,3011.0,352.5,0.55
336,영풍문고,0.8335406039572212,0.10032268413708868,0.02871389394373821,0.021940623790920655,0.008518893743492564,0.006963300427538542,0.7206634473038468,0.0207520568741088,0.01165833016415059,0.007041182518735598,0.005382191350314089,0.005868641601564262,0.0049103852797964176,0.004992162075480999,3224.0,1449.0,0.38
337,메르세데스벤츠코리아,0.5634839805480581,0.14871950151895663,0.028673943525352297,0.02360775517884938,0.00797394971220488,0.006183335487095048,0.7561860157553029,0.021094550182955345,0.011759073766281072,0.007170101163100715,0.005421336046744444,0.005927696964552939,0.00493456868891859,0.005015579780464369,6032.0,6100.0,0.17
338,에스지세계물산,0.514561544633107,0.11385039388093093,0.020811539182006726,0.016722101675540703,0.005886428589550779,0.004656551042232432,0.6080075288115434,0.025466405413711906,0.01315402213568048,0.008148889203033916,0.005775895010638215,0.006409685451258785,0.005102120381207564,0.0051628690362762195,5519.0,3096.0,0.32
339,카버코리아,0.17940127498144592,0.2741422558263871,0.06718368385596807,0.08373994897665717,0.01600772710507564,0.012199954886444469,0.6697907072909197,0.08489914751478697,0.03211446858917376,0.020930818572540925,0.012205775341244347,0.014252937221644984,0.009887395274682667,0.009963075852162648,6032.0,4505.1,0.46
340,티웨이항공,0.6781079267952677,0.10000871820448147,0.026477378024463767,0.020457095832251013,0.0077225499465529215,0.006182189779819153,0.7838800877412012,0.03577875395100653,0.01738793738706068,0.011449924083732573,0.007447506597506549,0.008461812417143215,0.006416874960276826,0.006515241728163294,4065.0,2144.4,0.15
341,서울문고,0.08232368580351546,0.08949927973544525,0.16042570304575549,0.055697568913696004,0.1321154687541192,0.03316383529170061,6.2094637669175705e-307,1.5976378779571338e-307,1.709819732646365e-307,6.133588278176608e-308,2.2778831331260353e-307,1.152507984731431e-307,1.0,3.923659596164217e-307,3711.0,692.5,0.33
342,리앤풍한국,0.15763350588783,0.565900629712005,0.13071361044025287,0.10860037305870168,0.023125195463971557,0.014026685437238864,0.8252205926420362,0.021632301285072507,0.012508996774410423,0.007186168972034932,0.00580897143039223,0.006223195236670298,0.0053743263438363826,0.005440278557613197,5830.0,118.7,0.35
343,하이네켄코리아,0.5049182177844634,0.06523473748715687,0.017244056734187323,0.013857925482161144,0.005085411585118251,0.004186604624158488,0.9494506076194533,0.01684948153310783,0.009774447161066267,0.005764346015514642,0.004601160173685217,0.004956812311761899,0.0042670265203939425,0.00433611866501711,5379.0,1380.2,0.28
344,혜인식품,0.05527697472726809,0.059048631950261825,0.1383696741147757,0.03741508509852819,0.5807807343707453,0.024011824097808044,0.7676358762314448,0.02363744803130853,0.012423675813333063,0.00794678904541638,0.005556853829138596,0.0062046522653488164,0.004926901357182997,0.005012275873670079,3751.0,586.3,0.52
345,비엠더블유코리아,1.0,3.341440991353303e-307,5.826466302354267e-308,4.726877048048877e-308,1.6250074755066588e-308,1.2540110285341497e-308,0.8606638186339982,0.023447124940726566,0.012433675307569166,0.00784701599596304,0.00557631663584471,0.006197928236557995,0.004964282114729636,0.005046420331156145,6032.0,4700.0,0.36
346,롯데쇼핑,0.12115217219608211,0.15492099581339175,0.2535807373341442,0.28171659208116157,0.0580382770896878,0.02468838137870338,0.1547320947110638,0.055905867820413686,0.05137357232036596,0.030926950484403717,0.041682094590875435,0.3795996969496786,0.02109986956058426,0.022611368741099314,4716.0,8400.0,0.46
347,에어부산,0.8108635194172408,0.1080249521640097,0.035211983277622406,0.026457277837972318,0.010611393324509076,0.008830873978645619,0.8624169669692475,0.024948090877338874,0.013758157181131384,0.008195676269462701,0.006230822341528738,0.006792324291850077,0.005639673123854487,0.005715173158586224,3940.0,1765.0,0.43
348,한국머스크,0.8086559528593043,0.09087072223564048,0.028602553266020528,0.02149428263945924,0.00855736754514803,0.006865792785361725,0.8976108211266026,0.03760447000769265,0.018946856352150692,0.013144590124948867,0.008382263654754451,0.00960219718468839,0.0072739958730554735,0.007434805676106853,5965.0,181.9,0.16
349,올가홀푸드,1.0,1.9610359110178164e-307,4.936205418853756e-308,3.962448170099406e-308,1.418587315420761e-308,1.116861692901921e-308,0.815160637431811,0.02435017611368455,0.012772029501726324,0.008123732110133586,0.005679351477536898,0.006344866619312377,0.005020597555816411,0.005109650062141667,3599.0,775.8,0.56
350,인천교통공사,1.0,2.8085380094862397e-307,5.477868674407019e-308,4.2690629929895055e-308,1.541606088569303e-308,1.194262897835213e-308,0.6738022000700761,0.03467989351192156,0.016749988715830746,0.010464201451292758,0.007073428391763132,0.007940887958140101,0.006107685389274271,0.006167802599784982,5594.0,1697.6,0.1
351,유피에스에스씨에스코리아,0.5078387734461631,0.11717708364473696,0.02017496018161835,0.016211846444190166,0.005667103064644923,0.004464284708485121,0.6060595492270815,0.01589038313304743,0.008950777300990807,0.005299311592113176,0.004122932641373861,0.004465411211129592,0.0037743757680384978,0.0038231937389103577,5084.0,265.5,0.2
352,팬오션,0.9106429199675168,0.05348336473859401,0.015539001624888974,0.011911201536807792,0.0046295469753721875,0.0037939651568201175,0.8299253387659069,0.032362642019473975,0.01698564346105587,0.0118338498221372,0.007746907154150036,0.008839299166364903,0.006821721397115725,0.007000432950732699,11448.0,4100.0,0.06
353,한일후지코리아,0.6294764792765165,0.06399008365369638,0.017171921223009316,0.013768352909713896,0.005071051904588449,0.0041805316492813495,0.19084836600525043,0.10804900236966093,0.39355617710097635,0.026304321899649076,0.03781773991439077,0.05020879443956072,0.02020422835882059,0.01921802335735326,4705.0,1469.6,0.18
354,태웅로직스,0.7664749688756345,0.10525391902842368,0.03351620910747725,0.0255493655421433,0.010076759328555417,0.008100915904765492,1.0,1.0563483469181469e-307,5.733057968862263e-308,3.4096780356886237e-308,2.564737549310998e-308,2.8019517241210407e-308,2.306325514911574e-308,2.3339362910065956e-308,6447.0,8669.5,0.13
355,도이치모터스,0.125318063828655,0.23192737173088462,0.14656240027133122,0.12233166760515857,0.02570248140992702,0.016582149126573433,0.6511630723041749,0.11416652588991533,0.040300577409971346,0.03138790838764363,0.01514864122044935,0.018568228879184977,0.011839028667466904,0.012007876776279881,5140.0,1400.0,0.38
356,중소기업유통센터,0.9053059838469958,0.05353648427286668,0.017757310026619615,0.013305251606048348,0.005370725910953133,0.004724244336516253,0.8178089549255588,0.02301385507701828,0.013591396711619203,0.007730008398897571,0.006408913877615581,0.006817050298827056,0.00599740939610189,0.006070480190248912,6238.0,882.3,0.2
357,밀레코리아,0.7375381556856636,0.12997404015945996,0.03668149720115054,0.028024678761341126,0.010768016224046864,0.008507153741773264,0.7652881882066951,0.021378989297318733,0.011479809890604724,0.007394631584922493,0.005226600765293064,0.005827206459428017,0.0046717060555760016,0.004764080433661315,5335.0,561.3,0.11
358,이스트엔드,0.09388722292598176,0.10560852292556247,0.25608190609730347,0.07716910723703978,0.17180978385035495,0.032638103045482356,1.0,7.162889175333864e-308,4.186478075120766e-308,2.4226959651093805e-308,1.9707578490397633e-308,2.1091211979732684e-308,1.8355941597828707e-308,1.8606265668748643e-308,4.0,81.3,0.64
359,사노피아벤티스코리아,0.2253780754572846,0.400205549387442,0.08343704911458968,0.0913178266166127,0.01903517545952027,0.012828557078209249,0.71210807661804,0.026799111621460286,0.0140324309794253,0.008707543981724367,0.006219397873317749,0.0068914900389344304,0.0055203163626082715,0.005592229227873398,6032.0,4383.3,0.31
360,한국공항,0.34629964884490194,0.24804023983011936,0.03788086282345125,0.03433322455590109,0.010431048235693822,0.008710626355268562,0.9028674358778099,0.025793967530079863,0.013785678217279409,0.008659361624990642,0.0062140273588720835,0.006887906355879387,0.005552959884824647,0.005643188255324242,5227.0,3295.9,0.13
361,키엔스코리아,3.7817781789951505e-307,1.0,1.1635285993664679e-307,1.2124780727439091e-307,2.807205412680074e-308,1.933286729666321e-308,0.17852304030218696,0.07295377917561374,0.17037010064799407,0.022686400833208074,0.06541796056201178,0.057923823744821204,0.026949241631381772,0.024666364175922714,5590.0,2191.2,0.13
362,오피스디포코리아,0.4457314365264051,0.30608216871534133,0.03429419932461968,0.027124491490705824,0.009331593499725727,0.006976114745349313,0.8007701938079532,0.033314653740686456,0.017084124705310903,0.010859736104754329,0.007516417405119784,0.008401388551178673,0.0066146306585682215,0.006708830902912095,3928.0,1746.8,0.26
363,유니코로지스틱스,0.8036997574560022,0.11135556099528175,0.036783878601662226,0.027723232968928868,0.011138956375328501,0.009298613602796256,0.7544379598844198,0.03766585991473421,0.019431752425898736,0.014040562821627744,0.008852971350497495,0.010195405143263295,0.007745122655634599,0.007952491451218355,5481.0,4546.5,0.33
364,한국존슨앤드존슨메디칼,0.08336100377411639,0.5271410090259366,0.10044655628804872,0.055810836214616834,0.020008333284157537,0.011028673403597599,0.3345686272359457,0.1719548722860917,0.07849925225384544,0.1301448667193917,0.030759660431816223,0.048794467736576544,0.020381577863407146,0.020861486512521198,5677.0,1168.6,0.88
365,와우벤처스,0.21776031552602845,0.45422513079579085,0.06273236095444136,0.04902290463474809,0.015816491064167566,0.011398371784605421,1.0,8.609273029276097e-308,4.865685737627721e-308,2.844558262562787e-308,2.231427649113641e-308,2.4112548530397716e-308,2.041963956661273e-308,2.0682960245515754e-308,2128.0,276.1,1.61
366,대구백화점,0.5190820999632513,0.11329347988555104,0.020314381605677168,0.01587913156262327,0.0056927856186169525,0.004491121589999117,1.0,9.190831414515764e-308,5.090581357437919e-308,2.970479429892971e-308,2.2992063432905185e-308,2.4906168707938414e-308,2.087130610449804e-308,2.109081471881772e-308,3597.0,956.5,0.18
367,우아한청년들,0.11709723054256169,0.1564769550443088,0.2113807717377047,0.2426849902362439,0.03777660994318554,0.019875781683039478,9.058469861433247e-307,3.5223120849485197e-307,3.8423446017234426e-307,1.557747630641081e-307,3.2618103829659105e-307,1.0,1.3549496114359114e-307,1.3872667407060276e-307,2964.0,7210.8,1.48
