,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,average_salary,total_sale,turn_over_rate
315,까사미아,0.8275182565141754,0.12298878220977845,0.021204630996706074,0.006351386014430442,0.005612441153249484,0.007631442687546656,0.008693060424113363,1.0,1.9688088994852042e-307,7.312183336137371e-308,3.754601259581705e-308,1.8571565440327e-308,1.6787321595676906e-308,1.5526603152770923e-308,1.558240711790973e-308,4292.0,1183.6,0.24
316,한독모터스,0.12190892223851804,0.15281711725777655,0.22326645291242525,0.29786612430239623,0.05526890832617416,0.03967563894345181,0.024385360408739065,0.845735945504477,0.029356024459653244,0.01299495196807713,0.006872744035071689,0.003449788172941123,0.0031461363758810163,0.0029284927330361686,0.0029510341933190955,4305.0,1200.0,0.35
317,아이에스이커머스,0.7206007375815876,0.1295505134748305,0.024712743878027618,0.007530888477840884,0.006753156027562196,0.008848018416483836,0.009862423363972611,0.7421654125938119,0.06700433786038885,0.02176042260958022,0.0110059529787878,0.005367948098216648,0.004833424730278152,0.004454011269461349,0.004461037890794503,4544.0,95.2,0.43
318,더본코리아,0.15380531128570452,0.28514748095001874,0.022069699879856946,0.005806093842612047,0.00469373254934285,0.00826575094675453,0.011232954031310964,0.6947048586520399,0.0479575619828439,0.021233828588274155,0.011293584126613805,0.005601986096861405,0.005119364608605489,0.0047693040843181525,0.00479736475345921,4623.0,1765.4,0.28
319,아이피엑스,0.7852761393324272,0.12780826605625423,0.015906583009431832,0.004618971587580292,0.003960424139835854,0.005901366748764937,0.0070879515970891285,0.5286908194823352,0.114323540364555,0.04338427045935099,0.019556744785973846,0.010063961319738454,0.008745461144835699,0.00786658351233686,0.007995298754094882,6032.0,121.8,0.3
320,익스피다이터스코리아,0.8558226893945508,0.1023744166238587,0.017874996236630813,0.005407535573883802,0.004811776429053182,0.006456832731699556,0.007251753010323391,1.0,2.3951187911199024e-307,8.021201973245189e-308,4.0776123212051154e-308,1.9926476321806454e-308,1.7968807990491566e-308,1.657836347642107e-308,1.6604801245705023e-308,6032.0,796.2,0.16
321,에스와이에스리테일,1.0,4.084819002663757e-307,5.759324275566769e-308,1.720204859201805e-308,1.5051366951216665e-308,2.1391375381483136e-308,2.4592165294240507e-308,0.696826306706456,0.11260633005056084,0.03176904586053974,0.014267324912839656,0.007022979150134765,0.006126805505165412,0.005522043922014845,0.005558537734544631,5287.0,8783.5,0.41
322,영원무역,0.8805696954717724,0.08100078254397933,0.013225306798425745,0.004003011124002841,0.0035449382627615197,0.004918903774916147,0.00559816028820418,1.0124795142984875e-306,1.0,1.678929833097093e-307,7.200432711394369e-308,3.4824395062502247e-308,2.9954293381374513e-308,2.672161873292022e-308,2.669782943462405e-308,6813.0,1400.0,0.29
323,SK네트웍스,0.6558341630815654,0.13173921263558547,0.012966218807869079,0.0037289677577385877,0.003171880039534957,0.004788747982185114,0.0057361221629792895,0.7800978445251004,0.10197340810980085,0.03325596079159153,0.01511074949675922,0.007574828037167953,0.006617017132627193,0.005971455936541853,0.006034545229414248,6549.0,8200.0,0.25
324,초록마을,0.09122375849559397,0.19798584023750185,0.07214911805141519,0.014301553251218166,0.009447638848950012,0.03415071104657659,0.039785350822356555,0.8799300845179054,0.05608421141205408,0.025761459084700438,0.013515730071715333,0.006849096746316865,0.006227896461818794,0.005782816644453617,0.005848705061035197,3707.0,2001.8,0.5
325,하나로티앤에스,0.36803507530956175,0.09772539967831984,0.011879893486700916,0.0033919400972601487,0.002914228687674442,0.004322062415783316,0.005238255131346283,0.35879392746621813,0.22262927750837344,0.039919893302642805,0.017694108349736296,0.008539879481838455,0.007424870603391484,0.006672246057044834,0.006672397593747906,4742.0,5509.8,0.27
326,디케이에스에이치코리아,1.0,3.66132215055361e-307,5.52236122373193e-308,1.642637840096968e-308,1.440750619859343e-308,2.0148833542930886e-308,2.319821794822619e-308,0.7520249738485737,0.0481414183827438,0.022439051109409372,0.011893257549970337,0.005990569939713218,0.005466037267054294,0.005086763908242549,0.005138545537105968,4632.0,1025.3,0.22
327,룩옵틱스,0.21795037286503416,0.4243227428539662,0.02743992985975388,0.007326933448390305,0.005956251963429588,0.009995905612702843,0.012751027871869587,0.7458418651029783,0.0946883828921404,0.024332336983979748,0.011931158881936209,0.005780734646660747,0.005160881430822563,0.00472446322027893,0.004727195054205864,3334.0,413.6,0.61
328,용마로지스,0.11189047824401938,0.3639544948823838,0.02671464909949017,0.006648818728725837,0.005108163988968693,0.010344418838546357,0.014898809264428834,0.18205495555407758,0.11427796336448463,0.3932326129167459,0.12489087133266111,0.03584265463500657,0.0284466148658145,0.02296666492194079,0.021882130761378876,5131.0,3048.5,0.21
329,코레일네트웍스,0.12387125830964996,0.5262700268421622,0.08285298182575386,0.017134702143798183,0.011817517596339956,0.027087268905807038,0.03001120041394656,0.24692630322719103,0.37616793128240633,0.04796383864399961,0.019171809814234966,0.009079926104271779,0.007728776919206917,0.006836888375116378,0.006823061166380817,4644.0,996.5,0.2
330,한세엠케이,0.6360003629439154,0.10326352017047953,0.01924934253942635,0.0058399545945628266,0.0052539683063357635,0.006878710552811387,0.007684271265774128,0.44764016639660503,0.23235345374548452,0.0399134322402862,0.018430346391541057,0.008839441269883933,0.007770725101421053,0.007031975831723903,0.007023297562798786,4435.0,1493.0,0.44
331,크레텍책임,0.1784785379031249,0.028046438091727,0.004152612957594524,0.0012197025257540256,0.0010682463346486117,0.0015200042899995085,0.0017901443483524595,0.4304371126875646,0.10186368561756086,0.02557630433067191,0.012181949242322868,0.00590735292754469,0.005232187547479042,0.00476334214581409,0.004773449433775326,5612.0,3727.9,0.17
332,다비치안경체인,0.3890773718295742,0.2442275432294041,0.014879301684393786,0.004280378902245745,0.0036234344429701385,0.00559545861492016,0.006740996530444264,0.4798333521957374,0.031245190281692092,0.013358409944568066,0.007047686157697231,0.0035051366495880633,0.0031950852740863823,0.002972205535461771,0.002989693316486039,3278.0,1.0,1.0
333,인천국제공항공사,0.7987867821981106,0.14259486965387327,0.025229113698245625,0.007548464227963513,0.006704366835822394,0.00897053874572897,0.010165864640255411,0.47179574723924367,0.027271050102363033,0.013335972285811272,0.007351459386628824,0.003657552485420498,0.003383492177861226,0.0031818575519562387,0.0031980756386734656,8247.0,4904.6,0.14
334,한익스프레스,0.4876717503782598,0.08186062018107108,0.011362863860307219,0.00336739660675353,0.0029283556864597936,0.00420322077549858,0.004889118045303071,0.8625792829707902,0.036792940743987465,0.018185938265596186,0.01004970992886262,0.004996023465179872,0.004624433617576615,0.004349853166873624,0.004373134328349827,5405.0,6889.9,0.17
335,아름다운가게,1.0,2.4216435008873003e-307,4.588305319355247e-308,1.4056820697439523e-308,1.2622958530679695e-308,1.664453126990823e-308,1.853281557657187e-308,0.2523519764490782,0.5179073906238183,0.12720170492651553,0.040502592879247235,0.019550471708453844,0.015697211955319267,0.013396063408831236,0.013392588048736371,3011.0,352.5,0.55
336,영풍문고,0.844404062984443,0.11074660512500752,0.019195204470983062,0.005797932879947057,0.005154658062577115,0.006922760422699938,0.007778776054342303,0.506813532359307,0.05385492443160266,0.02147649002723841,0.010838561483578351,0.005432121368382396,0.004882407777910881,0.004494950288392428,0.0045367522690313855,3224.0,1449.0,0.38
337,메르세데스벤츠코리아,0.6387260354415423,0.17187267884051172,0.0206542440256989,0.005911804992461651,0.005019479533440513,0.00765207681341743,0.009388183734208452,0.4047643841472998,0.04328134058024209,0.016823625397327884,0.008429521147328667,0.004239800165108882,0.0038012473850283276,0.0034944332209079806,0.003527965986933265,6032.0,6100.0,0.17
338,에스지세계물산,0.4995061713919314,0.16859775025049012,0.015798157448623493,0.004586776304279316,0.003922071254204814,0.005874775413045511,0.00692405764532301,0.4090119346855568,0.1839051225698643,0.037369302266759524,0.017121385792991554,0.008320533122197146,0.007289225427759576,0.006587989756287339,0.006593502484244205,5519.0,3096.0,0.32
339,카버코리아,0.13488611709505097,0.2872500608788827,0.040744952461628924,0.010036840480715155,0.0076295191266308685,0.01774211642752727,0.0346939838642327,0.3088121349435846,0.34929713958829,0.18156913647934494,0.057730060619556184,0.0255172151959624,0.020742513761465745,0.01770102171408897,0.017521609982349744,6032.0,4505.1,0.46
340,티웨이항공,0.781047891256176,0.08220051128342756,0.01294466267030047,0.003860940820520914,0.003395973037445483,0.004689918950682979,0.005368162062827602,0.34652689369241035,0.4186045712928935,0.05592496523354269,0.022211206632615874,0.010676323310879464,0.009080858828761109,0.008039747839921571,0.008052318702147388,4065.0,2144.4,0.15
341,서울문고,0.10894697263800501,0.14216030691366444,0.15123676616313647,0.10075564874461286,0.039441814375719926,0.035011088940051595,0.021157070317267223,2.223297905526467e-307,8.778957538046701e-308,1.2982449595333205e-307,1.551590177469036e-307,8.135075762991291e-308,2.14750568322095e-307,1.0,2.6602932276098743e-307,3711.0,692.5,0.33
342,리앤풍한국,0.17292713860503162,0.39975041182258336,0.10531852699224648,0.020126013148606924,0.013987525991744382,0.03624927845262331,0.06460390157928403,0.6963614711925035,0.04513922640920497,0.02065118029850694,0.011121704603066565,0.005520885822498332,0.005065754788191146,0.0047339895745104705,0.004760425023740079,5830.0,118.7,0.35
343,하이네켄코리아,0.45642800275162587,0.08787556174821022,0.013419024966971203,0.004037884892613471,0.0035377650138812117,0.005025497004548907,0.005767856013041944,0.9570884084553353,0.019479561375570095,0.009315048342425325,0.004979454430005354,0.002516620779571241,0.002302719607667829,0.002147699142348187,0.00217048786707678,5379.0,1380.2,0.28
344,혜인식품,0.12421422933156163,0.15587201510228416,0.2256037968812862,0.25412165782754154,0.05606592870991823,0.03970282393165903,0.0245719634905119,0.6101347951127397,0.1342183944559158,0.037569365751640195,0.01683357446160802,0.008357180671353104,0.007278919400768072,0.006556397467910557,0.006606954006017732,3751.0,586.3,0.52
345,비엠더블유코리아,1.0,7.553670954254903e-307,7.434174018103819e-308,2.13755280627908e-308,1.8193401812012698e-308,2.7537462995612634e-308,3.313532693807435e-308,0.6037798624480827,0.090571851420607,0.026489233972547377,0.01223429818411069,0.006088716826060132,0.005340828287492544,0.004834623152390985,0.004872326986544825,6032.0,4700.0,0.36
346,롯데쇼핑,0.12418237945725946,0.1837532816347018,0.2233404153421782,0.0520718055845887,0.02330452523000689,0.11605871924025211,0.04206278846154233,0.07956241935849963,0.03766432674103118,0.08980974166898047,0.05531074860102656,0.17024277229119147,0.03432032530808864,0.02019784442013565,0.021405011897148732,4716.0,8400.0,0.46
347,에어부산,0.8357125694115203,0.11226747673634117,0.022284221357934803,0.006821785290350778,0.006154475727041798,0.007947260096001421,0.008812211380809842,0.5005811064098955,0.0627417368306176,0.021950288586365753,0.011014025914499587,0.005420607212680276,0.004867310815854035,0.004477070922316312,0.004498312729728932,3940.0,1765.0,0.43
348,한국머스크,0.8628264587493873,0.08562198127021337,0.0163371448194838,0.004967333066350113,0.00445262456874379,0.005819075870097635,0.006486133212463281,0.6426034220514891,0.16555606940746156,0.05034944933529219,0.01962743109496786,0.009870199240076684,0.008342875187891447,0.0073655368857765205,0.007453474857814023,5965.0,181.9,0.16
349,올가홀푸드,1.0,4.217829648045602e-307,6.283548402700168e-308,1.849865260803622e-308,1.6063446976935104e-308,2.3159223843014384e-308,2.7358038872036287e-308,1.0,3.860385607949248e-307,1.1460089765770874e-307,5.177105956520029e-308,2.551605039379551e-308,2.229299617826539e-308,2.0110651883034287e-308,2.0254342560245016e-308,3599.0,775.8,0.56
350,인천교통공사,1.0,5.797588313826464e-307,7.021041592188619e-308,2.030026989165256e-308,1.742964556210495e-308,2.5422432423703755e-308,2.98472810477363e-308,0.34769917844218995,0.3767550112615594,0.05417627352770786,0.023036679049781156,0.010927557025650318,0.009419801488265402,0.008403546531102925,0.008379846229346092,5594.0,1697.6,0.1
351,유피에스에스씨에스코리아,0.48939246766076333,0.17904109393966353,0.015926603768823225,0.004602140233980283,0.003923322528988513,0.005920808647695433,0.0070256949073921335,0.6206689348740363,0.058604157971908356,0.023049402145686793,0.011898982665611603,0.0059319796815593346,0.005368857370146085,0.004970254678274685,0.004999374062715419,5084.0,265.5,0.2
352,팬오션,1.0,2.7153106275558265e-307,4.761635093636116e-308,1.4448161322261564e-308,1.2885217658123024e-308,1.72455862958148e-308,1.9310161816227457e-308,0.7619565428116466,0.13534143658319764,0.04815278163676222,0.019929623879227244,0.01024854334739185,0.008733790122596789,0.007753434778821854,0.007883846840355797,11448.0,4100.0,0.06
353,한일후지코리아,0.5549736551134065,0.07761532386177925,0.012232087339291941,0.0036904661697932674,0.0032568069633067583,0.004565120833215083,0.005218643184988734,0.11381076063426539,0.058822495234953864,0.17436568398194613,0.41140646671198267,0.06998664591042962,0.044301311239442025,0.02886872567110533,0.02706545032422238,4705.0,1469.6,0.18
354,태웅로직스,0.768465535129746,0.1598878758354796,0.030607262623223684,0.009335493888610248,0.0083707719370516,0.01101757966520918,0.012315480920679646,1.0,3.173654111029295e-307,9.085591650204451e-308,4.456772821349055e-308,2.17484970774142e-308,1.9406927484451253e-308,1.7770216229509446e-308,1.7817199920673335e-308,6447.0,8669.5,0.13
355,도이치모터스,0.09042817979771081,0.19158354840588607,0.07551788957324082,0.015396654119992402,0.010011456981935294,0.03615199994362544,0.033811959416617104,0.12959105155076453,0.1549638129814465,0.18798563249216937,0.03078299984325505,0.014142164819025478,0.010881008245978095,0.00901825814011451,0.008995332346297197,5140.0,1400.0,0.38
356,중소기업유통센터,0.8833010302830842,0.07940134274056054,0.01597505084985342,0.004896075169993796,0.004440746992319463,0.005687536095655168,0.006298217868533379,0.8247687808681554,0.024194762698395263,0.012144414436853854,0.006721151772839417,0.003364722690560308,0.003116371091463586,0.002933447424042731,0.0029530811087606825,6238.0,882.3,0.2
357,밀레코리아,0.8117146649200676,0.11067772851371628,0.019070821112720716,0.005710431252118039,0.005047712561746633,0.006843904458237375,0.007780537413379977,0.5670382135663159,0.09191497073227302,0.03116229212099289,0.014370567979204777,0.007254801893993974,0.006354434723731925,0.005746540513322986,0.005812886871938062,5335.0,561.3,0.11
358,이스트엔드,0.09758150258953566,0.1278896000844056,0.2020148754410681,0.21166460886904953,0.03365626406377047,0.039402311781838964,0.021707778006602476,0.6903669336841564,0.046315720208178326,0.02243354434870566,0.012212086083279875,0.006136889893980288,0.005650558882375363,0.005295986413713682,0.005338241033452802,4.0,81.3,0.64
359,사노피아벤티스코리아,0.10890016633401836,0.3889209256536024,0.03131079586324739,0.007421907448338115,0.005599447440226334,0.012177267516078767,0.02278701816751283,0.3349217884143361,0.09746484308544275,0.023609694378005277,0.010973515237409283,0.005379718135699789,0.004728918249125945,0.0042872693098262174,0.0043000595550047845,6032.0,4383.3,0.31
360,한국공항,0.25338868375179735,0.2358822729177487,0.02231042877491044,0.006343659227092121,0.005309299555554667,0.00889371816951842,0.011306873907885071,1.0,3.6867962877841746e-307,1.0926338508965456e-307,5.122082458948691e-308,2.549993740070904e-308,2.2448349272998e-308,2.037328630153858e-308,2.052518927658182e-308,5227.0,3295.9,0.13
361,키엔스코리아,6.604319227747984e-307,1.0,1.500424096780168e-307,3.8210442956160296e-308,2.9440896941450764e-308,6.195626748028711e-308,9.605554959365972e-308,0.09236183516357359,0.04295326690785339,0.08931647272943206,0.187124155722796,0.0647155535988489,0.06400683449358706,0.035519646070532235,0.03174647078412433,5590.0,2191.2,0.13
362,오피스디포코리아,0.43751147275415936,0.2575130107496824,0.02610009903907868,0.00735667275900969,0.006184047813943996,0.009509280470521216,0.011409185520073858,0.2933075247983992,0.11946678835017385,0.026554140103547952,0.011758068667570901,0.0057767315635227435,0.005015849514018532,0.004509117229043625,0.004527997748623229,3928.0,1746.8,0.26
363,유니코로지스틱스,0.794151872995945,0.1404273745486444,0.027961925389400046,0.00858372276440945,0.0077820185741390505,0.01001068654062188,0.011082399186839797,0.33891939706585433,0.09448527754503006,0.03460520965407177,0.014991657092361277,0.007741747255150535,0.006656064805758445,0.00594646881598164,0.006044923231949575,5481.0,4546.5,0.33
364,한국존슨앤드존슨메디칼,0.0968329167259991,0.5177082629423077,0.07690730063808791,0.01586107240644496,0.01062647394670182,0.023977827719830865,0.023065367005785216,0.1086580425846457,0.068244741559759,0.6621763823633785,0.0662248278974488,0.03884913250400107,0.0227714756237287,0.016545717840490557,0.016529679626547656,5677.0,1168.6,0.88
365,와우벤처스,0.053781467873535604,0.14547574466596044,0.011613086039449775,0.0030805583638333378,0.002469195507304901,0.004313157583830621,0.0051197190659321165,1.0,1.728327448318232e-307,7.013637652245625e-308,3.655975410359026e-308,1.8074001648531404e-308,1.6412885332576303e-308,1.5221723410811775e-308,1.529896106388806e-308,2128.0,276.1,1.61
366,대구백화점,0.5993472283085103,0.17874426327713505,0.019816657858735827,0.005708926636088552,0.004879483603307022,0.00723599184893118,0.008493720396766479,1.0,2.344832187244496e-307,7.94357782424589e-308,4.0461329459697506e-308,1.9774079602134386e-308,1.784137926838534e-308,1.6467350201189057e-308,1.6495449103892536e-308,3597.0,956.5,0.18
367,우아한청년들,0.03901877952093846,0.06301039568627809,0.06273310403751883,0.009776066901465152,0.005650434339287297,0.031744202086138956,0.018390110635985654,0.101077300852432,0.04801818165101081,0.11556623261250246,0.10588014380130811,0.3408920259465875,0.05932882302483541,0.03133570119040033,0.031466246749808,2964.0,7210.8,1.48
368,교촌에프앤비,0.10862969194121386,0.17295372767951847,0.13542891377621447,0.0317705108015891,0.016518675404894392,0.3744037101654435,0.04616706026582069,0.38088795021922955,0.06490225317219617,0.01870784570085357,0.008946420330192287,0.004388355961284562,0.003889061439575349,0.0035441340056191362,0.0035603043723885733,6713.0,3692.5,0.23
369,바바리안모터스,0.8158818657721457,0.13054251902685746,0.022945958982845554,0.006938861950430614,0.006172525643486641,0.008257756859075283,0.00926051176515893,2.7909593721166524e-307,1.2690734496504824e-307,2.3219010259911534e-307,1.0,1.2531952674971763e-307,1.4872483962157724e-307,1.0765453542576026e-307,8.884460143398076e-308,3653.0,8687.5,0.34
370,슈나이더일렉트릭코리아,8.958373118022283e-307,1.0,9.26827861846171e-308,2.5567530330620744e-308,2.110980965146092e-308,3.632446943445138e-308,4.851666191989576e-308,0.49267022679863065,0.14058576296138625,0.038417001160539366,0.016367357071648755,0.008151263464229577,0.007015924594351832,0.006269716315266699,0.006323820028999987,6032.0,2124.9,0.23
371,쥴릭파마코리아,0.2344992551714682,0.49403168097533573,0.02961225621988139,0.00787984037175017,0.006386168599660805,0.010868059558342502,0.014110355265574241,0.25343671126969813,0.34485700403305986,0.23264278506031835,0.06552273328574451,0.03078570070325446,0.023558314406758152,0.01946834412616647,0.019359167517813095,5642.0,9099.0,0.17
372,소니코리아,0.4923653211513411,0.08743330112798947,0.014058194187151138,0.004204797759989327,0.003706516103042321,0.00506642388004934,0.005756040089653982,0.7111411972392531,0.06787948323182347,0.027094861886585643,0.013982796531613582,0.0069788980807065845,0.006316748113477836,0.005848006715096585,0.005884289843089908,6032.0,1500.0,0.5
373,한국엠에스디,0.1093066983711312,0.5062269452246586,0.08218043393275287,0.015921829809358287,0.010776006179253252,0.026327062236761643,0.029987956535644903,0.13773197702899098,0.10229705754652983,0.26956964622619956,0.04397419754176579,0.02135004132663712,0.015325962604748295,0.01226629777125411,0.012334427579626495,6032.0,5419.5,0.19
374,이폴리움,0.3562577797570493,0.17624014884263664,0.016720642031514455,0.004804003459099106,0.004058260013922625,0.0062499309610727066,0.007389289634419634,0.1774110350869944,0.6656926464207586,0.09087014205824963,0.02580107796392459,0.012686072352230708,0.010156140134389367,0.008668872600624464,0.008714013382828139,4458.0,268.6,0.53
375,리레코코리아,0.11287387625507256,0.3201557869248726,0.06910812451783097,0.014793891143376144,0.010289177441666433,0.024022230985956978,0.02704832155615583,0.18258435796651587,0.2472226205722195,0.0851707016088395,0.023012566759898462,0.011853916139956176,0.009478514142397093,0.00808676014706068,0.008217141406837042,4320.0,227.9,0.23
376,장금상선,0.8016727526114074,0.13934452009034842,0.025250592134786996,0.007640557934547162,0.006808041172708388,0.00907723097762588,0.010206305078575513,1.0,1.6954743783796448e-307,7.302094902639303e-308,3.781049665451072e-308,1.8946058488793156e-308,1.7162524638183765e-308,1.5887441826433747e-308,1.6033370440579873e-308,6032.0,2200.0,0.13
377,한화갤러리아,0.4294437999698133,0.25329717837293036,0.020878554771118107,0.005942173962249149,0.0049963206020999405,0.007801945215403123,0.009453634253320941,0.5262928905760943,0.03580243392846963,0.015441881571382803,0.008148302823899771,0.004048113589833962,0.0036899220910935533,0.0034316646779098837,0.0034528250242382096,2681.0,3442.0,1.08
378,롯데아사히주류,0.04295290637125015,0.04767524792619922,0.034262328005261584,0.02313689819065676,0.698758506542188,0.009542590808894275,0.006740598055976395,0.06261938237929218,0.025041700750407563,0.037574893508871055,0.048489281757688504,0.023289344714380066,0.05669865384687373,0.20078327520069342,0.05581306124565356,5932.0,623.1,0.08
379,디에스브이에어앤씨,0.5501125309290187,0.20662258310102913,0.02171563349791018,0.006221396446540165,0.005279456416015295,0.00795504948262728,0.00938256961940698,0.2981008943988424,0.330187017856921,0.15148943333173995,0.05461118056147114,0.02454413161957595,0.020166486266104695,0.017326671318851367,0.017094575417769663,5187.0,2542.1,0.17
380,씨이오인터내셔널,0.4178439896277797,0.11915821227891951,0.015088472878479309,0.004469084729969961,0.0038523429030929094,0.005747283666840033,0.0067651169068269935,8.908054089030097e-307,1.0,1.5923399590518696e-307,6.538302791637643e-308,3.068376693678802e-308,2.631672427415502e-308,2.337364734746207e-308,2.33179768213655e-308,3971.0,489.6,0.67
381,디에이치엘글로벌포워딩코리아,1.0,5.654280561300289e-307,6.932129827249356e-308,2.0084884782876195e-308,1.727040708105188e-308,2.5104648548630236e-308,2.9432929478515193e-308,0.4858469533846488,0.25394193961472633,0.046745114175465466,0.021151877448331642,0.0101893672094428,0.008908519093395913,0.00803476884344819,0.008032904246044152,6032.0,4072.2,0.15
382,칼자이스,0.12246574353582734,0.22017732631172526,0.3914056149458801,0.02963125769131663,0.015736006432312016,0.0536634114124894,0.0543667043806686,0.22750588353460915,0.14731414060849762,0.049662304387321464,0.01849014440499718,0.009452716913136391,0.007857499372119254,0.006870458818289939,0.006957223969010551,6032.0,2258.0,0.14
383,한국팜비오,0.7718986221400602,0.1469728519115398,0.018903069763483056,0.005502663485733893,0.004717265808923427,0.007075421817378109,0.008529298966813086,0.17743003607023392,0.18748554811665274,0.12882003957212929,0.03832988573580051,0.01646023057623908,0.013270055619312597,0.011232819191894838,0.01108778809604932,5840.0,920.1,0.16
384,일룸,0.461322827339987,0.28917055090109056,0.02062092162422042,0.0059213537440678116,0.00499285798959843,0.00786379699004301,0.009611734277863599,0.12987108465234104,0.09652086403920823,0.07784888326820874,0.019314926608358603,0.009167798823702038,0.007377302412822729,0.00629823448029316,0.006313758469331395,4738.0,3710.3,0.34
385,대원미디어,0.14495197552461178,0.41844807805759243,0.048050353997781486,0.011540435060075908,0.008543109503411883,0.02096839835314586,0.03877888093787591,0.43645532996814607,0.04607272945426019,0.017913125941929883,0.008883082482002685,0.004486064590178932,0.004008664737560111,0.003676421930384258,0.0037160963745654267,4636.0,2337.9,0.28
386,힐티코리아,1.0,6.1799280046664e-307,7.3010182929463525e-308,2.1034287390519883e-308,1.796396689202015e-308,2.6935660482644507e-308,3.2548881032960914e-308,0.3836764141900387,0.052404296633617044,0.017962849610173998,0.008563678254874595,0.004283504371679013,0.003789074548988491,0.0034494589695610667,0.003481669083676649,5856.0,932.6,0.1
387,씨티씨바이오,0.09618356446641885,0.12615427194228493,0.2407715640703954,0.1153394865011992,0.03217036533041374,0.0352847187800338,0.021045571244992962,0.2908746933169585,0.5237629863108223,0.09982546650398126,0.03255127291094447,0.016420066714905802,0.013371293317602189,0.011539430630238484,0.011654790294546812,4646.0,1037.4,0.22
388,디에스이엔,0.1755818160724174,0.03094895485455406,0.005024835948848377,0.0015090137005706631,0.0013412942061712828,0.001844052781646791,0.002106580375312602,0.8719571226789105,0.03967579586873171,0.017431552365137777,0.00913432783130324,0.004576332277825444,0.004161109772912969,0.0038629861292077032,0.0038962714237131086,5589.0,840.4,4.13
389,케어캠프,0.3909587123582071,0.05801164659225282,0.009033441627821433,0.0026690453221196704,0.0023534386956868,0.0032703459638794177,0.0037937889070094035,1.0,5.743538224936368e-307,1.704762217032509e-307,6.683257169255388e-308,3.3389758476310813e-308,2.8280576370860287e-308,2.4997183774811217e-308,2.526255330233961e-308,4172.0,6907.8,0.27
390,풍림무약,0.6814194599653131,0.09325933351050554,0.012850320380456677,0.0038279780436169006,0.003342431470305906,0.004775845704752179,0.005510502034667729,0.5496999284560311,0.029629392370930537,0.014277652550271157,0.00780960088767774,0.0038988124182485094,0.0035967976419905945,0.003375808229613972,0.0033963050386425463,4706.0,789.5,0.28
391,젬백스링크,0.18370253957520483,0.6759633057028838,0.030041936166484755,0.008135280666814572,0.006537188800782362,0.011450669883355177,0.013897518230930972,0.46031863042435184,0.04588220396723365,0.01897388573020254,0.009662742860998087,0.004862764046652569,0.0043814631713383215,0.004041360246047259,0.004081875472496034,5018.0,1097.2,0.47
392,체리쉬,0.11807215040852474,0.13029242412633152,0.09078107594198004,0.06271609347421984,0.5148460996462461,0.026491344106114947,0.018602387158792803,2.202238608763652e-307,8.556968987144125e-308,1.2626391693526977e-307,1.2710313067558558e-307,8.34540861039747e-308,2.4306620921444006e-307,3.2191604956452517e-307,1.0,4750.0,157.6,0.74
393,코레일유통,1.0,2.52828318044975e-307,4.775714554032705e-308,1.448595370896148e-308,1.2966238903735203e-308,1.7010822973283654e-308,1.9014373480180703e-308,0.44901150635731785,0.04919472812584641,0.020772098710463965,0.010508517328040458,0.005306176932531668,0.0047707029258971965,0.004392683261570954,0.004443234174077966,4793.0,2074.1,0.87
394,히타치하이테크코리아,0.5260601195823797,0.09187462855101784,0.012368561175660002,0.003672334904688263,0.0031927500499592584,0.004594793317702913,0.005326467159879416,0.6185388515627314,0.1585581548717572,0.04317743388729525,0.019037033862984297,0.00943852638797174,0.00819107029143741,0.007359976702036529,0.007415684238504029,6032.0,1187.4,0.06
395,뮬라,0.08552217328280448,0.10417614273021122,0.11344119001970832,0.38913747370354346,0.050686546490349704,0.02830045049895058,0.0167771395559343,0.14848665619760662,0.07701028428790048,0.14635350522341992,0.3516757823909262,0.04024233248536972,0.03437328322304151,0.027117566693202835,0.024722868996806997,4795.0,418.4,1.08
396,제이씨현시스템,0.7720414301098757,0.15208430336537254,0.016587556569133195,0.004773418817142161,0.004074625046234526,0.006088527006410777,0.007289304161367617,0.7751784578245884,0.1092769802332059,0.03176633509094963,0.014690185702222408,0.007301373540715506,0.006407524218038723,0.005801857293333524,0.005845609075324264,4941.0,1989.7,0.33
397,메틀러토레도코리아,0.3424429402907903,0.18903954783334392,0.013634606069223437,0.00390724949427435,0.0033002552534957368,0.005114933294314165,0.006192339801816671,0.7891848240529177,0.0194603552021887,0.010021234581463243,0.005578838816208093,0.0028014642083347445,0.0025995262415412237,0.0024501166015101342,0.002468907321254986,5460.0,649.5,0.24
398,아이씨뱅큐,0.43011789361826114,0.31856019411745856,0.026283690815046078,0.0075026275719883235,0.006273917855437438,0.010179938757061248,0.012632365091535834,0.16854420576489648,0.11614720819218032,0.4162212702439955,0.133270820934781,0.04756972182577105,0.032054062056931655,0.024081463779965506,0.02345933706604715,3344.0,408.1,0.38
399,천일정기화물자동차,0.686459749736867,0.11782020226001219,0.01612730329424613,0.004700053957204701,0.00404781513573134,0.005930365511820764,0.007064778205389491,0.28635106286024903,0.5285717824755428,0.052144359629652214,0.020812432304952624,0.009901072613060363,0.008426420930001037,0.007456553483342671,0.007449386582959466,4146.0,1824.0,0.16
