,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
1003,드림인사이트,0.6393012217695457,0.2592935816192004,0.01769677076642699,0.018692006267311857,0.006406848643336389,0.19388952512811003,0.31029915173982797,0.023595397267783057,0.007750918749213468,0.009261172439271326,0.007914124119237411,3917.0,122.3,0.36
1004,씨아이솔루션,1.0,3.1571042798882572e-307,3.772841231864711e-308,3.855617189517094e-308,1.4956037607308456e-308,0.6640356622718191,0.11905036875150118,0.014212004284385595,0.005565816797363897,0.006212878454659964,0.005675264975568429,4036.0,127.1,0.53
1005,아이에스에프넷코리아,0.42240104610343077,0.0956952413736551,0.009235012443639626,0.009854653000165595,0.003716476999286973,0.3708463301370309,0.0337132481407461,0.006371713860175653,0.002733310181087372,0.002933387314067056,0.0027704048570723083,3294.0,51.3,0.4
1006,알엠소프트,0.15087680332580183,0.6031627693159215,0.0878915320446286,0.08759371968618332,0.013726986656430613,0.12415691709021112,0.4979189014555186,0.1428267935123674,0.023936906780130825,0.03564364614294057,0.022529269523159322,2670.0,185.6,1.6
1007,에이텍시스템,0.821748895826819,0.05827212569989912,0.00692673135420232,0.007140636808439301,0.0027944078260469167,0.09794279837390131,0.5513901575604488,0.09137949875549745,0.015842521792502538,0.023028243291665976,0.015239737651785636,3875.0,162.3,0.32
1008,재능이아카데미,0.928878617439761,0.03614400001267888,0.004479614013848946,0.004561573982427075,0.0017890743004650442,0.10141870966324071,0.17965777548175801,0.5242236853602036,0.021785489675035578,0.04103607434596232,0.022329903433676766,2528.0,42.3,0.29
1009,위지언,0.8629371411014615,0.06290088874024903,0.007722844901123309,0.007952210240036965,0.003116144226988231,0.4991389565384598,0.05491100704915444,0.009265856798996072,0.0038351051262376355,0.004180402992988627,0.0038924982946951826,4689.0,14.3,0.46
1010,잡플래닛,0.6775185663397488,0.17624261182487663,0.013791083853597272,0.014576880986245263,0.005103055596329022,7.153311686339888e-307,1.0,3.2584025972766825e-307,7.186830846485364e-308,9.830327305912977e-308,7.386709781961575e-308,4985.0,92.8,0.33
1011,티머니,0.2148038931584111,0.6379202603573599,0.03819046018391231,0.04056273786413085,0.010151902353721456,0.6813941395632565,0.04593422231351868,0.008423695655430122,0.003569711912619762,0.0038485915272686837,0.003603890924477376,6032.0,2168.5,0.05
1012,동훈아이텍,0.12612630265528227,0.2900254011268339,0.04155202419473252,0.056900121241740466,0.010518846450299386,0.10505140080660709,0.14051613433739843,0.10827161562348014,0.05670039615861678,0.4721297585223369,0.055766618258631585,5332.0,187.6,0.36
1013,유니포인트,0.13093944160752066,0.3074180925862237,0.04249917356117261,0.05458021499471282,0.010570542273658829,0.1728843403994761,0.42473025278395987,0.06571413270595997,0.015763668256619904,0.021036534612801003,0.016308809508058113,4135.0,815.3,0.47
1014,윤디자인그룹,0.5075753546831901,0.1268925778920895,0.011174290115317535,0.011992432224239215,0.004261579863006469,0.9374585514929918,0.042361149881744165,0.008568894678705464,0.0037776275738752143,0.004005644310666671,0.0038281320620168684,3590.0,54.4,0.62
1015,아이엠씨게임즈,0.5110904758680425,0.04820124102958613,0.006040136668702848,0.006178101844377365,0.0024206797068824283,0.7242204601880475,0.09535065791200639,0.015579067659381066,0.006401091887087134,0.00700223673826784,0.006514121132600951,4502.0,95.2,0.29
1016,아이크래프트,0.12909701755796704,0.30178550906467183,0.04242308869913758,0.0569369770792202,0.01056447391207015,0.17828058891496815,0.5902741586485771,0.038487256240596096,0.011591339318389883,0.014173995606838257,0.011506589130048265,4951.0,863.6,0.47
1017,오비고,0.8086988435627402,0.08411055119263564,0.008307402008022963,0.008714939612244416,0.0031578970067638497,1.0,5.2027656914880455e-307,7.191629669914146e-308,2.783950274555532e-308,3.113249533174322e-308,2.8110373577032567e-308,6819.0,64.9,0.17
1018,에스에스알,0.12959295397361303,0.24659159175026213,0.07228402587872954,0.08597837226901912,0.015530072474799782,0.07087811467048125,0.09426668381843115,0.07526167473975393,0.03653044430100626,0.5972583967610994,0.03740743111051597,3950.0,2.3,0.28
1019,티아이스퀘어,0.5525094021336454,0.12014532437204031,0.010277995369283751,0.010781602611207603,0.003822892058224479,0.5278856616688664,0.04674129592707454,0.008732062669170045,0.0037298321102561412,0.004008393060879581,0.0037750216554619546,4991.0,116.9,0.45
1020,베스파,0.20888282206215478,0.6603443798730032,0.03683845504791419,0.03995111610132882,0.00981876316928996,0.6102030832340527,0.08925930270292266,0.01302250252305023,0.005098089888316603,0.0056733376784919316,0.005138618128704935,8880.0,419.4,3.27
1021,스마트인피니,0.5244803126548754,0.07025013229030784,0.007314960587159915,0.007593816700804741,0.0028330420993706155,0.8853086708039499,0.04896491055623592,0.008588473190745669,0.0035855442243252107,0.0038884134911280907,0.0036185316450144983,3606.0,181.6,0.41
1022,이노트리,0.2605187063215683,0.31084542770711043,0.014771131133288453,0.016073642933644765,0.0050897303461983345,1.6046219703026023e-306,1.0,1.0111326060945635e-307,3.71339479711115e-308,4.255289255864413e-308,3.788109429100074e-308,5154.0,159.9,0.51
1023,포시에스,0.0459807201530514,0.06691733228488364,0.7848396864830445,0.038210311342266906,0.00835553177244067,0.8025866274995592,0.06290459294259522,0.012485159339218007,0.005456844404587628,0.005809222982498667,0.005534736000200928,4999.0,229.6,0.26
1024,하이브로,0.13338995001942439,0.3717892719259329,0.032169194383045434,0.03794984768748519,0.008373347832035503,0.2193833740900682,0.17247508576804232,0.0166096196281105,0.0059205099620520405,0.006853754718529246,0.006031558407170695,4387.0,78.7,0.8
1025,두잇시스템,0.11723822032114342,0.35221339307592486,0.035977958898599366,0.037871189824109974,0.007852090666825629,1.0,5.360462616685991e-307,7.798443327876414e-308,3.0784163864538156e-308,3.420634670300797e-308,3.110861949000696e-308,4593.0,298.3,0.16
1026,씨티티디,0.15903288908217908,0.3577884912581586,0.014613077998341238,0.015972596421138303,0.004586628407996172,0.18785295980531794,0.3254989735379884,0.03515493155067996,0.011054515286742318,0.013365523581630701,0.010947141192255249,3477.0,229.9,0.26
1027,아비드이앤에프,1.0,2.1560058052066733e-307,2.7619282572462225e-308,2.810480291492245e-308,1.1562945494749305e-308,0.6794483476043435,0.06447335033824926,0.01160889310403978,0.004891826715257984,0.005288621059352755,0.004945527918164957,1171.0,322.6,3.14
1028,티쓰리엔터테인먼트,0.07909541479426735,0.0844303388593404,0.03797940210793213,0.05016305148343798,0.39883825351225355,0.371495370906538,0.050889864228974103,0.008547907168712916,0.003536897725380774,0.0038555661827547574,0.0035955268700230657,5735.0,231.3,0.46
1029,미소정보기술,0.20755893820777097,0.2803287621979549,0.015227386624982658,0.015526306045696527,0.005067393117821432,0.3719326379614959,0.17516858541656857,0.020393967814816824,0.007587824084993142,0.008623435253972755,0.007638349185976622,4346.0,80.2,0.61
1030,지오투정보기술,0.17498048562855237,0.5658374430735837,0.033481362269211404,0.03568593064031392,0.0086367635460048,0.4868480357725943,0.20515248629785843,0.025010791855861823,0.009299465839441575,0.010555123965410588,0.009333404569306652,4825.0,92.9,0.59
1031,네이버웹툰,0.40062482282321177,0.2874069308746673,0.016056717345376934,0.01695547832936601,0.005706187553605389,1.0,2.6482528357639245e-307,4.841975162051591e-308,2.047850791692975e-308,2.2088181280581463e-308,2.066195897418018e-308,5305.0,1610.2,0.28
1032,위두커뮤니케이션즈,0.694768256652316,0.1170216058550917,0.010677776067609591,0.011192909643597355,0.003982114110154024,1.0,3.001982756399151e-307,5.242921961911509e-308,2.1963380386300685e-308,2.382035835433547e-308,2.2332643412596013e-308,3670.0,29.0,0.48
1033,포켓몬코리아,0.6915494437483303,0.06577964351002488,0.008371896953920946,0.008534806744418796,0.003409396252394054,0.402616662327687,0.09718173234006139,0.012262346837971956,0.004820250793433726,0.005372483376459671,0.004910080148339092,5419.0,334.2,0.32
1034,뉴스1,0.17011446885501794,0.33997573374594264,0.013442536692597007,0.014092241708218415,0.00426158792449554,0.9107826061894823,0.03199899053709979,0.006641666037207523,0.0029649658689167627,0.0031254137193746827,0.0029949441929392724,5677.0,358.3,0.11
1035,다우데이타,0.13155365373971775,0.3387126510400681,0.03450355026065466,0.032788125056330025,0.008132090656046073,0.7918296660493923,0.06409331552931782,0.012382298031977294,0.005355083444486275,0.005726717224108444,0.005428154198774312,5093.0,2171.7,0.17
1036,씨유기획,0.08974392032756061,0.11431284042578953,0.07299841556780862,0.6882988475636104,0.03464597611523086,0.6960892920701325,0.11491609958734827,0.015585418540042167,0.00620093129015252,0.006878340287115962,0.006332542127318261,3339.0,76.5,0.56
1037,아티언스,1.0,4.294059270913813e-307,4.3776052284547847e-308,4.588107298793116e-308,1.707032613749954e-308,1.0,2.2234677840856257e-307,4.2602203279930894e-308,1.8378160732689947e-308,1.9670904098217386e-308,1.861230717904508e-308,4356.0,182.6,0.47
1038,집꾸미기,0.7558356525903274,0.07562819533738571,0.008657715970282684,0.008943525668771386,0.0034405028613472733,0.17859824938672586,0.41930776744796194,0.07426659902563765,0.01691072958496958,0.022829953314394896,0.017378425100897568,3953.0,55.3,2.19
1039,노츠,0.8626584429873156,0.03479872937573659,0.004037174487237722,0.004163883531739797,0.0016291831164119508,0.46829438217530633,0.030231136967308374,0.0061342327080803425,0.0027105051977874216,0.0028695539045065672,0.002734388160347368,3704.0,48.5,0.33
1040,한국후지쯔,4.153660368781952e-307,5.971187337127424e-307,1.0,3.5545093887680434e-307,7.739730031369617e-308,0.8149244966828516,0.045524656620738305,0.009425937986989702,0.004201303362670868,0.004432245656340224,0.004247987740537953,6032.0,1512.3,0.2
1041,산업마케팅,0.37993170857659897,0.17417836834179168,0.012497825777825253,0.01362864662541425,0.004869859549761935,0.4945098607711474,0.04472920512099145,0.008001599271985477,0.0033564320253071933,0.00363266323894142,0.003388685886567261,3658.0,23.4,0.43
1042,소리자바,0.17503918324084225,0.7008850661085844,0.03392466637370392,0.03715321548551011,0.008833405045050466,1.3202003785180648e-306,1.0,1.1198267391446274e-307,3.897945035753743e-308,4.548124824671205e-308,3.9328227060350233e-308,3258.0,116.5,0.67
1043,힙합퍼,0.6825947394145123,0.13842029366401487,0.011630828233451188,0.011939428228194014,0.0042898689287399865,0.1927520007664944,0.3034828333546134,0.027493008532082128,0.008860174812929599,0.01059589002943708,0.008827365872165793,2249.0,20.5,1.5
1044,넛지헬스케어,0.7728769428385893,0.1563960480049501,0.012449846425045409,0.013060613435818687,0.004626343253234447,0.4836219913940302,0.04930534685102101,0.008838188679500278,0.0037204656303525805,0.004023392591121011,0.0037671134554713858,4065.0,463.3,0.4
1045,디에스글로벌,0.8365051802953846,0.027836802011724907,0.0035971200870166986,0.003676148315414958,0.0014873860291999528,0.49528157439063925,0.05433564561080785,0.009635987297437257,0.004039273302722627,0.004377139514000832,0.004084015312958711,3233.0,47.6,1.79
1046,이와이드플러스,0.3825281713462015,0.13461912042561225,0.010868372526328593,0.011875979834454466,0.004245818087758372,1.5108511817762092e-306,1.0,8.999690828697599e-308,3.3519932786056185e-308,3.8208652775971566e-308,3.430906791994198e-308,4569.0,51.4,0.35
1047,와이지플러스,4.030774888214327e-307,5.2245030691086476e-307,3.4985005293785573e-307,1.0,1.425596070007694e-307,0.11530128557516929,0.4332635713586285,0.07977289204009584,0.015410401296302436,0.021647276740759246,0.015079149911248146,4827.0,1204.3,0.38
1048,선도소프트,5.4435257668430614e-307,1.0407832587656918e-306,2.391127084253313e-307,1.0,5.660192075719805e-308,1.0,1.7577383088599254e-307,3.554725631764649e-308,1.5672932353228976e-308,1.661670318516438e-308,1.587242023823816e-308,3698.0,69.9,1.21
1049,케이엘넷,1.0,5.474621168397435e-307,5.177707272838661e-308,5.417970431935973e-308,1.9471520010413244e-308,0.4290471282687428,0.07461109474993952,0.011922934638864159,0.004867430565801229,0.005340569916619813,0.0049656446962955455,5296.0,461.3,0.25
1050,삼성전자,0.791978344505949,0.07049805809480601,0.008935346760481187,0.009091326025571961,0.003593536645792127,0.47503258031948725,0.029898968741286593,0.006132148710267735,0.0027214384065079194,0.0028765425349430765,0.002751655822558432,12848.0,199700.0,0.05
1051,LG전자,0.7270486031138097,0.08801252396093497,0.009689468189135228,0.00993264561894033,0.003752514363943877,0.8220991707237543,0.04749267891182633,0.009131170021666546,0.003940089843005235,0.004214194957278228,0.003979747162689558,11371.0,27800.0,0.11
1052,엘지디스플레이,0.8943541912667551,0.08396289001980185,0.008976564480947951,0.009229990030014288,0.003476364202480839,0.8767070487781791,0.04945729637536263,0.010057929605150114,0.0044489894372628834,0.004708266873921436,0.004490728519390456,9427.0,28400.0,0.12
1053,현대자동차,0.7411307344252057,0.11288054972856898,0.01126331769395653,0.011651214946233657,0.004247153711796159,0.6631577296008053,0.10316734429903017,0.014761826174859608,0.005898802145855733,0.006524246071095172,0.005996362775665266,10523.0,55600.0,0.11
1054,엘지이노텍,0.5980108950689311,0.16675165037566442,0.014016740657822314,0.01520703797033259,0.005312495954477341,0.36029449887920234,0.2370633127756109,0.01838382415277839,0.0068639777848939,0.007805217413984941,0.006975644562047601,7652.0,14600.0,0.5
1055,한국전력공사,0.5047069784795445,0.23256348929655044,0.01663679329952981,0.01706710268518004,0.005943088432112996,0.4792472401828736,0.21474816303538966,0.025511902444875018,0.009444191484731572,0.010738390502573416,0.00947730137252506,7879.0,59700.0,0.06
1056,LG화학,0.13477021200987263,0.3564040569689914,0.020050753415058187,0.022041017506991792,0.005678406711273021,0.316503128700388,0.30174157535108237,0.015402358499292789,0.005803837775270644,0.006580984053644831,0.005913999636698948,11855.0,22300.0,1.56
1057,에스케이하이닉스,0.06193027765728583,0.088174130453612,0.7748438515026694,0.06266024680979211,0.012391493576640633,0.4760396611944357,0.048881511997404446,0.008651519443303316,0.0036243595522414893,0.0039269208962003236,0.0036679719167929965,12710.0,41600.0,0.07
1058,아모레퍼시픽,0.3575368076650544,0.26005225490715034,0.01483140382622844,0.016192994669162717,0.005330322318761635,0.4096457492793004,0.038308168953128476,0.007142222365524163,0.0030491368292469207,0.0032791613461797824,0.003090327819209752,6999.0,3500.0,0.25
1059,앰코테크놀로지코리아,6.706794045629663e-307,1.0,1.6408628212945515e-307,1.7044166485819552e-307,3.8985615890475786e-308,0.3465693265509931,0.12161042887171786,0.015964905472499666,0.0060495158100805965,0.00681688388847602,0.006078033254893113,5155.0,3100.0,0.2
1060,삼성에스디아이,0.12260339392535176,0.2855877845057257,0.06483562148869297,0.04812013289299666,0.011373427379343727,1.0,1.394417808546088e-307,2.8913440241791967e-308,1.2900573004975843e-308,1.360231963405263e-308,1.3032993140733976e-308,10747.0,11600.0,0.11
1061,케이씨씨,1.1267318160992769e-306,1.0,9.01534485699166e-308,9.999787747229343e-308,2.8862014277561587e-308,1.0,1.8963134269273073e-307,3.77127952406853e-308,1.6518665766641133e-308,1.7558934944154203e-308,1.6684085883248015e-308,3752.0,10.3,0.11
1062,이랜드월드,0.40661276494249665,0.2895688401023241,0.015667611748097228,0.016660999153341065,0.005608453153541252,0.7319067241777397,0.050399763317823934,0.01025452686281743,0.004532850005511948,0.004800278709018109,0.004588123369904793,1981.0,1200.0,1.14
1063,삼성전기,0.647935210218937,0.10456591003691,0.010157895989739318,0.010338339920309903,0.004001088594377864,0.7326841444678039,0.03208509620784726,0.006243480758406956,0.0027101744577382268,0.0028927483068474273,0.002739770627068504,4960.0,7200.0,0.1
1064,현대모비스,0.7804317185143302,0.11810995255065528,0.011314685039887144,0.011746775230132157,0.004215510614889149,0.8303570846466525,0.033354914994953806,0.006397349662231586,0.0027567077505847304,0.0029498446238446978,0.002783170253534817,10520.0,27300.0,0.07
1065,현대제철,0.5179134279970482,0.07618158436274043,0.007619708835535705,0.008028168249958778,0.0029965361722640777,1.0,2.2647324891322793e-307,4.4039840628553524e-308,1.911016976481498e-308,2.040170061638501e-308,1.931827405990156e-308,10707.0,20000.0,0.08
1066,두산에너빌리티,0.8524209606766109,0.06333281985910269,0.007733828263856289,0.007919472949337278,0.0030853339020321347,0.5387385446755334,0.0356348963065448,0.006857060514207003,0.002959204656772104,0.0031643926154562353,0.0029858212262281083,6132.0,3600.0,0.09
1067,엘지생활건강,0.3774970283345903,0.05717456235073026,0.006277960807263127,0.006381931802626708,0.0025642471998274514,6.1615322231124226e-307,1.0,3.3408949722972765e-307,8.480837223004781e-308,1.1012839480938307e-307,8.013039326209487e-308,8203.0,5000.0,0.08
1068,기아,0.7524195819703585,0.14813423162547623,0.01248398454180835,0.012958818932955297,0.00457001108398402,0.11446350067243652,0.42715938396630465,0.0765716265752528,0.01611692499447696,0.02216097960293988,0.015502733015884685,6132.0,41000.0,0.08
1069,한국수력원자력,0.8962644907259577,0.08223328853752991,0.008881041732683555,0.009153418215407636,0.0034677607884213654,0.7427066246485817,0.13430610238573532,0.021013769323479384,0.008436903025503362,0.009301072906150697,0.008507548913797383,8587.0,9300.0,0.11
1070,바디프랜드,1.0,3.079031912518006e-307,3.594994884316808e-308,3.725818452189126e-308,1.4450410335924815e-308,0.1280630558012534,0.41064980684550645,0.060479109302976314,0.014865973823496657,0.019466828133840767,0.014348044039905012,3994.0,5548.8,0.42
1071,와이지-원,0.1815262416592612,0.6252774935391778,0.03776663467108571,0.04414205742582157,0.009689164720554715,0.8972074741359395,0.04756794103711189,0.008122099427163347,0.0033795855661761533,0.0036763756025041962,0.003437768755833755,4169.0,3308.7,0.3
1072,유라코퍼레이션,8.89201437142314e-307,1.0,1.1437167324947456e-307,1.2873257673840846e-307,3.314647484048869e-308,0.5932046171478861,0.202292984772508,0.022855915219659528,0.008306677642095745,0.009510939931462608,0.00834499972124841,4847.0,20.2,0.47
1073,동원에프앤비,0.46487351901344276,0.04840594034007449,0.005760783269983366,0.005859979275918565,0.0024012666482479397,1.0,3.2571602525905298e-307,5.376089577174022e-308,2.185737637116023e-308,2.3949784200091004e-308,2.1999056838147905e-308,4266.0,1800.0,0.17
1074,LF,0.7504105688042476,0.1253267963245423,0.012479836551613168,0.012823093056391075,0.0046730193956542295,0.5706661405940592,0.12033067021791216,0.016972638920790616,0.0066486666001249126,0.007401705533777245,0.006708546285438443,6267.0,1100.0,0.38
1075,코리아써키트,0.1851324419795368,0.4344141171233108,0.097285207825581,0.10499479437004129,0.01796417694338884,0.17125684543246505,0.38959612588841824,0.051797359320310835,0.014382901600178515,0.018108611209890223,0.014148836824463005,4809.0,6470.7,0.35
1076,삼성엔지니어링,0.3620065570333847,0.17124030571706061,0.011923721281545748,0.012594668624976803,0.004433345071437919,0.4112812930667299,0.038858576521484084,0.007222651180768853,0.0030771305608808114,0.0033097353998758844,0.0031119077521363217,10966.0,5100.0,0.12
1077,한국콜마,1.0,3.5306653265487633e-307,4.0387941746803494e-308,4.1225100568379295e-308,1.5789431339700937e-308,1.0,3.253957525677557e-307,5.375262543368662e-308,2.185276449749124e-308,2.394534140271509e-308,2.1999429914500757e-308,5886.0,6328.2,0.16
1078,세아상역,0.52278460539268,0.05730588975735194,0.007025037957866673,0.007188978929517622,0.0028319314452033817,1.0,3.087285029636894e-307,5.330581182747595e-308,2.215239731308958e-308,2.4073937517833704e-308,2.237587559886081e-308,6032.0,2000.0,0.37
1079,해태제과식품,4.5958852812638625e-307,8.098114103913814e-307,1.0,3.3036028098348764e-307,6.880939458165693e-308,0.16105913121808324,0.47423355063602274,0.14083488790929616,0.031888404993399865,0.04394028373458863,0.029110442309751405,5097.0,5360.1,0.2
1080,오뚜기,0.10942738443015064,0.6928105060568848,0.08436435638915105,0.07113638012405962,0.01113046611105721,0.32759796530944846,0.5067413445108013,0.04513502487578727,0.014482017970302654,0.017462240626209782,0.014731435447449072,4850.0,2400.0,0.11
1081,캐논코리아,0.48865312470525657,0.056663387952267184,0.006816671457293415,0.006989254627010167,0.0027958178966515077,0.6620093882025115,0.03981513506438638,0.008180361590650793,0.0036335102647143814,0.003839108253242399,0.003673399080691768,5315.0,6125.0,0.23
1082,한솔섬유,0.14114547107239206,0.5825573302234812,0.020524699966089143,0.021698791533570537,0.005741507283292829,0.32098313869853623,0.10286709551947465,0.011941561258229535,0.004636298004301001,0.005193230302748931,0.004715204672610807,1540.0,24.1,1.2
1083,에스엘,0.7625088431413347,0.04505605348929159,0.005451513663237338,0.0056295280727534,0.002184372756481814,0.6537123865750946,0.06776555523003443,0.012168625654304863,0.005130264486987108,0.005548404083924818,0.005212650236399971,2129.0,8.8,0.67
1084,한국수자원공사,0.6987427092045452,0.09504576753255226,0.009552543004179959,0.00991694244797977,0.0036392592353806266,0.8469984066170794,0.06352746756043126,0.011535710155764562,0.004869094249797888,0.005258912504540819,0.004915072828069787,7402.0,4000.0,0.15
1085,한국후지필름비즈니스이노베이션,0.6950613903458076,0.12492886506051001,0.011031309648597195,0.01152278172628338,0.004079363549972131,0.2284539727242918,0.5498554536885976,0.04328846620550762,0.01329436992440541,0.016161680709214466,0.013238779380893769,5441.0,2434.0,0.18
1086,코스맥스,0.705170951589883,0.1274781019463611,0.012483486758089527,0.013213374284414155,0.004746453121694167,0.4474875882798522,0.08997378375473446,0.013716218883824259,0.005449061052119894,0.00602833695338353,0.005484188749761622,6255.0,8531.5,0.19
1087,르노코리아자동차,0.13781986783477185,0.3543749515964918,0.02526028300477863,0.025932240949767586,0.006524474222890195,0.16359188211507797,0.2447432779710257,0.2162507550276228,0.06845711153176975,0.20387925789914652,0.06347368278321684,6082.0,3900.0,0.26
1088,샘표식품,1.0,3.0728020677708643e-307,3.6303988964065443e-308,3.6841827770569353e-308,1.439658280233624e-308,0.9412878933232733,0.040196004443168405,0.007907708643425078,0.0034456367345862176,0.003672301696733841,0.0034904551588128673,4635.0,3411.4,0.36
1089,대상,0.18051853818430164,0.7686574391908783,0.020922849359414852,0.02364127108645578,0.006225244535322572,0.8369692779377768,0.05850026100863773,0.01170057280817443,0.00513546464453694,0.0054550582134659156,0.005197639969465267,3905.0,272.2,0.2
1090,한세실업,0.8243334989323696,0.1077631579343159,0.009877374333364698,0.010248653514195764,0.0036774468344819883,0.14994612727375595,0.3870862693688872,0.05566587331896172,0.01340855203712581,0.017734632309248648,0.013443061819535392,7677.0,1600.0,0.42
1091,일진글로벌홀딩스,0.7937399352018858,0.0672166615720703,0.008441155654910392,0.008594268678242605,0.003388288295279118,0.9071242423635799,0.047195567479222766,0.009264902449483501,0.004032040780943219,0.004295953879506161,0.004067122554521153,5932.0,81.3,0.28
1092,효성,0.19891570995736207,0.3340453648364626,0.015797042215491518,0.016298880235255733,0.0052853244501834444,0.7719331157963883,0.05768160727276549,0.010941175272964232,0.0046961418543720835,0.005034503245143993,0.004745674653972483,5852.0,34.9,0.26
1093,금호타이어,6.7155895912374264e-307,1.0,1.635454709557829e-307,1.6866703443341614e-307,3.886189005815869e-308,1.0,2.1867432431940533e-307,4.207328236710357e-308,1.8178252096199226e-308,1.9443277748442955e-308,1.8403345443496736e-308,6951.0,2100.0,0.23
1094,유니셈,0.2832696471295478,0.5741668393467457,0.022691749770170182,0.023829910603435665,0.007265517691791965,0.27724695193777743,0.326262385493843,0.017414347272810018,0.006350907303852794,0.007287969450768733,0.006451367174682947,4473.0,2900.7,0.35
1095,에스케이실트론,0.8441118779814347,0.05612198027056249,0.006826152513075272,0.006990437636940983,0.0027214568823767933,0.5487283301320699,0.09442570240528424,0.014439675375356772,0.005761800344400846,0.006366250675371051,0.00581547900016187,10339.0,1800.0,0.11
1096,에이블씨엔씨,1.0,3.5285745900490297e-307,4.038888524982585e-308,4.118594711032954e-308,1.5787549951337564e-308,0.5167972983714845,0.37949145723204414,0.02548756305322864,0.00967620645890901,0.010946607395943156,0.009903493550513755,5598.0,1994.5,0.29
1097,크린팩토메이션,1.0,4.130046502726558e-307,4.311006352972344e-308,4.45643002594968e-308,1.6712797693690736e-308,0.574734075434116,0.08837610394754021,0.01392947411285035,0.005619551610733112,0.006183088239973255,0.0056730222023544915,5646.0,3185.6,0.24
1098,파리크라상,0.12953269938099513,0.2813349308376978,0.06674543283455285,0.26229961397382706,0.013407980099286246,0.5679844143776211,0.05795257634420624,0.010362685746761545,0.004366294096474387,0.004722653890745076,0.0044321220491443675,4980.0,1900.0,0.47
1099,한국에스지에스,0.5418813120870896,0.19917233374505494,0.014995929200707643,0.015430891457540381,0.005436985702525039,0.38317868566734353,0.04571087379040926,0.007881035134955826,0.003259859405167463,0.0035483715333807565,0.003290917444170635,5815.0,1785.4,0.15
1100,엘엑스하우시스,0.7037064228966499,0.1645820090039084,0.015079026610048283,0.01611899167249898,0.005703062439083646,0.7207962340288289,0.0980013417399454,0.01592825974025266,0.00653767123063435,0.007154662049800575,0.006649466727929036,6082.0,3000.0,0.11
1101,미미박스,0.24157846627675528,0.6205648829974325,0.014898877785286764,0.015586819946910944,0.004891597765889549,6.738607468270734e-307,1.0,3.6440139575786685e-307,7.556090304004477e-308,1.0418210463481278e-307,7.537258909163583e-308,4379.0,325.0,0.55
1102,모베이스전자,0.2812299080164332,0.614966554175765,0.01601707772305537,0.016740435557368524,0.0053184590359870165,0.8111316648732638,0.056072641866645595,0.011088806942751096,0.004843758384519828,0.005156070819541411,0.004902323801880847,5703.0,6010.9,0.15
1103,롯데칠성음료,4.029688358942102e-307,5.317909497134351e-307,4.660158188649841e-307,1.0,1.2800639349248643e-307,0.4065431490706237,0.2763028591762753,0.028342925464610206,0.009850395557930644,0.011460763028945917,0.009865453628228021,6368.0,2300.0,0.14
1104,오비맥주,0.577634547963949,0.0719991291019999,0.006737368256873627,0.006991042455549788,0.002509451645788575,0.7002774489638146,0.04895403084399945,0.010154507224422047,0.004529523517114121,0.004777005521245485,0.004580786578049631,6082.0,1300.0,0.21
1105,현대트랜시스,0.17197499644129396,0.340156348062731,0.019778744035795402,0.020292594821603345,0.005808130481191392,0.4298420312134964,0.09988382389311241,0.013063607534980645,0.005040373443892212,0.005647539097059552,0.005082934756919675,9756.0,6500.0,0.09
1106,한국단자공업,7.034506444045088e-307,1.0,1.4820046643865941e-307,1.596912346820344e-307,3.7455746152233145e-308,0.8344094252914295,0.0386361427565234,0.007721166025264589,0.0033886055353339935,0.0035987877254021667,0.0034230553209860597,6734.0,9076.6,0.19
1107,동진쎄미켐,0.8361456339432253,0.08243074398852053,0.008862871588850005,0.009159622393612522,0.003436940161315272,0.26025477910757394,0.5393065716417504,0.033001983197235976,0.010651087476390958,0.012777441631751764,0.01080209647030924,6812.0,7937.3,0.21
1108,네패스,0.7377222488515359,0.1531886972683659,0.01167877371197816,0.012484067492682806,0.004319312080635382,1.0,3.282237559130479e-307,5.537715541457438e-308,2.2972152539097164e-308,2.5020561879923647e-308,2.3362550568364583e-308,4389.0,3454.6,0.37
1109,만도,1.0,6.340557371341714e-307,5.356501188774287e-308,5.780771526872146e-308,2.0324676320751623e-308,0.5892834438433013,0.08464730027278594,0.013553459971628152,0.005479419446539224,0.0060214912804214685,0.0055272333484682416,9594.0,2900.0,0.17
1110,동우화인켐,0.14573663805321185,0.3542661079415057,0.02211375310248665,0.02293890024868492,0.006135810736918324,1.0,3.2793988398872473e-307,5.39721746956867e-308,2.193015805789407e-308,2.4035642406201925e-308,2.206779483746637e-308,6032.0,2500.0,0.05
1111,테크윙,0.15465694025120524,0.3300806579280239,0.14121941218743503,0.17729179907102496,0.019292850500163307,0.42374552163819973,0.0332719182134504,0.006167481868333651,0.0026226215197801333,0.002822242032357655,0.0026460996919387184,5634.0,2225.2,0.15
1112,도쿄일렉트론코리아,0.5775833598391873,0.042504704036179855,0.005174845864983372,0.005301803589826362,0.0020550409509654797,0.3701925783401819,0.12274336458021634,0.015293344651701783,0.0057854528535722285,0.006528405837842458,0.005831087817641462,6082.0,1200.0,0.07
