,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
1492,넥스콘테크놀러지,1.0,2.635904000793314e-307,6.826564955441039e-308,1.886136964299782e-308,1.5828205543761894e-308,1.9478164490260156e-308,2.343257308684969e-308,2.644911835224304e-308,1.0764918823077457e-307,0.052219064810534344,0.11802578430951759,0.1221162727140756,0.46127876980651505,0.08757586471709151,0.03287271869377392,0.02019313344713816,0.015043669260650205,0.0150364399513819,3352.0,27.3,0.49
1493,젯아이씨,1.0,3.3995424468738207e-307,8.309247707820531e-308,2.268920203387509e-308,1.8992361009769386e-308,2.3466840861293657e-308,2.862176747725312e-308,3.286225356981452e-308,1.7821035615547513e-307,0.46008696431389395,0.3548435520365901,0.04995245062848262,0.019436725636180534,0.016660242451709002,0.008294843349225403,0.00744791066142073,0.006827887555318772,0.006956738364337465,4592.0,665.9,0.33
1494,대승,0.5075295639566902,0.10930620289854528,0.01965291911190271,0.005178259678555339,0.00421913690588381,0.005412450464669939,0.006798650197947545,0.007757205158321974,0.018709558541628448,1.0,4.654844119618964e-307,8.871730921163343e-308,3.7884951746098434e-308,3.37104070189607e-308,1.700058846495144e-308,1.5662242541845686e-308,1.4618375562254324e-308,1.490576171138329e-308,4012.0,59.2,0.5
1495,심팩,0.86055744951155,0.03271995018916621,0.009907887363833528,0.0028439810869399277,0.002472555311557006,0.002882674690123244,0.003468937802950074,0.0038598279336017416,0.00924369163434795,0.12012559738808015,0.3586544752119915,0.1606744877986922,0.03235443915373301,0.026113895472767185,0.01192196813550899,0.009968738695775376,0.008738341014906687,0.00878457095287916,3552.0,31.2,0.43
1496,고려제강,0.21172496560721407,0.6022991667053785,0.07815212248309608,0.014280904347661683,0.009997215771698395,0.01610603526421567,0.023425125499410424,0.03222041005715843,0.011794054264166859,0.3767940249856825,0.28171211467032253,0.04086653344522762,0.013563732725652682,0.011704632254403678,0.005599734083798243,0.004954419290166364,0.004494599853390638,0.004545095085921766,6124.0,4968.1,0.15
1497,듀링,0.3130242147164436,0.09535424789111566,0.017104823125407412,0.004455947144152897,0.0037287070528111755,0.0046231202960349705,0.005957102336552984,0.007186964268736267,0.021914006803008732,0.6546843575647844,0.24347296366446772,0.041291094240770224,0.0173403477008279,0.015258903554389991,0.007693676185611794,0.0070419356179192575,0.006541693642622351,0.00667502782860633,4728.0,956.1,0.3
1498,에스티엑스엔진,0.13030860393010982,0.08463783898091971,0.33744410378582823,0.05253337977727561,0.02156302324676018,0.09025267457116498,0.036375761360249656,0.02803725029864777,0.007106012964264462,0.3334426410365564,0.25539791707420156,0.040351610547068734,0.014345610634242258,0.012492465611278833,0.00601047312317218,0.005358204036028767,0.0048868290254792095,0.004943701991751946,6853.0,4582.8,0.08
1499,에이스침대,0.7115283294580281,0.07054947238848346,0.018035293717344456,0.004980789734594933,0.0041387558270512305,0.005075424762816664,0.006341448709233001,0.007258654269202989,0.021367798629077277,0.25824911591229743,0.36111399279681483,0.05030776971579366,0.016628737609039053,0.014149490986881787,0.006805945515487929,0.0059914956790829655,0.005419391424892657,0.005488357575472196,4617.0,3454.2,0.23
1500,유니레버코리아,0.14657019333248383,0.2884873419778896,0.03310248804894951,0.007042490886899246,0.005346621459958176,0.00803498936333153,0.009881446655799193,0.01164978865420193,0.00865559039654333,0.20446022494050622,0.4533936673269391,0.05244705858515923,0.01852355535650594,0.015283994123316701,0.007581739507710596,0.006631350845305621,0.005963259593654346,0.006090059185053962,5915.0,912.5,0.27
1501,한영넉스,0.14712202453421674,0.4380895669458488,0.030793751653557765,0.006757958683320469,0.005190688780970565,0.007662411778437756,0.009355211362538796,0.01072599097046334,0.008523905235627644,0.10812873029676749,0.49153401086524695,0.09248282059607801,0.026854443872533725,0.020115386455314424,0.009990487689552753,0.008304779010544093,0.007215838876293282,0.007400749391645033,3827.0,625.5,0.22
1502,더네이쳐홀딩스,0.0664653189081644,0.07587169503868313,0.032862000895987065,0.006653003806469135,0.0046013254318707985,0.006760537653236753,0.014374279746981192,0.061764039640226115,0.0037462835576102427,0.0674621585104549,0.1473089515483041,0.15345307076218753,0.2814100037840154,0.1493190809991734,0.0429525669611413,0.026684586519563572,0.020426951225388634,0.019874266482756323,3772.0,3690.5,0.61
1503,풀무원녹즙,0.6244151876372535,0.11859889718380641,0.022984495045645315,0.006009735669215739,0.004853576252862524,0.00630903684187326,0.007788032580169524,0.009147400048323021,0.049054719522502815,0.552772257392225,0.1765515083818876,0.03795841724728649,0.01628504513531225,0.01477220134373728,0.00736220875350477,0.006840770386849868,0.006432768761188328,0.006527264486428964,6032.0,781.0,0.25
