,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,average_salary,total_sale,turn_over_rate
661,삼성에스디에스,1.4029421017531852e-306,7.967908014963611e-307,8.097524046618037e-308,1.804195279719164e-308,2.0817676725764396e-308,2.24597370338656e-308,2.6701225592406103e-308,3.1263644528220267e-308,1.0,0.8141195011881381,0.03980114057456266,0.03362457204733543,0.012432361773057662,0.012436078481740796,13481.0,5000.0,0.06
662,엘지씨엔에스,0.07375741916337036,0.03669014857076641,0.7265496406491834,0.007416392726214286,0.013896069115906661,0.02072576132502798,0.023476062280026706,0.02523894232203562,0.003790267449735576,0.203277836605024,0.5597738470258331,0.0750215787869714,0.019295445542856973,0.016513747745049677,10936.0,3800.0,0.08
663,케이티,0.14967914397361956,0.08471396429629197,0.3725382662635063,0.022342378427476543,0.04754297011301227,0.06111322884161619,0.0598274234551487,0.045426282393931594,0.008488802749166852,0.6809790556261622,0.02028553605308068,0.0183612606231073,0.007299123612871184,0.007365171026475113,9831.0,18400.0,0.09
664,네이버,0.7316510934290925,0.12227867434988411,0.058744836880652344,0.009138891206824387,0.011665145154380323,0.013669808376794837,0.01668042828289702,0.020579994468410582,0.015591127851063844,0.4688699586209805,0.06430906537770512,0.06858943895840784,0.017110130499153872,0.017360119012918746,13257.0,5000.0,0.32
665,더존비즈온,4.324458342449008e-307,1.0,4.857470136305601e-308,1.2481302033638807e-308,1.3925897815017883e-308,1.440935116944925e-308,1.6522918177843686e-308,1.7974211381367084e-308,3.955127760565702e-308,0.8350524185097319,0.015119274472282628,0.0147033688383266,0.006495039338661653,0.006589350411773193,5100.0,3137.8,0.21
666,롯데정보통신,0.1254908388804435,0.05611471716603102,0.08476576102256805,0.008519003608451176,0.013621655560658877,0.015618271598204198,0.030816041100234205,0.5294548068484939,0.005945257982701228,0.7337367917911756,0.08377835285606085,0.060181274645588465,0.019682652009296236,0.019390871461568503,6252.0,9126.0,0.14
667,카카오,5.3280584681203296e-307,2.3863745184055587e-307,1.0,3.893088998031166e-308,5.926440547873052e-308,8.492360485567513e-308,9.556975712807337e-308,1.0371205719607354e-307,2.5582272170546037e-308,0.9665703222591451,0.011634811812979345,0.011387521256142823,0.005172421757875107,0.005234922913857617,12717.0,2100.0,0.15
668,케이티씨에스,0.4199102803139027,0.1223887734027676,0.11771908887674863,0.016518201387280485,0.024385915069499522,0.02503969192542469,0.0665657100498614,0.09990185314156783,0.012714946340046518,0.8698874917316729,0.04498655804394672,0.035144093180159694,0.013380194958902318,0.013227621014641014,3859.0,64.8,0.65
669,엔씨소프트,0.47013910725177144,0.13796970540801465,0.037564877864286805,0.007304105724624356,0.008879946768411317,0.009476171939487197,0.013249456419542307,0.016677921851148646,0.018654194780203824,0.8084001474182542,0.01177509828817317,0.011366717098106983,0.005062386770995677,0.005120132975171267,11366.0,2100.0,0.19
670,카페24,0.10201785706739307,0.03638423609417178,0.07031015993696504,0.005579217634342971,0.00827410701647162,0.010574646560452906,0.016776631474452273,0.037538775333395544,0.0039330659981908125,0.8288983753322772,0.01598430188462615,0.015501645880522195,0.006552804326727458,0.006675861182042242,6572.0,1952.5,0.19
671,야놀자,0.2740790267625168,0.49087981045989715,0.016896586723251367,0.0040216550547935185,0.004615523250017773,0.0048047977326527965,0.005816636834099721,0.006464744503582295,0.020855274853758342,0.7660537332908725,0.009439808201498614,0.009167605449601143,0.004117718561376862,0.00416543144248822,8368.0,2809.1,0.33
672,씨제이올리브네트웍스,0.5108661488734405,0.18899748053270018,0.016998062155120723,0.0037900483901978105,0.0044519070464628056,0.004689953970972528,0.005844904776177084,0.006836610711199433,0.03024946608480014,0.42594954750514274,0.04494983457354946,0.02921715809210083,0.010064849347685336,0.00981392312468382,6082.0,5556.4,0.15
673,에스케이플래닛,0.11967104615646604,0.06302310428624039,0.26210271603863944,0.014787401194958501,0.029557943978874863,0.04021444114227334,0.05794421923812347,0.038561453365778556,0.006328084093361054,0.8346334364144702,0.011138477341926443,0.01034816363931921,0.004471970787108714,0.004498641288327641,6032.0,2806.3,0.14
674,SK텔레콤,0.15501619544656342,0.07592453498988776,0.19894753835706955,0.01446592085034583,0.02256877183424487,0.03829424611794034,0.03327547606002957,0.03667148642206806,0.008184771605100068,0.7341840620535658,0.014880286717368608,0.014308675963776621,0.006099015562164535,0.006197116313711745,14443.0,12100.0,0.08
675,안랩,0.21715168605763033,0.07814243388726234,0.08137185539244303,0.008531647521716855,0.011735829518122982,0.014674324551565894,0.01901804659478338,0.02788256726585359,0.008867955874896144,0.7828690199440599,0.014294524548892277,0.013549090139203676,0.005799070072598224,0.005869139931193152,6399.0,1993.5,0.17
676,넥슨코리아,0.11768159057058575,0.06840406027051488,0.35507387227029263,0.020952291509306803,0.05230435828099518,0.060878964426471734,0.049382213407854425,0.03191636639190673,0.006723569883347226,0.8690322864975776,0.013349157567393528,0.012846526721435984,0.005768836479602973,0.005823033894824317,6082.0,1900.0,0.12
677,인라이플,0.27986435251221353,0.0873152603679085,0.09443303816650633,0.01064874961272017,0.01459180940774894,0.017166656854637048,0.028324459096099132,0.044187141955916144,0.009975729889913812,0.7358023735974304,0.08104185053594631,0.05200782631078073,0.01799834035221421,0.01749850303748652,4618.0,791.1,0.81
678,케이티아이에스,0.16025101381418813,0.07258360532465391,0.3932685046021147,0.013289339227014044,0.024155164018440117,0.032477525820803405,0.05029226500490578,0.06434082967700872,0.0075273879260035195,0.3487611964841109,0.38248643400029,0.1651260420370967,0.043716326706221637,0.03552443424816467,3502.0,4680.0,0.44
679,한국아이비엠,0.45398085771291086,0.11285945270140244,0.1557777726350618,0.014046461030324777,0.020528477571043244,0.025940210296299653,0.03622825777157981,0.059766128378919134,0.012458780876548732,0.7578841362407251,0.012252266646609007,0.0120082163524056,0.0054473063809939645,0.005515749330717852,6032.0,5582.1,0.25
680,인피닉,0.8616843246722397,0.06307643248639735,0.030613129928783657,0.004832981034997745,0.006123517911542467,0.007242693188216832,0.008453614950295814,0.010127443569056026,0.00784586225847049,0.32515636319184743,0.3087276612802229,0.05743998624879916,0.01775308630697645,0.016078118973936302,3410.0,235.4,0.79
681,티맥스소프트,0.4567368185023827,0.13796642915128177,0.11546703203160545,0.014707778652099084,0.02091874232610354,0.023522388513145275,0.04076783487007608,0.07362934298018906,0.01537428344616051,0.8730420311753004,0.01856387390810329,0.018026538316342613,0.007617554049687702,0.007758905289886395,6835.0,1180.4,0.18
682,케이티알파,1.0,4.201874179989603e-307,1.2807084419443267e-307,2.2865255218052964e-308,2.8792837511000385e-308,3.206279283187848e-308,4.079175665131568e-308,4.908546526144786e-308,5.858293845783633e-308,1.0,5.107103373755849e-308,4.770582462115594e-308,2.0560962408188173e-308,2.071774837300363e-308,5832.0,4714.8,0.37
683,우아한형제들,0.53980086777087,0.12922661131895655,0.07584496637617756,0.011544865242253928,0.015791914679599325,0.017029397366009,0.02870860233836534,0.04227614610510546,0.014657222299413604,0.42638875558543693,0.06013434627894315,0.03721432025323652,0.0120465651541741,0.011722772988354575,6082.0,2000.0,0.13
684,미라콤아이앤씨,0.08296410228104686,0.05041601183513558,0.11982704537398553,0.016684584680382735,0.03727745717194968,0.24946498903472297,0.02183597216021942,0.017583802239461807,0.004934542591174192,1.0,3.7977407972896914e-308,3.670251031736199e-308,1.644167697443422e-308,1.661756193314349e-308,8264.0,3095.9,0.12
685,엔에이치엔,0.08447527552195404,0.05375373620752552,0.09655077997717249,0.029488838964002975,0.21141869867038798,0.047132990345493606,0.026228571011350392,0.017680541717841978,0.005121209939486267,0.8005688453399518,0.011511479880055884,0.011005252171838932,0.004840326032565487,0.0048885319560666735,1285.0,1.9,0.67
686,현대오토에버,0.16994182157668689,0.3746949912068872,0.013257681701935633,0.0031864667525217244,0.0036291322639551275,0.003825546459360747,0.004449082339663617,0.004928858952487938,0.017282025606664468,0.8060434508014694,0.04788471383013148,0.03852724301345521,0.013928361410911012,0.013869525751057198,9336.0,1700.0,0.07
687,케이티디에스,0.5999977152208559,0.20402211778760757,0.0215848213205146,0.004694467745971726,0.00553992850799424,0.005907645004349411,0.007300224417276257,0.008635211494392017,0.053149505203804265,1.0,9.71035040453104e-308,9.267671730038622e-308,3.616328969547379e-308,3.690327202953504e-308,6082.0,5969.7,0.14
688,코리아센터,0.3089271412260489,0.10797394583460199,0.16876365906864751,0.013977800976866284,0.01970370937311639,0.025252786120553226,0.03437544920502454,0.04972708551627083,0.011796664698137845,0.526009375951061,0.007711698371047116,0.007198757736940466,0.003085034041555068,0.0031102457992753757,4513.0,876.4,1.25
689,이글루코퍼레이션,0.3023852827728819,0.10333677419649767,0.033534214136826876,0.006367764736088955,0.007841509559166748,0.008308317038270922,0.012237138108277005,0.015936439668574217,0.013412535006817607,0.890980923028263,0.02633539757005924,0.02389332102174983,0.00946299612482871,0.009553441546358725,4369.0,905.6,0.26
690,신한디에스,0.5226386541209211,0.15235284731011842,0.07759999480357782,0.011810425995829765,0.01545913571207485,0.01777708951740619,0.02302906081579669,0.028269512411627465,0.018299303129765392,0.5212210562994163,0.1267226826051968,0.14979480613010387,0.029214191368228618,0.028996299881601042,6082.0,2389.3,0.13
691,라인플러스,0.3342695705891443,0.08108883195914002,0.021568898020090377,0.003971744807491442,0.004959066000212497,0.005463861787197365,0.007041078590303306,0.0086088004509273,0.011981587391697773,0.8527090536384113,0.014356411815216253,0.014072710621416608,0.006373371233458375,0.0064559501304917765,2778.0,10.8,0.47
692,한전케이디엔,1.0,3.487111597623347e-307,2.0712495024431112e-307,3.0756274534298767e-308,4.1984414976869074e-308,4.611344768646032e-308,7.4479062983524255e-308,1.1746699838572022e-307,4.0572720338025003e-308,0.9090659144332813,0.012488014715878069,0.012033704092497537,0.005413129361272918,0.005463788348861358,5463.0,6255.7,0.49
693,다우기술,0.1343800112641277,0.06506400378281438,0.24200451902012227,0.012502110556806788,0.022343292653635955,0.027979590551339237,0.05293893252814447,0.06670044969512892,0.006644525044349857,0.6913127309098488,0.11988093678464057,0.05581362667302123,0.016476876490150255,0.015750135678399738,8535.0,2729.0,0.16
694,마이다스아이티,1.0,2.922869342995914e-307,2.4820081306040145e-307,3.512032546192737e-308,5.018832516046301e-308,5.27824952166591e-308,1.1647790241142355e-307,1.926407911286251e-307,3.141827375365618e-308,0.802489493204091,0.01084284922315604,0.010475803809831133,0.004727155157289224,0.004772935593692627,7470.0,529.7,0.13
695,스펙업애드,0.6295217035327381,0.16946468594637049,0.06410818377729192,0.01062305568073521,0.01365901760049779,0.015518158791008416,0.01967967368934412,0.024268715905538897,0.022482040027298984,0.8670869125310469,0.019646273772284985,0.01864660170613917,0.007379229579265286,0.007514281288354859,3061.0,68.5,0.67
696,넷마블,0.13109125072872732,0.06655688659070225,0.5790760613406385,0.013546641273523636,0.025267216994263344,0.03297282324358732,0.04857822874631436,0.055537586107723205,0.0068463840500962575,1.0,3.7195071631950903e-308,3.5998318307254043e-308,1.61621198287888e-308,1.633401722136006e-308,7443.0,1300.0,0.23
697,넥슨네트웍스,0.4797266337955617,0.2908640736098052,0.01796103455975375,0.00421753784718579,0.004875122667388425,0.005077490305058099,0.006211091761820093,0.007126068629182377,0.024575159217194022,0.27897896979944636,0.159388529276865,0.32336192234152344,0.03098360984571803,0.02812560287028716,5253.0,459.5,0.21
698,팅크웨어,0.18711137148873602,0.6387569742289476,0.015738430273379653,0.0038602243393959586,0.004375728396402856,0.004568575996807607,0.005341705107182113,0.005886310745140784,0.017565436950458084,1.0,2.940645463229575e-308,2.850869587282973e-308,1.290308197571346e-308,1.3034230965368065e-308,5356.0,2051.3,0.39
699,엘에스산전,0.13188219826964737,0.4176622416146525,0.011517564024342775,0.0028061180951725988,0.0031701201902362133,0.0033492475369981943,0.003842634266309084,0.004261076965908085,0.01433782281963008,0.742668375336514,0.009915847501471052,0.009548604499175089,0.004275691267490709,0.0043182751402627735,8621.0,1800.0,0.09
700,브랜디,0.6789187028548469,0.1821608884207218,0.0316053665649854,0.006517392085349782,0.007775827583588108,0.0083650087907169,0.010614939697343648,0.012344822605070166,0.0262363771526288,0.9003698210617591,0.034816763917208664,0.029668311460432802,0.01104248249887667,0.011063031400612228,3305.0,1261.9,0.78
701,나이스평가정보,0.16786788393159696,0.07941389736417472,0.2679706406089384,0.015170543545440045,0.02684057195147077,0.04244902824999719,0.043931495120616025,0.04578547548517648,0.008198826604125685,0.8478784518403004,0.019953325962062333,0.018022202112108143,0.007348598819069026,0.007393243507751109,9691.0,4229.7,0.25
702,티시스,5.546943132288218e-307,1.0,5.552822765772387e-308,1.3877763910060575e-308,1.5611809208010344e-308,1.6327573006480627e-308,1.869680953094417e-308,2.05181237005562e-308,5.375298008305143e-308,0.8152966867590613,0.026274471011582853,0.02202379895036234,0.008307457694647486,0.008294828777686052,3456.0,2207.5,30.83
703,여기어때,0.11503938495546584,0.060930904082680384,0.4864135231797964,0.013506907669702745,0.02622281384643137,0.037092321970051585,0.04165575638842373,0.04000795025665057,0.006216403057552039,0.47370707414247054,0.13574127270132236,0.060318235731400126,0.019002909545771468,0.017851926413535533,5581.0,2049.1,0.2
704,컴투스,0.6903332961642721,0.08784760716848548,0.080657442125046,0.010255180978310045,0.014698018997479089,0.016214970551234813,0.03159269129730382,0.05873215281426128,0.009668639903607628,0.7999009100302832,0.015007946506739438,0.013788821360255114,0.005725059272043617,0.005767149293029618,7384.0,4853.5,0.2
705,링크프라이스,0.3364524801620581,0.10200979941972128,0.029185088763993915,0.005651546964405746,0.0068501432707382135,0.007330869646027767,0.010177249404684735,0.012252114300736243,0.013578474901909086,0.8335896277279291,0.013526650898980298,0.01309866796105829,0.005593709220088335,0.005690588780369901,4069.0,337.6,0.8300000000000001
706,지에스아이티엠,0.2542749379538362,0.6745024125840746,0.015265423594354812,0.0036346720852810186,0.004168523710854744,0.004334637627403945,0.0052693477807172,0.0058685164014794546,0.018929473312926687,0.7876779985989137,0.012925167166010127,0.012284326696417802,0.0054201162390252085,0.005467800407467379,5799.0,2548.4,0.36
707,엔테크서비스,0.24845327833687336,0.5948774336089473,0.017726336173590363,0.004226439524916092,0.004825222245248477,0.005095610043518559,0.005945245650366297,0.006627407386387529,0.026313015561345573,0.8720514834825372,0.022453963892343245,0.020135859729810655,0.008246231272048104,0.008283111359881688,5870.0,702.0,0.07
708,메가존,0.4217699386994661,0.1284277563486938,0.03392973800273994,0.006691547619279609,0.008111003174334035,0.00860423848451796,0.012082392679659536,0.015002466057992938,0.017007323408467015,0.8486755624058403,0.015132334367399464,0.01482816602296537,0.0066919277955591544,0.00678028523621326,3861.0,1163.9,0.27
709,아이파트너즈,0.18658724928713089,0.7546531605337092,0.01598241639149296,0.003938108759920129,0.004447756752824038,0.004640992815340888,0.0054259236398792356,0.005955275726271171,0.017298190966111248,0.8853125619478415,0.013844585286966148,0.01244300665024417,0.0051096133608410955,0.005135266170116825,3535.0,9.9,0.26
710,디케이테크인,1.0,1.0998343167790599e-306,7.921680379818948e-308,1.8310182255883113e-308,2.129822201551498e-308,2.2102643985092947e-308,2.774967768921359e-308,3.189667994095886e-308,9.770356542722186e-308,0.5699125150353104,0.10161687591935792,0.05322422540612991,0.015743679826730746,0.015148150878208809,4594.0,277.9,0.19
711,신세계아이앤씨,0.1554086567769992,0.08687031211157317,0.3543068533944765,0.021190249100991175,0.04233825290384368,0.05702352224406786,0.05573269524774276,0.04935136624062999,0.008763303079646205,8.64817094299147e-307,2.293940900621599e-307,1.0,2.561676193105857e-307,2.715463970761472e-307,6549.0,5260.9,0.12
712,현대이지웰,4.864482589142475e-307,1.0,5.187628462129515e-308,1.320085808102137e-308,1.479236191648398e-308,1.531191871976799e-308,1.7682296554821643e-308,1.9363602036613335e-308,4.487133628803948e-308,1.0,1.1850802850139756e-307,9.879671619335741e-308,3.735374332007055e-308,3.7283142781875863e-308,4814.0,965.2,0.21
713,아프리카티비,0.1755139652693,0.06340826703386375,0.14922920429395545,0.009630371056621338,0.014934842421998438,0.019482853385477797,0.029256765675854432,0.0404059796809916,0.006716268802733919,0.6240835606350245,0.01408039374253435,0.012905144167339011,0.005519456754661975,0.005541795384077662,6665.0,2626.5,0.12
714,제로웹,0.29482932634471015,0.2532769901678821,0.0164227193281904,0.00384502830951101,0.004458645356062455,0.004599004450183742,0.005793687225237406,0.006535007404957243,0.01725602515915861,0.7268913034908879,0.01236961461461401,0.012106873973453412,0.005472128092385511,0.00554222134880531,3523.0,36.2,0.45
715,윈스,0.5448746636019344,0.16843601877559114,0.023898350808175393,0.0050650425049534546,0.0060377877579226805,0.0063989053631987505,0.008242301657607209,0.00967337601820412,0.024494326036978854,0.6523075804223187,0.017458949621138614,0.017046798739253227,0.006818166111751197,0.006983325214682228,3185.0,7.8,0.49
716,와이즈넛,0.114071173328121,0.05979894180672823,0.5374090784935714,0.012836569070349777,0.024434748193400923,0.0337912090191836,0.04024617881138975,0.0417614206043947,0.0061204087101930805,0.7293126958119973,0.011321372548073437,0.01101805018614916,0.004753161513553552,0.004836371152885388,4859.0,354.1,0.31
717,써머스플랫폼,1.0,3.5383059210867657e-307,2.0409199292163687e-307,3.0035619656367764e-308,4.0816526098638117e-308,4.544529587511352e-308,6.999441690583979e-308,1.076524359053361e-307,4.2071771748382237e-308,0.3509934288526907,0.06104280885657976,0.033345298162041404,0.010878994324612442,0.010423657567986624,4466.0,325.1,0.44
718,코나아이,0.1338709346645236,0.06851254413893758,0.4239246812638293,0.01499365017211413,0.029670400052473338,0.04438449982466608,0.050759119851221196,0.04337926761929582,0.006963962046645067,0.7404930926347492,0.07020531811717601,0.06791024016580297,0.02058432930071035,0.020953522269453552,5231.0,1896.6,0.42
719,케이지이니시스,0.14103688704489906,0.5985890737680305,0.012188444586108169,0.003027804530861636,0.0034230743972153135,0.0035333526624871433,0.0042109805437743775,0.00467858326697776,0.012497604274418688,0.7641967313320679,0.012542510390800642,0.01186004073617369,0.005146454484431383,0.00519635032166066,4978.0,5982.2,0.24
720,미디어로그,0.7328209408790167,0.08341299390366667,0.07385116303569236,0.008903541195237718,0.012610076470494589,0.014614920862959327,0.02345431558588628,0.04086416045020115,0.009467887616845156,0.7028003772153381,0.008629419343425985,0.00829136280659041,0.0036978433307191688,0.0037343055960747033,5632.0,2477.7,0.27
721,아이뱅크,0.21493272078400244,0.060215605058682856,0.07384055887790314,0.0079243260828073,0.011754726833699897,0.01351478954278693,0.02633782987218691,0.07094652369332578,0.00646232977507318,0.7018248284126605,0.019980660375437307,0.01824832622989866,0.007316553706885679,0.0073894686739959655,3931.0,195.4,0.27
722,직방,0.18261939224033333,0.0766475743004908,0.4083987862198092,0.012129518393353592,0.018554206138356042,0.026182920778343777,0.03142327919372857,0.03740278032449509,0.008269310261319633,0.28624448567514515,0.09123732006693841,0.4009792753924446,0.04547180587291472,0.0441240779793043,6032.0,558.8,0.39
723,데이터스트림즈,8.258312553623624e-307,1.0,5.911813648655216e-308,1.4485873935752677e-308,1.6464480932399894e-308,1.690031350777844e-308,2.075657229811344e-308,2.308332296088414e-308,5.980094614253351e-308,0.8270684190775998,0.013555925981240105,0.013060137582889587,0.005718804887288254,0.005793257763787461,4607.0,230.9,0.4
724,엠서클,0.6783367459522187,0.14756922579930587,0.0664246849183884,0.010655846968288626,0.013939524669041038,0.015486325837995241,0.021792650808299004,0.027648748443248758,0.018146246603214355,0.8141664453703787,0.032141058115110505,0.026941482089099987,0.010459223365446083,0.010427591746408529,4081.0,526.0,0.89
725,와이즈와이어즈,0.12287041671180648,0.06849951228276148,0.27608002281090527,0.017913305708474977,0.03721870657540904,0.04754374612044754,0.054134952070103035,0.03741352985622142,0.006778739763912051,1.1548019237895793e-306,4.687861175887673e-307,1.0,1.4631265378410714e-307,1.3619942678274028e-307,3574.0,263.4,0.26
726,이스트소프트,0.07007969157425673,0.04629334406839593,0.061591911892686896,0.04212786506615625,0.2809671200967858,0.02939553659838192,0.019261432316556665,0.013367393030510986,0.004338246665607145,0.5922828686552363,0.06235336428154546,0.07048770857310172,0.01805661315804946,0.018474848923721875,4552.0,288.1,0.26
727,예스이십사,1.0,3.1411915493800105e-307,2.7469356207284123e-307,3.291647277741829e-308,4.625203077373945e-308,5.420504200414187e-308,8.345320898097867e-308,1.3774493895519227e-307,3.596556423697303e-308,0.8195482367656222,0.015681577420522074,0.015288223652677294,0.006713320495394081,0.0068200475953354815,3958.0,6491.1,0.18
728,에스케이오앤에스,0.1372243913465305,0.0778570959411338,0.19833064871700812,0.02059282431762874,0.04003620091129691,0.1413923247701472,0.037459666907849375,0.03124271526427549,0.007726542691089765,0.8848093620570627,0.013972624571381643,0.013395207411873063,0.006021748669585597,0.00607112373385757,6082.0,2855.9,0.04
729,씨엔티테크,0.2980502695760734,0.26961111760849643,0.01369895915080915,0.0031540863297187215,0.0036600307400734017,0.0038382799521073357,0.0047001768539428465,0.005317935785102188,0.021411017414387497,0.843116431319442,0.016042213258424254,0.01494435330002131,0.006173164135117729,0.006246522397699802,3608.0,182.5,0.36
730,한국지능정보사회진흥원,0.32266687046253717,0.515467647150458,0.01614315751735103,0.003754569957359606,0.004330086419993842,0.004573225838754801,0.005451319895284944,0.006167865925249333,0.0337884877819585,0.9284012809033663,0.007131454181244033,0.006444707123341541,0.0027553045768023174,0.0027587605102555135,6786.0,1200.0,0.22
731,이카운트,0.31597065431953547,0.24057527886523636,0.016938395739024666,0.003946266056998131,0.00458507036944174,0.004730509147180045,0.00598420852318331,0.0067800900712784214,0.017828669642455098,0.8214654398717846,0.011964814314020562,0.011448670054670746,0.005046550322881804,0.005097766937842281,5319.0,337.0,0.32
732,나비스오토모티브시스템즈,0.42360400692178823,0.12130968595168198,0.019338611541110266,0.004023214346968817,0.004819540097660086,0.005135089927021724,0.006630583352077021,0.007840742281554574,0.018291058869668468,1.0,4.356887836306053e-308,4.1969703082343355e-308,1.869150762854906e-308,1.8888413133853753e-308,6032.0,776.1,0.11
733,이씨이십일,0.16267314352748447,0.06597051280902744,0.13803874595157228,0.009206578962540997,0.013256773566153374,0.017296762285361228,0.022923009225082707,0.02887381636355333,0.007061906498012357,0.25268425903503083,0.08402055473398068,0.33986913462652246,0.055383337280899746,0.05111249422460258,4836.0,141.2,0.4
734,줌인터넷,0.2745005654108801,0.5212626116478508,0.015831734001422886,0.0037479273080225015,0.004306775760827133,0.004502274536587162,0.005419497511848665,0.006073991457398984,0.02316649865177475,1.2079661947720062e-306,3.0843545702010033e-307,1.0,1.2458606428530354e-307,1.2855016362748172e-307,4468.0,2236.0,0.42
735,웹젠,0.6567616459248674,0.10414506774400231,0.10131213874794273,0.011418662755517223,0.016215583300861227,0.019341891938394695,0.029256422917372744,0.04972186226260572,0.011826724408436093,0.8545139376755824,0.012739895977421709,0.011496867778291668,0.004705747843271325,0.004735452087975759,7992.0,2863.2,0.25
736,어니컴,0.34225950195211946,0.4985559192002136,0.018204188636329256,0.0042875117441526535,0.0049432476616949605,0.005128981707424158,0.006336108883420362,0.0071181842730511195,0.022303033859232647,0.6791043527341661,0.013240200817226405,0.012915057383733637,0.005626288503282722,0.0057221044191236164,3674.0,229.7,0.26
737,에스케이브로드밴드,0.2673324061183592,0.10940891018815652,0.20907912903216452,0.014449468518108084,0.020054987872711247,0.02627366286245046,0.032657048577570444,0.04132285020538596,0.011944965874671585,1.0,8.16188115710614e-308,7.41135016016438e-308,3.0547848525287353e-308,3.0722514148200436e-308,11204.0,4100.0,0.08
738,와이드넷엔지니어링,0.1480193875392524,0.08043089208745423,0.17173694546838422,0.019182223817903535,0.031574540876813204,0.06144980952527742,0.038279620423709984,0.030501083683397427,0.008541042384403705,0.8012497963607979,0.05046135530968092,0.03940783298758378,0.014386236767069597,0.014271775284108506,3155.0,111.9,0.31
739,케이비데이타시스템,0.1561244113812044,0.08556317107984487,0.3837425474772,0.019831272698703335,0.03876333890962089,0.055400462183524624,0.05302525868734029,0.05053667252403918,0.008685325572292504,0.7032745377269963,0.009764464689496384,0.009558875800647178,0.004259686298792398,0.00432380172427011,6032.0,1721.6,0.08
740,스포티비,0.11506700677645913,0.7145879245035501,0.011180341317835891,0.0028223972922133338,0.0031702386258655986,0.003273602049314348,0.003838771678538551,0.004199111740671091,0.010294385604389963,0.2735171179635514,0.3482721873559024,0.05876089633582375,0.017321137932427042,0.015487826770040678,4438.0,642.8,0.28
741,펜타시큐리티시스템,0.10659425782395696,0.06628943552436717,0.14192977144518001,0.024928280261524688,0.0566526132474009,0.17531320584552137,0.02768179817570426,0.021663278831165228,0.006575709867292402,0.7844902313859168,0.02918512251889726,0.025235350691887773,0.009497228614667775,0.009534760884097535,5204.0,263.4,0.25
742,스마일게이트스토브,0.1301461568385891,0.05971388737938342,0.11921369470382508,0.010219090170299127,0.016892984430285553,0.019578404939325784,0.044272281254188396,0.1135038848657099,0.006152851819942671,0.7379338842886576,0.011742190917993675,0.011459948382694747,0.005187947104066726,0.005249454111577614,3195.0,746.3,1.38
743,싸이버원,0.3624953077606953,0.16561219093510154,0.022682020080729625,0.00497870896678381,0.005825163875318623,0.006134729921526779,0.007895941173443338,0.009481380203796838,0.02638215590665725,0.9336174946224205,0.016960252270833164,0.016034475202977766,0.006585591257347266,0.006687619385345578,4462.0,221.9,0.4
744,바이브컴퍼니,5.539988920827495e-307,1.0,5.298805559162727e-308,1.3375970904994423e-308,1.5031186610570643e-308,1.548673186259067e-308,1.826728056763047e-308,1.99818651401069e-308,4.850662822269819e-308,0.963414828388816,0.012728517128023933,0.012466448709988955,0.005660099259228988,0.005730106513941988,4775.0,442.5,0.62
745,아시아나아이디티,0.17597733381956354,0.0791246676905667,0.19624624470823696,0.013904207247627209,0.023932198727137515,0.028778471999820435,0.06365606610160603,0.10636040245729074,0.008159699728810947,1.0,5.125033990248606e-308,4.965674937991648e-308,2.1352630189613087e-308,2.1713080051436137e-308,6398.0,1747.2,0.15
746,한솔인티큐브,0.13296615323468294,0.07883855865595288,0.3507748423821959,0.023319046118360314,0.050693449951198864,0.12457486973134939,0.03813813380164962,0.031404866788688625,0.007835418268137736,0.8436750728803075,0.012579459062550327,0.011885143332974513,0.005032942110370634,0.005095896643105371,5690.0,582.5,0.19
747,네오싸이언,0.6970394409198354,0.07730101089766898,0.08833928129825175,0.009582946225973464,0.01404999580845071,0.01625703911182611,0.02946417298723389,0.05950000647454222,0.008466106276217626,0.44552276140729086,0.05979299143869582,0.07160026292947391,0.017016900804338302,0.017405704151321456,4241.0,227.8,0.46
748,그린랩스,0.23082297303488816,0.07883073449628916,0.07792757164826813,0.008421476572854657,0.011656241152244874,0.014436783934952017,0.019057442611540736,0.02838903310857102,0.008995380255256232,0.48273494956129975,0.07175749908089822,0.07324164785003198,0.018274589171626197,0.01841596935363722,5764.0,966.7,1.67
749,대신정보통신,0.15793691572668814,0.40080625320873225,0.012343661081607789,0.003003849674403461,0.0034178489667193493,0.003561494773884467,0.004212435606057607,0.00464455319221062,0.014079632615644874,0.8034075465574442,0.012441017632788522,0.01211119571750131,0.005181970423541389,0.0052775724872212385,4759.0,1.6,0.88
750,에쓰씨케이,1.0,4.999286266233847e-307,1.2738224674597575e-307,2.3449666267580754e-308,2.936759312894493e-308,3.286427671951801e-308,4.0002843840296023e-308,4.776212606730836e-308,7.73409352567025e-308,1.0,5.015794091141403e-308,4.868018243589274e-308,2.099330011865067e-308,2.1349384995669995e-308,5597.0,180.1,0.22
751,엑셈,0.37723189992989065,0.18050008484129001,0.01714217668691661,0.0038793253193055576,0.004477889538573267,0.004712510640312008,0.005903905222171775,0.006771528930307902,0.02571690271585252,0.618216170297396,0.11289992758511763,0.11225879037417032,0.02575898530545758,0.025647087800367143,5155.0,366.3,0.14
