,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
683,우아한형제들,0.30245726256414013,0.04333527102402181,0.015351189758628314,0.006953031681747435,0.005100717418938016,0.012969345914829858,0.006198631156206455,0.3570550324796186,0.3272893295840207,0.11541528776926241,0.03433697718603659,0.025584784733326524,0.025692868240553165,6082.0,2000.0,0.13
684,미라콤아이앤씨,0.18587013749268305,0.0836786715235937,0.3277060517624035,0.05803464134235169,0.018468913010489585,0.024117594277557462,0.006010047761232466,0.9053274597945854,0.01594942834707755,0.008729061421401542,0.004025146492164009,0.0037568080055135756,0.003814580791612747,8264.0,3095.9,0.12
685,엔에이치엔,0.21055863670289496,0.08285735448625628,0.14502921332315444,0.218511423654151,0.03272286115852138,0.033501543279385364,0.006458388376984176,0.8150220494097117,0.02537057231680477,0.01332125304946853,0.006054948729307476,0.005587940280946778,0.005679131248587341,1285.0,1.9,0.67
686,현대오토에버,0.5330107048975482,0.015631852683487907,0.008445127021694764,0.004012450141653051,0.0035098797475982,0.00492425082827663,0.017631131237430243,0.6210959427261745,0.18752718627953102,0.05004899157570236,0.018753226834110882,0.015265093062416107,0.015540758356206495,9336.0,1700.0,0.07
687,케이티디에스,0.6249303068543317,0.020113342385251178,0.010065825393360088,0.004674378653661806,0.003906684650219355,0.006154296287228345,0.043571245535076554,0.7916926546662794,0.11958563849815824,0.041466038762898186,0.01721815778868789,0.014781151424859985,0.015256358859116291,6082.0,5969.7,0.14
688,코리아센터,0.36225810660465557,0.13235799024234668,0.03590917056294207,0.014652978893406558,0.009975468158177405,0.024426202712673366,0.008533826415034113,0.6896680249671022,0.02159250488353548,0.010507657557136039,0.004656422093087782,0.00421985082597219,0.004288523126108997,4513.0,876.4,1.25
689,이글루코퍼레이션,0.3724102496091885,0.028621962599940473,0.012219948961797435,0.005633725963543863,0.004579282213807151,0.008710209213610523,0.010554710510154981,0.8277554186807642,0.09654220180103346,0.03534174669932479,0.014688693840242658,0.012687057261049201,0.01298488171758557,4369.0,905.6,0.26
690,신한디에스,1.0,2.2912195144161882e-307,9.528985813873372e-308,4.3257696373059936e-308,3.301400730347425e-308,6.520355845446504e-308,5.016774850967879e-308,0.20199926850696803,0.19723517956096334,0.19812680611145603,0.045882649799142326,0.02761572655010525,0.0284058060113337,6082.0,2389.3,0.13
691,라인플러스,0.3544560640899221,0.017521778747284843,0.007897269630528753,0.0036216715848877965,0.0028559538602903937,0.005189075800375803,0.008340277786268314,0.9008411096651786,0.028411894524086018,0.015995369679025245,0.007464591951905883,0.007026699521391652,0.007143413709987103,2778.0,10.8,0.47
692,한전케이디엔,1.0,2.9292134285903334e-307,1.0229090246222012e-307,4.529146092989471e-308,3.3010980766776485e-308,8.081591788275913e-308,4.3632080411398194e-308,0.8658939654394415,0.023600544408680587,0.013026189242918512,0.006019135984335976,0.0056297732744962905,0.005708970485245415,5463.0,6255.7,0.49
693,다우기술,0.13526063426697152,0.16714354891182862,0.037920201467234474,0.012753510202414548,0.007354896646435012,0.02716194516207703,0.0038039196748624526,0.1708402916865138,0.6804179406930606,0.09319074751278171,0.02290014132943014,0.016406332115324572,0.016244546662889207,8535.0,2729.0,0.16
694,마이다스아이티,1.0,4.3688851049673295e-307,1.2424872869828722e-307,5.627681233278034e-308,3.878326072438125e-308,1.4138640822268963e-307,3.2662261309721944e-308,0.7947753774444014,0.01994254146874889,0.011064683827965239,0.005124219884624211,0.0048001231622584704,0.004869207275110351,7470.0,529.7,0.13
695,스펙업애드,0.6413683503721629,0.03956470514949559,0.017072778848862123,0.0077199946967622946,0.00599050361891224,0.011227320666117266,0.012250136707417616,0.5334325948828652,0.0653424074517327,0.024676896344232223,0.010380868402396102,0.009006443489336498,0.009269292726002736,3061.0,68.5,0.67
696,넷마블,0.22173958632427523,0.5250182976359355,0.08152984868665035,0.025032418372574226,0.012785061379538089,0.040405200608421184,0.006527009068394487,1.0,5.596591781413443e-308,3.0817319050861403e-308,1.424415300184991e-308,1.3318480441364734e-308,1.3522431892028085e-308,7443.0,1300.0,0.23
697,넥슨네트웍스,0.8090940455064282,0.01569553086002444,0.008204567630319437,0.003863504008519995,0.0032820560963471666,0.0049261621392268735,0.019264630653015143,0.19394216313545878,0.127759372210679,0.27157242453871755,0.09811136442760202,0.046198721628073036,0.04481483323325857,5253.0,459.5,0.21
698,팅크웨어,0.9182093264517561,0.02152325376684036,0.011724815410642332,0.005595467513863813,0.004838741942320819,0.00683719709092193,0.02095250569897797,0.9631994236885493,0.01592187142001341,0.008908334774521638,0.004139447013698181,0.003887807090847102,0.003943116012370352,5356.0,2051.3,0.39
699,엘에스산전,0.4970250323306578,0.012769956635745375,0.006959146453078567,0.003292788142158836,0.002842717499772187,0.00399904535550168,0.013881081232972329,0.8769755601908851,0.02377918868137154,0.01298261083088582,0.005976472692022842,0.005572301342924751,0.005654914558787137,8621.0,1800.0,0.09
700,브랜디,1.0,1.2201604426942745e-307,5.864766454323197e-308,2.7534050098675043e-308,2.2654498882975606e-308,3.782557317762464e-308,8.743959640642006e-308,0.8315772041194656,0.10272847045187539,0.03206419524463039,0.01254873495619197,0.010428414104637235,0.010652981123199321,3305.0,1261.9,0.78
701,나이스평가정보,0.1646095199581512,0.13184973320123566,0.04448015011202096,0.015362676086839364,0.00846165101265772,0.02182590754130921,0.004575866013638005,0.8884423313850102,0.04825652676901909,0.020249335754210892,0.008594042891185665,0.007549718864618497,0.007682418619409347,9691.0,4229.7,0.25
702,티시스,1.0,6.466563083313303e-308,3.591139190028887e-308,1.711139362143292e-308,1.492619319864047e-308,2.0481852276762405e-308,5.492453975282024e-308,0.8688826986313535,0.07846083990331781,0.02567172148667434,0.010056666492115422,0.00839200926899279,0.008536064217545995,3456.0,2207.5,30.83
703,여기어때,0.21410890337510655,0.3567221172255716,0.10934962222520894,0.029053970989952764,0.013707337884063057,0.038477269170425585,0.006306870484698626,0.31673395695491036,0.29627105442731194,0.1739507888719548,0.041256235783786975,0.03017799234838796,0.02953993311004552,5581.0,2049.1,0.2
704,컴투스,0.710320996150357,0.15704870313502867,0.04510699720618719,0.019520215136083537,0.013497956703408663,0.04168156397945126,0.012823567689483712,0.6786481834549825,0.03603333398138017,0.01591953892714746,0.006858864061956293,0.0060838419501674,0.006194517516201742,7384.0,4853.5,0.2
705,링크프라이스,0.44653912115460476,0.030229168176139923,0.0132165642481187,0.006168630497750015,0.00504078075089728,0.009409044525429143,0.011230492814123576,0.8231516352846564,0.0267696725920725,0.01307338246725039,0.0058339361323503005,0.005295709548960616,0.005417718934976584,4069.0,337.6,0.8300000000000001
706,지에스아이티엠,0.7539792347288782,0.01369996971249543,0.007246104130254077,0.003461457578120291,0.002973040845666997,0.004370478214613338,0.01520409748200922,0.7091642396920038,0.016242084596758584,0.008505563009695093,0.0038620280745099204,0.003563842458027091,0.00361774820388716,5799.0,2548.4,0.36
707,엔테크서비스,0.6597033786603312,0.018310157657967906,0.00982017274356501,0.004650673441643051,0.004009357387325183,0.00574525346888991,0.023976799459647917,0.8482115096690894,0.06247709448825177,0.025954110457245508,0.010978531095555105,0.009633709491411525,0.009791355932864725,5870.0,702.0,0.07
708,메가존,0.4675071539671748,0.02736981881429617,0.012349086073033751,0.005763935728561954,0.0047773707545980945,0.008504266128907466,0.013248925928831746,0.622160059571203,0.01674495011850123,0.009309547519474437,0.004330484254949148,0.004065913146891177,0.004134559998346316,3861.0,1163.9,0.27
709,아이파트너즈,0.9271120545146582,0.022009641841736764,0.011993879139202345,0.005736745184704958,0.004992571556320641,0.007008845510159214,0.021146262253218313,0.7679260743205348,0.05319898771219779,0.022167696897274124,0.009406017406328366,0.008272767038601955,0.008407455185907794,3535.0,9.9,0.26
710,디케이테크인,1.0,9.134711603179206e-308,4.690130539800134e-308,2.221900204400767e-308,1.879701436152439e-308,2.8965305332226045e-308,9.452613418577408e-308,0.24333355031916698,0.5663107755628052,0.11607840835551755,0.030497491439484332,0.021905294263476108,0.021874480059550092,4594.0,277.9,0.19
711,신세계아이앤씨,0.25552628056036586,0.20515074714810036,0.1891479386946399,0.040338037631696216,0.018474043719844527,0.04408637308667642,0.007882973154853137,0.11593193825388284,0.05581006821620732,0.08132193927360538,0.5252561982049884,0.07595824414782423,0.08738746256856039,6549.0,5260.9,0.12
712,현대이지웰,1.0,5.9374519338393e-308,3.321737818311552e-308,1.5903913679650826e-308,1.39532759708103e-308,1.8981279290699024e-308,4.492344510240146e-308,1.0,2.965758222312573e-307,9.42193253331434e-308,3.6928472043864855e-308,3.086006528724232e-308,3.1387224752770655e-308,4814.0,965.2,0.21
713,아프리카티비,0.3408305885493938,0.22044946824017772,0.05194153161950873,0.020311608867245312,0.012617447753656964,0.03669068632327115,0.008773497540515934,0.538408099430833,0.030121197223692636,0.014407914974514218,0.006314954260815051,0.005695143733318567,0.005771122534536989,6665.0,2626.5,0.12
714,제로웹,1.0,9.238124909700548e-308,4.792980300550212e-308,2.292229592050937e-308,1.948466265219081e-308,2.9679411870439276e-308,8.517427060822979e-308,0.8121960368972689,0.02463729452603156,0.01379950766057261,0.006425940250681461,0.006039480492734681,0.006138681481209047,3523.0,36.2,0.45
715,윈스,0.6730195469434911,0.022165200831774787,0.01075531795896548,0.005052883893948016,0.0041743600742871825,0.006909436477025422,0.01987932428520124,0.6256385880556011,0.05823282509617747,0.023291973449794633,0.009952547462686255,0.008707363474221316,0.008997667810631594,3185.0,7.8,0.49
716,와이즈넛,0.21761000699099672,0.5585635222403429,0.0915638352734363,0.026251728297015317,0.013052638114307716,0.03731086573027297,0.0064783549911254824,0.935323425470128,0.03020444693128951,0.015118280224563577,0.006798741654303513,0.006205055350465677,0.006350050369249681,4859.0,354.1,0.31
717,써머스플랫폼,0.8035987056745408,0.09594588249262309,0.033955961319760995,0.014910695084853194,0.010866461574053285,0.02591039376817203,0.01481190008599651,0.3205764447820898,0.3026875852086769,0.1290269589832092,0.035439562270197025,0.026465384981835958,0.026187113631797983,4466.0,325.1,0.44
718,코나아이,0.25058764497042063,0.3623536062924245,0.1216453769582942,0.03442295256490077,0.015944572000152854,0.044118601949215554,0.007436109627791052,0.2662782074224726,0.2087771370513974,0.06413107350187375,0.021967357819917502,0.0165512887468441,0.01719394454580346,5231.0,1896.6,0.42
719,케이지이니시스,1.0,6.363876126661174e-308,3.467038236290369e-308,1.6550793158174694e-308,1.44237678187814e-308,2.03257108142613e-308,5.762271199402171e-308,0.5632198082435248,0.020016979998549622,0.010023145747927203,0.004491119585128011,0.004101303702989995,0.004170444306918235,4978.0,5982.2,0.24
720,미디어로그,0.7315997562925971,0.14378943370423047,0.04423902362902757,0.018674134093565907,0.012999209137393572,0.03509920450217862,0.01359923864100668,0.5318491087637577,0.014043444746549496,0.0075446633220344235,0.0034592803628413914,0.0032152070200262956,0.003264082738631175,5632.0,2477.7,0.27
721,아이뱅크,0.35730394931801013,0.109967976841253,0.026869229311470802,0.01110569907352159,0.00738330521160155,0.024527600412795295,0.006083938356030124,0.798499831199677,0.08521806605674956,0.03296033485021251,0.013827641865990241,0.012023766103364883,0.01229434458888412,3931.0,195.4,0.27
722,직방,0.2987404924776669,0.3051767931856227,0.04818737898400778,0.018749589727041223,0.011590846740262456,0.02949508951082182,0.008060125966565522,0.16115782071652346,0.0964897602338519,0.1981946463666224,0.1573665496419641,0.0482734033757358,0.04982726900245925,6032.0,558.8,0.39
723,데이터스트림즈,1.0,6.678666603500144e-308,3.5615722033457757e-308,1.710183870559878e-308,1.4901891538589773e-308,2.155505372269902e-308,6.017956334805686e-308,0.5694538589682024,0.019405878618498133,0.010022190940346955,0.004544083844611339,0.004182306828033563,0.004259810169752525,4607.0,230.9,0.4
724,엠서클,0.7749421342469424,0.0586692820126513,0.023517057926618803,0.01070888220445425,0.008053757395252529,0.017273895404535906,0.012895664709987478,0.5262132615217036,0.09235147082053377,0.0329586433877861,0.013115888134766303,0.01114262346570283,0.01128683605107132,4081.0,526.0,0.89
725,와이즈와이어즈,0.22244090852122136,0.19029710022327495,0.13561341106486968,0.033753230842803565,0.016084123694108655,0.04726655561392776,0.006511226454970716,0.18586733628357166,0.12157288845727617,0.2740540834972126,0.10874652416074286,0.04626695542776226,0.04590854577007768,3574.0,263.4,0.26
726,이스트소프트,0.2185043459445955,0.07219626442507197,0.09748135488624175,0.3105547793730424,0.06124640120030955,0.030686445998308515,0.006889771671653309,0.21959692376370657,0.5069236878344471,0.1079385347992895,0.03292843793285504,0.02264026695843579,0.023746006881890058,4552.0,288.1,0.26
727,예스이십사,0.7333031259361533,0.14097046740728533,0.0450169505399277,0.018947505361630874,0.013291764313412847,0.03403223294482025,0.014437953496769577,0.6259462540559569,0.023716856239765174,0.012399294822810521,0.005652215634610452,0.00521785808067942,0.0053251029882694445,3958.0,6491.1,0.18
728,에스케이오앤에스,0.14839953778312795,0.08736044054734507,0.09314003847684572,0.024248473081806853,0.010836084788014063,0.019713521535335506,0.004413437915891528,0.8399089242618311,0.026325747832858223,0.014474900059655732,0.006673277861159682,0.0062326659251517825,0.006316109489628688,6082.0,2855.9,0.04
729,씨엔티테크,0.6196048014081601,0.014003640585220519,0.0072780370123658854,0.0034528592676754243,0.0029269948399248077,0.00442260294341013,0.019026583033157626,0.8346390879651009,0.043739264139090545,0.018917380241494874,0.008161411033579117,0.007238469397544566,0.007395630165666669,3608.0,182.5,0.36
730,한국지능정보사회진흥원,0.6007287943677563,0.012576620218141557,0.006617395945896385,0.0031195749955527977,0.002650977987380231,0.003929598133784163,0.022068568775458226,0.9568830580413047,0.02086816455649341,0.010005119152899391,0.00435555233827315,0.003922263949370041,0.003965841961658936,6786.0,1200.0,0.22
731,이카운트,0.6137610731840922,0.013286392877367896,0.00685007899888534,0.00327159048260466,0.0027710194983730156,0.004261969221682706,0.01220536598266723,0.8051641499374224,0.02503619229824472,0.013149896542849808,0.005981286762495261,0.005523248502197635,0.005613498473781462,5319.0,337.0,0.32
732,나비스오토모티브시스템즈,0.7439861180969132,0.024712296965189246,0.011808727660412674,0.005533013028066905,0.004541731870918401,0.007667045077764957,0.019126195733464246,1.0,6.252464394769055e-308,3.375987530542247e-308,1.5495813905611845e-308,1.440991237894385e-308,1.4637704808195954e-308,6032.0,776.1,0.11
733,이씨이십일,0.283784374799707,0.21790917716244002,0.03983148340055578,0.016106389936156866,0.010290421766258977,0.026202628788607567,0.007554692064758463,0.1175056062188748,0.06419600163111966,0.11357641869162985,0.2041485378050586,0.04703747246596809,0.04501502917519531,4836.0,141.2,0.4
734,줌인터넷,0.6251917007860833,0.012456148088625649,0.006579209136240902,0.003126162652018884,0.002667882096660854,0.0039407747177878805,0.015997290421444276,4.372047863325496e-307,3.0347037541685757e-307,1.0,2.0406445378294426e-307,9.7020495390013e-308,1.0426388810583078e-307,4468.0,2236.0,0.42
735,웹젠,0.7682691973649137,0.1248826541939979,0.038793313237984704,0.01616036686551934,0.011179532354712274,0.029273963191065882,0.011440972791806463,0.8397824210326241,0.05105590251125202,0.020993023248036126,0.008877791314775594,0.007792647339375448,0.007919734143215566,7992.0,2863.2,0.25
736,어니컴,0.7776179501395138,0.015028687909519833,0.007832141372631099,0.0037343200127765604,0.0031875463956165047,0.004792816516460624,0.016722134578700407,0.5304052932861006,0.022035509051525005,0.011293382180403048,0.005118153453153442,0.004701569667707599,0.004804146524072742,3674.0,229.7,0.26
737,에스케이브로드밴드,0.3145908801001329,0.1110318398251982,0.031094744719233985,0.013063200235094125,0.009288488053792048,0.020312606616003176,0.008894869493639752,1.0,1.5245393596451197e-307,6.571263665512576e-308,2.8049856466906563e-308,2.473784346520292e-308,2.5162032326800074e-308,11204.0,4100.0,0.08
738,와이드넷엔지니어링,0.22532795104278583,0.13393536022827143,0.08126076951021588,0.029782310485652413,0.01552096060700122,0.030049092735497024,0.00730238152166502,0.6705117018283817,0.2197621895972437,0.055693445275616565,0.020490228232582893,0.01667119638658307,0.016871238679592,3155.0,111.9,0.31
739,케이비데이타시스템,0.2554023198371246,0.23073524999679784,0.1674306675471001,0.038136992886359106,0.017714551637549304,0.043336406254422366,0.007850205836823063,0.8204364973669072,0.02306655047265309,0.012548152482572843,0.005787422639882243,0.005393768115629889,0.005496058438447988,6032.0,1721.6,0.08
740,스포티비,0.771427577180789,0.01340591564110566,0.007422245154171642,0.003565621685490068,0.003122822715741043,0.004306613371682331,0.010633570820961087,0.17943079771364448,0.14271602080449747,0.3380531269051497,0.03714301073772318,0.02571924745475478,0.024423039479183728,4438.0,642.8,0.28
741,펜타시큐리티시스템,0.15866511980063924,0.06722041714873146,0.44132104490336277,0.06184995070388024,0.017384021841425637,0.02057424388184929,0.005144526702867711,0.7871874837365368,0.130642699182826,0.039908439115508634,0.01572599639030608,0.013115792774661909,0.013419588800160873,5204.0,263.4,0.25
742,스마일게이트스토브,0.28116927185717194,0.26663841897241675,0.052410073802981724,0.02024955704534469,0.01233492130733858,0.05268086950509483,0.007503582177958638,0.6922198154330037,0.020101122900172654,0.011277874163748307,0.005251939339564273,0.004937810567025755,0.0050152316646929285,3195.0,746.3,1.38
743,싸이버원,0.5039334212900359,0.01930300183384635,0.009471514862662116,0.004415273337151752,0.003769063747824926,0.005969608568971385,0.020656262461879845,1.0,1.4381424226443948e-307,6.118306259882682e-308,2.637473787914232e-308,2.333154175189389e-308,2.3921961758032704e-308,4462.0,221.9,0.4
744,바이브컴퍼니,1.0,5.958296340231724e-308,3.286672945828873e-308,1.581056788970004e-308,1.3880774171965826e-308,1.9187582053433167e-308,4.79844015193881e-308,0.9491708471786866,0.0218179922590309,0.012322840453152949,0.0057556911609896,0.0054234299775935465,0.005509198970546273,4775.0,442.5,0.62
745,아시아나아이디티,0.22661895700898965,0.18752953866247324,0.04911207170326397,0.018313782668533295,0.01081163324475847,0.04759531198111526,0.006094525534290557,0.9421308667416521,0.027157033132015666,0.013502376053301733,0.006054132903737296,0.005516356277787478,0.0056392348915054406,6398.0,1747.2,0.15
746,한솔인티큐브,0.13187254809471702,0.0696373960256991,0.7221843379928837,0.03304669776095307,0.011744953273507944,0.019103054112124818,0.004149055455582092,0.7309129954171145,0.021888570538118747,0.01030579731621591,0.00454042779470373,0.004089622953138431,0.004172695282269197,5690.0,582.5,0.19
747,네오싸이언,1.0,5.083903661606086e-307,1.4059919059761687e-307,5.808796017241735e-308,3.905312134810439e-308,1.1985401572721948e-307,3.4140764481830766e-308,0.19301591053977368,0.32272823013109364,0.10626912011544429,0.03080271965108489,0.02073420978607832,0.021646055694161944,4241.0,227.8,0.46
748,그린랩스,0.4077363434292064,0.09442510681845699,0.031112974628749214,0.013074298929050224,0.009377302621515062,0.02064866645597409,0.010124918975546703,0.23013289523211328,0.5624685301258814,0.1114678135279327,0.03330787291082039,0.02293351381856013,0.02383422513443794,5764.0,966.7,1.67
749,대신정보통신,0.22452259492836693,0.005827392992610353,0.0031470157814393693,0.0015056988668489377,0.0013425700158711594,0.0018597607678118642,0.005958327335793383,0.9420862214709473,0.027373122878399513,0.013449911233819896,0.006018113486566357,0.0054698609009074875,0.005602770029359465,4759.0,1.6,0.88
750,에쓰씨케이,1.0,1.4555750738581433e-307,6.79574155843518e-308,3.106220876680602e-308,2.482864467299892e-308,4.2445598480165905e-308,8.350015598326836e-308,1.0,8.291627141835783e-308,4.1516903719719427e-308,1.86586026418092e-308,1.702842870704292e-308,1.741124550961931e-308,5597.0,180.1,0.22
751,엑셈,0.4665517228760896,0.01300885173097759,0.006572329054094864,0.0031089087636862796,0.0026919126318240556,0.00409492700838636,0.01772868475163828,0.2254077239560222,0.43847280687500034,0.155150552053896,0.0390919549802188,0.025795348051547765,0.026298456837891084,5155.0,366.3,0.14
752,우리요,0.1596324384842619,0.13568162272240603,0.04019883871149593,0.014310389942837764,0.008203160126107827,0.032329337635546795,0.00435946138093357,0.9597483228862053,0.017740642821315135,0.009654935969091831,0.004458506066961195,0.004157198781671809,0.004240393474754923,3580.0,7.1,1.19
753,엔카닷컴,0.8170065139984474,0.02017993479383666,0.01137890760604685,0.005463178069446338,0.004833080919705324,0.006466496419784613,0.014566160079910382,0.8405192724108158,0.036364038225067424,0.017443908154375,0.007687003191485146,0.006941871651700078,0.00704847532200964,4686.0,695.6,0.34
754,엘솔컴퍼니,0.19039981587255198,0.06998104165381519,0.09163588918988039,0.09129348828828186,0.02813868547236347,0.028685106901300064,0.00635819160042097,0.13292023120015425,0.057668195768734984,0.0769596628865753,0.09981763554843089,0.16632450665801757,0.08281018908584845,2154.0,134.7,2.57
755,시큐아이,0.21525109823752342,0.007796071620538258,0.00386392858797969,0.001800339455936392,0.0015419409275662331,0.0024098932443038902,0.008856052539316277,0.8561285919485196,0.014992734526539948,0.008310565026500889,0.003858373411249584,0.00361506874115261,0.003681125192219887,6907.0,1250.0,0.16
756,인포뱅크,0.8354492422302726,0.07527589469363738,0.027976307180822894,0.012663175607064326,0.009329732859338052,0.022198399149161444,0.012858720192006342,0.9489711115354916,0.022503645410239193,0.012244011004476207,0.005649030404396984,0.005266299326751333,0.0053659023186448775,6742.0,1010.3,0.18
757,뱅크웨어글로벌,0.4549676864431783,0.013025612443873305,0.006537277983157596,0.0030847926208973065,0.0026632535062334982,0.004092747098675535,0.017111767086976093,1.0,2.8163301283027212e-307,8.890075891268921e-308,3.4935119230512557e-308,2.9419500501869765e-308,2.982132378214223e-308,5724.0,935.3,0.19
758,솔트룩스,0.9409273907885304,0.01597577646613233,0.008890893257038743,0.004252511788808862,0.0037216278509116358,0.00510108109559874,0.012661748028853117,0.09225467367694784,0.8209705303984313,0.054157448671820055,0.01371424071931855,0.009388276754746851,0.009514829778735325,5777.0,229.4,0.45
759,아이엠비씨,0.3218565577975491,0.13240385248857808,0.030796594673297276,0.01239273064734768,0.008721498143616158,0.025213038665602327,0.007862161670883617,0.5070481903025421,0.020370775361770437,0.010625219047165138,0.004841318860121759,0.004466647948940583,0.004560748086559842,5883.0,359.5,0.18
760,아이온커뮤니케이션즈,1.0,4.720407200616163e-308,2.6773109948888005e-308,1.289724462650764e-308,1.1521895615562916e-308,1.52148800878786e-308,3.2263885259145013e-308,0.0713640938468703,0.02957426561074167,0.03641371900625111,0.06010870064418617,0.5128959408790715,0.09902856962087973,5300.0,178.9,0.75
761,에티버스,0.5132284329993408,0.012194768553305983,0.006802634553183784,0.003250258684073681,0.0028398597388312958,0.0038909335839723666,0.009345587193702,1.0,5.666181318438946e-308,3.0752052242973115e-308,1.4184100701522217e-308,1.3215341685719324e-308,1.3476241470177547e-308,5253.0,5258.0,0.19
762,영림원소프트랩,0.4536879145246871,0.011930882731049386,0.006444890068578494,0.003060885167617902,0.0027227801622903523,0.003782596862484976,0.013364353760184744,0.5096569965901,0.018570264994856235,0.009269348827825026,0.004152598208060832,0.003790085338952792,0.003857452722533738,6090.0,475.3,0.16
763,농협정보시스템,0.8095919948492953,0.0843440107463811,0.029618505733611106,0.013097407531074426,0.009485754436700859,0.023315969744296186,0.012205452406776084,1.0,4.706298665846648e-308,2.6224237554106783e-308,1.216483549531153e-308,1.141019597869157e-308,1.1572919909314156e-308,6032.0,2849.0,0.12
764,예스콜닷컴,4.580814084988759e-307,1.1822977673551157e-307,1.2172337651805691e-307,1.1651956415023628e-307,1.0,4.924180952425642e-308,1.567888548751573e-308,0.09918420381704864,0.04347550538916448,0.05772491979499041,0.11618987874512296,0.19938035982355864,0.10481623404331818,5018.0,318.0,0.44
765,엔텔스,0.6621106101068326,0.1571455862063873,0.04949268436578603,0.020860481422267485,0.014409914286628526,0.03609051790946047,0.01471282756027839,0.8404040936997166,0.028733578487150566,0.013664803200808519,0.006058813627866785,0.005468667335431886,0.005605791816476571,6151.0,562.3,0.22
766,한국통신인터넷기술,0.664081043294609,0.021123570666276105,0.010260534767288982,0.004824379987374451,0.003986046438574779,0.006576392330357327,0.018096885483364068,9.719162601918305e-307,1.0,1.2196871428907432e-307,4.591063791060836e-308,3.712737483703641e-308,3.8190350899847067e-308,4145.0,158.4,0.36
767,오케이몰,0.6747437062596895,0.023689186090291702,0.01080926097485996,0.0049072678463992015,0.0039019550381116873,0.0068142524300538266,0.012168932501736231,1.0,7.361974117628945e-308,3.802281139975085e-308,1.715425449818736e-308,1.5759888597788153e-308,1.5987980829983645e-308,3642.0,2886.0,0.5
768,디지틀조선일보,0.5321325313410608,0.2311086766778369,0.05733549697073467,0.022370485548948705,0.014510477290289474,0.04450484261765067,0.011441300927532828,0.6912743816838101,0.020029372966671174,0.010990039902386327,0.005064883080935053,0.0047284495453989,0.004793613299491899,5227.0,313.6,0.15
769,곰앤컴퍼니,6.1169935662150135e-307,2.541762542292797e-307,1.0,2.3535507177017335e-307,6.747716297667014e-308,7.741749207502684e-308,1.984065467861755e-308,9.572708197435202e-307,1.0,1.3211081782684875e-307,4.8467575523154475e-308,3.8732764103191215e-308,3.9751367043348533e-308,3765.0,68.4,0.47
770,위버스마인드,0.4442311094669328,0.035134300935526365,0.014709548559440788,0.006614937627610381,0.005110013067252335,0.009312969804746472,0.007942354699119763,0.7230523091443047,0.028934187204096677,0.01336914593602449,0.005863387993807567,0.005262122821463716,0.005373195148616955,3795.0,560.7,0.31
771,한국지역정보개발원,0.692551674054217,0.015594224353459422,0.008512980667406172,0.004019751610478707,0.0034975839270026607,0.0048744149116752445,0.01764607912863103,0.11632523073328223,0.7788595610231808,0.06566733762174537,0.016299556244163637,0.011417446525760664,0.011430867851867426,6032.0,1573.4,0.14
772,캐스트이즈,0.5827735384971938,0.03841671995791866,0.016473650028445815,0.007464017491193561,0.005858110770389191,0.010627411080605845,0.01035027458193629,1.0,1.4649288210933823e-307,6.200072544834326e-308,2.6778296586413977e-308,2.364385661479019e-308,2.436904514116832e-308,5326.0,149.3,0.32
773,이퓨전아이,0.20564893116282099,0.14955504030248415,0.08447385958021697,0.028060923233550517,0.014105567690872432,0.0515460279307777,0.0058699426479588415,0.18317286656944465,0.1324551692407294,0.5593414888613107,0.057762472219129064,0.034532676134226066,0.03273532697516003,4173.0,61.0,0.22
774,잉카인터넷,0.2108364913927597,0.007565161480364576,0.003679341037887615,0.001735899347383349,0.0014814628575847543,0.0023846759739718517,0.006279590062625195,0.26201541400133344,0.48781044121892025,0.1547068156748112,0.040137691046257105,0.027538547132299546,0.02779109092637844,4572.0,111.2,0.25
775,파이오링크,0.15790621390585474,0.08733839628775747,0.40356881835405256,0.040061149990247936,0.014939577967541794,0.029274301047602064,0.0049154601543040174,0.7046293215116469,0.04800386373702602,0.019808707660673018,0.008395628327955889,0.0073766239081619845,0.007501390470729274,5417.0,543.3,0.19
776,무브게임즈,0.517210406678314,0.013468076404734259,0.006826087879744258,0.003203619273414539,0.002772726475527615,0.004164229634708476,0.02356004374053247,0.06162873575743022,0.02588710965141623,0.031221409953563126,0.05511112055251698,0.06523690812706913,0.2642673396265417,3289.0,110.1,0.87
777,굿어스,0.4298960865331661,0.06032490987421035,0.021656400967948956,0.009411769821437899,0.007198308041353911,0.015879492511128312,0.010415294129574783,0.8955009126780441,0.02846843001465016,0.013719233840330986,0.0060717217847573906,0.005492410867861891,0.005591116230685103,5782.0,397.7,0.56
778,인피니트헬스케어,0.2504218791896576,0.2753939159935936,0.06708448452111625,0.022722250758773817,0.01231943275854953,0.039445084984917514,0.006942746893673099,0.6760333176262429,0.20478381491395148,0.059855050471025156,0.022351894452690292,0.01838566117170022,0.01859026136438986,5022.0,412.6,0.14
779,플립커뮤니케이션즈,0.1564598412488574,0.06608631370356824,0.4340233844522782,0.06080947912554103,0.017162582907918115,0.02021643333656964,0.00507516228996569,0.6809273477650127,0.03222192361659216,0.014664152436281032,0.006431841197378459,0.005759660305725434,0.005904439392872047,5106.0,156.6,0.25
