,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
484,박스터,0.7859037474433905,0.03032147000721563,0.0059813810139815625,0.005150311578164206,0.008137774397735298,0.22287899952669857,0.3541011026356858,0.04980314332018405,0.041957632792933026,0.027890158789302396,0.02132697138665995,0.02147128367513747,6032.0,2449.0,0.17
485,세방익스프레스,1.0,6.9148223090569e-308,1.485626290451652e-308,1.3404271775197897e-308,1.8402610112744914e-308,0.8146338928369296,0.03482098670215807,0.007363455846523468,0.007329642271539057,0.006750196612146385,0.006330468064551677,0.00640675481090945,5161.0,2141.6,0.19
486,세이브존,4.211717457558093e-307,1.9735536325533326e-307,1.2292830751429322e-307,1.0,4.576269913223543e-308,0.5298896302041612,0.17068870286150795,0.022611358102416254,0.022692491690908784,0.018166837710740142,0.015522501573351555,0.015916773570664965,5057.0,529.7,0.32
487,한국엔드레스하우저,0.29955151511259026,0.3677878019664683,0.04590579626963536,0.021339806073811564,0.06589899923817885,0.9055557425074883,0.0211323029733181,0.004268051845929061,0.004222815826527493,0.0038217409659977546,0.003540162127993053,0.003578872753886673,6032.0,726.2,0.11
488,혼다코리아,0.5174807264136615,0.017610612033638888,0.003576660652974441,0.003124441890115175,0.004608755341538094,0.6652500901128229,0.1081837910532586,0.017859171496723468,0.018485225106670812,0.015455555049831095,0.013596543561134485,0.01399894848648698,5790.0,2892.9,0.28
489,케이씨티시,0.8422679570113658,0.022579336461940526,0.004688479287539221,0.004116604534186225,0.006097369571970115,0.818380491800801,0.11328021830545629,0.017395521533169284,0.015440854218136943,0.012956329531111567,0.01128881734215599,0.011257767269169182,6251.0,4659.9,0.14
490,프리미엄패스인터내셔널,0.865967118312232,0.030742759517018336,0.006063768837352766,0.005244252634705908,0.008117481697771194,0.8578748693402283,0.03912189234777412,0.008075248352211607,0.008063792573351374,0.007355151103404249,0.006855328209667463,0.006944983666413633,2826.0,58.7,0.8
491,고려해운,0.8258137418399802,0.033779995035622956,0.006525287866354053,0.005605153912151498,0.00878732136114899,0.7946551057652365,0.03799068031466448,0.008241944329412023,0.008278629393183872,0.007710004869589082,0.0072983747695362575,0.007391874169469754,3731.0,5.0,0.11
492,한국스트라이커,1.0,6.910530823131545e-308,1.4852214911419507e-308,1.340257767258189e-308,1.839658049109333e-308,0.8850801909364109,0.06497724002955792,0.01132733658370627,0.01136815514714493,0.009725049721271745,0.008669357334420421,0.008852670247487633,6032.0,1485.8,0.2
493,한국야스카와전기,0.8305059817745919,0.0242369220156417,0.005264687644715898,0.0047734216244578525,0.006396691277852802,0.732630449655568,0.040621028590104385,0.008439133208392383,0.008314160917268748,0.007606367595877237,0.007092779253738322,0.007163376616899024,6032.0,2180.4,0.12
494,더클래스효성,0.23304924046399267,0.43103139167276644,0.062415640567268824,0.02192401922974094,0.03266586223207416,1.0,1.5355858205089726e-307,2.606585812739711e-308,2.5008197918975967e-308,2.140695588379044e-308,1.9032989530891804e-308,1.922706252522753e-308,5481.0,1400.0,0.18
495,피플앤코,0.31154768229428187,0.16870743971682067,0.03748233090425823,0.020750943164768436,0.40568237422612885,0.19925971637962747,0.49288311457241496,0.05299346771815678,0.06391778733555997,0.03587265912091479,0.026008106976121468,0.02677808905167452,3891.0,229.8,0.64
496,야마하뮤직코리아,0.12788891346690054,0.7973859031613807,0.02754491244735393,0.010850646744542392,0.02030367448064524,0.754205890896164,0.10794209247474432,0.017927999762003908,0.018433462545691278,0.015464448655675719,0.013623971824795219,0.014013877155675581,5645.0,844.9,0.11
497,태영상선,0.8272412082623131,0.02458327495024973,0.005342037522272237,0.004851145512539231,0.00645997545468881,0.6623727740496608,0.029918441493067008,0.006253511587299465,0.006207115650461946,0.005693544059877394,0.005324674990331642,0.005383444824017218,4829.0,999.2,0.51
498,넥스트플레이어,0.503247986545946,0.020043955512907937,0.004124051094000219,0.003589601380015271,0.005677111289141308,0.9056217855209434,0.048662433058683174,0.009915738454667157,0.009948939160626271,0.009009902314528938,0.008351474776525135,0.008489726714026037,4356.0,144.7,0.86
499,우신라보타치,0.30035903746053694,0.37066146994402493,0.03294691638379488,0.017318668139285506,0.045379641715760845,0.20421219836538634,0.4232509744315138,0.04326446318330477,0.04862785134380995,0.030162241660052668,0.02274825127823876,0.0233313852680127,4259.0,212.9,0.35
500,공항철도,0.7078105111971608,0.04383361558128332,0.008444587230414692,0.007075110018569912,0.012383767215932293,0.9128984596132539,0.044088348708280996,0.009237620182287578,0.009271747165096874,0.008496194672670003,0.00794261434333363,0.00806501531507724,6032.0,4186.5,0.07
501,복정제형,1.0,1.0913870482452385e-307,2.132741866863749e-308,1.8469691876067035e-308,2.877356263137686e-308,1.0,9.359721979746716e-308,1.835990451831483e-308,1.8537871453190727e-308,1.6506951184059224e-308,1.5118743976964157e-308,1.543090143451003e-308,3147.0,1074.8,0.35
502,하니웰애널리틱스,0.4981630756506033,0.01811259633293205,0.003511113946052306,0.003008365956759735,0.004926561399379061,0.8532393877802499,0.025155187606891116,0.0052239301738608405,0.005242580305530869,0.004791996192710896,0.004475282602413833,0.004538534670380344,2815.0,1523.9,1.18
503,아식스코리아,0.850978791908339,0.04856678357864669,0.008678049982606306,0.007199122900323333,0.012343708107359186,0.7043183349138765,0.19116905638878723,0.025597218415041187,0.02467602071264579,0.01989706487206715,0.0170587016001954,0.017283603097386642,3929.0,966.5,0.74
504,제때,0.4948207272154802,0.19764130378883432,0.021795815221343405,0.014418627185180333,0.045009140721872905,0.7505258445039813,0.1487257000370089,0.022477240053763007,0.020358119652973725,0.017006240020594542,0.014803637286388739,0.014833865257897238,5310.0,2292.4,0.16
505,솔리드이엔지,0.6937132803445325,0.08666510278320325,0.014125180973727874,0.011333271500231813,0.02165045635666869,0.7357344395777891,0.048060596379362906,0.009451848809904226,0.00935536476593801,0.00838040970146844,0.007708874318963533,0.0077987367260412875,4690.0,526.7,0.35
506,애터미,0.7198485716524843,0.13528808243963292,0.020165843443787877,0.014516721607638469,0.053133476721289326,1.0,6.330708479025372e-308,1.345532901575872e-308,1.344278879079777e-308,1.240830539761504e-308,1.166223710106429e-308,1.1807730426010135e-308,6032.0,1100.0,0.06
507,엔투비,0.5608007337005758,0.018744495525987784,0.0038235107177468333,0.003349647114691388,0.004917700786455868,0.8219030065879642,0.044600367039469964,0.009666640777534237,0.009702881247965006,0.009027095441056412,0.008534593903032949,0.00864918903369808,1350.0,1.3,0.33
508,제이더블유중외메디칼,0.941676560414197,0.019406406657815053,0.003998644556826067,0.0034843449816022096,0.0053585751955206665,0.8765507615310985,0.036068204816295635,0.007245593231702983,0.007153646506036628,0.006460013469129231,0.005972864013163178,0.00603805543551029,3901.0,479.3,0.33
509,한국아즈빌,0.7913937135973431,0.02077010266631393,0.004522867283784335,0.0041103331558568984,0.005446676333988076,0.8173879567956279,0.0418054927980482,0.008723809849933555,0.00860442683545592,0.007885020635809793,0.007361810018071271,0.007436533338827363,5906.0,434.5,0.16
510,올리브인터내셔널,0.4689149499580134,0.025723431124962143,0.004981214362895206,0.004207257820841013,0.007307298654996499,0.0924679445294594,0.8201384136151239,0.018564689879858855,0.024032847027257102,0.01452045608277462,0.010879979072775789,0.011370428671012235,4586.0,272.0,0.52
511,펫프렌즈,0.8246129493773117,0.027784832356418043,0.005614892538596671,0.004914589824203242,0.007462903371148932,0.618733022749735,0.23012177720600963,0.029817545034363367,0.02896774969145258,0.023084213312484426,0.01966345079989475,0.01995992041540276,4799.0,610.1,0.6
512,한솔피엔에스,1.0,1.1102081315884452e-307,2.2529425283537004e-308,1.979714346739529e-308,2.9495308110664774e-308,0.7127070099250689,0.04447460887916146,0.008651182862072953,0.008474687276829013,0.007557900776429823,0.006918530990613971,0.006997180958496222,5481.0,2573.2,0.14
513,리테일앤인사이트,0.9012018716157254,0.06074406016470873,0.010665222854200832,0.008781994478515616,0.015343295786394203,1.0,7.200481486267447e-308,1.5021812617607154e-308,1.5069258977846327e-308,1.380470037351644e-308,1.2914133040730474e-308,1.3089049505717237e-308,3524.0,182.6,0.64
514,이상네트웍스,1.0,7.01752663252773e-308,1.513051590699385e-308,1.3591847354535994e-308,1.889034474549039e-308,0.8665350858405723,0.07486789179068358,0.013200508527603893,0.013320276600766057,0.011427991922361058,0.010212129342753262,0.010436115975259737,6265.0,291.6,0.29
515,디에이치케이솔루션,0.5281183679867903,0.038465982887149835,0.007081899477066729,0.005849899621703311,0.01091687169788213,1.0,6.505945371351393e-308,1.3605414491364776e-308,1.370066943202456e-308,1.254589237167216e-308,1.172862474766325e-308,1.1916182838059503e-308,5837.0,217.7,0.11
516,온라인팜,1.0,3.557516934511927e-307,4.72883512057747e-308,3.4713106613395784e-308,8.915740047754872e-308,0.6865540158977712,0.20380285840386297,0.027951921261424248,0.025284358673265526,0.02071293374610599,0.017818012718809187,0.017875899298760867,5992.0,9165.3,0.1
517,페어콘라인,0.6876592334805677,0.028431979129191733,0.00584293172721266,0.0050778339217648,0.008047515371231046,0.763529338778904,0.04707073980243239,0.009417991760181833,0.009446507857016586,0.008487948219231913,0.007821661789858615,0.007959937243021244,4972.0,445.9,0.27
518,해커스 교육그룹,0.967678311308969,0.017385135904257908,0.003717939208780963,0.0033463563031643586,0.004591556578132542,0.8333436388738927,0.04798377836194706,0.009342077976822157,0.009158210001794866,0.008178942923953268,0.007499348036748052,0.007575439353655786,3350.0,24.2,0.95
519,동화세상에듀코,0.6784909068461796,0.11606091313070152,0.019477098795880495,0.01418512588910081,0.05564681700090562,0.8617356490467856,0.07644447035364939,0.014088028738251834,0.013744848575094277,0.012052889302243446,0.010913524617717102,0.011020589366258403,4682.0,1291.0,0.17
520,에듀윌,0.3346782108194144,0.3134642009089901,0.026418836116067646,0.015025059583276816,0.06447346960196655,0.16197848765799008,0.48721904336420846,0.04464285832210156,0.030704035837196237,0.02142134486773032,0.016796467481452304,0.01645788091537689,3707.0,1556.8,0.58
521,메가스터디교육,0.6924382350016562,0.14115576928947346,0.01751732431829911,0.012726366295636669,0.03187548667763061,0.08394916841215908,0.09925818018866592,0.10860582796202,0.35791924575313006,0.04172081828588955,0.02455287913022858,0.023081345761664672,3011.0,6225.4,0.51
522,대교,0.5503535706606429,0.14574081290185065,0.017586167015684082,0.012855980616710944,0.030566334140624943,0.9230404587723506,0.03800696491139521,0.008242989201763355,0.008291520833741543,0.007716915422127873,0.007300131934853095,0.007401018923768312,1928.0,65.7,0.33
523,이투스교육,0.5639062756857415,0.01582382380630512,0.0033778076906957784,0.003020361328435818,0.004254345690733985,0.8938549211990751,0.032317520858064386,0.006650485872467476,0.00668475601071502,0.006075440853778984,0.005645191452293246,0.0057418257560243584,1284.0,1646.9,1.63
524,아발론교육,0.33957382388855667,0.2467833698619545,0.046332477182042406,0.023388831146077337,0.14440541658205353,0.8540996216619137,0.04004075027140758,0.00847554625596024,0.00852062886484445,0.007843697602654057,0.007359290224680843,0.007470363907074619,2607.0,299.2,0.89
525,한국산업인력공단,0.1523540551674871,0.8187698186407574,0.008967475869227238,0.005961244558101833,0.012730764831224102,0.708734512371645,0.033681347936959115,0.006965828717237211,0.0068816683694644205,0.00628589945249166,0.005857898050147695,0.005918877897151748,5969.0,1100.0,0.14
526,한국과학기술원,0.6867006708297994,0.08623451681972974,0.014017483672830035,0.011205846652824675,0.022837941039642748,0.9091151026808306,0.03825958212970697,0.007887858486038997,0.007809924977601788,0.007117979897395857,0.006621633983023566,0.00670076004632505,11264.0,8843.5,0.51
527,파고다아카데미,0.49813997532676585,0.016288512522305332,0.0035597069776005393,0.0032341868559841815,0.004330419928018872,0.924612826339748,0.037234661438018235,0.008088787962785143,0.008110859975938942,0.007556788541305511,0.007153116886841317,0.0072429588553630485,3697.0,212.9,0.48
528,디와이비최선어학원,0.45508374530875084,0.01656624047404341,0.003521908767400754,0.0031137067425472693,0.004629133639335986,0.8003004322051543,0.06488681679785746,0.0123684741590077,0.01208434818913252,0.010702399411689552,0.009746076803704817,0.009860921082289727,4493.0,67.0,0.6900000000000001
529,에스제이더블유인터내셔널,0.930231876978526,0.025550125269438256,0.00498728384915752,0.004273802230178336,0.007046826384296868,1.0,9.436852877443747e-308,1.84823784817937e-308,1.872733304262972e-308,1.6662893546687857e-308,1.525915033982689e-308,1.558615504628473e-308,3916.0,216.4,0.5
530,멀티캠퍼스,0.8399342994874787,0.02564750082538926,0.005449737214071493,0.00490188390278853,0.006734089862308131,0.6347406032480417,0.2529600166188201,0.02882951432803261,0.02696411596017941,0.021040890014519628,0.017654741700254183,0.01781011813015228,3854.0,2958.2,0.16
531,메가엠디,0.5456590926323559,0.017911246174705603,0.00382136345849135,0.0034089343224579824,0.004810040452972847,0.8392329252034075,0.03959084631405224,0.008338050107290393,0.008323410242272544,0.00764920077870895,0.0071638334512758245,0.007258585773312018,3422.0,718.4,0.67
532,해커스어학원,0.7072864048404298,0.025613264496341208,0.005637867756865379,0.005151915736916781,0.0067273503667224345,0.861864783773374,0.07607489689057355,0.014088825230050847,0.013795415645770972,0.012108995659067468,0.010973339865213814,0.011093742935949365,2984.0,244.2,0.68
533,메가스터디,1.0,1.3101480168145419e-307,2.493251305806788e-308,2.1237290806270037e-308,3.541401270349442e-308,1.0,3.4895861685391437e-307,4.666792572936667e-308,4.0390007245969006e-308,3.2851201705658474e-308,2.802243963896241e-308,2.7913175150713524e-308,4861.0,502.7,0.25
534,조선대학교,0.6872603144805878,0.04088376432127279,0.007648305887343947,0.006461354571758328,0.010439253261277679,0.08524767236622396,0.11424829837731464,0.6695296157173483,0.06719064041282422,0.02720431445601727,0.01886787932577353,0.0177115793444982,2519.0,2461.8,0.59
535,건국대학교,5.960864944507624e-307,1.0,1.682211269572789e-307,5.977074123324138e-308,7.259111437255113e-308,0.6517628313281679,0.09433555656425648,0.015752537472418972,0.014818690288641917,0.01263758762853568,0.011179027823616464,0.011271342096700677,3039.0,9528.2,0.33
536,케이지에듀원,0.9548174822759202,0.013751442228867997,0.0029578239711587,0.002674869974791876,0.0036140043541116086,0.40813036606422837,0.40371805741719313,0.031801937039804315,0.030337510851900323,0.02345882748385512,0.01953841338976649,0.01993775989462206,4382.0,623.4,0.61
537,데이원컴퍼니,0.2338326553754874,0.1719569919849636,0.026549828629822997,0.01524571277565567,0.050712408455601286,0.6747298495328358,0.1985085791533905,0.02790512993716411,0.027412153294515226,0.022088062580303772,0.01896326348219913,0.0192394747766827,3997.0,849.7,0.68
538,연세대학교,0.3235693848628303,0.23193404070564333,0.020695746282931575,0.012958977344184334,0.03845614776415007,0.6749133177321026,0.053011394702763934,0.010020157528142894,0.009916847879790032,0.008747497458182815,0.007957358326220581,0.008069667614601787,1388.0,4895.8,1.74
539,캐럿글로벌,0.44843728358891394,0.05054087532999364,0.007951578839693527,0.006171435813876175,0.014128653715517216,0.4768224282646836,0.298046426383592,0.030907594678128515,0.02939001365020839,0.022608722367514968,0.01883708263935849,0.019084132636943182,4130.0,320.9,0.37
540,월스트리트인스티튜트코리아,0.21834174412662685,0.2963528278823213,0.09889554403513218,0.027242441880541566,0.035940953104174146,0.23477387499183755,0.5320795293160727,0.05210823341719453,0.03736262701386751,0.026825090521805612,0.021555121105552712,0.021120280935204384,3388.0,85.0,0.47
541,중앙대학교,0.14025420867805882,0.7706321701299735,0.05544581261932995,0.016423384685567057,0.017244423887070797,0.775409702944638,0.08910091300714001,0.015140164530297507,0.01427705824774761,0.012229174950092278,0.010850668998073458,0.010940976331128352,1776.0,6280.9,1.4
542,와이비엠에듀,0.5698459488883347,0.016772154570034985,0.003623849250535999,0.003287155301018956,0.004376605541459511,0.2355076129553962,0.4037649770573266,0.05728706923222222,0.04495859859209032,0.030276297298800152,0.02317669080707403,0.02312070442724551,2941.0,741.5,0.46
543,한국표준협회,0.2727349193672804,0.009032671157592778,0.0019636863048523414,0.0017750590481620545,0.002394722677414265,0.7350670397241102,0.16320140740572975,0.025461925266524903,0.023006809895587392,0.019372185875334933,0.016951703922996712,0.016938927909716066,6032.0,1233.7,0.2
544,와이비엠시사닷컴,0.670142162134408,0.10151429335909971,0.017506119597122918,0.012953267297110604,0.04443986664417244,2.05173016391167e-307,1.385613835911233e-307,6.044221543641812e-308,7.733115577457308e-308,2.0640888138055257e-307,2.6160151922932753e-307,1.0,4336.0,1164.1,0.22
545,좋은책신사고,0.2767172313286746,0.007435064262864929,0.0015914106129286602,0.0014288160480871084,0.001977212268513322,0.7729238834733418,0.1401730321277602,0.021967892041609517,0.019586405600831275,0.0165128850689843,0.014436889220079316,0.014399012467393483,5401.0,683.5,0.48
546,아이지엠세계경영연구원,0.8071271603038798,0.03531401516556219,0.007393576960562026,0.006464267331427118,0.010029854416574908,0.4893609565353827,0.28085160624904293,0.028186172751221737,0.026489706901529096,0.020617667582092176,0.01727360127224901,0.017479561360831432,5152.0,53.3,0.24
547,디쉐어,0.884316147989144,0.07678678454589873,0.01214254273896322,0.009623041012980166,0.017131483713013824,0.8112740086246938,0.06669969880107815,0.012006723511711951,0.011711943063690786,0.010185777238934737,0.00916905656845463,0.009272565760068999,3336.0,556.5,0.88
548,챔프스터디,1.0,8.63376576460448e-308,1.788340731541521e-308,1.5874410127714296e-308,2.2763467253576687e-308,0.36479010364364506,0.39422653305953115,0.028579413282187625,0.027495129871659352,0.021149676856443953,0.01759008849115301,0.017955582603527465,3280.0,1314.1,0.61
549,정상제이엘에스,0.8977587918303792,0.02034923836454846,0.004435402381202468,0.004031110212373869,0.005338339575965747,0.799939695462417,0.03853744948918347,0.007936455231973717,0.007989939273136702,0.007262266603475471,0.006748774636703004,0.006867895837170336,4247.0,1011.3,0.31
550,계명대학교,0.15676931650102552,0.7511310607630619,0.055554351448874786,0.017868137183530888,0.018677134103506746,0.35713972508540454,0.3755680676667416,0.042377466788124235,0.037788534003278834,0.027841844523746922,0.022537150294569357,0.02266609101997357,2151.0,6735.0,0.8300000000000001
551,한솔요리학원,0.7678909131198496,0.07793502101400954,0.013521885273056197,0.010801156932963874,0.023636081571332075,0.7104866702601103,0.05455207553768608,0.010278328983478689,0.010365890569083108,0.009107666046252596,0.008275483753988865,0.00843110245047082,3075.0,200.0,0.88
552,한남대학교,0.6415457538533342,0.018354926420258568,0.0038758986864684845,0.003475992573129518,0.004810527321090654,0.10552244644074618,0.20127863877882782,0.13218147028674979,0.046769118193441435,0.02429887184911293,0.01742018259810823,0.016725461580866578,1916.0,1329.7,0.71
553,파고다에스씨에스,0.8804483715797616,0.017564225498834452,0.003660971031374379,0.003259696366227356,0.004632783831123107,0.9045080183055003,0.04752096075013544,0.009725639426233943,0.009783303354537904,0.008870779557793428,0.008229405360805745,0.008373752072628386,3393.0,228.2,0.41
554,한국문화예술교육진흥원,0.9365375526823444,0.04192907526174315,0.006726277867606757,0.005355304557282012,0.009451789631023314,0.712722876142217,0.08885400566363462,0.014683932266446677,0.014353639039933279,0.012152669521470814,0.010749953466219698,0.010900289118714776,4213.0,1179.8,0.27
555,숭실대학교,0.9652001713615169,0.017927238938955214,0.0038618023424037474,0.0034860693986264748,0.004784330902450416,0.6766466032090656,0.05266072948887746,0.010027522826673045,0.009733248415066438,0.008634042389954005,0.007871874575524572,0.007940364389893605,1991.0,1475.2,1.66
556,광주과학기술원,0.861030156955176,0.01621185158286208,0.0032748809353741444,0.0028259398109612105,0.004599127226368674,0.7513023794767196,0.157207067201225,0.0221640003579778,0.02149882560979465,0.01747954448830307,0.015070018529634292,0.015278164336345618,10827.0,2047.4,0.54
557,디지털대성,0.5931088714953479,0.024452130029472434,0.004782849121970931,0.004106921746759685,0.006509822895100282,4.454343999381258e-307,1.0,7.913983702150148e-308,5.99657724154479e-308,4.494958320200178e-308,3.6693109397705696e-308,3.584429742505793e-308,3518.0,1763.5,0.37
558,울산과학기술원,0.769494668367436,0.06243244303609706,0.010998681883765593,0.009017049468666058,0.016845906023922115,0.6891192237629593,0.16184632522513695,0.023290323306284957,0.021169840566581666,0.017503232498456464,0.015144673852252646,0.015202128773792152,11725.0,2845.6,0.48
559,포항공과대학교,0.48356082029174025,0.014299428981123926,0.003103284152467248,0.0028095737741995874,0.0038089852100480076,0.28095708977672657,0.4402944245707834,0.07328474970391649,0.05167583739642003,0.0362973147170166,0.029117646963267862,0.028008708596682794,4765.0,2287.7,0.5
560,한국교육과정평가원,0.5619435745431517,0.01570171604069984,0.003328424462330113,0.0029844448315054974,0.004127148203111255,0.8712137092227996,0.044647086783161496,0.009660546838009286,0.009717885309660248,0.009034055218828966,0.008538350466034237,0.008658545920190646,8225.0,1543.7,0.27
561,티티씨에듀,0.7774892422023436,0.028699801944117417,0.005722421422338111,0.004948346852187985,0.007716765122510853,0.8396265070290453,0.10799494084328218,0.01330716747314534,0.012449760152267505,0.009861729829030361,0.008347777752527685,0.008412116920701452,3537.0,77.3,0.56
562,지아이티아카데미,0.1611665142429024,0.46287971600644195,0.03142723623856125,0.01318933303942263,0.028542643588572444,0.9552124843119527,0.022468641547871815,0.004751347975802376,0.004799997298664518,0.004415558106025361,0.0041414546385404195,0.0042105161211430184,3844.0,442.0,0.31
563,코리아폴리스쿨,0.7775464742869422,0.03255980505397304,0.006385959019761455,0.005445197078431498,0.009209768818965227,0.8905685561915768,0.04331296872952539,0.009416987298419735,0.009469471162977793,0.008822234440148442,0.008351173519875379,0.008465923465187208,4905.0,305.4,0.5700000000000001
564,아이비김영,0.4584355594252325,0.05150811117230719,0.009415585286889022,0.007543545809807066,0.016486326912371865,0.7977749248724031,0.0384835367041912,0.007392000873625627,0.007501108802069485,0.006631596789575132,0.00605378542687388,0.006175041627481822,2343.0,419.2,4.26
565,아토스터디,0.45618091135675476,0.34058022831510215,0.03359653031539815,0.021438431175200612,0.06189089868715217,0.8023278724303189,0.12652826560869768,0.017863224840780567,0.016522373043708783,0.013490552558027186,0.011617759503393433,0.011649952015073371,3468.0,96.6,0.46
566,계명대학교 산학협력단,0.19541531033673845,0.710245519760234,0.05096699325481537,0.018545111337948752,0.024827065310263473,0.9284073155130166,0.035527877107959634,0.007672480498138295,0.0076842919710832305,0.007138835723449685,0.006741329594314796,0.006827869592037761,3250.0,341.9,0.48
567,하이컨시,0.7401729782988921,0.07552093903766331,0.013296398848209878,0.01074285124089319,0.022453299897620325,0.2899441722172709,0.46166654183093775,0.03322642974162744,0.03100184233713413,0.022635075989914072,0.018273404704807567,0.018572861914462984,4137.0,1838.9,0.3
568,국가평생교육진흥원,0.974919064507996,0.014906217021827895,0.0032407229067683923,0.0029301311547485216,0.004003864408659126,0.8608798224235684,0.07637252739715786,0.0143100490810781,0.013866765622301923,0.012238508146963098,0.011122010232448661,0.01121031709648224,7295.0,906.1,0.22
569,이코랜스,1.0,3.0580000380638322e-307,4.916963287694576e-308,3.6040563064041393e-308,1.2350595189886457e-307,0.90751251469529,0.047658376653839644,0.009725893705245625,0.009750686653329727,0.008835150984604793,0.008191281504597303,0.008326095803092945,3070.0,30.0,1.14
570,잉글리쉬앤,0.8599119874267025,0.02607654162285788,0.005559977081233946,0.005010296585738494,0.0068274351977439295,0.7010984592780303,0.08371866195525754,0.014737390188475068,0.014053777743190317,0.012177907918457638,0.010915522694617994,0.010982098808587044,3739.0,56.9,0.51
571,한국기술교육대학교,0.9839960126031104,0.00952304993767326,0.0020835533930248207,0.001896517350121352,0.002500866716070178,0.5614619150391059,0.10743656061883641,0.01751761568241314,0.017971948138966753,0.015000615013244078,0.013190076507999983,0.013523874702009572,7641.0,1652.3,0.63
572,더조은아카데미,0.1315018740925005,0.7956414491296149,0.042295415566387475,0.013650774621939988,0.016910486589557298,0.8917186856777466,0.059099312802751894,0.011234680912055348,0.010809971466806284,0.009594265448055512,0.008745497692718238,0.008797585999865987,3015.0,63.5,0.09
573,인키움,0.7211986030472411,0.026105503843678865,0.005116544520742589,0.0044031709364595155,0.007136103295977188,0.10373188911563191,0.11473978787557924,0.5940200603050868,0.09771080382499703,0.03835725546415984,0.026933654101724967,0.024506549312820293,3990.0,73.1,0.36
574,지식과미래,9.272871734772988e-307,4.581585195934088e-307,9.849058841270355e-308,5.657473726259775e-308,1.0,0.08995616081569949,0.09432997545899083,0.05285524023250708,0.5053311227708815,0.07803405381782572,0.033831240254614196,0.03363550829269599,4843.0,126.6,1.84
575,티엠디교육그룹,0.4827492539381807,0.02564703733622164,0.004898661549917296,0.004169190954775087,0.007026227422125371,1.0,1.0324257573778021e-307,1.9507640203362376e-308,1.873321342920087e-308,1.658990275147259e-308,1.5093803930336125e-308,1.5187116744836056e-308,2956.0,135.4,1.47
576,데이원컴퍼니 레모네이드,0.23991965407972274,0.5199352111831647,0.03332504545644352,0.015654581993955984,0.04453886757949431,0.4127402305911518,0.4079128599109295,0.03169035640789277,0.030419632872812543,0.023196968138103697,0.019226206230369178,0.019571820926448522,3997.0,849.7,0.6900000000000001
577,현대경제연구원,1.0,1.0784753616397817e-307,2.1149978054254595e-308,1.822827411482027e-308,2.88629032868418e-308,0.792966381954279,0.04148955936439086,0.008329540757527192,0.008261757608994273,0.007454498415313801,0.006889420163712137,0.006976938950662426,5751.0,201.0,0.25
578,대교에듀캠프,0.8512189299657125,0.032229395734240315,0.006378060141569322,0.005493248515693576,0.008842695221799679,1.0,1.5539928459090396e-307,2.6634505577906174e-308,2.5250764387618655e-308,2.1693104087821457e-308,1.9304340783855366e-308,1.946226746847558e-308,4221.0,163.8,0.33
579,민병철교육그룹,0.7655196496719158,0.028917520773342396,0.005604015447916561,0.004824204884248097,0.007565370640135166,0.6539218751271967,0.04487437772378507,0.00854374454327349,0.00845961743472636,0.007466313230518345,0.006787984716489823,0.006897413806010158,3592.0,233.3,0.33
580,다락원,0.968823108762497,0.018536345112433995,0.004064283833675757,0.003704983523902827,0.004871278767490404,0.9496286584074288,0.024837730930303878,0.00540651983693876,0.005425393443377586,0.0050585082715596365,0.004790846124762377,0.004852342985628865,4216.0,183.8,0.18
581,에듀라인,0.7289742766423556,0.0793781642446812,0.013419132098795037,0.0108927597952616,0.019410269518864664,0.17840154553460416,0.3244679654042367,0.051266534403864666,0.035606453092745245,0.024794577159218914,0.019728446632377043,0.019027851139261417,2856.0,28.2,0.67
582,링구아교육 링구아어학원,0.827182639280534,0.019122061354979868,0.004120479347833214,0.0037150199163826733,0.005124155882207122,0.7744557943976627,0.052726000130465155,0.009747611270281085,0.00968162407810237,0.008452997721205694,0.007631341095399665,0.007765996761365751,2590.0,76.2,0.78
583,베스핀글로벌,0.8148934008698004,0.03845259654978955,0.007489903298142645,0.006395935788411277,0.010397984419404096,0.8093100747562796,0.11498802335272236,0.017581171846274328,0.017761751303579026,0.01461689233309882,0.012710813134210235,0.013031273273835884,5925.0,2106.5,0.46
584,한글과컴퓨터,0.6369825550148229,0.019983259331467933,0.0042115695146909505,0.0037599171117490534,0.005278134040994088,0.6526163843509246,0.06730839971863455,0.011857891532094895,0.011771455402561108,0.010133107009647896,0.009079563101114463,0.009200284984839605,8053.0,1153.0,0.11
585,엔에이치엔커머스,1.0,2.825890416276487e-307,4.0396991412133824e-308,3.079722416346733e-308,6.94127339356628e-308,0.7307381508792156,0.1670413520279846,0.025642010046890838,0.02318501860820508,0.019446340321316886,0.016978594791485276,0.016968533324901756,4771.0,336.0,0.36
586,제이슨그룹,0.2502473433738984,0.627032540997049,0.017669753591811905,0.011443236125114775,0.025953671110919292,0.6273644556385458,0.041268049072695184,0.008017768968584497,0.007984592222306748,0.007106455426126757,0.006505632197646901,0.006606830451490048,4167.0,346.4,0.39
587,펜타브리드,0.8124058156099492,0.058318409678820154,0.009783664494079821,0.007626230290310399,0.0181032068618723,0.43701765493961164,0.23729332315623275,0.03039725336007227,0.026044547620851698,0.020811490176767252,0.01755678727046263,0.01741558888454119,3733.0,161.3,0.46
