,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
503,아식스코리아,0.35853078609487427,0.47882361253593286,0.05993569501575765,0.007764948682936666,0.010508664756756419,0.011901589752447976,0.01422999883533047,0.02009978846048119,0.5470508265652053,0.04851264099168597,0.073323517556793,0.017059438107269037,0.006537560174564134,0.006687498946292761,3929.0,966.5,0.74
504,제때,0.09347299670036152,0.2163649642374831,0.11693463087378646,0.006746178523713377,0.011759521343270395,0.015419654492890778,0.022052597674869515,0.005022084347232155,0.6993903347691819,0.0700749542545541,0.0811971093891351,0.02319199118913402,0.009057266061510635,0.009137593484997876,5310.0,2292.4,0.16
505,솔리드이엔지,0.23141719903125632,0.4703586422399303,0.06860958239533096,0.007750502259054185,0.0110432906226022,0.012801879413290767,0.015647345808045346,0.012392688597078934,0.6302417869381219,0.023300434409507385,0.025491891456742653,0.009798961964214915,0.0042447142250368435,0.004310023522032287,4690.0,526.7,0.35
506,애터미,0.18399435660504862,0.5449588287291556,0.13372479835512788,0.011044059198601786,0.017752185675587413,0.020390612199154605,0.03823677087428656,0.009718572963111008,0.9158314030930613,0.015992577780140366,0.01569030811966569,0.0071505061599808645,0.0032148645286495347,0.003264538653395158,6032.0,1100.0,0.06
507,엔투비,0.41055737549339455,0.07339898317987292,0.02168862499957095,0.003749315824843399,0.0043551905022579706,0.004694774230110417,0.005419515090280294,0.08915351558521059,0.5738110761878192,0.013347718535287907,0.012784006981148174,0.006090983563560829,0.0027668381915614756,0.0028133122981967304,1350.0,1.3,0.33
508,제이더블유중외메디칼,0.781311363197416,0.07409411475034919,0.020701028390708077,0.003272857681453835,0.004145611134960065,0.0043838645461656625,0.0053787447494916905,0.018289929876178196,1.0,1.2117004365257714e-307,1.3069262516064343e-307,5.146289388069295e-308,2.247674707105329e-308,2.280039417446862e-308,3901.0,479.3,0.33
509,한국아즈빌,0.510491720621752,0.030857255352784496,0.011187327537175093,0.002105719763535125,0.0024139651867652505,0.0025173811058049078,0.0028504204615099945,0.0072241110010461485,0.8296439666488802,0.018707995177363868,0.018733974837249777,0.008152686555865204,0.0036234936074912424,0.003671427022351222,5906.0,434.5,0.16
510,올리브인터내셔널,0.47502194980243134,0.2151747302572198,0.03841058650524684,0.005697558753286841,0.007158397561320057,0.00774645650479582,0.009929960021051534,0.019962580684658816,1.112004299059119e-306,5.257385640659181e-307,1.0,2.5949347277775812e-307,7.007816168842185e-308,7.573106035818453e-308,4586.0,272.0,0.52
511,펫프렌즈,1.0,4.5603186423254246e-307,1.2206015578637409e-307,1.9718934312103527e-308,2.4110647141530095e-308,2.60086428524141e-308,3.069560359655231e-308,1.3096587102383008e-307,0.6732086165025437,0.07031611235838216,0.10162776937058265,0.024943471416744176,0.009458988801510188,0.00970369447426211,4799.0,610.1,0.6
512,한솔피엔에스,0.8341341573932979,0.0886496763565223,0.024425885000011607,0.003987155644046316,0.004856906457075788,0.005230742360385378,0.0061408092611422984,0.027402618535990176,0.6437233854072577,0.024203272748691253,0.027720650424519558,0.010043717713818217,0.004313884818334881,0.0043795906611502474,5481.0,2573.2,0.14
513,리테일앤인사이트,0.2709091898526081,0.42573773564501566,0.05065018014316702,0.00642065183391641,0.008750952141058433,0.009964957676664377,0.011910525279817149,0.01531624056212003,0.8578521737186996,0.01689142340590455,0.017238766951852027,0.007470831081131163,0.0033230618725313484,0.0033797551335519945,3524.0,182.6,0.64
514,이상네트웍스,1.0,2.2748076175792365e-307,7.68967616062545e-308,1.358083560521241e-308,1.626763304756477e-308,1.694210079891642e-308,1.987357337271741e-308,5.603126655670523e-308,0.7933973630889553,0.04139036804654855,0.07416188084951339,0.017316943844150917,0.007166004586382812,0.0073796563326784005,6265.0,291.6,0.29
515,디에이치케이솔루션,0.2346389638582193,0.264243307655488,0.034360494359136365,0.00482779284791317,0.006087544850021954,0.006716118593244419,0.00875629135888403,0.013082225831075666,0.9426839683612923,0.01983175636076687,0.020600480033242267,0.00888856737763427,0.003957659519460014,0.004037568347604318,5837.0,217.7,0.11
516,온라인팜,6.356361981503075e-307,1.0,4.0330765861213726e-307,3.309539915827705e-308,5.132958786266576e-308,6.264944202224362e-308,8.777062347402148e-308,3.487254981253749e-308,0.5697377751722519,0.06096849725584072,0.07692435317256752,0.019581073595616366,0.0074741376045550645,0.0075658890620384795,5992.0,9165.3,0.1
517,페어콘라인,0.5587967909306116,0.10567465919108834,0.027802487937302466,0.004380478515433201,0.005531944944308083,0.005828508138945089,0.007309055300555929,0.018258341661612304,0.6478386718176439,0.024239211172493225,0.02810159152469567,0.010580937493027012,0.0045991231766406284,0.004703644682137499,4972.0,445.9,0.27
518,해커스 교육그룹,0.4802911982232996,0.04120977891127543,0.014093993111396249,0.0024291210930588517,0.0029768095696210044,0.0031266633953976565,0.0035904783704614088,0.010986209897907226,0.5953311131230218,0.01826239967270287,0.020734980404092412,0.007535154550145267,0.0032386832205006815,0.0032841273384400377,3350.0,24.2,0.95
519,동화세상에듀코,0.1743739987148088,0.6265848657700464,0.10979816573059216,0.01032059203048593,0.0160968130435778,0.01753062398163604,0.03609345963012241,0.00920148109873057,0.7325037408244549,0.03880845560582202,0.04721439562255925,0.015459503006317297,0.006507763719961159,0.0066040826624211135,4682.0,1291.0,0.17
520,에듀윌,0.12212982568032336,0.20806069227006174,0.31403693992518716,0.01121822742018841,0.02311008506468766,0.030528696855105265,0.050375023448200135,0.006523488842994545,0.3249457378655967,0.4196066952959893,0.08622912248745951,0.046743212523550806,0.015088986312272379,0.014854308803824537,3707.0,1556.8,0.58
521,메가스터디교육,6.3036071520887295e-307,1.0,4.125846830060052e-307,3.319187197606024e-308,5.159405914115357e-308,6.337805575385092e-308,8.64362821745714e-308,3.460678864465848e-308,0.13799558508998355,0.200761578904276,0.040014524967102325,0.10258682008916316,0.019328612302381504,0.018254462628265786,3011.0,6225.4,0.51
522,대교,0.12963799181831642,0.32841889108439193,0.08460888762340174,0.007020022028704712,0.010414724772021293,0.012843288514519812,0.016583224856161326,0.00713163402332453,0.8159275482479174,0.01135746963231253,0.010831001088515447,0.00517468267696736,0.0023514488751283534,0.0023895289192297385,1928.0,65.7,0.33
523,이투스교육,0.531220157856097,0.057059707361153726,0.01877470317475605,0.00317795013239732,0.003928258080520296,0.00411661480654761,0.004829540361172009,0.015463877718718261,0.6456210268434444,0.019829577054358418,0.021355358041229427,0.00884118167950362,0.003906276429244682,0.003991515125209009,1284.0,1646.9,1.63
524,아발론교육,4.875677519918679e-307,6.238210868050101e-307,1.0,5.930114351685875e-308,1.3663613491089333e-307,1.4146235273432995e-307,4.908749043097724e-307,2.5372202781057885e-308,0.4023445187024676,0.009730100431597475,0.00975183038586382,0.004387104553050171,0.00196714898497287,0.002004373466792149,2607.0,299.2,0.89
525,한국산업인력공단,4.651459759775188e-307,7.246706171911321e-307,1.0,3.6874056961294115e-308,6.227444691997373e-308,8.72835421455716e-308,8.81827722353358e-308,2.623641921090203e-308,0.6830417167392869,0.019390497071878433,0.019519333235272836,0.008401113875255823,0.003720861603087408,0.003770948643561776,5969.0,1100.0,0.14
526,한국과학기술원,0.24409025702207485,0.5745367646335346,0.07467872296757988,0.008257918187692968,0.011815541182320036,0.013648813956364442,0.017621509196919034,0.012951126551495187,0.9142304274042699,0.02459933687190967,0.025238464417917154,0.0106968953949028,0.0047336321585122005,0.004802956121979083,11264.0,8843.5,0.51
527,파고다아카데미,0.5122540812238654,0.04605743404942152,0.01639729502626691,0.002975993697508901,0.0035250010799245386,0.0036708724598472804,0.004197546961270595,0.01033847464122648,0.8042167503152079,0.013205831576897909,0.012521237523199167,0.006011830106912788,0.0027343582266054337,0.002776832719595484,3697.0,212.9,0.48
528,디와이비최선어학원,0.5643894411637453,0.06344758126922814,0.019703264613931702,0.003253022293532485,0.004075335685936565,0.004243936765554032,0.0051690102928284975,0.013625451685020966,0.4411180135294017,0.018572297880584555,0.021938309575396917,0.007672590761410027,0.0032764026132705475,0.00333026708219786,4493.0,67.0,0.6900000000000001
529,에스제이더블유인터내셔널,1.0,6.453823088016923e-307,1.390262293509752e-307,2.0517656464025805e-308,2.6400864461734356e-308,2.855096887653443e-308,3.554446480712343e-308,8.162557770223585e-308,1.0,1.2717855550141588e-307,1.588112792155119e-307,5.602468537829918e-308,2.41860747644984e-308,2.4849374098598183e-308,3916.0,216.4,0.5
530,멀티캠퍼스,0.5009214352562454,0.04679375655801056,0.015713322918013632,0.0027659689034651358,0.0032953886540071256,0.0034896882487914674,0.003961256226898035,0.013813240629736486,0.7114618580195973,0.0692718796344905,0.09156706598960467,0.022162611645755656,0.008140242345200792,0.008316508191088173,3854.0,2958.2,0.16
531,메가엠디,0.41667594727605795,0.05153803726821241,0.016623334813171388,0.003019683930613766,0.0034575080716920613,0.0036365464903443333,0.004262559623653228,0.01690691528646623,0.8330370013815609,0.018269965029496266,0.018246468190081723,0.008135016566298326,0.0036376351338421606,0.0036981331372047494,3422.0,718.4,0.67
532,해커스어학원,0.7238306693714218,0.05540590554411783,0.020661859965439223,0.003768098690057664,0.004502282759069431,0.004671523181736389,0.0052797624726121616,0.011264064868979257,0.7048337542048124,0.03529380916538164,0.04280173712028225,0.014220308426825538,0.006012078024683816,0.0061051986019148175,2984.0,244.2,0.68
533,메가스터디,0.5211225127098541,0.17768085564848815,0.035580665830592474,0.0051304521294514484,0.006638533636866513,0.007267170107334243,0.008945034532106082,0.020691581386388342,0.6264475463356137,0.09053600118548831,0.0916621947661643,0.025736001821706378,0.00958788428695508,0.00965633305895325,4861.0,502.7,0.25
534,조선대학교,0.616634923758126,0.2494407195296379,0.055096929035263205,0.008034818693853451,0.010274281759019135,0.011430037016206594,0.013309822969438976,0.0357784672384547,9.324170553606694e-307,1.0,2.5540047165164235e-307,4.0552245685164425e-307,1.0462361530981776e-307,9.708900166255042e-308,2519.0,2461.8,0.59
535,건국대학교,3.412635263946474e-307,3.5364761980934504e-307,6.0332770827052166e-307,5.68176483817171e-308,1.728920709127088e-307,1.0,8.31826028407698e-308,1.936832142506902e-308,0.7124153024201078,0.05259938496197976,0.0701614380458676,0.019479292354332087,0.007862112912655568,0.007975396928417994,3039.0,9528.2,0.33
536,케이지에듀원,0.9063030581195418,0.04235672902658945,0.014808724583583701,0.0026004497368484944,0.0031498172043135236,0.003307287189050022,0.0037597719606883226,0.010614594106089894,0.3792336203714723,0.06607537219968929,0.4891708319853797,0.022534580513144033,0.008158140159644705,0.008412114475452955,4382.0,623.4,0.61
537,데이원컴퍼니,0.09130000706126255,0.11571408531378004,0.19464526115823058,0.011509710237461803,0.021738482969177693,0.027850347785922113,0.045676019296906956,0.005117407277023509,0.7559781243419553,0.07393764968114984,0.10462324385135424,0.026469819551993963,0.010074136858530819,0.010339657780447199,3997.0,849.7,0.68
538,연세대학교,0.1024194260809329,0.1731538050597129,0.19033367920872066,0.008886050815541464,0.01584744605012425,0.02227580347168514,0.02789324970712541,0.005720742651153076,1.0,1.5522406049230457e-307,1.955614523452445e-307,6.427786346820071e-308,2.733445540935145e-308,2.7851397845468893e-308,1388.0,4895.8,1.74
539,캐럿글로벌,0.13280809752294212,0.39915777637695415,0.046768008627529896,0.004975931781163814,0.0070930555843121326,0.008234109918080764,0.011343135682031763,0.007328128585173899,0.5164067545838007,0.07436592010726825,0.11014513901655934,0.024255457725568433,0.008753859086575751,0.00898565140784325,4130.0,320.9,0.37
540,월스트리트인스티튜트코리아,0.11817187984175506,0.12321551566204737,0.30484846476248373,0.021346039854180456,0.07546319414055759,0.07423951807289893,0.0389639304416358,0.0063932441389729115,1.417088009633845e-306,1.0,3.5076989735722706e-307,1.7407982703998919e-307,5.91106703161692e-308,5.814259697007158e-308,3388.0,85.0,0.47
541,중앙대학교,0.060178030688675464,0.05901628224079864,0.09697363414875296,0.011660027802839198,0.047006943955354104,0.7076818740457643,0.014174464116547401,0.0033087430012679595,0.6879944614668847,0.03841693243879903,0.050911057423674015,0.014454675113790963,0.005888440190812096,0.0059701448230655785,1776.0,6280.9,1.4
542,와이비엠에듀,0.44992761179784563,0.04011590707188193,0.014448135535009609,0.002552919999218309,0.0030977875407431268,0.003246918302682378,0.003662832940038861,0.009353471369853386,0.42194012984491297,0.24775033265004628,0.1404333153454227,0.057681833060643534,0.017629807491930643,0.017887700198145867,2941.0,741.5,0.46
543,한국표준협회,0.5294727863564878,0.05316975670642461,0.01896937197048707,0.003352329669495316,0.004064015115807677,0.004237548659458663,0.004854283477455308,0.01221819597995129,0.6694065788466329,0.06459778169306431,0.06700413405332585,0.02073988560353028,0.008125555093963453,0.00816622879142638,6032.0,1233.7,0.2
544,와이비엠시사닷컴,0.1749397507666428,0.5882417178793273,0.1003961002448063,0.009655586434585493,0.015114316549301475,0.01636116656015175,0.03258454913791385,0.009085049913853449,0.09547636285864657,0.04119162452370623,0.021424548764353308,0.0638627066391618,0.06088758902804638,0.46419742951154946,4336.0,1164.1,0.22
545,좋은책신사고,0.44488795160652383,0.04208330685295441,0.014292508547007796,0.0024518757085978666,0.0030111527087067357,0.0031638935798762612,0.0036439354026305136,0.011534359784624894,0.7703394409746503,0.06278436684349609,0.06144258125653504,0.01992684870018202,0.007819978114650083,0.007836799370591532,5401.0,683.5,0.48
546,아이지엠세계경영연구원,0.5084848881765639,0.08862353200325791,0.02487881712631326,0.003942725935553009,0.005018817638962163,0.005253821570095429,0.006569630696151568,0.016211801491006178,0.6030980968304778,0.08253950245359566,0.1402949981788243,0.027146137467654978,0.00993009355581695,0.010179334366795521,5152.0,53.3,0.24
547,디쉐어,0.13474115114373642,0.3860913259201105,0.0471355239106865,0.005469020683002559,0.007481763936910755,0.008852370599314716,0.009882344335035003,0.007882071228239532,0.6238770288718637,0.03442215224085959,0.045792109728932315,0.01357255883132226,0.005646926874654403,0.005742328051146076,3336.0,556.5,0.88
548,챔프스터디,0.7672355976561872,0.09065503300022063,0.02812785319513063,0.004684371378181078,0.0057562208288170135,0.0061405027337711185,0.00709063829583927,0.036955265869385835,2.317414104593084e-306,4.042315814223042e-307,1.0,1.396446585037544e-307,5.043784535762237e-308,5.210109583527257e-308,3280.0,1314.1,0.61
549,정상제이엘에스,0.47288891614909845,0.03093215127276224,0.011208159652204206,0.002107914466603015,0.002417754254410019,0.0025208209478179023,0.0028571615992448777,0.007254490348087326,0.4574359683803599,0.013943284545923487,0.014912738109344972,0.006241760334299061,0.0027622699113752864,0.002823730019208824,4247.0,1011.3,0.31
550,계명대학교,0.0939051775588653,0.09353599614218373,0.15665013798203373,0.017323143875830754,0.06704410473911293,0.5426793809581758,0.02242567845596261,0.0051140779052055545,0.30644997325490375,0.07341225735603432,0.07502752862812127,0.02012875838103917,0.0067724458428725515,0.0069171308010946364,2151.0,6735.0,0.8300000000000001
551,한솔요리학원,0.2721597680739895,0.5393690362465643,0.07271956896401773,0.00837992557752957,0.012039491515423004,0.013369651089600226,0.019026027204570688,0.014021554897216227,0.6367002484250047,0.02928594828026721,0.03879842485661281,0.012474055894911271,0.005301208898265009,0.0054343041145903815,3075.0,200.0,0.88
552,한남대학교,0.5342733051635897,0.03262190088755287,0.010872572023153268,0.001848915767197836,0.0022702318154870682,0.0024070584272352993,0.002741461369117156,0.010221253122712175,0.14311837157033624,0.2532810753691971,0.04328049106638035,0.0525639032501099,0.013015479560547095,0.012539729506233435,1916.0,1329.7,0.71
553,파고다에스씨에스,0.6094223789223563,0.07026709883023657,0.02225031807877782,0.0037434536494116407,0.004583370262422857,0.004875489402801809,0.0056182473662084835,0.025817102950464403,0.7233922097579604,0.023765525419204278,0.026012967237390237,0.010563597907245786,0.0046549130697912545,0.004757624386487737,3393.0,228.2,0.41
554,한국문화예술교육진흥원,0.10999045233060016,0.6482701747995174,0.03658509338032207,0.004300688222812971,0.005861619089209458,0.006913560598023852,0.007747600530409953,0.006454921492623581,0.7125640066221851,0.04529293438035171,0.07745788603750237,0.017660459103143948,0.007163961780106659,0.007327989422976252,4213.0,1179.8,0.27
555,숭실대학교,0.9002952712598147,0.05289428403778831,0.0179139189872582,0.0031646385227271376,0.003789454196903562,0.0039682760411238,0.0045842608396479394,0.013389896114736228,0.4362748488910914,0.018817246311554226,0.021029107280544364,0.007607208587572818,0.003244311569922227,0.00328418311961863,1991.0,1475.2,1.66
556,광주과학기술원,0.6932497544155061,0.10762720799733988,0.026071591215688014,0.00400046106165435,0.005093833361003469,0.005409327521723014,0.006818648550634119,0.015974213552163163,0.8040991853375654,0.05890565651059335,0.09649769152690804,0.021331823986630194,0.008231328970351219,0.008435778142480414,10827.0,2047.4,0.54
557,디지털대성,0.5347216649464087,0.1251413434276251,0.03128163361415505,0.0047568115994064235,0.006037587905257041,0.006567356699205067,0.007841953621521193,0.052082632635240655,1.5676161528527567e-306,1.0,3.5051853081346942e-307,1.7359621327221622e-307,5.949549857335282e-308,5.851740789316182e-308,3518.0,1763.5,0.37
558,울산과학기술원,0.16024349038665175,0.26807356691770906,0.03047257557362215,0.003717857226686566,0.0051835855827547465,0.00587411862043537,0.0074024191396170926,0.00861726494276385,0.6925494491988213,0.07309377850984707,0.08989967944787551,0.02403845103690824,0.009272481419528881,0.009383080695447337,11725.0,2845.6,0.48
559,포항공과대학교,0.6527409674008906,0.05738709843678915,0.019796550803185375,0.0036687257264614325,0.0042181873705659815,0.004408297351266061,0.005062709409815613,0.014202778279168536,0.1893617219705466,0.16804620436848447,0.04509186860545193,0.029684585521768288,0.009740256294008924,0.009391532637202049,4765.0,2287.7,0.5
560,한국교육과정평가원,0.4493327684216589,0.040509986115953946,0.013697101490379435,0.002336768142040284,0.0028730915283370667,0.00303534886001612,0.0034670381820157007,0.01210952843854132,0.8392708694599073,0.020101402669149396,0.019403488945249556,0.009167562685690536,0.004158883011958797,0.004230454142807841,8225.0,1543.7,0.27
561,티티씨에듀,0.6613590274005358,0.1248176833454184,0.03312695010388035,0.005172893636894471,0.006510974810986024,0.007010744740184298,0.008390288970793304,0.05687384111823931,1.0,3.581968624562191e-307,4.588566598959812e-307,1.1636760925883538e-307,4.323854773656976e-308,4.414001968599905e-308,3537.0,77.3,0.56
562,지아이티아카데미,0.10105869717568505,0.1170716988819348,0.44393188431743924,0.013905308181192224,0.03587416759732183,0.04674839714153323,0.0366683514748205,0.005516772675513284,0.9468106227525585,0.018450461437126385,0.018812040832697025,0.008359540257609363,0.0037450109268709715,0.003822323793137691,3844.0,442.0,0.31
563,코리아폴리스쿨,0.5373657183557663,0.16281964950363195,0.033420645371558845,0.0048884822570235496,0.0063350766246804005,0.006799871758075431,0.008704301746753688,0.01736512724597982,0.7569812465819945,0.015763894062586593,0.015073219886603314,0.007207311238594864,0.0032767411455991613,0.0033323965823315416,4905.0,305.4,0.5700000000000001
564,아이비김영,0.19031377292511786,0.25881987884521845,0.04602090779408584,0.006121292560711604,0.007892019871297269,0.008572930027466048,0.012581090795788402,0.010698552355972255,0.4267703912101794,0.01946787566217758,0.02463652472535222,0.008411805155260672,0.0035997932107287977,0.003693361117732103,2343.0,419.2,4.26
565,아토스터디,0.16628399636954544,0.24299546981948916,0.2610260784245979,0.015556938511134885,0.026746498731649776,0.03583678610341991,0.0508720845765808,0.009026054258819272,0.7844509684472569,0.0634162463503648,0.07423374153718587,0.02045053945283315,0.007798304626823268,0.007909880493019973,3468.0,96.6,0.46
566,계명대학교 산학협력단,0.09794496824167646,0.1055249549775836,0.19931768254397728,0.015119110312213788,0.04756540272096859,0.3397738435035168,0.025904276936066704,0.005355155816090904,0.7840900661162905,0.016248176322779306,0.015605482896268232,0.0073616140530371865,0.003335843360233053,0.003388501700298562,3250.0,341.9,0.48
567,하이컨시,0.2268886352073794,0.47067848467188966,0.054333470556813326,0.006395864640505984,0.00913379747089308,0.010132017620312647,0.014090699898952475,0.011523931401732924,0.3807332399403677,0.10452996940187723,0.17350330881183534,0.031499200098686245,0.010542032712151388,0.010858526496285313,4137.0,1838.9,0.3
568,국가평생교육진흥원,0.8155946345787195,0.0484328704372433,0.016807469154996257,0.0029673423863438007,0.0035902768648614974,0.00372880502727743,0.004340235119351137,0.010797844781472426,0.7672914145804449,0.03731278968911109,0.04301052183714961,0.014845788228810167,0.006284050084558349,0.0063600087832021155,7295.0,906.1,0.22
569,이코랜스,5.983978826735307e-307,1.0,3.585754793547042e-307,3.3439158142810745e-308,5.183679909525793e-308,5.748379992778217e-308,1.0963690216543147e-307,3.190605910642172e-308,0.7606605184440685,0.025146964150435158,0.02759368119906531,0.01108196866068066,0.004871475723360714,0.004972881401735911,3070.0,30.0,1.14
570,잉글리쉬앤,0.5189355523174004,0.042084218750905754,0.014362960445756232,0.0024732640997883566,0.0030207631765402456,0.0031992449612023213,0.003614663838587683,0.01186221927669184,0.6227282598776334,0.04165276619165409,0.04982064058588792,0.01566513452546267,0.006461278641754052,0.006531729419784357,3739.0,56.9,0.51
571,한국기술교육대학교,0.5640164828247521,0.033253336852830946,0.01209006474362856,0.002277004811138981,0.00261041063539595,0.0027213864890098392,0.0030808714844914142,0.007742391736451835,0.5497381590738284,0.0405252594963105,0.08650620355695597,0.016921158923101587,0.006855474826609284,0.007099077443573384,7641.0,1652.3,0.63
572,더조은아카데미,3.3921256660896505e-307,3.4880417314699297e-307,6.094923002924568e-307,5.828211027821127e-308,1.871916352170447e-307,1.0,8.347877808876786e-308,1.922532244332374e-308,0.7589515759401052,0.025463803397007934,0.027842259874943317,0.010122332444208773,0.004307882064787344,0.004348452113935718,3015.0,63.5,0.09
573,인키움,0.5451146668621113,0.12580068494339433,0.028713584951025467,0.004260895378881577,0.005500942771612923,0.00595081072464408,0.007298577336696801,0.01895660978035465,0.19115095300548884,0.39177375072386034,0.04862714971373723,0.08733747452616576,0.025110263884809355,0.0222392639085321,3990.0,73.1,0.36
574,지식과미래,4.426169046548513e-307,5.658367115889675e-307,7.761891221174024e-307,4.960598892708114e-308,9.83209956565785e-308,9.053063529142426e-308,1.0,2.343647149422857e-308,0.19149797696883536,0.15183667333712678,0.056207827514358794,0.29583292537751593,0.03726456609904905,0.03790681008477727,4843.0,126.6,1.84
575,티엠디교육그룹,0.09746575886165428,0.05286727356597816,0.010255843850466564,0.0015670292523218303,0.0018919313412255475,0.002080283847757965,0.0025651478337246313,0.00477132679072601,1.0,1.480676794412276e-307,1.6503918638834032e-307,5.86578828710727e-308,2.4875909294759757e-308,2.512269724774358e-308,2956.0,135.4,1.47
576,데이원컴퍼니 레모네이드,0.10586172054523428,0.14257425537639745,0.4097042075787989,0.01179133571244985,0.02759395630971322,0.038407144426489535,0.043108603029007785,0.0056444832858983125,0.5059938803204552,0.08442650458293544,0.20918881538149964,0.028329752608289644,0.010189239675657604,0.010501754635330193,3997.0,849.7,0.6900000000000001
577,현대경제연구원,1.0,5.047962951942247e-307,1.2141303969297899e-307,1.8390144017968666e-308,2.3323417109741176e-308,2.5417593333130085e-308,3.0368747736706075e-308,1.4823603480383306e-307,0.7053229235761658,0.022806396932916733,0.02469933830713368,0.009792303312768891,0.0042777989368721165,0.004350083151566426,5751.0,201.0,0.25
578,대교에듀캠프,0.4380090511153412,0.10007138509135238,0.023254773006774858,0.0035545263522530684,0.004477540136248432,0.004836238633111128,0.0059151058350328375,0.019017964561013616,1.0,1.9661765782855618e-307,2.5923755312709494e-307,7.43898947516766e-308,3.0425485052658566e-308,3.0844553025616836e-308,4221.0,163.8,0.33
579,민병철교육그룹,0.7260160868335475,0.16871620270549478,0.04032612835988237,0.0061046579152068845,0.007693278064486094,0.008458149274858473,0.00993422928889843,0.03275126755762554,0.7295585393780925,0.02662809680317573,0.034809696956586214,0.011148650978139557,0.004740071277619258,0.00484013909037728,3592.0,233.3,0.33
580,다락원,0.9467227555155207,0.02604780567623286,0.009529133349378865,0.0018051725585192507,0.002064403699902209,0.0021483518721964992,0.0024309973437888965,0.0058873104994545036,1.0,6.652346402720897e-308,6.306148483150482e-308,3.0360587417549e-308,1.3819840407198927e-308,1.403987175528294e-308,4216.0,183.8,0.18
581,에듀라인,0.15928449724282037,0.30110703866188243,0.03998809486242725,0.0049573127260127674,0.006642438485040912,0.00769492717070491,0.009006392931442382,0.009384534229732476,0.20177982544075337,0.19166520171192541,0.048540664941537456,0.030850003880469566,0.010162344334102215,0.009845087343707712,2856.0,28.2,0.67
582,링구아교육 링구아어학원,0.7667795661264357,0.06333794631683924,0.0214653631660119,0.0037267750528491056,0.004544934259630672,0.004746441984051889,0.005517418367943196,0.01522293390695563,0.7470907228498812,0.02761308161575378,0.03939328762134124,0.011527088226962702,0.00485598054194038,0.004971171934070072,2590.0,76.2,0.78
583,베스핀글로벌,0.34116483689827093,0.10432289398755468,0.023094257568043966,0.0036489660085066993,0.004386326121005911,0.004773879640649727,0.005832874279625804,0.02286814671076129,0.528796193570601,0.034690229775419947,0.14429637725392194,0.013814696566387055,0.005440653666756736,0.005629622553538715,5925.0,2106.5,0.46
584,한글과컴퓨터,0.4155010719230456,0.04186010312354647,0.013713421603128783,0.0023036610405318346,0.002849320524351471,0.0030177654522919603,0.0034739514767749206,0.014213035344779688,0.6527036436992554,0.03774121251088562,0.05007253069585871,0.014969081864300116,0.0061730613424613575,0.006301273786725531,8053.0,1153.0,0.11
585,엔에이치엔커머스,6.582114258072676e-307,1.0,3.0538265091434047e-307,2.915716389485437e-308,4.2849359346932447e-308,5.117348031428099e-308,6.743308834889818e-308,3.65430523197777e-308,0.573166321887973,0.0565591245912985,0.06122381462048804,0.018517687208276866,0.007273364418887813,0.007322343510916572,4771.0,336.0,0.36
586,제이슨그룹,0.13251943301273153,0.18647565618099265,0.30703482072587757,0.011918793469564662,0.020718456261313734,0.029235358628527684,0.029305017839049294,0.007369903159891703,0.6438837770229773,0.023950014428927816,0.028545006259779064,0.010184334335728056,0.004382151422533055,0.004471527122235406,4167.0,346.4,0.39
587,펜타브리드,7.839031744932682e-307,1.0,2.812751478540374e-307,2.9848288339873727e-308,4.408526027005337e-308,4.954880257453634e-308,7.435032888709215e-308,4.173268337599539e-308,0.589609077817457,0.11997359973115071,0.08729696355932098,0.03033410550844618,0.011193485545599416,0.011219980265752744,3733.0,161.3,0.46
588,써스포,0.8649826058960456,0.0717002258409679,0.02401141829403728,0.004206612794650059,0.0050560128531775845,0.005278296630387853,0.0061959784719073825,0.018568849218826483,1.0,1.1325343510965875e-307,1.3374492571156435e-307,4.930337837053257e-308,2.134607548604893e-308,2.184919567866526e-308,3402.0,34.1,0.52
589,클래스101,0.11283229313981381,0.19611330892834283,0.22448579255681295,0.00975743660584514,0.017668032794525328,0.024015381014071996,0.035637651262959716,0.0060439647709208035,0.07585954822505402,0.037674395251298384,0.018258818216403908,0.0914351248806797,0.049399129797193776,0.11710133647160689,5641.0,866.0,0.94
590,오토소프트,3.440544768397765e-307,3.3464528897224762e-307,5.1944982296012526e-307,7.000667047867262e-308,3.082068744012758e-307,1.0,8.070202056389981e-308,1.887800225958308e-308,0.7328237752060186,0.04309562196919821,0.07682688427091323,0.017064603251142882,0.006960099680027954,0.0071263659552970255,3782.0,105.7,0.28
591,테스트이앤씨,1.0,4.389058182374324e-307,1.1956845185141454e-307,1.946709141979656e-308,2.3751956283391537e-308,2.553224137944174e-308,3.018396130123587e-308,1.3137921749251479e-307,0.7834832199453661,0.03563594080907132,0.046522978026548735,0.015150510568370468,0.006439480361165069,0.006598545276050483,3297.0,80.4,0.28
592,코오롱베니트,0.1989663601440613,0.6864045937063907,0.048321383176651946,0.0056901842718389386,0.007930678759660767,0.009125908216086871,0.011346329670155964,0.011141342038045452,1.0,5.6423166835040755e-307,6.4910850028816176e-307,1.4551317947375933e-307,5.185192408440443e-308,5.240840998963953e-308,6032.0,4285.1,0.19
