,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
670,카페24,0.12613824158852383,0.06347539245543078,0.0073588947669048265,0.045405336120662956,0.004825963589009919,0.46711695137820813,0.047675124466238956,0.017731635741055192,0.005010686050104448,0.0035489335379459966,0.004001537768478852,0.0032209060818885254,0.0032043424751092104,0.003735556569590121,6572.0,1952.5,0.19
671,야놀자,0.7974149799274447,0.015217330448363809,0.0032994255736455797,0.00873244612657183,0.0028591459474100107,0.7099713658595764,0.032761376247441965,0.015908069873821658,0.004228178032872802,0.003423991883999283,0.0036936698618113416,0.0032111149153475826,0.0031886603074063086,0.003563482320419665,8368.0,2809.1,0.33
672,씨제이올리브네트웍스,0.7777366199009454,0.026363218652864173,0.005573015593144825,0.015709051169283682,0.004723942632655387,0.21388780123415663,0.20864449549543307,0.2783041013625314,0.04485645224957047,0.020485967522547242,0.027089109441380075,0.015413946032380594,0.015047669216067722,0.02740947830163727,6082.0,5556.4,0.15
673,에스케이플래닛,0.2234291546034987,0.3266599816119237,0.03627619545853916,0.1012925011356864,0.01667329229549371,0.7288180338843977,0.04502851898428282,0.018163199764186868,0.004769486792114583,0.0035712315327180756,0.003950794382485974,0.003254446461768483,0.003212337710564686,0.0038354533235899512,6032.0,2806.3,0.14
674,SK텔레콤,0.10110288920728631,0.09817159554850156,0.010907771343693346,0.026222540078448382,0.006070010790973867,0.45267105695001625,0.05227558730079825,0.02005552579227194,0.005555171960845797,0.004014646842950506,0.004500867559061969,0.0036463786665169714,0.0036313496335637695,0.004242068845019813,14443.0,12100.0,0.08
675,안랩,0.6195264696534022,0.17923360157853827,0.023208996179653406,0.08790590451253719,0.015775329607971848,0.6431265096646117,0.0741144828027265,0.0284301835357929,0.007698517217279206,0.0056114439804586915,0.006270518964794965,0.005090351886926024,0.005055266557443757,0.005980308742814069,6399.0,1993.5,0.17
676,넥슨코리아,0.1858957895612614,0.5587760750873587,0.05552656265830817,0.06838096543187555,0.019909131553940276,0.7543843166172309,0.05342443197316326,0.025780907250918646,0.00676760637851406,0.005491719345914762,0.005921221824224665,0.005132615083676803,0.005097220677135312,0.00575286837945961,6082.0,1900.0,0.12
677,인라이플,0.3595426331862655,0.09226541817362907,0.012429179522895155,0.05828207858512613,0.008469524503216957,0.19296921968901784,0.221784463630988,0.27263930418069005,0.037700937091699055,0.016800458249912418,0.021793901377755612,0.013030063562313296,0.012595651395091763,0.02168538734426148,4618.0,791.1,0.81
678,케이티아이에스,0.30235305979758376,0.3263159910729394,0.03110374394609208,0.14073667612291468,0.016317824891494623,5.5333241163702115e-307,3.2528025940377157e-307,1.1379456683999175e-306,1.1352540058465936e-307,2.4947560907308877e-307,2.1524932956970946e-307,1.328807704737045e-307,1.196387238944894e-307,1.0,3502.0,4680.0,0.44
679,한국아이비엠,0.6458928647733588,0.20968401903077055,0.024205894333833487,0.10426369092668505,0.01595353093535198,0.5864512330981624,0.030864071185951237,0.015611463402070778,0.004152326413370238,0.0034322321259599117,0.003677774622852794,0.0032425258540016554,0.003225476545578901,0.0035450415265941408,6032.0,5582.1,0.25
680,인피닉,0.8304302092150232,0.019324288873288714,0.0033154373755304362,0.009696144037153256,0.002518822240479084,0.10293539015481733,0.07057265917838453,0.246003437686386,0.023861090593315502,0.018613245608347054,0.02249214075296367,0.012718075250631141,0.011866282108365498,0.03730058189411973,3410.0,235.4,0.79
681,티맥스소프트,0.6874396142015745,0.14863420936374802,0.021770670344862377,0.12732457386848525,0.014830932221329968,0.8045662014793735,0.08640343093956118,0.03199162230038275,0.009124972543606363,0.006405113944092367,0.007237744642939548,0.005819463446696303,0.005774885529533082,0.006730026004227446,6835.0,1180.4,0.18
682,케이티알파,1.0,1.6005804778561349e-307,2.9609249405237887e-308,9.112837745856976e-308,2.3220467602710735e-308,1.0,3.2514111261519447e-307,1.3027781991446517e-307,3.4489856587872774e-308,2.570831362224514e-308,2.849428189867865e-308,2.3427749323231663e-308,2.315365662784182e-308,2.7525189863780103e-308,5832.0,4714.8,0.37
683,우아한형제들,0.7095489560506476,0.09046972302651596,0.01605876839329986,0.07003914880623953,0.011740605274742764,0.12711504518796607,0.11056024064695519,0.1957461585133152,0.03210082580767372,0.01487267491186262,0.020328838498424005,0.010807782693518076,0.010536591157377762,0.020767839763508645,6082.0,2000.0,0.13
684,미라콤아이앤씨,0.1959018918436362,0.4682893861253411,0.06683453623676816,0.05052786971734883,0.02123664015791347,0.8852487061839484,0.024890352718896232,0.011940439573438835,0.0031678139991547405,0.0025522973812318085,0.0027577809673244988,0.0023884462504849104,0.002370100946354729,0.002663705528345544,8264.0,3095.9,0.12
685,엔에이치엔,0.20871156220212014,0.2446394892740701,0.2658016291672956,0.06138500941840271,0.0385020219813315,0.6083543532216884,0.036256101373366705,0.016217352848680713,0.004349727557761014,0.0033701011783732852,0.0036862450215160865,0.0031263234345313686,0.0030880046099229326,0.003541419606269748,1285.0,1.9,0.67
686,현대오토에버,0.8209560790158471,0.025896156347944285,0.005597195092112974,0.014344998627325013,0.004854222918121609,0.24970480398499428,0.4051500861084226,0.12226318707648254,0.03396409769161303,0.014925989149477483,0.01901641433897298,0.012130179101392358,0.011792666455753737,0.01758314329009369,9336.0,1700.0,0.07
687,케이티디에스,1.0,1.1048885324642303e-307,2.3002586531580224e-308,6.515729978574854e-308,1.9363714496900437e-308,0.47642997618382665,0.32338050517427697,0.07300300854803402,0.023082854039999563,0.012936978237471248,0.015576798517128525,0.011227310232667924,0.01109553384583483,0.01390303119382959,6082.0,5969.7,0.14
688,코리아센터,0.30035868611179645,0.12506849832554073,0.013880511025891742,0.053834211238886306,0.009076029761291638,0.675132794020909,0.07230865795931424,0.0276035337641212,0.007349193748256564,0.005370052063486503,0.005990077359771093,0.004869385569046113,0.0048110227472937875,0.005766246307941828,4513.0,876.4,1.25
689,이글루코퍼레이션,0.5486537146637758,0.049519163661604394,0.009572540439754692,0.03429536433283986,0.007690576752281821,0.5283478484345195,0.28214288911097946,0.07021941060179579,0.02003539354741516,0.01196429491723853,0.014164572110262594,0.01039694849800799,0.010221526767920774,0.013143111984929165,4369.0,905.6,0.26
690,신한디에스,0.6767216002944523,0.0744758060551188,0.012586689921845433,0.04032520889217224,0.00937230561874144,0.10604420656762042,0.06935993844269334,0.16592384120026377,0.03949824612345357,0.027974064506098437,0.06405562651167936,0.01626203451433239,0.01579548377001668,0.03483217290255845,6082.0,2389.3,0.13
691,라인플러스,0.6746055864312119,0.04052312935617502,0.007644706904956539,0.023838279842025405,0.00598897952582714,0.676548428296962,0.04029280656750111,0.020270180336441464,0.005396458097089467,0.004445651423906329,0.00476960859050037,0.004194615371539733,0.004174012114483681,0.004594726351622042,2778.0,10.8,0.47
692,한전케이디엔,1.0,2.519707101584461e-307,4.335947713627814e-308,1.9480659076246655e-307,3.172367972268851e-308,0.6788125380901996,0.03791187376587856,0.018456894916602896,0.004855682785414721,0.003952900624766517,0.004256344993135583,0.003703757047594957,0.003675139378312502,0.004131092217110079,5463.0,6255.7,0.49
693,다우기술,0.19648700666391278,0.33328970457450807,0.02298224360851316,0.10132989214682064,0.012154486623641833,0.17032311692978364,0.13056036695937479,0.48680474255244294,0.053647432948089865,0.0278621353623486,0.03942383675749928,0.019014608826727224,0.01826042028785408,0.044233804356207225,8535.0,2729.0,0.16
694,마이다스아이티,0.7500573676888577,0.10425318246989684,0.018103712320193272,0.11507870674442772,0.01250703077662433,0.622910014071347,0.0321781212354484,0.015827979709510075,0.004161172035431524,0.0034065914155244383,0.0036620554382248457,0.0031954692425832406,0.0031749653311361086,0.003554866555019482,7470.0,529.7,0.13
695,스펙업애드,0.6984266254737357,0.046919078188206294,0.008301776071453309,0.02629463783071454,0.006338193749440192,0.43005881954655706,0.23119051274397867,0.05780210333842871,0.017746991493870306,0.010300751353869018,0.012281494718134275,0.008991257312891993,0.008867551717561041,0.01108634433573605,3061.0,68.5,0.67
696,넷마블,0.16610835664129558,0.5298819701414771,0.02117502624591593,0.07888633913008819,0.0106036752150162,0.9098189611064145,0.025075320103186964,0.012167151618641344,0.0032254725391016796,0.002613497941271882,0.0028183626266947343,0.0024506750085326974,0.0024315355538582855,0.002723551089283205,7443.0,1300.0,0.23
697,넥슨네트웍스,0.7781031037576416,0.020476799191627672,0.004442523746574325,0.011997770973791937,0.0038241449158358206,0.1367883239085053,0.08177064014891892,0.23218233804019672,0.032759090539467975,0.07991085413098425,0.09079052945452111,0.033566892040334154,0.03151250242491496,0.11894491790229562,5253.0,459.5,0.21
698,팅크웨어,0.8017457049493275,0.018438102957418587,0.004037885006450775,0.010256930623623007,0.00353822708840693,0.9051561166724834,0.026996540481487415,0.01347767885620659,0.0035438884692745825,0.0029228297954516807,0.003134069840181146,0.002749458279406474,0.002732521696610014,0.0030420051224321126,5356.0,2051.3,0.39
699,엘에스산전,0.7893240686928616,0.021766490088900192,0.004713082261537476,0.012009034026121166,0.004096130069306338,0.7533622682962791,0.048992641708873005,0.02335673231602855,0.006161709042229638,0.004962023826054016,0.005363517690330156,0.004632317876470837,0.00459925071475152,0.005196354361495916,8621.0,1800.0,0.09
700,브랜디,0.7858632843610049,0.03597428923642788,0.007184819537493369,0.02103195965814677,0.005915282727746698,0.15877075168207833,0.727740781264488,0.056413561875144125,0.016816152111485953,0.007999706001812377,0.010001137225178265,0.0066538087417104715,0.006464796543809913,0.009139304554292467,3305.0,1261.9,0.78
701,나이스평가정보,0.20808024448397147,0.228956903790345,0.021634645610113728,0.06352755715047374,0.011776773919518865,0.7104445515706539,0.1232398334006668,0.036674171618026725,0.009992313714328965,0.006496251516970198,0.007494207781477413,0.005737985056671583,0.005622303539356331,0.007125364016821509,9691.0,4229.7,0.25
702,티시스,0.8597124964490973,0.023590042289941434,0.005203327270958749,0.012957709180854517,0.004584992645499165,1.1135826261371527e-306,1.0,3.840014110821207e-307,1.072249720509245e-307,5.368776139812279e-308,6.625548159638495e-308,4.480318738642791e-308,4.348353892547007e-308,6.186860543621716e-308,3456.0,2207.5,30.83
703,여기어때,0.18457867707069445,0.6859669515187808,0.026367032790702887,0.0756803555625147,0.01277796316198564,0.12119925731330602,0.08927158118266615,0.19850411730822937,0.032805640361920164,0.018439926647859914,0.02411265594843209,0.013023992387353302,0.01219683468756415,0.029540285709905457,5581.0,2049.1,0.2
704,컴투스,0.7356752707402324,0.12287815530347108,0.019248397937565342,0.10887972068465132,0.01331845533407981,1.0,6.014529904284537e-307,1.9849453390697386e-307,5.446568242187591e-308,3.652605742034231e-308,4.176529463799367e-308,3.2602633489258227e-308,3.1940008171062233e-308,3.961731022674046e-308,7384.0,4853.5,0.2
705,링크프라이스,0.5422399001055476,0.043070252312453185,0.008304799409355378,0.027422539978597085,0.006731412105731548,0.8158114826786079,0.0712963122709351,0.027789032656795627,0.007744531340539581,0.005604654549197682,0.006274939047539163,0.005110906510729161,0.005078160958653439,0.005900037399736325,4069.0,337.6,0.8300000000000001
706,지에스아이티엠,0.7432837580355132,0.01593297396213224,0.0034492194625475917,0.009135749738088356,0.0029871090896824545,0.8703825226390136,0.03358525801412872,0.014978846930812216,0.003946883345120312,0.0030853132619344647,0.0033690001038072137,0.0028479908234945606,0.0028262543131564954,0.0032645240224714526,5799.0,2548.4,0.36
707,엔테크서비스,0.7721938127756766,0.022220932787910874,0.004795987586254581,0.012368407393904525,0.004156088439390087,0.601105816943656,0.16388105002069506,0.047330885962826356,0.012694827907592673,0.008287626303540964,0.009550545087358243,0.007299817063271149,0.007166032136266405,0.009141098634855451,5870.0,702.0,0.07
708,메가존,0.5596633338236523,0.040122382796852395,0.007933886897154328,0.026146119599354874,0.006496048962027941,0.7414330884015763,0.040122531339544396,0.01988936567511511,0.005314946426263252,0.0043427726249431085,0.004671253954833412,0.004092014041465047,0.004067618460716783,0.004491398854492653,3861.0,1163.9,0.27
709,아이파트너즈,0.9604147990369676,0.020137526676357233,0.004403484755592643,0.01117852850226745,0.0038656610288150244,0.8743894454136115,0.07753331270297088,0.022477131206923847,0.0059390973406933814,0.003931175239524182,0.004515280602682175,0.003459466790065216,0.0034058014701127187,0.004349289233415882,3535.0,9.9,0.26
710,디케이테크인,1.0,1.0059472752249834e-307,2.171537109580237e-308,5.993436776602717e-308,1.859482995933251e-308,0.13083149065010916,0.10326003193844906,0.47345990205114813,0.05015787511203882,0.020510742585828485,0.03024628052828444,0.014157009821954733,0.013558194289800183,0.030245695134282394,4594.0,277.9,0.19
711,신세계아이앤씨,0.27870418004649217,0.4169917224586007,0.04930004971993304,0.1070850834771998,0.022853876716300802,0.09079154934712139,0.0480077034690989,0.07356088593700745,0.01690006566179744,0.5253768707543424,0.04200189039991244,0.055627562631121064,0.058111923865836905,0.02920513275801404,6549.0,5260.9,0.12
712,현대이지웰,1.0,6.897974570439759e-308,1.5435236186207453e-308,3.8222451685608054e-308,1.3700518735414043e-308,1.1481650085733676e-306,1.0,3.78141574703452e-307,1.0194717603502942e-307,5.236878292604008e-308,6.424273754545305e-308,4.3747274264321925e-308,4.255724053212493e-308,6.057132839317904e-308,4814.0,965.2,0.21
713,아프리카티비,0.30053079239166614,0.25326956839332715,0.01911677939741234,0.07744949433307999,0.011839846935652142,0.4926796847235947,0.070539103792781,0.026927876412811084,0.007078683961929068,0.005160960817317,0.0057498918393703476,0.004674521312462412,0.0045938258555445225,0.005585297090057737,6665.0,2626.5,0.12
714,제로웹,0.749512137955669,0.027543459372105318,0.005971057061536982,0.016315493046765897,0.005162491971739151,0.7892414448659424,0.04558046957627998,0.0227463760092736,0.0060548500730755,0.004967507453677744,0.0053365325423830115,0.004680460049268342,0.00465519396531661,0.005141992440880192,3523.0,36.2,0.45
715,윈스,0.831188243300939,0.03054387077700139,0.006268260082153334,0.018477869063625973,0.005208330390544863,0.45031819173903465,0.20590726379527766,0.0448947326178646,0.013965215781709698,0.00847803115472764,0.010002000523617292,0.00748527458850146,0.007435833607177852,0.008959446581484032,3185.0,7.8,0.49
716,와이즈넛,0.09074923130932827,0.8107517477408452,0.01188600342842501,0.037071382398939354,0.005933048912532973,0.7038010073824478,0.05543635603432304,0.022602111341746133,0.006293601600341908,0.004636083137867284,0.005163124478489088,0.004248803111038664,0.00422858337208601,0.00485482000022577,4859.0,354.1,0.31
717,써머스플랫폼,0.8388160665025044,0.07938876347052629,0.013427004759702686,0.05855577905799732,0.009812386209269249,0.17158713163802056,0.14227840434818675,0.2600076544731203,0.04597488195406405,0.021955407236560538,0.02900647819679469,0.01606271313166785,0.015227738454996339,0.03204655276749127,4466.0,325.1,0.44
718,코나아이,0.23150614480465573,0.4874879315726781,0.03519223122541585,0.09281163060985778,0.016231339665214242,0.19007138373521396,0.17433004738979005,0.12720835172326986,0.0880224459573334,0.017639218754679154,0.025660085689234908,0.0136007018298939,0.013254936268179685,0.019987734673862848,5231.0,1896.6,0.42
719,케이지이니시스,0.791497980630488,0.02013667638050158,0.004477301925983868,0.011436089520011825,0.0039557950118725435,0.684056804842606,0.05910133251909411,0.024298108580942585,0.006476589566109059,0.004873711407914184,0.005386524485206234,0.0044590456530549235,0.004416144347616519,0.0051854761855453495,4978.0,5982.2,0.24
720,미디어로그,0.7214785251296927,0.13790587724074416,0.02067033478148811,0.10337594226386448,0.01433437368113802,0.6375659712377577,0.03866888748638451,0.01820997422421506,0.004816954931345182,0.0038558117707653402,0.004175425044115137,0.0035965437072604,0.003567672977691609,0.004039706617492555,5632.0,2477.7,0.27
721,아이뱅크,0.13456013644317744,0.04631298231453011,0.006660126528551806,0.05969418956590414,0.004526932017860976,0.3369571332153624,0.14683703387244615,0.03906340300610478,0.011091698764605147,0.0067734244203126875,0.007967442747152562,0.005916863877248886,0.005817721018346812,0.007414315768090067,3931.0,195.4,0.27
722,직방,0.2538381701374951,0.5248569267856554,0.01746467546036118,0.05727699027666787,0.010649975926910703,0.09285542458435066,0.053381205660771695,0.10237816178336911,0.022156496288705436,0.09439455828957918,0.0943557059002136,0.02921705558345911,0.027841811699972692,0.04037161024780536,6032.0,558.8,0.39
723,데이터스트림즈,1.0,7.72919837028474e-308,1.706911694989556e-308,4.488255295585793e-308,1.496470484491192e-308,0.6853384318345206,0.05461017594396836,0.023677264061466557,0.006419605281433801,0.004901681327206772,0.005391393215483419,0.004526913517945819,0.004489988338362342,0.005144881052329356,4607.0,230.9,0.4
724,엠서클,0.7825952915673325,0.07839783599964918,0.01374472116186603,0.0494519549103196,0.010280497198988842,0.18733951846910354,0.2539815167446682,0.045464041407744044,0.011879028837431022,0.006741542886371344,0.008057597234104683,0.005728537528194102,0.00557605599818533,0.007739066837892751,4081.0,526.0,0.89
725,와이즈와이어즈,0.18723521382386646,0.24719494197492803,0.03424420509934203,0.08090650312258196,0.015999428334507543,0.1598080367877019,0.09430957042432403,0.22245731244221514,0.03961860344081207,0.11808706531067478,0.16499292735121696,0.04283449944503973,0.04048406621797986,0.09507204126800849,3574.0,263.4,0.26
726,이스트소프트,0.18787496986314603,0.15437764203860244,0.3937855532631331,0.04979145166871099,0.05638155031647847,0.14310123822392767,0.10580161445591246,0.13929075118106485,0.42916375190483846,0.0217252577167666,0.03874990847616493,0.015466699199731452,0.01501535967015951,0.023692537560691913,4552.0,288.1,0.26
727,예스이십사,0.7423387789680356,0.13368289219094903,0.019532153347264936,0.09082879235691727,0.013617383136833309,0.6933270076581817,0.05863643676336823,0.026017973371510975,0.007098332420206017,0.00546584926089034,0.006000291145559886,0.005061017694455533,0.005038322323203789,0.005702143077100095,3958.0,6491.1,0.18
728,에스케이오앤에스,0.2012593688870765,0.2707245888202702,0.038359958180583034,0.05564080071160509,0.016285919787769092,0.7520054019444088,0.05590257814329375,0.02706364702197736,0.00707773205133059,0.005759662991709289,0.0062032657416373335,0.005384932675880446,0.005343449204573297,0.006040924390099069,6082.0,2855.9,0.04
729,씨엔티테크,0.8132108903251046,0.02254338866100952,0.004824022774991712,0.013048954501564704,0.004128314223392578,0.6354536442545424,0.09365495711641453,0.029071359490521552,0.008062671785552332,0.005415386073619282,0.006205830924012269,0.004817475728726381,0.0047750286224317005,0.005841402906825745,3608.0,182.5,0.36
730,한국지능정보사회진흥원,0.7955571632711907,0.016990288819838682,0.003634999632538327,0.009626244163042735,0.0031341147540752392,1.0,3.6903640254466295e-307,1.3805127763456163e-307,3.55066157806533e-308,2.588836109331654e-308,2.883115353915909e-308,2.330411721142309e-308,2.292665628357119e-308,2.8337923677645303e-308,6786.0,1200.0,0.22
731,이카운트,0.7210043074511752,0.02495686695714624,0.005409160161423631,0.014817092421436428,0.004635812168137744,0.4818160959075295,0.033348197587653464,0.01488388096798365,0.0039763427691612944,0.003090303309006439,0.0033779243738377832,0.002863993652809763,0.0028337603397051666,0.0032510775434295425,5319.0,337.0,0.32
732,나비스오토모티브시스템즈,0.6952456474468288,0.0248011506352735,0.0050342976127394105,0.014958929108788523,0.0041617076204849834,1.0,2.2409686559248685e-307,1.0474865173583104e-307,2.7933292260137276e-308,2.217727994160381e-308,2.407658139584973e-308,2.0684166909894244e-308,2.0503773742974425e-308,2.3191659127181805e-308,6032.0,776.1,0.11
733,이씨이십일,0.25973736259465396,0.1698704244392475,0.01473849863857376,0.0530102621738878,0.00933102915210016,0.09027481252723843,0.05080975018981211,0.0971447380808009,0.019534059440064394,0.2225835347617084,0.06156545821881246,0.03547909651943046,0.03279260075569062,0.04434703244471895,4836.0,141.2,0.4
734,줌인터넷,0.7694558746792812,0.019101764270617567,0.004126291581221717,0.010901366565133694,0.0035594941504103533,5.907030746502753e-307,3.491763243793666e-307,6.279078231804292e-307,1.7139581063165094e-307,2.8228078117807113e-307,1.0,1.4321744686258949e-307,1.3860498808264348e-307,1.912750114491698e-307,4468.0,2236.0,0.42
735,웹젠,0.7874130942060955,0.11394572943140291,0.015398761982765751,0.07271450649654557,0.010527907883190163,0.7146879334899916,0.18004401082176189,0.04964238460628484,0.013031899333327783,0.008512460797840831,0.00982405153611074,0.007443040939828289,0.007340839493978643,0.009473378980875176,7992.0,2863.2,0.25
736,어니컴,0.7622842472610177,0.01695012919189246,0.0036701778587230056,0.009873491911213055,0.0031687879501915983,0.5496523774346747,0.053807050450929046,0.023177298902980696,0.006379467091105874,0.004833018956981543,0.005335167880974066,0.00445729453366003,0.004440392194125311,0.005045409963012807,3674.0,229.7,0.26
737,에스케이브로드밴드,0.4974588326928846,0.18294474037897818,0.021605126265640335,0.07560381701733537,0.014932675892702302,1.0,6.577370106652816e-307,2.084189603987294e-307,5.685259396030988e-308,3.7649219565224795e-308,4.319025713312461e-308,3.3449057520614266e-308,3.2746077717191056e-308,4.109017073246385e-308,11204.0,4100.0,0.08
738,와이드넷엔지니어링,0.21886872058809612,0.2074455002333419,0.030025993154943934,0.057697006686462916,0.015311052562458927,0.23566790193979864,0.41974284161078435,0.13043439083003397,0.02886647345987555,0.014019964800845714,0.017546059315597762,0.011333517545898073,0.011068997448243387,0.01699827362042393,3155.0,111.9,0.31
739,케이비데이타시스템,0.27255853915508244,0.43120096824022786,0.04388950513491604,0.10634470518445466,0.020941194703845582,0.8126335120749494,0.048961605141982875,0.023163403888882387,0.00624956917456575,0.004970802443718255,0.005398370980866501,0.004643170849881955,0.004623917945978278,0.005160799036563712,6032.0,1721.6,0.08
740,스포티비,0.9749867860937772,0.012643450004575674,0.002815092680819376,0.007057452793915283,0.002497218426912496,0.11554777593965321,0.07672515508746798,0.38938159516135706,0.027819137958903818,0.026907543661377167,0.03234058494886143,0.017546749508888418,0.016212749476551783,0.065785056830633,4438.0,642.8,0.28
741,펜타시큐리티시스템,0.15172714969340403,0.5239300810524188,0.06593621131427832,0.03882950833440672,0.01837099946763894,0.325607001676179,0.4796915632506923,0.0946493000879072,0.028569478041019634,0.014226387601385317,0.017619362928154407,0.01195961425655594,0.011667369878589724,0.01600992227951652,5204.0,263.4,0.25
742,스마일게이트스토브,0.2319169231776649,0.15331356095328091,0.020290441618779503,0.1873812088447298,0.011777801704600096,0.8676028593529538,0.045142624571466665,0.022624396674327973,0.005997318936361214,0.0049391164841474456,0.0052989608913734795,0.004654783336823333,0.00462872514660263,0.005118423777857573,3195.0,746.3,1.38
743,싸이버원,0.4875871410141514,0.025315733466285895,0.005262608471655593,0.0156226971852916,0.004470049003895892,1.0,6.2160005620867625e-307,1.8590057105678212e-307,5.302341862124916e-308,3.4901789148013894e-308,4.021477062315759e-308,3.106403019241786e-308,3.078455219945224e-308,3.7389701426036027e-308,4462.0,221.9,0.4
744,바이브컴퍼니,1.0,6.677617875227439e-308,1.489280633685836e-308,3.740663054349877e-308,1.3214876143628323e-308,0.7487569999944068,0.039736886506299904,0.020151376248386164,0.005349517235884785,0.004431707510688141,0.004745714800221351,0.004186242003180161,0.004166558758786514,0.004579055164143587,4775.0,442.5,0.62
745,아시아나아이디티,0.25534870351283706,0.20081611133774435,0.023293874152923073,0.15244078286963353,0.01317021323793831,0.8781440882066791,0.04262949576872068,0.017359261264320764,0.004802369373457821,0.0035474887072079395,0.003948088368337092,0.003247058548403373,0.0032332888242826816,0.0037242558976075444,6398.0,1747.2,0.15
746,한솔인티큐브,0.24263792904275466,0.45356923663158016,0.06804258469370017,0.07085345229059609,0.02405675994512096,0.7638536046009868,0.07830950476534083,0.028017537578372515,0.007656484026280418,0.005416160093354966,0.006107662494502034,0.004880646123717111,0.004839935993765498,0.005796767557907119,5690.0,582.5,0.19
747,네오싸이언,0.6963153056582176,0.15255445521624403,0.020416241488832376,0.11721299338234656,0.013501004254359347,0.133103699482592,0.09678851934779963,0.1375845749983495,0.22799480862073188,0.021726422702739036,0.040649976192353596,0.015141714998886932,0.014732813749987006,0.023751386798140043,4241.0,227.8,0.46
748,그린랩스,0.614064206685437,0.16377693355885437,0.021905926920887928,0.08439324878040129,0.015009862068066917,0.14249783382051825,0.10606323274559423,0.17132868708017082,0.36292018112293345,0.023057947904061564,0.041661504519741405,0.01601832436879317,0.015440294643226752,0.02652074503301209,5764.0,966.7,1.67
749,대신정보통신,0.23146803358100973,0.006616643057698948,0.0014456758329948042,0.0037195772085757447,0.0012839969738081363,0.7309873154357991,0.05501520059256572,0.02170994706223312,0.006096928634454151,0.004419401782601232,0.0049472679669573805,0.004036072284495806,0.004017093023278878,0.004631881002667047,4759.0,1.6,0.88
750,에쓰씨케이,1.0,1.5015995444490893e-307,2.836508041343539e-308,8.35446802018921e-308,2.2472396435273193e-308,0.8373417070400547,0.04465480145711904,0.018279759859928007,0.005058917981618927,0.0037438949249230112,0.004164237996114744,0.003429317024868345,0.003415060013354843,0.00392731850339368,5597.0,180.1,0.22
751,엑셈,0.5986442181348861,0.02115322955548708,0.004446297573587803,0.012431160651115838,0.003829234877405122,0.16225328515872434,0.11607961834232923,0.28460179186749784,0.12466084428271627,0.029255034373831597,0.05432450286113029,0.019383995365759625,0.01857362160794762,0.03658540865711336,5155.0,366.3,0.14
752,우리요,0.2273257158494303,0.23347341697145946,0.023685657422312052,0.10080877763606161,0.01285845781517052,0.809149308510307,0.051938891408323126,0.02459583940126446,0.006697793213365485,0.005307242947235404,0.005771117091146212,0.004964292448572941,0.00494473780528905,0.0054881472459885755,3580.0,7.1,1.19
753,엔카닷컴,1.0,6.362126466150986e-308,1.4279861538113965e-308,3.494951211905288e-308,1.2733682955394e-308,0.7015712291398726,0.09109086845395793,0.034128637694511785,0.009001858552642827,0.006542898869653752,0.007309364820863325,0.0059098613973289004,0.005835507575551217,0.007070108017278347,4686.0,695.6,0.34
754,엘솔컴퍼니,0.23687934606750113,0.1955255219668599,0.11549218946477988,0.06610103088306737,0.035180830073398194,0.10276368476519089,0.052025019787533086,0.07640347923075848,0.01616385072060049,0.06488258069383475,0.02823814696476298,0.1160183423076565,0.053290754269721005,0.03426496060140616,2154.0,134.7,2.57
755,시큐아이,0.7333189230019584,0.03493324107857625,0.007338003870627372,0.021299264228408006,0.006215545369481489,1.0,1.6313492107883417e-307,7.964823280394708e-308,2.137726108571795e-308,1.73010250832354e-308,1.8681607782958466e-308,1.6236868480181097e-308,1.6180258854257317e-308,1.7908121500896105e-308,6907.0,1250.0,0.16
756,인포뱅크,0.8299119871899416,0.0807962005398278,0.014150160358631089,0.058109510740763516,0.01041176819022938,0.9129792493507535,0.041336421387922526,0.01951567087130769,0.005275340120537903,0.0041882341017821685,0.004550578913232189,0.003913344989050705,0.003894846444243386,0.004346313821169974,6742.0,1010.3,0.18
757,뱅크웨어글로벌,0.22182961541159593,0.00812199904889218,0.0017070128865926159,0.004837389239559573,0.001466747531728656,1.2127531865542549e-306,1.0,3.270839956003311e-307,8.024617539364964e-308,4.631026811390051e-308,5.537705951758294e-308,3.890977739264856e-308,3.8239467478144518e-308,5.398432052397705e-308,5724.0,935.3,0.19
758,솔트룩스,1.0,7.082035326976168e-308,1.5805879908133144e-308,3.936749387827219e-308,1.3997246536554825e-308,6.784532804992803e-307,5.219555023024536e-307,1.0,3.184806703451699e-307,1.1447955090780887e-307,1.8128986062359563e-307,7.744933313199443e-308,7.43818509975463e-308,1.6239039807731954e-307,5777.0,229.4,0.45
759,아이엠비씨,0.3017160674546469,0.08914713510014986,0.01316167298902253,0.10495219143830792,0.009195589758491633,0.5580633129009854,0.05196321705940819,0.02281252277693139,0.006250994943511752,0.004782773112485542,0.005262180806025682,0.004422136205289016,0.00440451029227523,0.004988421600664202,5883.0,359.5,0.18
760,아이온커뮤니케이션즈,1.0,5.62863404021119e-308,1.27562173251894e-308,3.1032604897228343e-308,1.1482247522080426e-308,0.07696831236972146,0.03819939465153262,0.0519941545908703,0.011985806842328063,0.06328185022357134,0.02241375536963006,0.48768670189121305,0.09633990442867021,0.020431874387069896,5300.0,178.9,0.75
