,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
2254,한국에너지공단,0.4901248461977546,0.03872814316338953,0.007613522936206657,0.0020321018519832753,0.0022760026825247083,0.0027101235917218183,0.6228209342386049,0.02673622922615118,0.015818953118186343,0.007073289901148493,0.003140758422039051,0.0031965875902205845,6782.0,9441.2,0.18
2255,채선당,5.826557117705284e-307,6.7067530114464134e-307,1.0,7.621299407460564e-308,2.1141316247759105e-307,1.5402783693809427e-307,0.25019232907755823,0.1725565465405609,0.0576519961177435,0.019210266416314938,0.007513275711560903,0.007621462068824803,4309.0,381.3,0.44
2256,한국사회보장정보원,0.5068794636644535,0.05180837583829569,0.01002236623866213,0.00262944274587526,0.0029756937040581635,0.0035175825712342713,0.5963596743284291,0.05539718052138333,0.025191503614325247,0.010943140875596408,0.004612706397016834,0.00474886115696583,5531.0,898.3,0.19
2257,한국인터넷진흥원,1.0,3.1493997447595207e-307,6.189814456888024e-308,1.6373095256095296e-308,1.8450912904268524e-308,2.1750956023231586e-308,0.7077241861891274,0.02857862323489028,0.017588706069122988,0.007945314256726736,0.00356942759971547,0.003627036416908659,7089.0,2133.3,0.15
2258,한국과학기술정보연구원,0.20245650324745204,0.4855796056608659,0.10172958164098839,0.012307982689394417,0.01914787639289653,0.035748486584351466,0.79031257237131,0.042031354970127485,0.025365733082376187,0.011582320792867414,0.005184170122915452,0.005284888545729681,8313.0,1665.3,0.23
2259,한국고용정보원,0.13347043010357507,0.7170169352560928,0.07027518104579389,0.00903889362937699,0.014659106772124356,0.019873464080481067,0.37638757790902777,0.0767975847195243,0.03425718984218271,0.01359689182697398,0.005603479788857488,0.005712225442049547,6319.0,1343.7,0.18
2260,두산,0.3245401020294159,0.3953332454225169,0.03681803322384653,0.007817198986377965,0.01003580075508845,0.013204505893775522,0.13909770933533416,0.11982295943998925,0.6784193834511278,0.03748029980508309,0.012580372444605959,0.012599275523859702,9389.0,9674.6,0.41
2261,한국개발연구원,0.21794190036351435,0.23219153471167092,0.017828474946614402,0.0038509081876003408,0.004863703861319733,0.006535121721163786,5.7537178810832164e-307,4.952951298193149e-307,1.0,1.4341723041046577e-307,4.899204075398112e-308,4.894910123402957e-308,7698.0,991.9,0.22
2262,한국해양과학기술원,0.05969742116422625,0.09451694391468028,0.046240276630871165,0.005512359536815213,0.009975483873082348,0.012641033770182348,0.41647880553829275,0.032047227146290304,0.016922360161391377,0.007504379394995641,0.0032508824641634933,0.0033299692903779143,8602.0,1762.6,0.38
2263,엘에스,0.15522228316891007,0.22800215984643424,0.4266258538233457,0.014677357258819135,0.031524876356953994,0.044834275684294295,0.45831577275931884,0.038299028514327656,0.01926421492105115,0.00809746511837763,0.0034520320331429756,0.0035210650068044596,2376.0,8.3,0.68
