,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
209,홈플러스,0.38118080472206295,0.09700985676882866,0.015761343368186496,0.0041708263705542694,0.0036622593680533983,0.004186366155956987,0.005163550502395064,1.0,2.969697932244373e-307,1.966662222071988e-308,1.8104389611630345e-308,1.970298972688301e-308,1.685646609414764e-308,1.7229869669485404e-308,3773.0,7000.0,0.22
210,비지에프리테일,0.08267705059822447,0.1621121702635636,0.24682471168043524,0.02900683295194201,0.013643392075109374,0.0356386775761491,0.040510479488097016,0.5491742931456018,0.06654049400936973,0.00406576820751974,0.0037021704248703497,0.004064758900932259,0.003422486281868019,0.0035018090832276767,5162.0,6800.0,0.51
211,씨제이대한통운,0.9151066388716663,0.04892474454676512,0.008223940668684574,0.0022190645612171983,0.0018708892959950875,0.0021952795769334095,0.002749213023436074,0.35042504731064184,0.5705839327217521,0.019985251599106107,0.0150757581392889,0.018103756082136883,0.01279886385444935,0.01302739029262497,6926.0,7700.0,0.09
212,현대백화점,0.09038263456705019,0.1494664065345413,0.11811935195173064,0.3009831018718715,0.033143309307419,0.06491337065955098,0.03915952626492203,0.630965991908369,0.06779398120315436,0.004777446914183147,0.004426822097691612,0.0047694061824776575,0.004153263321282469,0.004232045392220794,6564.0,1500.0,0.35
213,코리아세븐,0.48708268907922336,0.2131221708032203,0.023786479151004864,0.005956737757661555,0.004804122188571261,0.006133847925037496,0.007616727878959849,0.20244396625737812,0.5884201205085566,0.008394580061188284,0.0069856741693734865,0.00841673456407829,0.006032289279045239,0.006264287010374734,3628.0,4300.0,1.03
214,교원,0.8219918113394347,0.12999457727503047,0.022529936787263255,0.006226427581524464,0.005533670411812061,0.006250626528320188,0.007472950076615077,0.13972435959913052,0.6373759379740678,0.033369533587486185,0.016691169240457163,0.020626618010467977,0.012947470778768795,0.012967868980597366,2376.0,4493.3,1.3
215,이랜드리테일,0.4190131193783913,0.13793516867204958,0.020307821264178162,0.005215524107744425,0.004218850460479089,0.0051933554202413966,0.006677600700524951,0.7238725042699911,0.08316186851178442,0.005072197678273346,0.004603643187141587,0.005055234355171945,0.004253688683664207,0.004348635887680545,4789.0,1700.0,1.12
216,대한항공,0.12921266196902426,0.49358148525729617,0.08978496459247365,0.012445489494191667,0.008475451554009614,0.012550835923309675,0.023313962475639,0.40898783470391487,0.19186584337630294,0.007701235521261768,0.006310217711609273,0.00729280677775867,0.005542898304890152,0.005657869335929711,8740.0,8800.0,0.11
217,자라리테일코리아,0.16836653204713764,0.5841134525814156,0.05018569535697218,0.009426357259263145,0.006890478396764748,0.009543522004414325,0.014832510146152996,0.3990415354796519,0.4346440148264707,0.015006946735644176,0.012184857057603214,0.014560240183028074,0.010517526831360627,0.010850006221813323,2731.0,3055.7,1.48
218,아성다이소,0.6690397549003378,0.19995115919220485,0.030945486733035203,0.008140305187045343,0.0066639812847587195,0.008077428421864992,0.010275878668449947,0.11685667403857401,0.313362640801239,0.026601172439985526,0.014779873617838439,0.02120703610852032,0.010988672399275737,0.01133161582837189,3353.0,2600.0,0.5
219,롯데하이마트,0.41123601714620517,0.10414106471572283,0.0170082907494511,0.004487852319299919,0.003936161061458572,0.004510452643065944,0.005556829880184915,1.0,4.185865095506811e-307,2.3744372128543175e-308,2.0954298913865773e-308,2.3232249689008684e-308,1.9137150734634384e-308,1.9518224016376826e-308,5514.0,3900.0,0.24
220,하이프라자,3.1464824664140973e-307,6.401800115101724e-307,4.2755421300763795e-307,1.0066755459737312e-307,5.109494133443921e-308,8.21665539597613e-308,1.0,0.16908596286254368,0.722404915946411,0.03588900945454786,0.018987799623620728,0.023870337048336045,0.01486446133545441,0.014897513729086544,6082.0,3000.0,0.11
221,에어코리아,0.09728668957462672,0.1654281949689398,0.13800301534694825,0.15465641267863053,0.029294648573913916,0.17307663718818384,0.036887396316922144,0.669372947791845,0.09677755073330871,0.006231321232940659,0.00564717952232245,0.006157316081689701,0.005240532418400207,0.005338265741303315,4281.0,35.8,0.64
222,이디야,0.10087158353805668,0.17194793667532493,0.13673986921859388,0.14818896459271141,0.03031375031380598,0.16879189615095064,0.03777899415872156,0.37618449990616193,0.09867214169678447,0.004306508540164602,0.0037744011275336756,0.0042567774134996406,0.0034131386539486583,0.0034983503774055824,4098.0,2433.5,0.53
223,서브원,0.060631101840555535,0.10842107771080049,0.6738674909156803,0.031215109340946196,0.01234716050457307,0.05209692437599748,0.023026699598509375,0.11509838167982413,0.33979911133665786,0.02531267403312519,0.01377469472484042,0.018439033925017587,0.010490280858219238,0.010617031531725553,6000.0,57.1,1.75
224,씨제이프레시웨이,0.5215654042474248,0.14996451180532894,0.023544314858732703,0.006148424304314665,0.005008247522436605,0.006138004915789383,0.00773710880635288,0.5326174852284007,0.07122642293239155,0.004977525468456598,0.004622655407097959,0.004989895079919345,0.004332733350366273,0.0044220634782366555,3848.0,2800.0,0.16
225,삼성전자판매,0.18057327900541933,0.32004004182474094,0.02864817506948546,0.006400241842162766,0.005217391756567123,0.00639475245832018,0.009294477459388897,0.4321504261040407,0.08066407035754888,0.0043457476278377415,0.003819254305833208,0.004269402368046966,0.003468897156182073,0.003547437935171193,6082.0,3800.0,0.08
226,현대그린푸드,0.10462781139615605,0.41577292485514566,0.11139579662212258,0.017748537279269373,0.011027932659694217,0.020195861061946634,0.03201241259048723,1.0,3.4092280734438288e-307,2.0960737214946787e-308,1.8866982054068173e-308,2.069683100619122e-308,1.7423254061202604e-308,1.776682747408153e-308,4038.0,1700.0,0.48
227,데상트코리아,1.0,1.3236445260803383e-306,1.1802381293073061e-307,2.8106374621914854e-308,2.183969185095453e-308,2.9247334813485655e-308,3.712098880116672e-308,0.3283633467588297,0.05470627766726397,0.0031196711405250994,0.0027585056041707617,0.003051550125513277,0.00252583999067626,0.0025741111706371373,5438.0,5436.7,0.37
228,에이치앤엠헤네스앤모리츠,0.1385135135917791,0.4994710326092497,0.07762691090497983,0.012041629624168968,0.008354570958856326,0.01203928244039384,0.02187235556853584,0.6568857873640418,0.14709971397650046,0.006278978016096123,0.005566504745557242,0.006296656343046537,0.0050313094122310005,0.005178797798136189,2461.0,2994.7,0.99
229,이마트에브리데이,0.7206583449084576,0.15746637537332459,0.020654617700552092,0.005196450630339039,0.004178884797975216,0.005256046097939679,0.006668489708193436,1.0,7.790843852567913e-307,2.963897417089821e-308,2.563643237834534e-308,2.912450990717557e-308,2.303758620261713e-308,2.361391225992655e-308,3523.0,1300.0,0.28
230,아시아나항공,0.7838645641130978,0.15639589112559954,0.028067630195709486,0.007749901365426365,0.0068695819496595424,0.007873309130529315,0.009179122119977897,0.35089111685845104,0.05934383894138143,0.003442832336716075,0.003070339074792112,0.0033874428436544857,0.002821571406514504,0.002877543468365717,6038.0,5900.0,0.13
231,부루벨코리아,0.11240294229158349,0.7790572977680035,0.059020388581014174,0.009885412372785098,0.006861886057716761,0.010469834404321119,0.01646466133155852,0.12493603867305904,0.3410808698527009,0.019917071777538018,0.01180086839693633,0.014871156483076265,0.00936597795726807,0.009457392892593643,4160.0,1465.4,0.34
232,한국미니스톱,0.8495374774540932,0.10562988752524904,0.020815437155201028,0.005896174591087939,0.005324056782144651,0.005923208878668843,0.006873757613555289,0.7300821394466693,0.07448939155471324,0.004944494329874816,0.004510447190197543,0.004903322694546205,0.004197304877332788,0.004277358900840963,3977.0,1200.0,0.32
233,엘엑스판토스,0.09916716588119595,0.2445587534183268,0.20829039496841337,0.019693874201212082,0.011366020471371571,0.019236107434823825,0.06082647951864879,0.7623440053384389,0.17891370078735916,0.008445281275305538,0.007255221120743385,0.008169588919329535,0.006534678085238695,0.006666312108389135,6082.0,4500.0,0.09
234,케이티엠앤에스,1.0,4.898551682173557e-307,7.70919857785197e-308,1.990345730573996e-308,1.6180477177878507e-308,2.0030758455332576e-308,2.501630058344909e-308,0.9127556623249917,0.06733176450972504,0.004287321576712875,0.0039349149021785,0.004301627140967135,0.0036517613940842105,0.0037369481513404444,4558.0,7101.7,0.36
235,신세계인터내셔날,0.4855058113435696,0.10998436195127093,0.017441912991986476,0.004609830393855247,0.003769561946443534,0.004658828583434335,0.00568560793671976,0.2054390065001708,0.6463779491097399,0.02613491624395594,0.016890439981091982,0.021688571988721,0.013479417075623097,0.013727461872812695,7338.0,1300.0,0.31
236,교보문고,0.8012182713266177,0.13954218116918146,0.027520440957169462,0.007790702858867202,0.007016067329561547,0.007812564866389595,0.009099771492212952,0.1710192099663574,0.2631159173330906,0.2616160471662607,0.08652556840010521,0.07167505148947967,0.0516305183296286,0.04715871153442275,4368.0,7909.0,0.66
237,컬리,0.12755846260716203,0.22574974382389307,0.20350467246718926,0.08474453634607639,0.02894875680962006,0.23632629497921817,0.042557818276178244,0.18065667475655273,0.5969245411390809,0.023370209177004705,0.015500580588924218,0.020542392294333023,0.012281006270976278,0.012655779989017063,4085.0,1600.0,0.64
238,코스트코코리아,3.3267428225303455e-307,1.0,2.866571850573812e-307,5.979781934413292e-308,3.7059816627527915e-308,6.958682198239846e-308,8.695247573609306e-308,0.8940424958712899,0.08139471397808061,0.005263043693866353,0.004857399400324998,0.005301377394615415,0.004516097343533412,0.004624872318289351,5371.0,5400.0,0.33
239,우리홈쇼핑,0.15844512812002085,0.6003049358011179,0.04900825055686418,0.009388782632815127,0.006862189435977637,0.009341751032967508,0.015176467829819426,0.09360837037498075,0.39693931116970127,0.025558076044280228,0.012712001175357392,0.01676270459310411,0.009581022814606805,0.009657422374349528,6032.0,1100.0,0.15
240,제너시스비비큐,0.21378505183078358,0.5914339252206324,0.051810255893744515,0.01057355718359662,0.007827188078017766,0.010535340519459672,0.016365554210831967,0.7375875050375144,0.08928331819176942,0.0051475264020471555,0.004607525486536777,0.005114521430373111,0.004218267504929767,0.004319477160543648,3102.0,3624.0,1.3
241,현대홈쇼핑,0.3631266880402534,0.12196523326382185,0.015936572115105678,0.004103597231436946,0.003553394334247579,0.0041065984686969965,0.0052489133596864135,1.7293766295041017e-306,1.0,3.6652033666121883e-308,3.1191897748370235e-308,3.619293319923855e-308,2.761673728660601e-308,2.843335497431259e-308,6241.0,1100.0,0.17
242,한진,0.8344205415949404,0.11583004698251895,0.023043745774362252,0.0065655215359846225,0.005923971912555945,0.006551806716444348,0.007664365483193755,5.2279021534411394e-307,1.0,1.3512809373343842e-307,6.634522713601821e-308,8.351423755114436e-308,5.133570020540958e-308,5.12145663233658e-308,2827.0,16.4,0.24
243,현대글로비스,0.25903356957944723,0.5782100743349519,0.04895239397502232,0.010527809001388935,0.007955894234706136,0.011053539768673864,0.014902341636814614,0.3142240249061475,0.03967571194745706,0.002672476379348288,0.0024570053828867583,0.002663862958605067,0.002293164654377349,0.002338620923991786,9244.0,17600.0,0.08
244,씨제이이엔엠 오쇼핑부문,0.46012946618151634,0.19458061896475956,0.022327326620690043,0.005486920506564055,0.004353856328718451,0.005585588684579694,0.007145491514434555,0.18230661471094223,0.5915435836910394,0.01950280531069998,0.013539581216821093,0.01757938990768551,0.010905067630247678,0.011244999824175726,8416.0,11.4,0.02
245,스위스포트코리아,0.24992244296102184,0.5883091861005791,0.023590876313688603,0.0055209814754650964,0.0043032911508376435,0.005694363964574931,0.007508946879130821,0.13506637076291575,0.2633146588413692,0.3083863796722281,0.0324731408132039,0.0389602464437503,0.022579741557895872,0.021982159496214782,3770.0,502.9,0.37
246,지에스홈쇼핑,0.09587739964128855,0.20966390263471507,0.28467307115204477,0.022635230872784885,0.012747834636342508,0.024038361176691912,0.05444403800570764,0.2997361815561662,0.1013463718330544,0.0040400025542258996,0.0033974375181151655,0.003879516495040153,0.003024148904320924,0.0030879143885179684,6670.0,1200.0,1.14
247,지씨바이오,0.1320088605727479,0.46725275947455847,0.07061516907705029,0.01130493291478988,0.007838060110746042,0.01136460084390839,0.02022163706870166,0.9045666979254336,0.05416783638147339,0.003275577105792538,0.0029398449473750496,0.003231937035573687,0.002710046115981797,0.0027641087591029298,3935.0,262.8,0.66
248,샤프에비에이션케이,0.12420266460176407,0.5440339743391573,0.07050434350231757,0.010978999357217386,0.0075525850045493215,0.011553055620940816,0.018695317122485573,0.1758760598523864,0.34493339096314585,0.08350907068221439,0.05871962139280533,0.2225056113921917,0.03407987415562591,0.0369378275608087,3855.0,742.3,0.44
249,한국필립모리스,3.402600573546279e-307,1.0,2.9872503270281562e-307,5.846598513976662e-308,3.6559983943422407e-308,6.714326925166956e-308,9.107944721585177e-308,0.09753653378343936,0.19601743506634134,0.04989604395997628,0.0328579014796191,0.10637185509584063,0.018898380987307704,0.02031583916992084,6082.0,5653.2,0.18
250,디에이치엘코리아,1.0,6.164866698651346e-307,8.33927032646902e-308,2.1793803509020123e-308,1.7998830231412643e-308,2.2118264466907616e-308,2.726208675242099e-308,0.11415325433959195,0.2918058515522759,0.05019551393874049,0.020393645455160744,0.027250835962249628,0.014530914838755451,0.01459781969360426,5587.0,7294.5,0.12
251,동원홈푸드,0.19069441264583725,0.5949982537133234,0.057041416513882615,0.010688566358332022,0.007758869445800938,0.01093306311412032,0.016659616652989085,0.29489259471654183,0.46670105742539364,0.019294899645283522,0.014602283357738402,0.017490032596495963,0.012281504342064467,0.012554306727339115,1775.0,54.0,2.0
252,경동물류,8.10404698945453e-307,1.0,1.5638307246961345e-307,3.3624935245456306e-308,2.522881450535153e-308,3.4028668502296024e-308,4.965473140597825e-308,0.4416047744665568,0.45800026114468767,0.01899444462169584,0.014413809802101185,0.0167840459948688,0.012433706679298936,0.012593032103699426,4532.0,762.2,1.64
253,러쉬코리아,0.05355080963360488,0.9154078492442242,0.012450828837392618,0.0026968367433975494,0.0019996203777757626,0.0027850272927442037,0.003935647702163337,0.10442093512926141,0.24928292793267637,0.020859053687464196,0.012359874944134467,0.017177048936277004,0.009301895646579999,0.009604413066516567,4263.0,1018.8,0.23
254,무인양품,0.37219022550452846,0.33676984388899367,0.02619778352622625,0.006352494005437536,0.005036211176823867,0.006376283928126841,0.008522584301563675,7.161539379661985e-307,1.0,9.009397088383111e-308,6.186963143902816e-308,8.307551326446163e-308,4.937996338865233e-308,5.110834904560405e-308,2209.0,1146.6,1.32
255,풀무원식품,0.28395250109122877,0.214666662603372,0.02431156728165482,0.005808073507421027,0.004889281475503041,0.005824737744897501,0.007801116217838821,0.5927510795890162,0.06901768919699648,0.004853572911533769,0.004499095602050808,0.004847349646845972,0.004221394356522514,0.0043017713180949,5859.0,1100.0,0.19
256,에이비씨마트코리아,0.5270222744301065,0.13171893906268506,0.020412531152861506,0.005347076446144035,0.004360741566325137,0.005408828240284109,0.006638085268425149,3.955541292328126e-307,7.008698025622496e-307,1.9421199920718427e-307,2.197374395250306e-307,1.0,1.0728074049056812e-307,1.1805385563437018e-307,3188.0,4861.3,0.92
257,탐앤탐스,0.7973020507876271,0.14727924137559495,0.025989911974163817,0.007195024131382133,0.006401490185241208,0.0072543128956296075,0.008577968650361041,0.12855642505843792,0.31498979166186497,0.024301275664065803,0.015506082386424187,0.023013078878686286,0.011664321495509325,0.012235936470669083,2981.0,392.2,0.68
258,지멘스,0.8478117854607509,0.1086322083644684,0.02036261474517397,0.005686088647490612,0.005071355063484624,0.00575553095493363,0.006680416763697924,0.10163178019345656,0.18872720789581582,0.4138590852049733,0.032994381565139924,0.038452852331760747,0.021084723894879472,0.020388664678791257,6032.0,3583.2,0.19
259,스타럭스,0.16397532219619498,0.5983812491578465,0.060737817898708774,0.011073060760321869,0.008207892205627324,0.011324549082377143,0.017952939849814577,0.15698532956329797,0.30926210842727425,0.011750953328015235,0.008528305002807029,0.010325822323756098,0.007094969900615763,0.00723637233797692,3234.0,1497.0,0.94
