,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,average_salary,total_sale,turn_over_rate
438,STX,0.6319715601839851,0.17594946645632004,0.009662111431534063,0.00653357416645592,0.022669217783919858,0.010482747524959342,0.021761688557095534,0.8247261159610558,0.04160241601173888,0.018259660722493683,0.0055003877915353674,0.005614247754968593,7133.0,6478.0,0.27
439,디엔컴퍼니,0.5435693084492946,0.18186780524360915,0.010178772996132962,0.006878667106148093,0.02390169698546788,0.011008704004290774,0.023218052722735534,0.9045880730779822,0.0561504760357715,0.024452229318970266,0.007323726565562322,0.00748549500171405,4081.0,386.2,0.34
440,마녀공장,0.7739205271993201,0.15025858787157562,0.008987976807902929,0.00612244380164815,0.020613954132967557,0.009426507232789422,0.030670002953796214,0.530879836886146,0.09242594267319924,0.030115598857219275,0.007872141065418245,0.008169899281098845,4731.0,626.2,0.17
441,한국금거래소쓰리엠,0.8421918786848357,0.09849322893151057,0.006883529702033185,0.005094016304622813,0.014970135286823475,0.007014494967952364,0.025352716122221626,0.2223321750580642,0.5881239386475229,0.07792229673709763,0.01630506053613874,0.016642726085819657,4047.0,2700.0,0.45
442,더샘인터내셔날,0.8303092487321604,0.10737637587190765,0.008489145421459678,0.0066671687701886076,0.01832069059515907,0.008689162124675505,0.020148208484449204,0.6944752468073991,0.17279544949319264,0.052865626023629916,0.013646049388963619,0.013990463175997564,4943.0,509.1,0.12
443,오토앤,1.0,2.7275827173016683e-307,1.7137884632198724e-308,1.2102081931361296e-308,3.8126456034325523e-308,1.7677945281410325e-308,9.182396925437309e-308,0.5313824704364112,0.05785406787147964,0.020130854348509447,0.0054031643104935755,0.005554666523734284,4119.0,501.2,0.3
444,밀레에델바이스홀딩스,0.5889076367407037,0.2201618401994882,0.010524162372432264,0.006988021010413814,0.024129062774722584,0.01117464026913757,0.03076952136913424,0.46480037228239246,0.04449766756188223,0.016068664507459293,0.004368141442678368,0.004528423942295268,4019.0,50.6,0.21
445,동성모터스,0.8063927839638907,0.12305592996899019,0.009163003114799798,0.006883718264771822,0.019926046794080415,0.009400250507718253,0.025178267385748913,0.9549644381328734,0.026594210485574477,0.011496853784690739,0.00343890913040033,0.003505588466461399,4732.0,6605.0,0.22
446,오픈갤러리,0.681149461495135,0.14289701574899646,0.010976014693293163,0.008341111028843991,0.023712265828157518,0.011225109925918745,0.02709211173928646,0.8992606999682272,0.02590481706889698,0.010922581187352284,0.003215937671184594,0.0032860192028540676,3167.0,41.6,0.8200000000000001
447,인터지스,0.2442768746954524,0.6537948463558763,0.012426389232106016,0.006999911149687831,0.028348123828262413,0.01250470765606794,0.02500873746047663,1.0,1.103892123650903e-307,4.766983598843842e-308,1.420415353322439e-308,1.4524692511267524e-308,6107.0,5432.0,0.12
448,동신툴피아,0.42256069350908615,0.27747329384147995,0.009913149793295495,0.006273101291840099,0.022990223372173546,0.010355662746014441,0.027220700423115817,0.24610767163911962,0.5365956010200645,0.08099393924594535,0.01692982522050167,0.01736041404148392,4325.0,1779.6,0.23
449,에어서울,1.0,1.8144723886415652e-307,1.3204449109695575e-308,9.92421211261713e-309,2.914522835096479e-308,1.3718268477980077e-308,3.6955262457432386e-308,0.7386246389805943,0.18494998007806776,0.050765615799396396,0.012675978563170362,0.012983786578771288,4561.0,650.4,0.61
450,한국허벌라이프,0.12632759921586828,0.6513659768981606,0.01245483871351185,0.006270847637619506,0.029084780613318997,0.012663606887993057,0.011258240329683374,0.6875797731120046,0.06457927438400715,0.023705438181043266,0.006516521029106743,0.00669899441243348,5932.0,1565.6,0.17
451,농협물류,0.7612301008229941,0.14184547609631556,0.008882854972302243,0.006297017895495128,0.0196535003555598,0.009138119965178316,0.047971354948836094,1.0,1.1816735886482416e-307,4.983740861443132e-308,1.4706632902751243e-308,1.4992428390081545e-308,5538.0,4630.2,0.24
452,사운드캣,0.16834138203909513,0.03242705329277766,0.0022500447362322445,0.0017044428666924691,0.005012527276342129,0.0023553926250297966,0.006901149421597224,0.7582837211449036,0.04510693414167223,0.019487218464813584,0.005823027851897014,0.005939842235603548,3241.0,74.4,0.3
453,크록스코리아,0.6694013599942136,0.10568410539715355,0.006838877731037633,0.004877146950967915,0.01511540103819092,0.007026773297940749,0.034246412510336666,1.0,1.1092995482308426e-307,4.782700827729609e-308,1.424280291309027e-308,1.4559930421804834e-308,5704.0,1365.2,0.16
454,대원씨티에스,1.0,2.2339774535883715e-307,1.51755781971108e-308,1.1106681314583247e-308,3.4089829890868197e-308,1.596794049983202e-308,4.4139629257539526e-308,4.013458244434942e-307,7.975256050704887e-307,1.0,1.248751270265093e-307,1.2952588941661474e-307,4999.0,7657.9,0.22
455,크리스챤디올꾸뛰르코리아,0.09948494812288634,0.25084688672415917,0.039962668806707596,0.011122731994956208,0.5124824653570241,0.0410354113718808,0.008836377266085774,0.15509682810681816,0.6227839856656399,0.1239668691496622,0.019487020110830307,0.02029429444716601,5422.0,6138.6,0.26
456,한국트럼프지엠비에이취,0.17876081834005814,0.6209572488722331,0.019161165535063304,0.009421121251413584,0.05077693211850562,0.021551051406987654,0.01457245712828608,0.7408998298980767,0.1777637285334956,0.053648460882253036,0.01352555941267812,0.014162421273496836,5690.0,1476.8,0.09
457,윈시스템즈,1.5585545179842154e-307,2.458164180985296e-307,1.0,9.54197719325929e-308,9.851040088809547e-308,6.881684899146044e-308,1.3855934682170574e-308,5.1206460728622085e-307,1.0,2.7576017945884696e-307,5.028058477107236e-308,5.514122565497351e-308,4816.0,451.5,0.44
458,페르노리카코리아,2.43176547764453e-307,5.74499082176463e-307,1.026786821844574e-307,2.813611825579704e-308,1.0,1.0535761516325883e-307,2.157578319537102e-308,0.9279862871540515,0.043168170429215204,0.018107537260179548,0.005300701130248482,0.005437304026305285,6032.0,1204.8,0.26
459,한국에이브이엘,0.11470814194037818,0.7759627809878782,0.010979008787406243,0.0054512250476124085,0.02646462801219502,0.011223460421165855,0.010351858593857443,0.8492518526483698,0.02742596484003036,0.011640816511690482,0.003441937434380658,0.0035149872499362455,5867.0,312.8,0.24
460,호전실업,0.13028676432823794,0.7511043218483663,0.0215224586547093,0.009059926702313996,0.05470702854905381,0.021499896231591476,0.011819603685727107,0.15307584204973348,0.4112788816653804,0.18516317086448364,0.03460028614215076,0.032302359235477404,5726.0,3181.1,0.29
461,진인프라,0.6631110464030259,0.12658635347542072,0.00855001704201408,0.006164172456980673,0.019009362962822504,0.008880229808208675,0.02993323159853229,0.5234118312066326,0.06086482101419954,0.022164214313358237,0.006003286838736557,0.006239398254245072,4328.0,1364.5,0.34
462,지에스글로벌,1.0,3.955623942773075e-307,2.1132997116539294e-308,1.404856203189682e-308,4.826767110047584e-308,2.1914694320179587e-308,1.2428590455514e-307,5.190729728991115e-307,1.0,3.2753314295847248e-307,5.637819493628232e-308,5.866631514940373e-308,8.0,3500.0,0.1
463,고려해운항공,1.0,4.530025791407677e-307,2.104122305174375e-308,1.3851726868353206e-308,4.799288727976836e-308,2.184870938739841e-308,1.0220982611359358e-307,0.0952544534741688,0.19614427258012934,0.33111590626226595,0.021953734876375156,0.02374969497256664,5348.0,1307.2,0.28
464,인터파크큐브릿지,2.1920285597239e-307,4.373245357022642e-307,1.255540331332512e-307,4.214696529922933e-308,3.3358830458697625e-307,1.0,1.8869054904805003e-308,0.33470426369585093,0.031142386902588255,0.012295850827362394,0.0034800217852475153,0.0035778776593077353,3439.0,757.8,0.35
465,트리,0.10361284937537016,0.19057523601432902,0.5295853486267407,0.025702612554667666,0.09247125433279939,0.04869777462364437,0.00935492447244864,0.8592260853528797,0.08127599807401625,0.029530477015113982,0.008082755380188973,0.00830650993183807,2410.0,7843.0,0.33
466,제이티인터내셔널코리아,2.1299366242399226e-307,4.6607242056266e-307,1.0,3.7103490838797977e-308,3.610346505302576e-307,1.2849693857361125e-307,1.9110451965113724e-308,0.47252690622209054,0.11592035387317051,0.036121229048892076,0.009364113256920307,0.009598499824026352,6032.0,2004.5,0.09
467,한국미쓰비시전기오토메이션,0.8730631661021924,0.08435362814123513,0.004278471480515008,0.0028778720784059467,0.009518133819615308,0.004381674050295956,0.021527054327740103,0.5367735476171055,0.033243897798613635,0.01436024554241655,0.004280923079525639,0.004376908077409886,6032.0,3271.9,0.06
468,한국후지필름,0.21114953698301864,0.49944771057170884,0.0117617709864504,0.006425791639995812,0.027452811029691007,0.011994368865092524,0.019485873638615932,0.9630626556222199,0.02180752719184304,0.009431770007492178,0.0028208101389792903,0.0028772370394652565,5373.0,598.0,0.3
469,삼천리자전거,1.0,1.3084823265492297e-307,1.033537209091464e-308,8.098258359140475e-309,2.229671592181849e-308,1.056237030963139e-308,2.481676379526691e-308,1.0,1.8609796682241164e-307,7.024166508382617e-308,1.949490559810647e-308,2.013272370422201e-308,5384.0,1122.8,0.2
470,신코,0.7596917055614065,0.15273027369194409,0.011608312463928723,0.008744463125490527,0.025287845307992395,0.011914497491992167,0.03002290235724567,0.10142996461680898,0.2244380975670082,0.15486656704486695,0.01698459520239207,0.018168025124552695,5426.0,229.0,0.12
471,한국로지스풀,0.7917110969563519,0.13349323327938104,0.009995020138830987,0.007559123097062075,0.021886723084131234,0.010365952195126826,0.024988851249115925,1.0,1.197126574536925e-307,5.041858328109165e-308,1.4860630373192345e-308,1.515754451169667e-308,5195.0,6534.3,0.27
472,비엠케이리미티드,2.334297330217424e-307,5.395951973456378e-307,1.2864370950855452e-307,2.998317630887857e-308,1.0,1.3306987725461114e-307,2.0728473683989486e-308,1.0,1.2987606032835927e-307,5.4187807363872e-308,1.5837152982262286e-308,1.6212541746899733e-308,3369.0,110.5,0.81
473,에스엠케이티앤아이,0.10298978021668678,0.24987302838395556,0.16404982068819604,0.018734482925072734,0.11107081368126315,0.05058381051989428,0.009175035552246052,0.1537492589494329,0.29901913209354825,0.07799158951302401,0.014202897053355432,0.015304521611996746,4156.0,927.6,0.4
474,비브라운코리아,0.14028610639893782,0.2864165770243091,0.011516441598142727,0.0063742987237965535,0.030651079680177495,0.012748596001208892,0.011917834640343086,0.6918026894438106,0.2417596907489192,0.04531088173816037,0.010374074469437715,0.010752663599672143,6032.0,1204.5,0.18
475,에스케이가스,0.8321305115536847,0.09657796893477162,0.007239822341359797,0.005412293912773611,0.015860365999750936,0.007468038119819786,0.018880665079369762,0.8303134181866576,0.044712506691663365,0.019027701412358603,0.005636664104975849,0.00575370746046425,11252.0,5000.0,0.14
476,마스타자동차관리,0.8896265067284526,0.07033019962899964,0.005134971177278371,0.003812271082639147,0.01129438603544579,0.005308610434179,0.014493054913005579,0.15842320678121652,0.41161414329366236,0.21803823293646185,0.03858159879490771,0.03596983421434114,4742.0,931.0,0.21
477,유센로지스틱스코리아,0.7886930993083743,0.13403486213608373,0.009652244582804429,0.007173807052474676,0.02133923379466435,0.00998886240646248,0.02911789071913611,0.7197722472127859,0.04278211995945005,0.018126897056871066,0.005357386470470327,0.005469100346298059,5604.0,619.0,0.13
478,캐논코리아컨슈머이미징,0.10054916798391038,0.13598710839220426,0.06988307398495093,0.4854824401528096,0.04494230613272775,0.02865585168003793,0.009198046794325423,0.08351699564501593,0.08863145368594724,0.11797462147709262,0.15494530882356544,0.062287526306053734,5932.0,461.2,0.19
479,한국아스텔라스제약,0.6464910920929674,0.1382696692066409,0.010817231666309912,0.00829472079060627,0.023453585324873148,0.011135189148643237,0.024493834220858362,0.15245044960490645,0.5062149530866406,0.11843968984503006,0.018907979271017204,0.01964492426916839,6032.0,2656.8,0.13
480,디에이치엘서플라이체인코리아,0.7884746690118646,0.13470065242813362,0.010354806008181025,0.00788226556410786,0.02238932895629542,0.010597112104395132,0.025601165927022437,0.5723562575889939,0.31609571164905903,0.07543173441221646,0.01766327087672683,0.01845302547300378,5206.0,680.9,0.25
481,보쉬렉스로스코리아,0.5824841444604936,0.1348373385341155,0.008862191256323676,0.006377445937154705,0.019449909475631088,0.009108926708880707,0.03650929178811115,0.8901117857103796,0.038553281967337566,0.01600740284849813,0.004676842023458842,0.0047780823421962534,5847.0,1151.9,0.11
482,서흥인터내셔날,0.11128672218772065,0.1711264275286826,0.5036649412291715,0.09411543881811386,0.06528903995559973,0.04480773249990097,0.009709697780810737,0.1020075923844801,0.1925525052650789,0.31660774745177134,0.02245016568510345,0.02473074829807926,3616.0,224.1,0.31
483,루미가넷,0.09058603698067492,0.14853177683482235,0.10554511300417825,0.03799057090179863,0.0554384782703225,0.039737297192428696,0.008468419980209006,0.3301454269238778,0.22225828047593324,0.05033937601059707,0.01212880962111783,0.012764974142920141,2717.0,40.8,0.67
484,박스터,0.6981505179109397,0.16397506427811956,0.008212436261922881,0.005325404472533514,0.018883371689548734,0.008482379304315777,0.04712155156400494,0.17217036748726705,0.26156738549308906,0.06561587727365983,0.012596825139541636,0.013298803488281524,6032.0,2449.0,0.17
485,세방익스프레스,1.0,1.8910641010416516e-307,1.34460117004775e-308,1.01123362812216e-308,2.940366075203699e-308,1.3916260804528146e-308,3.9994266181849825e-308,0.8012546802724323,0.04364674268334831,0.018485980695890646,0.0054618918754261205,0.005575776617809371,5161.0,2141.6,0.19
