,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,average_salary,total_sale,turn_over_rate
979,다쏘시스템코리아,0.26038004290370464,0.07733592393568244,0.03008575253815718,0.03387896021810977,0.0051226251055149895,0.004112714150953536,0.00559925688454612,0.006913677336606759,0.1825767449917039,0.6786656987718862,0.00953043427784522,0.02636692432787579,0.011304392210701932,6032.0,1761.3,0.12
980,코너크리에이티브,4.5962045137243034e-307,1.0,6.193208699555724e-308,3.561406191150904e-308,1.333255232061105e-308,1.2178367342094573e-308,1.3473840620707397e-308,1.5404810838991684e-308,0.6766964878218009,0.07018034528916844,0.004698886332658663,0.01007513034188301,0.005055462625043964,5095.0,18.9,0.55
981,코츠테크놀로지,0.14457059443389148,0.0755008310351877,0.1462823845667496,0.17545770794453797,0.023074308382878335,0.013826299239704812,0.03611946012465103,0.029997560092461763,0.44597645560144455,0.07111993039608124,0.0035064020807516897,0.007763931820542103,0.003911580530937904,5327.0,319.0,0.18
982,게임덱스,0.11637930600669881,0.07238309934008434,0.15826294008914138,0.03741448075208198,0.15694504707797344,0.03286261076744455,0.08351025263790529,0.03656686924279204,0.3902638610979128,0.09423554608749904,0.004534361578025435,0.01010577752160262,0.0050759129621645305,3698.0,123.0,0.1
983,다산네트웍솔루션즈,0.1574420641745251,0.08087378265051377,0.17715069059263516,0.12377019452736317,0.02790131666076677,0.015778311691818682,0.03669964507950315,0.04312016680117063,0.12437194236434156,0.3686158545273436,0.018558650820188097,0.04311323036467954,0.02963043551030679,5952.0,2002.6,0.12
984,오케이포스,0.15106099695350347,0.06226231342694767,0.3769016959181149,0.03593521410057374,0.013708213102340827,0.008811185670696099,0.014252855375774826,0.03110428067447945,1.0,6.435778190438324e-307,2.4937164136760205e-308,5.62447335594664e-308,2.8292613796937756e-308,4388.0,307.0,0.27
985,퓨처젠,0.5450503087728905,0.17940037404839695,0.09079061468297532,0.06307081630979924,0.014398953918539981,0.011378862089641974,0.01486495260146614,0.02163342119741683,0.09351685276574839,0.1745494472479472,0.034919347599168545,0.5253123662662748,0.07805745416429591,5143.0,649.8,0.18
986,네이버아이앤에스,0.47905719552007314,0.23966096606281598,0.023708118915897938,0.014773085826239728,0.004640939088055773,0.004035124026077417,0.004695416854468184,0.005874898905591286,0.6009102914067052,0.09462588628010223,0.005133036265076502,0.01142902529098236,0.005661675938154645,6032.0,199.7,0.31
987,다하미커뮤니케이션즈,3.842259232359355e-307,2.3321163287168253e-307,6.200050712755797e-307,1.4154399666585997e-307,1.4616562337882434e-307,6.983274339346062e-308,1.0,9.276694513245586e-308,0.14639916798685165,0.6171034483435553,0.01947443141872971,0.07560592646619008,0.02651083484634201,4360.0,210.8,0.13
988,미리디,0.07116452003134856,0.7695827320288099,0.00921549456642374,0.00535820519145128,0.0019696767435756104,0.0017907677997181285,0.0020023211295850936,0.0022796795997118034,0.6801722981773394,0.08456337279456931,0.005510415959876167,0.011791000750675639,0.005962377221194094,4169.0,193.2,0.38
989,삼보컴퓨터,0.5019421652238019,0.19430192819049547,0.036849906630126376,0.023193668945129073,0.006995675301074054,0.005987676067805896,0.00698505155361389,0.0092820702396271,0.5394033283354109,0.10181320727108789,0.005196269001167275,0.0114145376954577,0.0057854626470290405,3486.0,896.2,1.43
990,시티랩스,0.5865345205751261,0.14259041795468536,0.04700932965625723,0.05118811761893301,0.00834323841893185,0.006818187992988168,0.008914714258259756,0.011187338726423557,0.7835224795039705,0.07620428413616667,0.0037617032348125504,0.008317584231920246,0.004199387521697247,3957.0,171.8,0.51
991,디자인커뮤니케이션,2.7700079244543573e-307,1.895721995216312e-307,1.9678282902614395e-307,6.592381426888904e-308,1.214635043485403e-307,1.0,7.076121279451939e-308,5.585011549822742e-308,0.024982669953728255,0.03106024584891475,0.9210252827723308,0.01324371506654563,0.009688086358480582,2916.0,10.7,0.86
992,아지앙스코리아,0.6664661109166469,0.177934050295332,0.03172803659037178,0.0208310628545002,0.00607286653678656,0.005206425698873125,0.006102100733180735,0.007981301440830084,0.15440496424425493,0.6933054519349005,0.010327024439209999,0.026545865741711014,0.013182484174455144,4798.0,67.7,0.63
993,키즈룹,0.5906368218591733,0.11536270886230374,0.04146285913816939,0.025606169614744344,0.0069565329466993574,0.005667140164819086,0.00714702529638175,0.00981709781426295,0.18205564373818547,0.48933660670547197,0.017556027800293802,0.04601955589029905,0.024161369282672294,5852.0,14.6,3.17
994,텔코웨어,9.023715335989217e-307,1.0,8.489664902618944e-308,5.039728837478046e-308,1.7617591700934875e-308,1.5785930328397125e-308,1.777735042176961e-308,2.1119179363102806e-308,0.22472652066449836,0.5846739829868086,0.01428896325782987,0.04082871602188205,0.017281576990223934,7396.0,348.2,0.09
995,리틀팍스,0.12673269224775022,0.07132640316039812,0.2520769728919304,0.04275663497511418,0.04244625582582713,0.018473509896676045,0.03654595708286786,0.08826686338160086,0.4206330312824055,0.10047161157736173,0.004852129856292733,0.010830726845207535,0.005427610434261281,4877.0,119.6,0.4
996,소셜뉴스,0.18879965324552375,0.7412675162673125,0.0207081385692806,0.01262786494705463,0.004367693085148636,0.003935270541540433,0.0044646726117008595,0.005113138363065099,0.12725976708909745,0.3164731259411334,0.021456176936093283,0.12998532865054274,0.031795482130708416,3178.0,105.1,0.42
997,쓰리디팩토리,0.13440967417885097,0.08578867906526529,0.15846747785955034,0.041341394243576496,0.11721961891387604,0.043865240345927876,0.12111192747749217,0.035551831912095225,0.09900139005076976,0.161885622616357,0.0661164891857342,0.12060174198828805,0.11764467555820557,3481.0,54.2,0.64
998,에이디앤스타일,0.08896951195585442,0.4375090240352459,0.011260936425460511,0.0065832239807082985,0.0024074124772169476,0.002189946013835887,0.0024395570186370695,0.0027931187280526844,0.6624103322592595,0.06883992425064506,0.004225596698297767,0.009150744534630707,0.004601938101755339,3930.0,59.3,0.28
999,유젠,9.181912256091861e-307,3.716500088387612e-307,1.95069351113942e-307,1.0,3.3888670094481176e-308,2.6729590157235647e-308,3.8416977978800704e-308,4.526940932182454e-308,0.1337138764380169,0.23401899479078486,0.05851830855456778,0.381002123410494,0.13945315379640175,5278.0,151.4,0.19
1000,지란지교소프트,0.7916732884787274,0.13078628540174753,0.029979930081547715,0.024256347473683777,0.005551937007600627,0.004653590611180437,0.005778235592881455,0.007320385352631155,0.7789816114444384,0.041986402289307743,0.0028598706754717133,0.006123826219272543,0.003068531863903118,2154.0,176.8,2.0
1001,월급날,0.14162391169916067,0.6745369103201663,0.0167405736088026,0.009822861035192306,0.003557580273304635,0.0032279030794560696,0.0035876803525069275,0.004171060286710814,0.5218187449402051,0.1593774438040403,0.0054317290034631635,0.012618314790851036,0.006222039559610912,4125.0,39.0,0.14
1002,이랜드시스템스,0.03981959099917674,0.025524503047828356,0.036540884285167816,0.011357379270540334,0.03674499212223519,0.016119987081586958,0.017149783228566886,0.01026616872434711,0.6908692716074757,0.07651316557568863,0.005213523089370477,0.0111146178786624,0.0056010880383194316,5234.0,396.1,0.3
1003,드림인사이트,1.0,7.221972316998479e-307,1.5675883139263237e-307,1.2770278397645735e-307,2.9125561072764184e-308,2.4452911474896165e-308,3.045718879234532e-308,3.80634400665767e-308,0.19280287772237503,0.5043078987308303,0.01357286343480301,0.03447006046099692,0.017616385644377085,3917.0,122.3,0.36
1004,씨아이솔루션,0.1812218766310502,0.6467544765042731,0.018795553524364045,0.011533308437111636,0.003945297967827647,0.003545818157521825,0.004031532909344041,0.004642149489852306,0.38594830850976874,0.29694282465331484,0.00621623225186701,0.014315908829013615,0.007244936834437054,4036.0,127.1,0.53
1005,아이에스에프넷코리아,0.11142459887510632,0.06719164436922404,0.008233789355458836,0.004900002947786604,0.0016158884914033134,0.00140839234770562,0.0016146393934067616,0.0020648992654033757,0.5588403391221547,0.08914823577966347,0.005067925332677343,0.011043586941946605,0.005574875023701343,3294.0,51.3,0.4
1006,알엠소프트,5.681053640211298e-307,2.88601898745105e-307,1.0,2.216439618401895e-307,1.1100608667293544e-307,5.628825210530135e-308,1.3917411012353578e-307,2.0074393963148744e-307,0.10888650631630256,0.19562655455879216,0.04961481120703482,0.3054479841620268,0.13318975107080963,2670.0,185.6,1.6
1007,에이텍시스템,0.12849791518552225,0.7381033962016343,0.013632190216202518,0.008248082831912432,0.002873441215957711,0.0025909456627956065,0.002913311021500657,0.003392458945848657,0.07485045610061745,0.14881142323810198,0.028832796219956887,0.5325892128601949,0.06738090120548128,3875.0,162.3,0.32
1008,재능이아카데미,0.1592266501614827,0.610014912113627,0.018382043826941256,0.011094398230465579,0.003892361315567683,0.0035157708389611155,0.0039764653985696185,0.004536312294426102,0.1414661094006344,0.25952531568686493,0.0994755805011048,0.151758488367825,0.3477745060435708,2528.0,42.3,0.29
1009,위지언,0.12618873976796144,0.6672960295484612,0.014441000095801284,0.008492758906046286,0.003057644541075842,0.002768719240106077,0.003085685418988089,0.0035952483638139352,0.3926083157497518,0.08729011486927574,0.003948424912605842,0.008798860578804444,0.004441218870101237,4689.0,14.3,0.46
1010,잡플래닛,0.5271608636738934,0.16957120389997082,0.02993609028489429,0.022999927887660664,0.005710426408119623,0.0048576076773450315,0.0059198098593551685,0.0073503234432482625,0.17479014541944893,0.5600425469320092,0.03695404128663116,0.09948889686263293,0.06697887323068696,4985.0,92.8,0.33
1011,티머니,0.6546351496745992,0.0985805022044542,0.10580660354631424,0.07119476670773434,0.013699302893854246,0.009818287196989635,0.015750822204000887,0.022005980610717457,0.6537296535133054,0.08192373976332691,0.004469253426742353,0.009957278899871178,0.004920969157067875,6032.0,2168.5,0.05
1012,동훈아이텍,0.14123228153776216,0.06510808353634656,0.1513143270633538,0.058737689601553525,0.017670147201578244,0.01089025422344385,0.019419316259349437,0.03985529347511138,0.08270127603468641,0.12206142424386227,0.5748708571903814,0.05867388603516977,0.06560387950834105,5332.0,187.6,0.36
1013,유니포인트,0.14471509396735588,0.06661524182147263,0.14330725861574412,0.0688674337622006,0.017701488627449066,0.01099318190505496,0.02019630138166793,0.03617945350503231,0.1246625828237121,0.5229874699801619,0.02276151954993998,0.055851600400117295,0.03965583191958974,4135.0,815.3,0.47
1014,윤디자인그룹,0.5243949136072269,0.22369172839797002,0.03173989521356203,0.01998087952214539,0.006123911927380946,0.005286126379341603,0.00614827873576763,0.007937323411753678,1.0,2.34021147885143e-307,1.5103289095823216e-308,3.2342165330065907e-308,1.636785545951977e-308,3590.0,54.4,0.62
1015,아이엠씨게임즈,0.14158717896663892,0.6439503804553791,0.017016865614518584,0.010118654990012589,0.0036265059098700325,0.0032909383854795157,0.0036806107938524985,0.00422325619706241,0.5598169584864152,0.16968907458010055,0.007003172972351713,0.015580805116613245,0.007941706347628658,4502.0,95.2,0.29
1016,아이크래프트,0.13819314296918034,0.06381859629682866,0.14633558381145323,0.06109750572712826,0.01738199496267013,0.010694275486781006,0.01944774552034847,0.03776775680585837,0.14046049112330067,0.6002242703181249,0.016547904229624787,0.05977372199657968,0.021886542907646387,4951.0,863.6,0.47
1017,오비고,0.4895065481312001,0.21822494768314885,0.017645615108449263,0.01082689559373242,0.0034822942046313816,0.0030428595597030497,0.0035260335415440197,0.004354713306800514,0.7656496387744178,0.20208315712031816,0.0070247832266618895,0.01717197979123716,0.00807044108736484,6819.0,64.9,0.17
1018,에스에스알,0.12202515777908528,0.06662298971761332,0.15335386664794876,0.05210504785771453,0.030931539396573705,0.015768870777090636,0.03389140395250179,0.04736196515830862,0.09164546632108021,0.13424018765431076,0.5805702435193859,0.06250257331599644,0.06607060073470825,3950.0,2.3,0.28
1019,티아이스퀘어,0.523519857497397,0.20616852115351203,0.030108449290248054,0.022485699052767004,0.005854347514942777,0.005027184291095269,0.006071450333198294,0.00739735697535077,0.675062472869428,0.10508120261510578,0.0058417852166271845,0.012925168481718265,0.006421683638301541,4991.0,116.9,0.45
1020,베스파,0.7382134360274153,0.07612498261901778,0.09049298451407499,0.0470890468422004,0.010648283539637492,0.007600935153364478,0.011953220086979062,0.017877111217310386,0.8367928458923516,0.1393842681926454,0.0051859928322188125,0.012723404685792297,0.005913488396992072,8880.0,419.4,3.27
1021,스마트인피니,0.07664675454435271,0.11459334507996578,0.005360489229334733,0.0034128550775353785,0.001086303179867057,0.0009575154804744227,0.0011109742878110775,0.0013258731789947394,0.7712070329480076,0.10160110111749415,0.005118172119973727,0.01165587186800187,0.005663282272375664,3606.0,181.6,0.41
1022,이노트리,0.3941617909971678,0.1284022555163634,0.04859157638684498,0.03385920560113796,0.008152073358098848,0.006605981354761536,0.008455657797151057,0.011536175289278425,0.3121349823389345,0.5434304130926176,0.01325448344569019,0.03187033396832491,0.01621216335716798,5154.0,159.9,0.51
1023,포시에스,3.671117838873462e-307,2.289201183023654e-307,5.04316978726776e-307,1.2481327910828452e-307,1.6419721767833788e-307,7.957279450567202e-308,1.0,8.751881870038172e-308,0.7034822801575953,0.07927416417910534,0.004935697871130725,0.010586036846374052,0.005378800133865587,4999.0,229.6,0.26
1024,하이브로,0.07437973888282243,0.024617082223828746,0.048974301238638406,0.021044582393006047,0.005048439525625461,0.003337151765137276,0.00573307933967882,0.009873255038466595,0.2327835284149868,0.4292730425203063,0.010896061033263243,0.026944967892879642,0.013383795721230517,4387.0,78.7,0.8
1025,두잇시스템,0.18144072879944362,0.0689980250425988,0.14914000765544067,0.08483276219384772,0.01608213379875197,0.010264154932101066,0.019804165731932808,0.02895398837294901,0.37093035061759705,0.24113124832212365,0.008486281723753387,0.02001722273155781,0.009769384708803125,4593.0,298.3,0.16
1026,씨티티디,0.47373965166856435,0.15040323687358445,0.0855370906335404,0.07165091280627867,0.013225236855588783,0.010273242668156641,0.01412903351771919,0.01966934402653453,0.13541246865994624,0.5654438477860694,0.01656718429624127,0.058176272698027165,0.02088067481066191,3477.0,229.9,0.26
1027,아비드이앤에프,4.809990201004782e-307,1.0,6.298223159627548e-308,3.663375860266113e-308,1.348006063828564e-308,1.226167048258712e-308,1.3710656785123714e-308,1.5575998258402777e-308,0.5464358394377099,0.08853218103173054,0.004693875674075479,0.010438792287337094,0.005191176157303869,1171.0,322.6,3.14
1028,티쓰리엔터테인먼트,0.05852975500147676,0.03944313262887819,0.044298453736849534,0.014411993362691437,0.0325008865174206,0.15789200053727176,0.016697377743885168,0.012582817627541447,0.44239107091226787,0.1285720693608587,0.005609313659609536,0.012531166833107708,0.006322519657002597,5735.0,231.3,0.46
1029,미소정보기술,0.09648863881253318,0.037937988205541485,0.016389036873414177,0.03431669157138912,0.002921809529137722,0.0023526957739015094,0.0032588633845465663,0.0038273495831302735,0.31752332387271576,0.47721315717747165,0.012199162190744421,0.03100754607921616,0.014313827397352282,4346.0,80.2,0.61
1030,지오투정보기술,0.6012051273876102,0.11103819241720446,0.13332763718077303,0.08063048795391076,0.01635550178307541,0.011574270427532205,0.018802073172789688,0.02706670967710415,0.3018288190004658,0.41938736543108157,0.011774599512008547,0.03096137907032811,0.013650512944880861,4825.0,92.9,0.59
1031,네이버웹툰,0.45746828325142613,0.13873919178681654,0.03517689628969143,0.022533460975035422,0.006238485040810053,0.0051890120167471555,0.006464998584467862,0.008341639540856358,0.5619828150026036,0.06846319958834819,0.0037440537502214434,0.008393639504005419,0.004114048895503648,5305.0,1610.2,0.28
1032,위두커뮤니케이션즈,0.5371547004672015,0.14930390804462548,0.016358164191118952,0.010391887032201771,0.0031543790544026817,0.0027227420884410646,0.0032232876216645705,0.003995840125067925,0.81275099143751,0.10286594889528275,0.005089066992341649,0.011220851021295521,0.005680799804773188,3670.0,29.0,0.48
1033,포켓몬코리아,5.727666354581355e-307,1.0,7.229485182634842e-308,4.2885719792713354e-308,1.548185324660569e-308,1.4078845331361545e-308,1.5746390146235957e-308,1.791649191621769e-308,0.4120357316797574,0.2894830225819001,0.007895312917051419,0.017968917016574614,0.009200384412820508,5419.0,334.2,0.32
1034,뉴스1,0.5612663080856887,0.1490488884595548,0.0674099872562392,0.10268815072141765,0.011423971240808005,0.009085425842598112,0.01247283674882637,0.01570553526275459,0.9195245508022718,0.061068035808898066,0.004186933908709477,0.008954166940327808,0.00448833745275611,5677.0,358.3,0.11
1035,다우데이타,0.06413035080365113,0.028060819336112503,0.04117077581748239,0.05396816438724523,0.005582962764394847,0.0037733194743657843,0.007305058132830648,0.008437905841539488,0.6949886618451384,0.09352831076166139,0.005614186026951869,0.012127418840280714,0.006140942145987695,5093.0,2171.7,0.17
1036,씨유기획,0.11928075084987794,0.07734822986184295,0.12440634344608953,0.03345301435110534,0.31530127970944966,0.060016541177433894,0.04885338339776757,0.03447516250064545,0.32076980316604853,0.5819933358225037,0.006059287464545875,0.013667889270580151,0.007035659893158722,3339.0,76.5,0.56
1037,아티언스,0.23819520182831228,0.7119234756630611,0.01515762492677141,0.009591626511304397,0.0030544202818356173,0.002689537887159396,0.003097846508298054,0.00376936249025399,1.0,2.972452858719812e-307,1.741889111860774e-308,3.803199514708601e-308,1.9065779016105763e-308,4356.0,182.6,0.47
1038,집꾸미기,0.15525359743415582,0.49377278156455395,0.014868091109878391,0.009315509265176415,0.003107974307285839,0.0027855824184842264,0.003162117251414222,0.0036998950154908806,0.14149277751472558,0.4359889896536444,0.027351322505097656,0.07430240411772407,0.0476764503775828,3953.0,55.3,2.19
1039,노츠,0.14539450676424348,0.7622544604624849,0.014771908672931055,0.009130024171019123,0.003103467052372859,0.002789783462875751,0.0031572382611998063,0.0036741027450660226,0.6833496246835419,0.06990974084613892,0.00462022967774852,0.009992708498336254,0.004969856336594885,3704.0,48.5,0.33
1040,한국후지쯔,3.659929022727837e-307,2.284311415737957e-307,5.2209735759019435e-307,1.2347660132735343e-307,1.5564427712886202e-307,7.724614838196892e-308,1.0,8.562741027341802e-308,0.68845573332231,0.0775581256585155,0.005270529345755246,0.011254200787113776,0.0056625923541279155,6032.0,1512.3,0.2
1041,산업마케팅,0.3350785130910654,0.12832380120971132,0.030319834870371723,0.018470576639772824,0.005560260622079357,0.004694270208223116,0.005580274376555166,0.0075257802926907424,0.6535682947021346,0.10455432543320596,0.0054391470335831416,0.012348937107316042,0.00600241246528772,3658.0,23.4,0.43
1042,소리자바,1.0,3.770787799401625e-307,5.236937557471339e-307,2.4791226094380083e-307,5.782336093120038e-308,4.0517921918814072e-308,6.484888943115618e-308,1.0151682339398854e-307,7.582137270704347e-307,1.0,4.290111943542555e-308,1.134250689401318e-307,5.256111244354264e-308,3258.0,116.5,0.67
1043,힙합퍼,0.42618747145967006,0.1463920839350557,0.02518103815046792,0.02061509797643,0.0048747485906419745,0.004155570347551532,0.0051751287138022736,0.006070546053914255,0.19906298840525447,0.5381868270638881,0.017574321620249436,0.0562502478635266,0.021788333595828872,2249.0,20.5,1.5
1044,넛지헬스케어,0.6924635192872474,0.130113472593345,0.023805406142955687,0.019443936247081486,0.004589330429999726,0.0039068313825895715,0.004813708640721359,0.005816556874056468,0.6156937296480255,0.1139812744502898,0.0058050170069531845,0.012991183477532425,0.006437843357463473,4065.0,463.3,0.4
1045,디에스글로벌,4.5911023070559836e-307,1.0,6.196121763345968e-308,3.557764372628496e-308,1.3341707956921757e-308,1.2189918278609807e-308,1.347384755557413e-308,1.5419687303363917e-308,0.6823349821538998,0.13216055225682835,0.0068143833658718175,0.015211479330652823,0.007560344657272477,3233.0,47.6,1.79
1046,이와이드플러스,0.30626852827061707,0.12109925539351779,0.02785404798117415,0.017311421547310565,0.0052244822636614745,0.0044423641788627136,0.005214434422679972,0.0070286434247945305,0.23287580672839958,0.6819837644553273,0.00933104339469101,0.02177460400001572,0.011339079881468851,4569.0,51.4,0.35
1047,와이지플러스,0.11110074845317053,0.07158270252122288,0.11962446641735772,0.03214092547946868,0.5034601846243806,0.05081041815788926,0.05234358601821369,0.032121118477347006,0.09480819902015793,0.2937625694104831,0.023773983298846686,0.1508312564425858,0.04132005221357842,4827.0,1204.3,0.38
1048,선도소프트,5.32158305595434e-307,2.8914728647049454e-307,7.37873894595253e-307,1.5626516834646693e-307,1.2396012752797322e-307,6.632159851991656e-308,9.645183859682853e-308,1.0,0.9611367294293021,0.03051190922672862,0.0019756125622283995,0.004237040890098201,0.002138707891642852,3698.0,69.9,1.21
1049,케이엘넷,1.0,1.2243013399657839e-306,1.2959088290635366e-307,8.045224664028345e-308,2.5086431383796935e-308,2.1711721188690145e-308,2.5557230301165693e-308,3.1689787943784685e-308,0.5331172568222712,0.22717691978969898,0.008581078600070543,0.01896910660114092,0.009801019979428435,5296.0,461.3,0.25
1050,삼성전자,0.12983241986613195,0.7086714233720527,0.01625923283233125,0.009664548643919035,0.00347417188729476,0.0031554947201379796,0.0035394085034678893,0.004020818077081615,0.7966827992975241,0.08996164892822259,0.005983491855382641,0.01283142799334977,0.006445529395733083,12848.0,199700.0,0.05
1051,LG전자,0.2533488633728985,0.4244811383677656,0.020498734657376005,0.013429935990977714,0.004215770602130953,0.0037375830951457273,0.004345009855667923,0.005045464690616959,1.0,3.060479355406177e-307,1.800680643108092e-308,3.982341018058764e-308,1.9636603429296463e-308,11371.0,27800.0,0.11
1052,엘지디스플레이,0.32644106460999694,0.5362537250946781,0.02314777083765776,0.015092930443350888,0.004716176314088701,0.004164107014343214,0.004858834391498736,0.005686417607609384,0.8034212035307118,0.0674484993111415,0.004473262375189109,0.009669858737631456,0.004809647384461926,9427.0,28400.0,0.12
1053,현대자동차,1.0,1.7893596212774233e-306,1.196665842078274e-307,7.787110349161761e-308,2.373180019312977e-308,2.0711408171960266e-308,2.441346013796209e-308,2.9257213862551053e-308,0.671530595752506,0.22146484256546448,0.007169823298952424,0.016517154547119495,0.008224518757925896,10523.0,55600.0,0.11
1054,엘지이노텍,0.5450979228869195,0.19910720931540113,0.03678546592430655,0.023214508176148226,0.006984274422140334,0.005979242171679455,0.0069839231289381114,0.00924707751324447,0.23313262213116684,0.3944076892386793,0.0077124595252395615,0.018459104815451474,0.009236657406118617,7652.0,14600.0,0.5
1055,한국전력공사,0.40207863743125266,0.14486066619863736,0.034534080612250544,0.031373965824418995,0.006391397329719243,0.005330293346302031,0.006864667816628014,0.008183869818292472,0.3061800683572273,0.47010733625111656,0.01264940434596234,0.03333692507200915,0.014734854117017615,7879.0,59700.0,0.06
1056,LG화학,0.3955455726375568,0.12997296584863208,0.12701269027375015,0.06749208281594755,0.016022073087932583,0.011762158882401185,0.017287026817927948,0.026512149581493397,0.2551529461715022,0.3457476057795232,0.007656395756149324,0.018065950796110872,0.009131293447573558,11855.0,22300.0,1.56
1057,에스케이하이닉스,3.6537921545491784e-307,2.283976592543772e-307,5.103716234571861e-307,1.2187492450392074e-307,1.7871966401896053e-307,8.304438848551464e-308,1.0,8.92978854705214e-308,0.6293183951093256,0.11763700921697821,0.0059236535618483275,0.013315154602883957,0.0065734647639287686,12710.0,41600.0,0.07
1058,아모레퍼시픽,0.4310137163929367,0.14376563801791437,0.04335641278917739,0.02781885952375686,0.0076066229761589995,0.006293262732500094,0.0077406093486859584,0.010555851083874548,0.5850434311307402,0.09762110323078353,0.005379939025313838,0.01178125291556019,0.005936438252312128,6999.0,3500.0,0.25
1059,앰코테크놀로지코리아,0.606187662209787,0.09205271418956917,0.1563802180857409,0.07103807371341084,0.01613407497030103,0.01093118558316981,0.019072984857196714,0.028203086390824948,0.36112980564071334,0.392762083916064,0.012085861457594197,0.031164278278294433,0.013958112289334234,5155.0,3100.0,0.2
1060,삼성에스디아이,0.12532380754049566,0.0638929387715486,0.1758895781359516,0.06570260065902042,0.019371052646374717,0.011473245745020306,0.031176633973882636,0.026841630029907866,1.0,1.8276971382493596e-307,1.2493471538492007e-308,2.672724344670808e-308,1.339947814278343e-308,10747.0,11600.0,0.11
1061,케이씨씨,0.5718687255694955,0.1916200695147455,0.09360207280919128,0.07724597578207557,0.015244222280049423,0.012076240115511056,0.015949662102209355,0.022393031826722334,0.826468509281337,0.06738239025809883,0.004260101746574418,0.009249732223386226,0.004613099571327786,3752.0,10.3,0.11
1062,이랜드월드,0.6436872094974969,0.13194165703361274,0.033221317352317446,0.020902591318311042,0.0059097000667417115,0.004925670696375829,0.006074231146121583,0.007952515757097491,0.8247187555046824,0.10720619648712658,0.007044465792070531,0.015071503697214047,0.007610940445556438,1981.0,1200.0,1.14
1063,삼성전기,1.0,9.927119088731361e-307,1.15069879702579e-307,7.655769108281811e-308,2.2410614877753545e-308,1.934698636874925e-308,2.347276238380528e-308,2.7623289229694523e-308,0.8876068657297272,0.03388024549565245,0.002062903673439767,0.0044865158957494485,0.0022468523132555787,4960.0,7200.0,0.1
1064,현대모비스,0.5885618124924586,0.20336777009166984,0.020373747495217233,0.012911520432861062,0.003958783351210816,0.003428415383162094,0.004057908126733755,0.004961964112949786,0.7002835351175591,0.07192210885331597,0.004224935019429369,0.009369654886812372,0.004605891150475423,10520.0,27300.0,0.07
1065,현대제철,0.47528896616811345,0.37901449853893393,0.026015510179518732,0.016111424646459687,0.0051859551952376445,0.0045505113904304876,0.005229104793044693,0.006477376922924506,1.0,2.922166521319172e-307,1.7737887642874384e-308,3.85439689722092e-308,1.9335111210186845e-308,10707.0,20000.0,0.08
1066,두산에너빌리티,0.15969774341267504,0.6058027813188035,0.017873995671670594,0.010635533690463798,0.0037707160919948053,0.003403979122347191,0.003831844193935143,0.004423083576926886,0.7272617902584416,0.08926476311626563,0.005291064194280704,0.011721800192311798,0.005760608882038352,6132.0,3600.0,0.09
1067,엘지생활건강,0.17763877948212767,0.2622864356524694,0.015274403492544015,0.009841971012476598,0.0031249712073725773,0.0027611354146341487,0.0032465224478814402,0.0037258730970157698,4.195007514682796e-307,7.9345240880378e-307,1.2444952744809058e-307,1.0,2.1191359613056994e-307,8203.0,5000.0,0.08
1068,기아,0.582892052953125,0.16266846898283505,0.023120319824680078,0.015779263184298464,0.004367601823827593,0.003722706173967291,0.004536264164495044,0.0055662735027687356,0.1101194194337233,0.23430971563087566,0.03388859415118146,0.5002859778772135,0.0680302398567381,6132.0,41000.0,0.08
1069,한국수력원자력,0.20487095988669063,0.6575836610770207,0.013577281122472903,0.008665244749286477,0.00276038852806953,0.0024387623976437293,0.002828494891857914,0.0033437946987503304,0.42141482269693453,0.17987083334528595,0.007169386962664787,0.0169205069375244,0.008130447380639283,8587.0,9300.0,0.11
1070,바디프랜드,8.516363688855195e-307,1.0,8.321942576106909e-308,4.931181712252997e-308,1.733218805964492e-308,1.555909351802671e-308,1.748769642563122e-308,2.0710219693121196e-308,0.10929228552647509,0.24548938923800687,0.02794079094989734,0.3582963217124159,0.047273766826210456,3994.0,5548.8,0.42
1071,와이지-원,1.0,3.71397671332304e-307,5.848652881287461e-307,2.4651547865682033e-307,6.078105552427664e-308,4.20389579522843e-308,6.728809712364035e-308,1.1212809956243867e-307,0.753727341415913,0.14186822961630932,0.006559335625505677,0.014500726659945921,0.00736889416033847,4169.0,3308.7,0.3
1072,유라코퍼레이션,1.0,4.491570742541979e-307,3.6225740577772784e-307,1.952342409236607e-307,4.824193917016663e-308,3.629352148507505e-308,5.080457088168843e-308,7.841752127862191e-308,0.26303941263881386,0.5279096105216162,0.01093380677459949,0.0291373885445923,0.012804059550339,4847.0,20.2,0.47
1073,동원에프앤비,0.12060982071628504,0.39271846809863575,0.012695799592142856,0.007688825390867921,0.002648721315589119,0.002371449863961418,0.002722067267786657,0.0031166908150677586,1.0,5.0185574966682846e-307,2.257823765702024e-308,5.37037397034353e-308,2.5234058439057607e-308,4266.0,1800.0,0.17
1074,LF,1.0,1.610650125839708e-306,1.1994421183183564e-307,7.892923810823821e-308,2.3726451615100413e-308,2.0666630612215996e-308,2.453442190414206e-308,2.917674556257742e-308,0.6633769768225298,0.2904305022732075,0.010128025342292745,0.02445996387277398,0.011604531689195934,6267.0,1100.0,0.38
