,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,average_salary,total_sale,turn_over_rate
1362,유한킴벌리,0.2186012173218386,0.6147569510204407,0.017485239052393114,0.01118837337513783,0.053725251857126,0.13379966793971204,0.07377046421187133,0.10901959351027021,0.3003956688922383,0.04380745286697143,0.03644523593116858,0.031431409875227224,0.0480952376436922,6082.0,1300.0,0.07
1363,와이솔,0.8234557668054775,0.03792169015331821,0.006209431822155911,0.005609785022893161,0.015697630593163453,0.44736404951451886,0.03251981035077954,0.012696336689190629,0.007254755316163757,0.0032961218655543343,0.003044182394862118,0.003091481576909433,0.003640709448173718,5192.0,1891.1,0.24
1364,고려아연,1.0,1.2454272649893276e-307,1.891132800552529e-308,1.640668322515629e-308,5.354330676135304e-308,0.400234681062558,0.06926004776580756,0.018952174646747536,0.010196877663953361,0.004366772528404298,0.00394437453512914,0.003999865339149924,0.004985177457462136,9500.0,7200.0,0.09
1365,선앤엘,0.8262193584517509,0.041834795555969376,0.005883654064180293,0.005013114038601374,0.017172821009777704,0.3290212405783287,0.43328021764583624,0.0906418039815877,0.041677947948743826,0.014954010174638238,0.013025678122217372,0.013054362232130405,0.01804928982126756,5801.0,3183.9,0.41
1366,에스디생명공학,0.35039239668053057,0.06698439036122472,0.0059058760285521095,0.004656415756655289,0.0199048454459266,1.0,3.574695010626235e-307,1.0726735567763925e-307,5.759253049315541e-308,2.5182902437440475e-308,2.2695445278138765e-308,2.3098910524856645e-308,2.879404271693334e-308,5028.0,783.8,1.1
1367,에프에스티,0.9033476652273827,0.056520079548920785,0.009045140085466337,0.00812695851339157,0.022960156624838704,0.7902072976951583,0.05028708491391767,0.020918874550285085,0.012086319930007038,0.005642839455962724,0.005237639510482007,0.005335090411177707,0.006183247635292791,4919.0,2090.8,0.22
1368,동화기업,0.9033297725942173,0.05741400456212664,0.006082318901890293,0.0050021807857081125,0.01788620499993742,0.70604428000193,0.14032439283731765,0.03606030684358045,0.019302729761942305,0.008327267234568307,0.0075113471213415954,0.007629169478262726,0.009526930468692971,4768.0,167.1,0.11
1369,루멘스,0.3032852828408993,0.23980046739770736,0.007746824597620936,0.0060508492515583675,0.024339731792553436,0.35962418325603307,0.025227627603244127,0.011133427513506223,0.006555583765957221,0.0030774323588658157,0.002880713078095843,0.0029277410408588126,0.0033350659293449746,5567.0,1297.6,0.25
1370,다스,1.0,1.4269787905190383e-307,2.105112981417335e-308,1.804851188929142e-308,6.15872711526774e-308,0.21418226563022733,0.5074727327781612,0.08832446191991444,0.03650004940167023,0.013935665605013723,0.011574254957552264,0.011829799392897269,0.018123879970273413,6082.0,7680.0,0.16
1371,엘오티베큠,0.623878701639292,0.03891153472088297,0.005575888071930433,0.0047384561463235456,0.016625516913404942,0.0962211176184292,0.05458179874686814,0.08661449306074392,0.10962755760237597,0.058898884335125336,0.031043795566224542,0.02974841704832538,0.09359977175739656,5468.0,2461.7,0.32
1372,대유위니아,0.133825074950717,0.09246669353268214,0.05724498451416372,0.24352751205867842,0.03539898585628468,0.10738967695942123,0.0631018989376115,0.10943258478585655,0.08549954395508981,0.05873097150922642,0.030474107165185886,0.03188874322193865,0.2632326515676175,7401.0,4.9,0.49
1373,강남제비스코,0.3101684559738323,0.1550724852336013,0.015206211375793846,0.010932353537359525,0.05238333481975767,0.35455131922539673,0.39884746058950193,0.09447670857835888,0.043695804481967374,0.015724231087635578,0.01372036622116782,0.01374763796090046,0.01894102235982124,6148.0,2968.4,0.03
1374,롯데알미늄,1.0,4.244976502466859e-307,4.685005460970066e-308,3.30591158083008e-308,2.5333046697224317e-307,0.7705765338674446,0.052567312039491186,0.023296022177316397,0.013717783138805568,0.0064711765574988955,0.006059441722740934,0.006163985165837183,0.0070091276469220545,6032.0,7696.2,0.11
1375,경인양행,1.0,7.991844800026158e-308,1.315688406586276e-308,1.191476135698176e-308,3.338106710262386e-308,0.036498515420886356,0.022036843963081847,0.04053826279097798,0.8527954681984454,0.008134468177214528,0.006674476042262542,0.006154498538413472,0.010389522098660413,4162.0,54.9,0.44
1376,아바코,0.9413948179707922,0.03412694163505752,0.005517598910684864,0.004972530803759107,0.013988110679705994,0.3771757569099793,0.03414449670675069,0.012786104149252072,0.007226038773927263,0.0032694044853843036,0.0030055640286054167,0.0030551749482988573,0.0036336853299642645,6143.0,2251.4,0.16
1377,보쉬전장,0.14998958027414316,0.7179620681275027,0.06384454989975048,0.020085899122860712,0.04811790257574322,0.9255359036097106,0.03330251638237913,0.015188072550899758,0.009040853313465144,0.004261917139103023,0.0040108467324929745,0.004071468073514899,0.004588422198434489,6032.0,2803.0,0.09
1378,한국존슨앤드존슨,0.1051529732061531,0.6004582113521357,0.03632735015725629,0.013121005307554568,0.04323193351251451,0.7091452335315582,0.15442093634991563,0.03911660440083861,0.02021732814739269,0.008894780936524675,0.00791016484196968,0.008090461498608944,0.01037241955546212,5677.0,1168.6,0.75
1379,지이헬스케어코리아,9.604728302278959e-307,1.0,2.557414175732115e-308,2.011276532648403e-308,7.595142320817959e-308,0.7703496788487466,0.06176038734168283,0.025656144272142023,0.014770726132325048,0.006955445308112222,0.006446501391531179,0.006580823560861911,0.007632091944682746,6032.0,2417.1,0.22
1380,한솔제지,0.38416525808796875,0.03441107812460005,0.003642865502921204,0.0029742168128355727,0.011438133298654512,1.0,2.521234275606852e-307,8.598049547337992e-308,4.788269961147117e-308,2.0903480794940876e-308,1.911220876672508e-308,1.935581010919843e-308,2.34463277245023e-308,8535.0,1600.0,0.12
1381,루트로닉,7.424442028032695e-307,3.4828355967752444e-307,4.93904325337818e-308,3.3938438633785e-308,1.0,0.7723350016142356,0.05185960743599835,0.022922819594448886,0.01348832832671265,0.006358532341118004,0.005952048869420253,0.006054735224020307,0.006890308910102729,6269.0,1368.6,0.21
1382,케이이씨,0.9372077651900993,0.036351411697998215,0.005951542243423442,0.005382571962120718,0.015106708906358738,0.16465408977605253,0.14998327540381592,0.40656817818041946,0.061624739155656014,0.016867752412449356,0.014075437592471403,0.013904701678390629,0.021997879733713904,5412.0,1193.2,0.24
1383,뷰웍스,0.651068110619986,0.025202155740169912,0.003839223870587421,0.0033515048230287653,0.010480195944974853,0.8961516347588638,0.047046454116493414,0.021091340157529368,0.012509291025131333,0.005842398753542703,0.005486419534628434,0.005563525239587019,0.006308936414223981,6435.0,1827.2,0.14
1384,크루셜텍,0.2312931976249005,0.4170209248717227,0.0529094112982029,0.024171200574980407,0.06922667129344606,0.12200646502710374,0.07991993860109196,0.23421941497403767,0.18657284282891057,0.032102381793973164,0.022980245938868517,0.02238157535864896,0.055648996511921504,7081.0,410.9,0.5700000000000001
1385,불스원,0.6495938862333606,0.03603228077884306,0.004796866192457989,0.004089664850286343,0.01356414889425395,0.8425803676146986,0.04424607211564024,0.019123282281994343,0.011179621387664599,0.00524291170680491,0.004892345410321581,0.0049775602339240214,0.005705111777484471,6457.0,1263.8,0.14
1386,티비에이치글로벌,1.0,8.225359045956281e-308,1.3543091674825557e-308,1.2249613463314565e-308,3.454119356162765e-308,0.06696726855185439,0.034204501109028534,0.042384975235857464,0.037436062591548996,0.3868856930606786,0.04600023556376761,0.05878437962941467,0.040034742253847004,5414.0,1880.8,0.23
1387,미래나노텍,0.6462054776841413,0.21066077598495053,0.02252178004414868,0.016168235456494415,0.10444373083026537,0.7032326800097825,0.06827885674723017,0.021892637536143202,0.012047878932900387,0.0052733113872534465,0.0048029626213106,0.004873010548686588,0.005947667249091038,6904.0,3164.5,0.28
1388,노바렉스,0.21942633817396906,0.09491688248499931,0.01332032332291096,0.009208920624035413,0.32004479681886155,0.14009837158394794,0.0798434654903287,0.133040903677778,0.20428461808070197,0.08059842039310144,0.046690047376936765,0.04339634186574342,0.11794180827374519,4233.0,2783.3,0.23
1389,이래오토모티브시스템,2.902507341717763e-307,1.867928922220254e-307,9.70823474470768e-308,1.0,7.267036248810652e-308,0.22322812552883095,0.6222801291006196,0.03315914057009485,0.016103768836251302,0.007050150452106748,0.006106320075294093,0.006286364039061732,0.008532824645878278,5621.0,4.0,0.09
1390,BYC,0.3828983539640726,0.05499231943318771,0.0056871577216598065,0.0044911670585502834,0.019845344041304593,1.0,5.7004963578436134e-307,1.4077859334539698e-307,7.157414542162238e-308,2.932808276273295e-308,2.601727679532593e-308,2.6370276544091883e-308,3.4386839206177103e-308,3732.0,1632.9,0.23
1391,코렌스,0.37000848450529883,0.05822548935965169,0.006632133129043249,0.005200201280323408,0.024959175103871307,0.3386271111230871,0.12354816298551259,0.026507774196692944,0.013451030667237747,0.005729418777040837,0.005072587941415112,0.005172580380508333,0.006735616730574482,4903.0,3444.3,0.3
1392,유비쿼스홀딩스,0.5388624612064251,0.17733254236709914,0.023913314293242546,0.016927845656379985,0.14637872541644306,0.41485399037096615,0.03681983821962812,0.01540639813204419,0.008882157239212818,0.004194047225607039,0.003889453220954202,0.00397160529202046,0.004597596881449424,6003.0,63.8,0.26
1393,한국하니웰,0.3516628406863296,0.11841990325622392,0.010683420827045391,0.008106585108757074,0.03699108105578329,0.22649279747074066,0.3428760080419036,0.12421475476085736,0.04604249941147048,0.015970600585070917,0.013304164722007792,0.013450054981725464,0.020782224283894705,6032.0,2737.2,0.14
1394,세진중공업,0.25628085226491576,0.014383806212566071,0.0022558441615653613,0.002034016061665157,0.005828352792863074,0.12158657391729372,0.09173788784732967,0.15332617750572217,0.0437992136904605,0.012307285889111744,0.010298398917781327,0.010124088806661479,0.01594313872291108,3898.0,2216.6,0.25
