,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
173,제일건설,0.2200348277051475,0.5372574217350937,0.08386045330511777,0.018416518700820513,0.013109076417721216,0.018670504232615764,0.03863382773027186,0.05794818744880928,0.012069182724402357,0.2653572168057156,0.35457796782243767,0.07336268845327054,0.08029210109465292,0.02068190707205981,0.02042196776490435,6032.0,1300.0,0.3
174,정림건축종합건축사사무소,0.14414032947102182,0.08239907187867841,0.32657015574535303,0.036641877700443914,0.018257049720788867,0.060437826146962165,0.04405964098019932,0.03937582315985966,0.007988705020834113,0.16652378201109785,0.6133852636955477,0.03298707414755633,0.05576379853030804,0.011457095569111423,0.010996921437794302,5558.0,1266.0,0.62
175,디엘건설,0.8106130097105968,0.023536462178394536,0.008111591356456891,0.0023955503003020495,0.0021566314887124056,0.002424384126449191,0.0028011266114761693,0.0030506996661885323,0.006275893547913903,0.9463920539296005,0.02406897686142946,0.010039856623880662,0.010351826142592037,0.004568939813585901,0.004578346628911279,2448.0,6.5,0.27
176,듀어코리아,1.0,1.2075098910412181e-307,4.2011736009198655e-308,1.232772850863735e-308,1.108765226720598e-308,1.255887556874937e-308,1.438103762435875e-308,1.5736796328534645e-308,3.4249063730664016e-308,0.9015002707122437,0.021821521810724796,0.008806346054387435,0.009062355915124588,0.003932196649969093,0.003949905915010146,6032.0,920.3,0.17
177,금성백조주택,1.0,1.2134569890528026e-307,4.225263410217933e-308,1.250141727916759e-308,1.1270257448318464e-308,1.264989495569746e-308,1.4583752663715507e-308,1.5852894521887077e-308,3.207469967900865e-308,1.0,8.349185175339278e-308,3.345369629461997e-308,3.4562047158847456e-308,1.4913664751210865e-308,1.49740361807687e-308,6032.0,4775.0,0.58
178,대혜건축,0.8783078139664945,0.039260059977073804,0.012766310293204231,0.003689852087415208,0.0032646280361280683,0.0037881761157825423,0.004346510433373649,0.0047860347000187225,0.011974339200115666,1.0,1.5464368453207746e-307,5.268280128895249e-308,5.679215770923664e-308,2.23037975547814e-308,2.232607036126756e-308,4835.0,1466.8,0.6
179,제일엔지니어링종합건축사사무소,1.0,1.438609718340389e-307,4.893575367678179e-308,1.4349531699587615e-308,1.281367471536988e-308,1.4613304387156083e-308,1.67814087138787e-308,1.8325614372997425e-308,3.9642913606545505e-308,0.9131730648680928,0.025975469608223254,0.010628852996916167,0.011071059667521952,0.004812416711947723,0.004815376290798761,5666.0,854.1,0.29
180,포스코플랜텍,0.6352703098305423,0.0776551972941027,0.015516925699142758,0.004300058779440197,0.0036930482247172565,0.004411411417114349,0.0054028212855078556,0.006115425911804522,0.0239782485858291,0.4481872194326221,0.015473543395875906,0.006189883328634026,0.006463353912613989,0.0027794383539624795,0.0027777744108773753,6697.0,3393.6,0.13
181,한방유비스,0.7797815038681648,0.028148049809365052,0.009914894796250155,0.002916280549756181,0.0026268134317364027,0.0029688845000317714,0.0033941415439962008,0.003708351008119297,0.007870345208112453,0.4613557341359266,0.02624358870255394,0.00903700894026714,0.009843021565236091,0.003867469901757689,0.0038533937045884376,4042.0,191.2,0.22
182,은민에스엔디,0.6906347101416683,0.08790630396638728,0.017081209354761755,0.004736436980266431,0.004073331714789548,0.004847166091778441,0.005973225642042128,0.00677563384608365,0.02549314602428488,0.5932266090527537,0.018103350785787432,0.006765163101477971,0.007239322348651054,0.0029782379499524027,0.002961069044265877,5061.0,1647.1,0.29
183,경호엔지니어링종합건축사사무소,0.829705932352366,0.0671560883978519,0.01639789001447058,0.0045914448614471255,0.0039790048635510045,0.004717585426692042,0.005655431096941037,0.006387283246182264,0.026809038029357565,0.3486063209814973,0.3836463210164432,0.039989730317222666,0.0469118880472754,0.013696243285880037,0.013631430243828978,5842.0,764.7,0.24
184,대우조선해양건설,0.8888407047401451,0.029550871963468776,0.00903402813135202,0.002570325215693877,0.002261999784597779,0.0026566062732360004,0.0030608904114445778,0.003403574839147618,0.010569498264609492,0.7488425540553361,0.0267979992306069,0.009862719856607246,0.010578806904727841,0.004318837068927118,0.004299267746499502,6032.0,3402.0,1.24
185,계선,1.0,1.9842586621379876e-307,5.639445803709942e-308,1.6288340400633416e-308,1.436099800543055e-308,1.6469726890887667e-308,1.972744895708958e-308,2.1884833048272765e-308,5.528784080720887e-308,0.7564236884888762,0.14198690979996315,0.034386671312534756,0.040654037798920364,0.01342348122046059,0.013125211379244921,4512.0,879.6,0.37
186,두양건축,0.2775772831090106,0.46441042080719697,0.02979290942969396,0.007535682723982795,0.006175858851545063,0.0077587239489525905,0.010777801508550277,0.013733809574641258,0.01767877724660195,0.9103118216734941,0.04466841853216322,0.015209591573061555,0.016820540001698484,0.006525382943999549,0.006464245275582854,4476.0,1441.5,1.69
187,두원이에프씨,0.33313123574495274,0.09783465629876867,0.01576787305914089,0.004410861877876157,0.003811717546673864,0.004420462308035376,0.005734812861980031,0.006519153850970989,0.013801139073136513,0.2752185115211232,0.5120253364464354,0.051463094689268886,0.08104198977561228,0.017503198383088066,0.016745388984467497,4335.0,1432.1,0.75
188,행림종합건축사사무소,0.0803065622447916,0.051403407195000125,0.11768281032727533,0.01462935445716414,0.008705981895981992,0.02358359240597631,0.019894811534286537,0.020638180862477592,0.004553178901588268,0.803477439136017,0.02328929421818366,0.008325768585765055,0.009036558565855522,0.003616687969120243,0.0035926983430555094,4706.0,763.3,0.24
189,한미글로벌건축사사무소,0.956201605021405,0.016536329598774102,0.005780884139699348,0.0016995672259566197,0.0015300205781603221,0.001729284416093803,0.001981207026774606,0.002165604247645701,0.004630157297040696,1.0,8.615837197335731e-308,3.4737384803698316e-308,3.6215466789318425e-308,1.5628860881290176e-308,1.563145725583857e-308,8151.0,1392.3,0.3
190,건일엠이씨,0.26820335567580816,0.033384730030382524,0.006948102048299895,0.0019353458505887847,0.0016898322334671211,0.001969986029709713,0.0024453993946543157,0.002795166083035455,0.00974259659636642,0.6168379088440687,0.19409999413945297,0.04233448982225327,0.05332365764384421,0.016437918335652075,0.01598072765383034,4410.0,156.5,0.38
191,간삼건축종합건축사사무소,0.14757990617168232,0.0682147867033127,0.15349196782036378,0.14247777507938197,0.03557578584091617,0.17872798391466507,0.03539257367499438,0.025134595735777344,0.008143711383185606,0.12551999453351775,0.11701805993933653,0.050218027677912766,0.19113660692826245,0.0155468243482859,0.01437587289781877,5605.0,1162.4,0.18
192,이웨이,0.11892283285021313,0.12478428088096867,0.029158231843338777,0.0060045609785251705,0.0046964526781233815,0.0067604152151031546,0.008690519556762902,0.010578068986825078,0.007022485545165378,0.717962142266001,0.06909486297698052,0.020577496920989462,0.022584349605522185,0.00841829323406882,0.008385056931538133,3489.0,399.8,0.75
193,서해종합건설,0.768475426826956,0.04972643085135415,0.015215822213272303,0.004424316878575771,0.003923450534124575,0.004481275503719748,0.005287750354277555,0.005829169805630697,0.013932673167334238,0.9055409417759213,0.037715228464100505,0.013708536180774358,0.014711723162348117,0.005978189224175251,0.005944390201413003,4843.0,90.4,0.13
194,대우산업개발,0.14484734897170012,0.11143808014812494,0.123373945944854,0.020034606437147325,0.012187018192668478,0.021633751608390706,0.043444056457216655,0.2108792490441889,0.008207534418071896,0.8823191431307011,0.05880599110759302,0.019558254777490895,0.02178630162535826,0.008342607966097053,0.008250642294069764,6907.0,5236.9,2.67
195,삼원에스앤디,0.7360477259250535,0.11792008054838146,0.019264998693287863,0.005018830687446782,0.00422495960805656,0.0053059397168178975,0.006458477787039949,0.007386673331907607,0.019342078621337456,0.40963933133827946,0.26459706663825133,0.04357610590437605,0.06040580272688819,0.01582872072727447,0.015325527399828967,4680.0,1361.7,0.77
196,타워피엠씨,1.0,5.5359048451559735e-307,8.870597597608121e-308,2.3169069568997544e-308,1.952111284441757e-308,2.444171202087065e-308,2.985050955636936e-308,3.3998851900279187e-308,8.46313135192112e-308,1.0,1.6943075486724904e-307,5.599053912283566e-308,6.13354459611872e-308,2.3705231666525034e-308,2.3518804506281803e-308,3605.0,1103.7,0.71
197,동일인테리어,0.161197080303148,0.12833019976280857,0.2266078360484652,0.023891360622067877,0.014632532050508561,0.03191183651220164,0.03918825646951326,0.048099240731540996,0.00916388256826805,0.4287188074211758,0.019605285957289633,0.007461408029943802,0.007791916141245848,0.003266530856690128,0.0032760121526699414,4529.0,1175.1,0.62
198,신보,0.10915002394947668,0.0578248364997929,0.3953989206599936,0.04288413615097164,0.017129691826568264,0.04756858187377498,0.044687721039155186,0.028944363477101276,0.006065431045760215,0.7292735755730797,0.15468075148112617,0.03924724775084168,0.04606578365000311,0.015535592299031868,0.015197049245917508,4450.0,256.2,0.25
199,동광제약,0.7712172875811866,0.06563166354349009,0.01644462738988385,0.004614172143041315,0.004005963144887746,0.004743486526490431,0.005661228286475162,0.006376485461814503,0.02594511058737188,0.9280993112392172,0.032347642916981494,0.01345048928168942,0.013869889097835209,0.0061081641053741115,0.006124503358902434,5563.0,1557.0,0.14
200,서울데이타통신,0.12929985624725937,0.06325808736325625,0.28413613835016366,0.08738388043337517,0.025745690849745553,0.10893974616619084,0.04124175936538355,0.02707318277466585,0.007032667024951027,0.856620292271977,0.050956496742351476,0.01693525817971092,0.01868888416741042,0.007207487265901539,0.007130786518004182,3446.0,100.2,0.18
201,세아네트웍스,0.1425901044188091,0.0717431185618193,0.29493382551389874,0.0664095263224649,0.02413811183672424,0.1569188850831861,0.04054129306725111,0.02993522388492796,0.007929688004921397,0.7365254517981871,0.15657725710140347,0.03564432015953483,0.0437938626187715,0.013848278137393352,0.013610830184709604,5415.0,606.4,0.26
202,엠에이피한터인종합건축사사무소,0.806032928080914,0.023266184680601966,0.00808508031239737,0.002372141126210939,0.0021331717686478725,0.0024160849632712793,0.002768628638484956,0.0030310309204604857,0.00659902112489605,0.6796388270326197,0.04335753178696418,0.01466656165300901,0.01548633445170999,0.006140719958072765,0.006162134471960819,4460.0,403.3,0.26
203,성창이엔씨,0.10200316819734451,0.04154639259929914,0.05229469145931367,0.04539477228144104,0.6997224729970088,0.021422763124690603,0.018591181905325684,0.01344284528834965,0.00558171214722667,0.12751721003317196,0.0651170391311702,0.12541574148456056,0.06079295652265963,0.23822455411687607,0.08719945211145826,5269.0,1889.0,0.36
204,쿠팡,0.7830227531413808,0.06044024768541861,0.014074453788126204,0.003912273413222762,0.0033524945814011743,0.0039925957084734915,0.004918685385766707,0.005691765145211706,0.019993382106758908,0.8417132435633257,0.09736811035770226,0.021134594068904975,0.023633536283310976,0.008096829371407627,0.008053686355348338,5035.0,20400.0,1.09
205,씨제이올리브영,3.810911421116596e-307,1.9413206480509955e-307,1.0,1.6946598607346427e-307,6.482900431734641e-308,1.9097239035221093e-307,1.372647255698887e-307,9.137959727233844e-308,2.1129835082888684e-308,0.15417186849616205,0.14924840764149627,0.12708194574198584,0.2752744402648136,0.025950876301861762,0.024382347797827542,1503.0,2100.0,1.38
206,에프알엘코리아,0.7453409118037218,0.10091368975230783,0.02040752381455912,0.0057341106014258255,0.004940429311828881,0.005802558323177566,0.00724330165453735,0.008195884966033946,0.023264185111521285,0.11015892147998763,0.11433651916492643,0.06683436432310227,0.6062348504625168,0.017421628836181546,0.016193205756658738,3139.0,5824.1,1.34
207,이마트,1.0,5.054323115803767e-307,9.026867176841348e-308,2.4505726202123843e-308,2.0876855823867344e-308,2.537609060707542e-308,3.114865268010296e-308,3.53124471901582e-308,1.2654500092468606e-307,0.8026348463982846,0.11073637421563969,0.0288188441292355,0.034884379040702886,0.011582803726843368,0.011342752489293827,4573.0,15100.0,0.23
208,한국철도공사,0.6035682092611652,0.03962798026259077,0.01198850405924291,0.0034110204489882627,0.0030046741528572283,0.0035257315060639406,0.0040631917566378685,0.004499806537767436,0.013723961125270481,0.9244494495357493,0.03776077955015728,0.012754790289315547,0.01416474396898822,0.005462795266740846,0.005407441389049184,6720.0,5100.0,0.09
209,홈플러스,0.3576539962301846,0.039794261431172304,0.009264144815999568,0.002587892858082694,0.0022664653943508264,0.002642567184093535,0.0032317236043437,0.003694032291494564,0.014649300469998459,0.7814872610238596,0.02772755650478559,0.0111872150234394,0.011586489331830404,0.005017805997431654,0.005026569368798985,3773.0,7000.0,0.22
210,비지에프리테일,0.14189166623883812,0.07916975020964812,0.3771053275757467,0.040282135377133224,0.01861202502408831,0.054728930701667296,0.04916586884918049,0.041031496465414964,0.007864258654500722,0.8469498411429089,0.027941674665509415,0.010973535160951044,0.011416944908027183,0.004859411158350261,0.004876998596903219,5162.0,6800.0,0.51
211,씨제이대한통운,1.0,2.4157004881833934e-307,5.796208166657408e-308,1.658814822759102e-308,1.457465254742513e-308,1.6689643289820946e-308,2.060004754551517e-308,2.2976766566785147e-308,5.837465425887788e-308,0.7432152749866987,0.14997882857583283,0.03579829228376673,0.04318971666262053,0.014013586086790271,0.013804301404291178,6926.0,7700.0,0.09
212,현대백화점,0.11415104023683394,0.053530737184228364,0.1220479104461848,0.5254566509444916,0.03272084756459181,0.05600447439576424,0.037975800413813814,0.021586683029718595,0.0061472639438820914,0.8204435525520494,0.028892267927220328,0.011965808795159273,0.012386748167641827,0.005434272104340158,0.0054431191857108804,6564.0,1500.0,0.35
213,코리아세븐,0.6234093535085388,0.14879959137060003,0.023861800389962422,0.006158210933989586,0.005150781920991308,0.006532179053336346,0.00796844861711216,0.009319122509099395,0.030384131689401107,0.7287178466315305,0.07615240671726918,0.021271143632442934,0.022785838297537914,0.008440669052528878,0.008482128788463404,3628.0,4300.0,1.03
214,교원,1.0,2.0680354964026185e-307,5.748117506356943e-308,1.6471483128005444e-308,1.452379426321015e-308,1.6837943104727487e-308,1.9851080867284605e-308,2.1806474508822527e-308,6.06105966086062e-308,0.17710714861424515,0.6718451347610408,0.029169965092571422,0.045151543089839055,0.010760214987871336,0.010166249674453903,2376.0,4493.3,1.3
215,이랜드리테일,1.0,4.535114861314137e-307,8.326036033289058e-308,2.3034013756673677e-308,1.961418290263738e-308,2.334330953519091e-308,2.966209565974192e-308,3.4315162012964097e-308,9.594947680800563e-308,0.8225832671800263,0.025031338536411638,0.009796045248814785,0.010238155724570517,0.004343872728689982,0.004352595930628843,4789.0,1700.0,1.12
216,대한항공,0.27825234656009146,0.4057059624836713,0.11430857686528474,0.0227128309859058,0.0160158069954867,0.024287868302513636,0.044166184967167794,0.07895752068736847,0.015592902152509993,0.6552252260047569,0.06104925385774639,0.018478213327598,0.02085765477758024,0.0076613771358227615,0.007582739425668723,8740.0,8800.0,0.11
217,자라리테일코리아,0.272949083910623,0.5539255403461958,0.06208172303567368,0.013858888488451931,0.0104712207680744,0.014651794297122213,0.022483677363049244,0.033853594125633116,0.01572447766517659,0.7139375370081936,0.09789920476562544,0.027034910175289598,0.029817792616488287,0.010835019698328905,0.010759880506994961,2731.0,3055.7,1.48
218,아성다이소,0.7348630209353105,0.10839247810278496,0.021598972750945356,0.006072722299756253,0.005226617965801221,0.00612941554692929,0.007702098149882003,0.008729361675500778,0.023127907912203025,0.19871682771380103,0.1915482978691797,0.03803521952262187,0.05179854046404765,0.011957868822667531,0.011644110274172014,3353.0,2600.0,0.5
219,롯데하이마트,0.28019162921797064,0.02983263637493323,0.007191935264536958,0.002005166983822867,0.0017540108946602435,0.0020507513821077816,0.0025015107186806516,0.0028715770704696424,0.011362674451403636,0.8319430741566343,0.02851103044853091,0.010547231584639247,0.01132630949163943,0.00462701599582384,0.004602817448995211,5514.0,3900.0,0.24
220,하이프라자,4.6941988923394016e-307,2.685984611007566e-307,4.526114947473088e-307,1.2593565341730472e-307,6.184073165111512e-308,1.0422503916130943e-307,1.0,1.569340279630919e-307,2.5462083532352213e-308,8.53613524640223e-307,1.0,1.3836650623793376e-307,2.1579237248091862e-307,4.93217680809967e-308,4.738724757230537e-308,6082.0,3000.0,0.11
221,에어코리아,0.13140715350667123,0.06283878463445065,0.15569696073501,0.13827369854815225,0.03087040524766494,0.1536911897285689,0.03680645589837907,0.02410144363170239,0.0072455391679165145,0.7396978626805846,0.029892827767996684,0.011842105726231515,0.012450177851280799,0.005300681900456918,0.005302019138332913,4281.0,35.8,0.64
222,이디야,0.12286710146510901,0.0585971856654942,0.13977168863854264,0.12621517166179216,0.02919219068496896,0.13296494743533982,0.03388908470636464,0.022248278531475006,0.006769945929547507,0.400351483605171,0.022109324728531447,0.007806724078619182,0.008317504430081352,0.0033368469266514037,0.003345548837519555,4098.0,2433.5,0.53
223,서브원,0.1582499203868829,0.07974439894496128,0.38353677545753195,0.06818806066669116,0.025990990952956757,0.1246745153447774,0.045388680723364674,0.03423875957824934,0.008815954022776946,0.24701709263477617,0.3658981192388914,0.04708168223473004,0.07264481838117942,0.0157415041132866,0.01522975809638473,6000.0,57.1,1.75
224,씨제이프레시웨이,0.8297419176648743,0.05247444600896324,0.010789579896470813,0.003004380541659476,0.002572718046913044,0.003050619444481448,0.0038136936754382534,0.004382359075255931,0.013578471155353438,0.7526020940547129,0.031082500126836228,0.012882555833073663,0.01328184724713748,0.005841959584461242,0.005855190422054097,3848.0,2800.0,0.16
225,삼성전자판매,0.20993439747971565,0.22857834268595056,0.029829650162307788,0.007293452205543393,0.005893631389006366,0.007561889155371378,0.010865414412950506,0.013405854336684928,0.012326302015445482,0.796464497016682,0.03587874950049874,0.013069240562160245,0.013987486835644897,0.005698701373547677,0.0056673464388635195,6082.0,3800.0,0.08
226,현대그린푸드,0.18246859318062622,0.14950676234901764,0.2916050920228804,0.025628918070766765,0.01602606974333104,0.03369804470986816,0.041480685911646414,0.049968702154779665,0.010359826221788413,1.0,9.818375396269737e-308,3.809713068009047e-308,4.0261668671420296e-308,1.6931584029087485e-308,1.6915183111557986e-308,4038.0,1700.0,0.48
227,데상트코리아,0.47205018832466805,0.27065141480061533,0.03544887150899679,0.008617860434410618,0.007006225213835586,0.00930452582507867,0.011575282089838157,0.01393569839746303,0.022618928138250498,0.3696111031972681,0.016361647219087956,0.006080789387620295,0.006517196447686729,0.0026691278729948074,0.0026612018740468776,5438.0,5436.7,0.37
228,에이치앤엠헤네스앤모리츠,0.3043704887150969,0.373480612521256,0.10118297423978574,0.021656767240241577,0.015642133170984316,0.02259668515847168,0.04048809642497329,0.06498092270721145,0.016791319398228085,0.6751672893688779,0.033041327297625725,0.011838322097856568,0.01240212384966515,0.005052158795710237,0.0050743992883354105,2461.0,2994.7,0.99
229,이마트에브리데이,0.7658690776923472,0.0982491921819211,0.01674549071851724,0.004487511888510441,0.003777384089276489,0.004640310750699981,0.00581371509703615,0.006863034852392845,0.03307991155440458,0.8767433786606394,0.025234589596214878,0.008612810341157094,0.00926881640201778,0.0036464266698743495,0.0036513122898982815,3523.0,1300.0,0.28
230,아시아나항공,0.7975409039289424,0.05613435680390917,0.016720524095976227,0.004741949275654472,0.0041543524135266895,0.004906823902755201,0.005662964278234551,0.006285350997286004,0.01981110661350155,0.3372510631842292,0.01541464364120752,0.0058503976740696476,0.006207683460270263,0.002576586483403451,0.0025772393669544276,6038.0,5900.0,0.13
231,부루벨코리아,0.19454696357481358,0.601683996608142,0.08691149830454281,0.015047475440144275,0.010694093759098237,0.017198143598188487,0.025451226596215598,0.0375154657435102,0.010951136375344873,0.3810866355748621,0.31506001137746514,0.047641266791325555,0.06729507613701313,0.01715366627543046,0.016563567207670486,4160.0,1465.4,0.34
232,한국미니스톱,0.5942604159515208,0.027267219788808188,0.009361474789607102,0.002742164743166527,0.002463886588030656,0.0027945493434777084,0.00320600490069386,0.003510330233431493,0.007805427333954302,0.8588699065956548,0.026016098801610484,0.010418365767889298,0.010917532492273575,0.0046826664166808455,0.004680401973661074,3977.0,1200.0,0.32
233,엘엑스판토스,0.1423755883117268,0.10189498396042591,0.12825170982691025,0.022094278062375905,0.013038969759761022,0.022434936138984833,0.06077841579183281,0.18808667816983332,0.007904264208485527,0.6794415872557605,0.03705781513942509,0.012790857627028937,0.0139633206701995,0.005481210441692673,0.005454875143284941,6082.0,4500.0,0.09
234,케이티엠앤에스,1.0,3.452008650362942e-307,7.739327944104239e-308,2.1329703254337424e-308,1.8199056600377866e-308,2.1855119003711554e-308,2.6947858641638485e-308,3.1387868026717113e-308,1.2644183736084754e-307,0.9589378209337047,0.018923255640322982,0.007560587887174987,0.007826871391198751,0.0033697194264918707,0.0033817447211067805,4558.0,7101.7,0.36
235,신세계인터내셔날,0.4179346293981708,0.039816698846858935,0.009406901766949296,0.0026046960444590104,0.002237480232473971,0.0026838680472444916,0.0032404190545392017,0.0037063329202521944,0.019609048507168048,0.2283381427313934,0.14274267257317344,0.022848533623320247,0.030710636705542353,0.008106081005592649,0.007909450088707432,7338.0,1300.0,0.31
236,교보문고,0.5896794580105952,0.035045856755595094,0.011880655614672053,0.0034831634711163357,0.003100349942647538,0.00354010821459574,0.004084672592412185,0.004477201766830577,0.009596804589168065,0.20491879006576688,0.13728453777593147,0.13526803144384542,0.35120299808362,0.05125141874769329,0.04316610503589205,4368.0,7909.0,0.66
237,컬리,3.540644470702668e-307,1.745165613906712e-307,4.295405231018862e-307,1.73810530927245e-307,6.363811306678347e-308,1.0,8.890828748060284e-308,6.544314082771283e-308,1.97241637067831e-308,0.55440812718612,0.2609411925038207,0.0397387012267702,0.0495862211837407,0.014011764290216406,0.013756630757381375,4085.0,1600.0,0.64
238,코스트코코리아,4.570495417426391e-307,3.162494645127293e-307,1.0,6.604774171508591e-308,4.2100070843127503e-308,9.346898968328132e-308,9.29230675024271e-308,9.756390518993695e-308,2.582607499703873e-308,1.0,8.219274788540096e-308,3.314498843397148e-308,3.4110410679538037e-308,1.4790159568604896e-308,1.4862475042747205e-308,5371.0,5400.0,0.33
239,우리홈쇼핑,0.30403176393331444,0.3798777545706116,0.06918066980439452,0.01593265073130523,0.012085419660199426,0.01648815867725555,0.026614791818354477,0.03625352549201741,0.016755625490853642,0.2672108298449116,0.41141460079994385,0.051695918078415476,0.08275261983963525,0.01746441143726026,0.016724238727155862,6032.0,1100.0,0.15
240,제너시스비비큐,0.2980166308932992,0.4083886593280897,0.05544111544604327,0.013043643862480542,0.010068363715594237,0.013546634478679988,0.02062389085458077,0.02762353084262576,0.016637229723487797,0.6526272146610997,0.02451112364522315,0.009290314402127079,0.009785655955225632,0.004084928020452033,0.004074510442498742,3102.0,3624.0,1.3
241,현대홈쇼핑,0.2792462082566875,0.06864645411990508,0.01021405080104728,0.0027950794455389723,0.002417641771746762,0.002856754056276306,0.0036072525899282903,0.004136056099914303,0.013948483903311703,1.0,1.9783795503310608e-307,6.365251355535043e-308,6.828763164519317e-308,2.6347522380163345e-308,2.643318505487081e-308,6241.0,1100.0,0.17
242,한진,0.5409942802324331,0.027315024754320055,0.009339099362928125,0.0027585123033421676,0.002470635672482931,0.0027892396974660287,0.003229915686958182,0.0035173290447414697,0.007112181057247814,7.821706257637665e-307,1.0,1.5043425162586164e-307,2.537726625166093e-307,5.269791232290116e-308,5.050484633281649e-308,2827.0,16.4,0.24
243,현대글로비스,8.948557911893984e-307,1.0,1.6174626562928629e-307,3.540491801125645e-308,2.751492678704718e-308,3.895754727007791e-308,5.15672536405284e-308,6.652581488320063e-308,5.086677597825007e-308,0.33289748133207026,0.012062579284947972,0.00489845127509051,0.005086722801954524,0.0022057746823020007,0.002210675839247844,9244.0,17600.0,0.08
244,씨제이이엔엠 오쇼핑부문,0.6175776053612381,0.15262419663115417,0.022865029503250624,0.0059907204440653155,0.0049820697653964515,0.006246466544271876,0.007886913178099503,0.009422021025726023,0.0357192769287046,0.5948906947130408,0.1872256691171011,0.03149498104444721,0.03775961923437218,0.011431757274937778,0.011262472979681321,8416.0,11.4,0.02
245,스위스포트코리아,1.1305534063980748e-306,1.0,1.2556316387592353e-307,2.9995458499127676e-308,2.4202283238537935e-308,3.228264036607086e-308,4.144663635951876e-308,4.942155778191274e-308,5.904848594297002e-308,0.18680715557821778,0.17195543188204504,0.07234768231999406,0.33051473506153595,0.024492372851300293,0.022166292952004948,3770.0,502.9,0.37
246,지에스홈쇼핑,0.11158908164560141,0.07076732315149611,0.42363272394158147,0.022682542212900603,0.012127624612822364,0.025754815272482093,0.044589266981578723,0.05102790154777506,0.006205973933249529,0.36472098124170926,0.02646903959896179,0.008568972150296287,0.009496821155578615,0.003611027400402201,0.0035867007123273945,6670.0,1200.0,1.14
247,지씨바이오,0.3179298681666605,0.3602638754563942,0.10878405584388634,0.022818106337719392,0.016431626243776386,0.024049844575091763,0.042388624061244495,0.06794349286264394,0.017576750671541328,0.9529446424414649,0.019401110401828944,0.00746714084421478,0.007898795761230874,0.0033072936961902433,0.003304686485608025,3935.0,262.8,0.66
248,샤프에비에이션케이,0.1491132983403756,0.6953464026729343,0.06216944488637974,0.011369036921912299,0.008074026333294314,0.012762638802115703,0.01985394174892973,0.032865125174995014,0.0084460851190631,0.14985133071544307,0.12771257002773023,0.33876708124231086,0.09928799659012155,0.025201671260540043,0.025304716481709906,3855.0,742.3,0.44
249,한국필립모리스,0.11094553032909234,0.07876212943961926,0.6312579957445021,0.01567798912509322,0.010029276917914921,0.021458166729845775,0.02275430477731326,0.024051474451277224,0.006261220098527706,0.12917202792866445,0.1287346356598298,0.10486479025222722,0.08596380245491483,0.01744878883471425,0.017047709122000817,6082.0,5653.2,0.18
250,디에이치엘코리아,1.0,4.659474590588986e-307,8.888023825056034e-308,2.414133730894303e-308,2.059843035266913e-308,2.505179790186279e-308,3.052105894208016e-308,3.453881555153706e-308,1.2789001604393261e-307,0.16479074690349813,0.19598159320201278,0.046720827952131866,0.08950448147941947,0.015119375790735712,0.01410025686545696,5587.0,7294.5,0.12
251,동원홈푸드,0.2553664345347266,0.5843317033229076,0.05817347817109114,0.012814328450597707,0.009664202915507035,0.01367796941343846,0.020561801789580874,0.03073729893148682,0.014672782470663665,0.7156874075505016,0.1602084650274222,0.04194548696310156,0.049185073297425774,0.016688954121017074,0.01628461304053161,1775.0,54.0,2.0
252,경동물류,0.26927672491890925,0.592035483072928,0.043194231000499635,0.010171847355921497,0.007977586026371518,0.010700144456615799,0.015357981490829974,0.0193520969764038,0.014818884955219791,0.3829702755794157,0.062150397321082906,0.01715106333368033,0.020468572745591246,0.006991674964781541,0.006856607743906747,4532.0,762.2,1.64
253,러쉬코리아,0.3295708157445929,0.41172796645700804,0.06777290831709906,0.014988937939809786,0.011594216291750293,0.016207653146884507,0.02256007572888428,0.027626057317684076,0.018114344681367807,0.1805102931324509,0.14257803498863475,0.029281642206876568,0.03818475471274302,0.009648729198230592,0.009352177736706805,4263.0,1018.8,0.23
254,무인양품,0.4109810987687686,0.3353376231737445,0.02514718932258575,0.006590660754295305,0.005464648870315652,0.006790632580407071,0.008927177095916573,0.010606879454254014,0.02251148818342522,1.1913963098271403e-306,1.0,1.2906663763501057e-307,1.5214454383041682e-307,4.505865645382741e-308,4.495390739714935e-308,2209.0,1146.6,1.32
255,풀무원식품,0.274023700801258,0.1350286707169398,0.019385552735221374,0.005103312707583911,0.004284132107820865,0.005227456402567757,0.006922933172293491,0.008494130369681628,0.017961904904888373,0.7862414010165149,0.03169092756902907,0.013118964004841487,0.013592170200094377,0.005956458365491836,0.005968070535434711,5859.0,1100.0,0.19
256,에이비씨마트코리아,1.0,3.733735940807694e-307,8.317185643181194e-308,2.28832331452346e-308,1.956730215052796e-308,2.3606688274270554e-308,2.866318503358749e-308,3.2985379197656183e-308,1.943823643321042e-307,5.565635932463812e-307,4.355306563170814e-307,1.0,3.582552919641598e-307,1.1695299504984381e-307,1.1747086170172094e-307,3188.0,4861.3,0.92
