,company_name,company_name,adv_topic_0,adv_topic_1,adv_topic_2,adv_topic_3,adv_topic_4,adv_topic_5,adv_topic_6,adv_topic_7,adv_topic_8,company_name,dadv_topic_0,dadv_topic_1,dadv_topic_2,dadv_topic_3,dadv_topic_4,dadv_topic_5,dadv_topic_6,average_salary,total_sale,turn_over_rate
341,서울문고,서울문고,0.0158813446760177,0.0158780887722969,0.8729525208473206,0.0158774331212043,0.0158833991736173,0.0158827602863311,0.0158794112503528,0.0158860236406326,0.0158790368586778,서울문고,0.8565407991409302,0.023887924849987,0.0239314138889312,0.0239023324102163,0.0239129904657602,0.0238742921501398,0.0239502135664224,3711,692.5,0.33
342,리앤풍한국,리앤풍한국,0.4559601545333862,0.0,0.0,0.5051972270011902,0.0,0.0,0.02825178951025,0.0,0.0,리앤풍한국,0.0,0.1102420017123222,0.1023994237184524,0.0,0.7771052122116089,0.0,0.0,5830,118.7,0.35
343,하이네켄코리아,하이네켄코리아,0.0,0.0,0.1022958233952522,0.2782283127307892,0.0,0.0,0.5499661564826965,0.0668870285153389,0.0,하이네켄코리아,0.1051261574029922,0.0319013819098472,0.1868780106306076,0.0,0.6675320267677307,0.0,0.0,5379,1380.2,0.28
344,혜인식품,혜인식품,0.0,0.5679356455802917,0.0,0.0,0.0,0.0,0.0,0.4209420084953308,0.0,혜인식품,0.0,0.0,0.0788866057991981,0.0,0.0,0.0,0.9154634475708008,3751,586.3,0.52
345,비엠더블유코리아,비엠더블유코리아,0.0,0.0,0.2373206913471222,0.5787370204925537,0.0,0.0867964252829551,0.0924336090683937,0.0,0.0,비엠더블유코리아,0.0,0.0446435809135437,0.6655842661857605,0.1824337542057037,0.1039743274450302,0.0,0.0,6032,4700.0,0.36
346,롯데쇼핑,롯데쇼핑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150018334388733,0.4598823189735412,롯데쇼핑,0.0,0.4622380137443542,0.0,0.0,0.0,0.5183713436126709,0.0,4716,8400.0,0.46
347,에어부산,에어부산,0.0448787845671176,0.0,0.0,0.0,0.0,0.6288493275642395,0.2857378721237182,0.0,0.0376527830958366,에어부산,0.2953410446643829,0.0,0.0,0.0,0.6962434649467468,0.0,0.0,3940,1765.0,0.43
348,한국머스크,한국머스크,0.0356499776244163,0.0,0.0,0.9619323015213012,0.0,0.0,0.0,0.0,0.0,한국머스크,0.0,0.2433707267045974,0.7379273176193237,0.0,0.0137844234704971,0.0,0.0,5965,181.9,0.16
349,올가홀푸드,올가홀푸드,0.0,0.0,0.0,0.1340500563383102,0.0,0.1819654554128646,0.3432613313198089,0.3367511034011841,0.0,올가홀푸드,0.0,0.0249369107186794,0.0,0.0,0.0495153553783893,0.1746014803647995,0.7488561868667603,3599,775.8,0.56
350,인천교통공사,인천교통공사,0.580623209476471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4160642921924591,인천교통공사,0.0,0.6388522982597351,0.0,0.0,0.0,0.3505561947822571,0.0,5594,1697.6,0.1
351,유피에스에스씨에스코리아,유피에스에스씨에스코리아,0.2579637467861175,0.0,0.0,0.484656810760498,0.0,0.0,0.2548127472400665,0.0,0.0,유피에스에스씨에스코리아,0.0,0.509339451789856,0.2955262660980224,0.0,0.0390916503965854,0.0669402629137039,0.0879327952861785,5084,265.5,0.2
352,팬오션,팬오션,0.0,0.0450729131698608,0.0,0.4920350611209869,0.0,0.0,0.4581588506698608,0.0,0.0,팬오션,0.5270135402679443,0.0,0.0442705526947975,0.0,0.4217148423194885,0.0,0.0,11448,4100.0,0.06
353,한일후지코리아,한일후지코리아,0.0,0.477091521024704,0.0,0.0538038276135921,0.1963888853788375,0.1092906594276428,0.041255135089159,0.0,0.1213957965373992,한일후지코리아,0.3672532439231872,0.0,0.0,0.1062647774815559,0.0266744624823331,0.0,0.4992623925209045,4705,1469.6,0.18
354,태웅로직스,태웅로직스,0.0,0.3698935210704803,0.0,0.0690731406211853,0.0,0.2478320002555847,0.273508220911026,0.0377673022449016,0.0,태웅로직스,0.0357852801680564,0.0,0.4019003510475158,0.1854210644960403,0.0,0.0,0.3737995028495788,6447,8669.5,0.13
355,도이치모터스,도이치모터스,0.0,0.3186089992523193,0.0,0.0,0.0,0.0596385970711708,0.1800438910722732,0.4253460764884949,0.0142835993319749,도이치모터스,0.1352940797805786,0.0,0.0,0.0,0.0,0.06015070900321,0.8030755519866943,5140,1400.0,0.38
356,중소기업유통센터,중소기업유통센터,0.6729413270950317,0.0889484956860542,0.0,0.0,0.0,0.203514963388443,0.0187615491449832,0.0,0.0146346930414438,중소기업유통센터,0.0572683066129684,0.1315474063158035,0.1185333579778671,0.0277791675180196,0.133677676320076,0.3628924489021301,0.1683016121387481,6238,882.3,0.2
357,밀레코리아,밀레코리아,0.0119529105722904,0.0397375710308551,0.187011033296585,0.156896024942398,0.0,0.4550662934780121,0.0113516682758927,0.1084031388163566,0.0294702667742967,밀레코리아,0.0,0.0468836277723312,0.0344697646796703,0.0,0.6879251003265381,0.0485106594860553,0.1820006668567657,5335,561.3,0.11
358,이스트엔드,이스트엔드,0.0,0.0661187246441841,0.1844508647918701,0.4019832909107208,0.0,0.3433283567428589,0.0,0.0,0.0,이스트엔드,0.0,0.0,0.9925154447555542,0.0,0.0,0.0,0.0,"4,195만",81.3,0.64
359,사노피아벤티스코리아,사노피아벤티스코리아,0.2547569870948791,0.0,0.1617941558361053,0.5793803334236145,0.0,0.0,0.0,0.0,0.0,사노피아벤티스코리아,0.0,0.0503410622477531,0.632502019405365,0.0,0.3136573135852813,0.0,0.0,6032,4383.3,0.31
360,한국공항,한국공항,0.0807040557265281,0.0,0.0,0.0,0.0401717349886894,0.0,0.5191382169723511,0.0788483470678329,0.2796295583248138,한국공항,0.4325606524944305,0.4699977934360504,0.0,0.0,0.0,0.0,0.095966137945652,5227,3295.9,0.13
361,키엔스코리아,키엔스코리아,0.0,0.2874435186386108,0.0,0.1106568574905395,0.0,0.0,0.5680381059646606,0.0327404253184795,0.0,키엔스코리아,0.2831093966960907,0.1175641119480133,0.1239420771598815,0.0,0.0524341724812984,0.1924600601196289,0.2301707118749618,5590,2191.2,0.13
362,오피스디포코리아,오피스디포코리아,0.3316027224063873,0.0,0.0,0.0,0.3306556940078735,0.0869027227163314,0.0611638240516185,0.1852541863918304,0.0,오피스디포코리아,0.4719398915767669,0.0,0.2589455842971802,0.0,0.1289488971233368,0.0,0.131498783826828,3928,1746.8,0.26
363,유니코로지스틱스,유니코로지스틱스,0.0,0.4237323403358459,0.0,0.0,0.0,0.568406879901886,0.0,0.0,0.0,유니코로지스틱스,0.0165449474006891,0.0219775047153234,0.3121247589588165,0.0,0.2879490554332733,0.0,0.360552042722702,5481,4546.5,0.33
364,한국존슨앤드존슨메디칼,한국존슨앤드존슨메디칼,0.0265848934650421,0.0,0.0,0.8634751439094543,0.0,0.0,0.106652908027172,0.0,0.0,한국존슨앤드존슨메디칼,0.0244914647191762,0.0865330398082733,0.5495506525039673,0.118002213537693,0.2200622260570526,0.0,0.0,5677,1168.6,0.88
365,와우벤처스,와우벤처스,0.0,0.0,0.0,0.0,0.0,0.9918378591537476,0.0,0.0,0.0,와우벤처스,0.0,0.0,0.1530727297067642,0.0,0.5132979154586792,0.0,0.3310672044754028,2128,276.1,1.61
366,대구백화점,대구백화점,0.194522425532341,0.0,0.0,0.0,0.0,0.4407723248004913,0.0,0.0778756812214851,0.2791059911251068,대구백화점,0.0,0.0,0.0,0.0,0.3663430511951446,0.2193328887224197,0.4094189703464508,3597,956.5,0.18
367,우아한청년들,우아한청년들,0.05766087397933,0.0,0.0,0.5278965830802917,0.0,0.0,0.0698418095707893,0.3435293734073639,0.0,우아한청년들,0.0,0.335480660200119,0.4674001634120941,0.0,0.0,0.1894599348306656,0.0,2964,7210.8,1.48
368,교촌에프앤비,교촌에프앤비,0.069192536175251,0.5103016495704651,0.0,0.0,0.0403613857924938,0.0,0.3778274059295654,0.0,0.0,교촌에프앤비,0.0,0.0,0.0,0.1349794417619705,0.8365921378135681,0.0260853338986635,0.0,6713,3692.5,0.23
369,바바리안모터스,바바리안모터스,0.0,0.0668863952159881,0.015440602786839,0.0,0.225546196103096,0.0299241039901971,0.1935554593801498,0.4393293261528015,0.0283833313733339,바바리안모터스,0.1344653666019439,0.0,0.0,0.0,0.0,0.1447819769382476,0.7194598913192749,3653,8687.5,0.34
370,슈나이더일렉트릭코리아,슈나이더일렉트릭코리아,0.0908164083957672,0.0,0.0,0.9055280685424804,0.0,0.0,0.0,0.0,0.0,슈나이더일렉트릭코리아,0.0,0.0543386228382587,0.7887887954711914,0.0548038072884082,0.1003801226615905,0.0,0.0,6032,2124.9,0.23
371,쥴릭파마코리아,쥴릭파마코리아,0.0,0.0,0.2162649780511856,0.5884693264961243,0.0,0.0,0.1033792048692703,0.0894997864961624,0.0,쥴릭파마코리아,0.0,0.530129075050354,0.0398985929787159,0.0,0.4279935956001282,0.0,0.0,5642,9099.0,0.17
372,소니코리아,소니코리아,0.3227837085723877,0.0,0.0,0.6699411869049072,0.0,0.0,0.0,0.0,0.0,소니코리아,0.0,0.3689892292022705,0.0404437631368637,0.0,0.4493343234062195,0.1391729265451431,0.0,6032,1500.0,0.5
373,한국엠에스디,한국엠에스디,0.0,0.0,0.1731433868408203,0.8156642913818359,0.0,0.0,0.0,0.0,0.0,한국엠에스디,0.0,0.1359981894493103,0.3173829019069671,0.0,0.5431624054908752,0.0,0.0,6032,5419.5,0.19
374,이폴리움,이폴리움,0.0,0.0814093872904777,0.0,0.0,0.3496013283729553,0.5618138313293457,0.0,0.0,0.0,이폴리움,0.0,0.0,0.0763804987072944,0.0,0.583434522151947,0.0,0.3386218249797821,4458,268.6,0.53
375,리레코코리아,리레코코리아,0.0,0.0,0.2449487000703811,0.2764964997768402,0.0,0.4720763564109802,0.0,0.0,0.0,리레코코리아,0.0,0.0,0.0,0.0,0.7328776121139526,0.0,0.2621384561061859,4320,227.9,0.23
376,장금상선,장금상선,0.0675786435604095,0.3909889161586761,0.0,0.1060661002993583,0.0,0.0,0.3931930959224701,0.0389259345829486,0.0,장금상선,0.4434276223182678,0.3300008773803711,0.0,0.0,0.222014233469963,0.0,0.0,6032,2200.0,0.13
377,한화갤러리아,한화갤러리아,0.2663733065128326,0.0,0.0,0.0,0.0,0.0,0.5559274554252625,0.1711566150188446,0.0,한화갤러리아,0.0,0.2157256156206131,0.0,0.0,0.778088390827179,0.0,0.0,2681,3442.0,1.08
378,롯데아사히주류,롯데아사히주류,0.0111199999228119,0.0111197046935558,0.0111243296414613,0.0111210634931921,0.9110209345817566,0.0111184557899832,0.0111239561811089,0.0111284628510475,0.0111231477931141,롯데아사히주류,0.0130456127226352,0.0130414878949522,0.0130407763645052,0.0130277387797832,0.9217165112495422,0.0130549017339944,0.0130729842931032,5932,623.1,0.08
379,디에스브이에어앤씨,디에스브이에어앤씨,0.0423083789646625,0.0196354780346155,0.083252876996994,0.3756702244281769,0.032129231840372,0.406041532754898,0.0399324893951416,0.0,0.0,디에스브이에어앤씨,0.0162479896098375,0.0,0.6801224946975708,0.0,0.0,0.0,0.2986447513103485,5187,2542.1,0.17
380,씨이오인터내셔널,씨이오인터내셔널,0.0,0.1084109246730804,0.0,0.0666767880320549,0.2574375867843628,0.4916750490665436,0.0,0.0744180828332901,0.0,씨이오인터내셔널,0.0,0.0,0.171905517578125,0.0,0.1610407382249832,0.0,0.6657868027687073,3971,489.6,0.67
381,디에이치엘글로벌포워딩코리아,디에이치엘글로벌포워딩코리아,0.3260870277881622,0.0,0.0,0.4797203540802002,0.0,0.0,0.1695596575736999,0.0,0.0214370433241128,디에이치엘글로벌포워딩코리아,0.1479282975196838,0.1924523711204528,0.5793521404266357,0.0,0.0789336487650871,0.0,0.0,6032,4072.2,0.15
382,칼자이스,칼자이스,0.0,0.0,0.0,0.7600598931312561,0.0,0.0,0.2362679988145828,0.0,0.0,칼자이스,0.0,0.1494907289743423,0.4488396644592285,0.0,0.3143172562122345,0.0745366588234901,0.0,6032,2258.0,0.14
383,한국팜비오,한국팜비오,0.0,0.8932379484176636,0.0,0.0,0.0,0.1036605909466743,0.0,0.0,0.0,한국팜비오,0.3866088390350342,0.0,0.0,0.0,0.1344166398048401,0.0,0.4690682888031006,5840,920.1,0.16
384,일룸,일룸,0.0,0.0,0.0,0.2533994317054748,0.0,0.0,0.2279205173254013,0.5150730013847351,0.0,일룸,0.0872523337602615,0.0,0.2500665783882141,0.0,0.1043023541569709,0.5565230846405029,0.0,4738,3710.3,0.34
385,대원미디어,대원미디어,0.0,0.0805682614445686,0.0814562290906906,0.0,0.0,0.6509020328521729,0.0,0.1839493215084076,0.0,대원미디어,0.0,0.0,0.1448957473039627,0.0,0.5069379806518555,0.0451778508722782,0.3009642958641052,4636,2337.9,0.28
386,힐티코리아,힐티코리아,0.0,0.0,0.0470070615410804,0.4347415268421173,0.0,0.0,0.2959765791893005,0.2190038710832595,0.0,힐티코리아,0.0,0.1281710565090179,0.0,0.0,0.742338240146637,0.1273253262042999,0.0,5856,932.6,0.1
387,씨티씨바이오,씨티씨바이오,0.0507594682276248,0.0903777554631233,0.0,0.0,0.7955465316772461,0.0,0.0599257387220859,0.0,0.0,씨티씨바이오,0.3414987623691559,0.0,0.0,0.0489193685352802,0.3355161845684051,0.0,0.2720448672771454,4646,1037.4,0.22
388,디에스이엔,디에스이엔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9287793040275574,0.0582467056810855,디에스이엔,0.0,0.0,0.0,0.0,0.979092299938202,0.0,0.0,5589,840.4,4.13
389,케어캠프,케어캠프,0.1875275671482086,0.0,0.0,0.0,0.2119810283184051,0.3689213693141937,0.0413188226521015,0.1368238925933838,0.0517422519624233,케어캠프,0.1535403281450271,0.0,0.0,0.2225690186023712,0.4513382911682129,0.0,0.1707806438207626,4172,6907.8,0.27
390,풍림무약,풍림무약,0.0,0.0,0.752267062664032,0.0,0.1373737603425979,0.0,0.0,0.1041807755827903,0.0,풍림무약,0.1918696910142898,0.0,0.3610628247261047,0.1249330043792724,0.3182560503482818,0.0,0.0,4706,789.5,0.28
391,젬백스링크,젬백스링크,0.0,0.0,0.0484789684414863,0.0915639251470565,0.072844423353672,0.7300571799278259,0.0,0.0554945543408393,0.0,젬백스링크,0.0,0.0,0.622648298740387,0.0925322920083999,0.2771601378917694,0.0,0.0,5018,1097.2,0.47
392,체리쉬,체리쉬,0.0,0.0,0.0,0.0,0.9406924843788148,0.0,0.0,0.0,0.0,체리쉬,0.0143393967300653,0.0143412239849567,0.014357223175466,0.6166361570358276,0.3116677105426788,0.0143317878246307,0.0143265165388584,4750,157.6,0.74
393,코레일유통,코레일유통,0.8378428220748901,0.0,0.0,0.0,0.0,0.0,0.0855926126241684,0.0728161111474037,0.0,코레일유통,0.3129790425300598,0.1137546673417091,0.0,0.0,0.0,0.5621077418327332,0.0,4793,2074.1,0.87
394,히타치하이테크코리아,히타치하이테크코리아,0.010506841354072,0.0,0.2138067632913589,0.0652667582035064,0.0238806158304214,0.0,0.5182861089706421,0.1445249319076538,0.023059993982315,히타치하이테크코리아,0.1929249018430709,0.458458811044693,0.1676588207483291,0.0704815536737442,0.0239187385886907,0.0,0.0862740725278854,6032,1187.4,0.06
395,뮬라,뮬라,0.0,0.0806001275777816,0.0,0.0,0.0,0.9168046116828918,0.0,0.0,0.0,뮬라,0.0,0.0,0.1457666605710983,0.0486594252288341,0.1816657930612564,0.0,0.6230541467666626,4795,418.4,1.08
396,제이씨현시스템,제이씨현시스템,0.0,0.1907962411642074,0.0,0.0,0.0,0.8061391115188599,0.0,0.0,0.0,제이씨현시스템,0.0393188744783401,0.0,0.0,0.0,0.2915539443492889,0.0,0.6684443354606628,4941,1989.7,0.33
397,메틀러토레도코리아,메틀러토레도코리아,0.0109757026657462,0.2098909765481948,0.0,0.4231588840484619,0.0756816193461418,0.2783415615558624,0.0,0.0,0.0,메틀러토레도코리아,0.0,0.0,0.3628709614276886,0.0,0.3403741419315338,0.0,0.2944825887680053,5460,649.5,0.24
398,아이씨뱅큐,아이씨뱅큐,0.0,0.0,0.0504205040633678,0.4856953620910644,0.0,0.2449798882007599,0.0,0.0710737705230712,0.1446751058101654,아이씨뱅큐,0.0,0.0180597677826881,0.3176087141036987,0.0,0.0,0.0,0.6612937450408936,3344,408.1,0.38
399,천일정기화물자동차,천일정기화물자동차,0.0,0.1711732447147369,0.0,0.0,0.0878530517220497,0.1930441260337829,0.2660339772701263,0.2766145169734955,0.0,천일정기화물자동차,0.3527017831802368,0.0,0.0,0.0,0.2276772111654281,0.0,0.4171476066112518,4146,1824.0,0.16
400,파나소닉디바이스세일즈코리아,파나소닉디바이스세일즈코리아,0.2964316010475158,0.0,0.0,0.5547199845314026,0.1260866075754165,0.0,0.0199100859463214,0.0,0.0,파나소닉디바이스세일즈코리아,0.0656605586409568,0.0,0.0207826867699623,0.0,0.5480573177337646,0.26459401845932,0.0999999046325683,6032,5871.6,0.15
401,한국애보트,한국애보트,0.0400920771062374,0.0,0.2041424363851547,0.2914825677871704,0.0,0.4600377380847931,0.0,0.0,0.0,한국애보트,0.0,0.0740963146090507,0.2442227751016616,0.0,0.6779529452323914,0.0,0.0,6032,2050.5,0.14
402,한국에머슨프로세스매니지먼트,한국에머슨프로세스매니지먼트,0.3289996087551117,0.0,0.0,0.2112477868795395,0.0,0.44761922955513,0.0,0.0,0.0,한국에머슨프로세스매니지먼트,0.2566131353378296,0.0,0.142561987042427,0.4417029321193695,0.0,0.0,0.1552428156137466,5458,2.1,0.06
403,코리아이플랫폼,코리아이플랫폼,0.2581867277622223,0.0,0.2285119146108627,0.0,0.0,0.2475147545337677,0.0613316856324672,0.1970120519399643,0.0,코리아이플랫폼,0.0847368538379669,0.0,0.1015620827674865,0.1368419975042343,0.2187365144491195,0.4570100009441376,0.0,4820,4967.1,0.3
404,투쿨포스쿨,투쿨포스쿨,0.0,0.0,0.0815489515662193,0.1600787341594696,0.0,0.753571629524231,0.0,0.0,0.0,투쿨포스쿨,0.0,0.0,0.1668846011161804,0.0,0.4832609891891479,0.0,0.3413296937942505,4066,705.2,0.42
405,머크,머크,0.0,0.0,0.0,0.7670000195503235,0.0,0.0,0.2299589961767196,0.0,0.0,머크,0.0,0.1840835213661193,0.6324495673179626,0.0,0.1611963808536529,0.0208402704447507,0.0,6032,3858.5,0.13
406,케이지케미칼,케이지케미칼,0.0,0.0,0.1370864510536193,0.0,0.1770476400852203,0.1549812257289886,0.4188246428966522,0.0,0.1085011214017868,케이지케미칼,0.5014693737030029,0.0,0.0,0.1177768856287002,0.2201690673828125,0.0245935469865798,0.1340382993221283,6098,1601.4,0.18
407,뉴트리원,뉴트리원,0.0,0.2250032722949981,0.0,0.0,0.0,0.6038428544998169,0.1621712297201156,0.0,0.0,뉴트리원,0.0,0.0,0.0598812587559223,0.0,0.4974347054958343,0.0,0.442207932472229,5742,2686.0,0.25
408,선진로지스틱스,선진로지스틱스,0.0,0.3332740366458893,0.0,0.1776881664991378,0.0,0.3435291051864624,0.1423669904470443,0.0,0.0,선진로지스틱스,0.1845638900995254,0.0,0.1395275294780731,0.0,0.312848836183548,0.0,0.3521679937839508,4724,540.6,0.34
409,디만트코리아,디만트코리아,0.0,0.0,0.0,0.0,0.0323486514389514,0.9611634612083436,0.0,0.0,0.0,디만트코리아,0.0,0.0,0.0,0.0,0.0,0.0,0.99798846244812,4186,209.3,0.39
410,서영이앤티,서영이앤티,0.0,0.0517114512622356,0.0,0.2283397912979126,0.0,0.237089455127716,0.4001215696334839,0.068172387778759,0.0,서영이앤티,0.0,0.0,0.3976328670978546,0.0,0.5798202157020569,0.0,0.0213942155241966,4367,822.9,0.48
411,버버리코리아,버버리코리아,0.0,0.0,0.1206345856189727,0.0,0.0,0.0,0.0,0.8733302354812622,0.0,버버리코리아,0.0,0.0,0.5213269591331482,0.0,0.0,0.4110858142375946,0.0636281073093414,4345,2431.1,0.46
412,퀴네앤드나겔,퀴네앤드나겔,0.0,0.020719526335597,0.0,0.5961124300956726,0.0,0.0,0.3807238340377807,0.0,0.0,퀴네앤드나겔,0.013126422651112,0.1670959144830703,0.2919609248638153,0.1023337095975875,0.3945997655391693,0.0303796138614416,0.0,6032,3098.4,0.23
413,더블유컨셉코리아,더블유컨셉코리아,0.0,0.0,0.2497910261154174,0.3506947159767151,0.0,0.2511645257472992,0.1465789973735809,0.0,0.0,더블유컨셉코리아,0.0,0.0,0.5806569457054138,0.0,0.4163526594638824,0.0,0.0,5224,999.9,0.15
414,한국일본통운,한국일본통운,0.0,0.0,0.0,0.5070897936820984,0.0,0.0,0.4885364770889282,0.0,0.0,한국일본통운,0.404423326253891,0.0835255682468414,0.1665758043527603,0.0,0.3430695235729217,0.0,0.0,6032,1682.3,0.15
415,자안그룹,자안그룹,0.0111187295988202,0.0111178299412131,0.0111183328554034,0.0111203584820032,0.01112178619951,0.9110456109046936,0.0111191906034946,0.0111197121441364,0.0111184185370802,자안그룹,0.0358471758663654,0.0358411185443401,0.0358395017683506,0.0358264558017253,0.7848836183547974,0.0358603969216346,0.0359017327427864,2099,495.7,2.04
416,에스엔패션그룹,에스엔패션그룹,0.0,0.038574855774641,0.0,0.0228866133838892,0.507014811038971,0.3687517642974853,0.0,0.0605913437902927,0.0,에스엔패션그룹,0.0,0.0,0.5966036319732666,0.0,0.0,0.0,0.3998787999153137,3575,636.2,0.71
417,롯데상사,롯데상사,0.1450932770967483,0.0,0.0,0.2515704333782196,0.1196950674057006,0.026271877810359,0.4544616043567657,0.0,0.0,롯데상사,0.3266589939594269,0.0,0.1714373975992202,0.0,0.4573170840740204,0.0430598817765712,0.0,5747,5805.7,0.18
418,포탈하이웨이,포탈하이웨이,0.0,0.4684077799320221,0.0,0.0,0.0,0.0,0.0,0.5212118625640869,0.0,포탈하이웨이,0.0,0.251943826675415,0.0,0.0,0.0,0.0819474905729293,0.6600695848464966,4768,966.1,0.37
419,한국무라타전자,한국무라타전자,0.2044799178838729,0.0,0.2174891680479049,0.3637747168540954,0.0,0.0,0.2114898562431335,0.0,0.0,한국무라타전자,0.1269476413726806,0.0,0.0,0.0,0.6643325686454773,0.2066844701766967,0.0,6032,1400.0,0.08
420,비기닝리테일,비기닝리테일,0.0,0.0,0.0679379552602768,0.1033595576882362,0.0463029816746711,0.7806057333946228,0.0,0.0,0.0,비기닝리테일,0.0,0.0,0.1777517646551132,0.0,0.442036896944046,0.0,0.3792932629585266,3512,275.8,0.61
421,디자인벤처스,디자인벤처스,0.0,0.0,0.0,0.0,0.1714697927236557,0.8223026990890503,0.0,0.0,0.0,디자인벤처스,0.0,0.0,0.0,0.0,0.2349701076745987,0.0,0.7559934258460999,4069,262.4,0.52
422,위본모터스,위본모터스,0.0,0.3768604695796966,0.0657791867852211,0.0,0.1728416383266449,0.0,0.0,0.3806025385856628,0.0,위본모터스,0.1198647022247314,0.0,0.1285868734121322,0.0,0.1038400009274482,0.1722030639648437,0.4733952581882477,4148,3023.7,0.48
423,전자랜드,전자랜드,0.0,0.0,0.0,0.2502493858337402,0.0,0.0,0.0,0.728122353553772,0.0,전자랜드,0.0,0.0,0.0,0.0,0.0,0.7123202681541443,0.268811285495758,5287,8783.5,0.5
424,피피비스튜디오스,피피비스튜디오스,0.0,0.0350556001067161,0.0,0.5147938132286072,0.0,0.2212888598442077,0.0,0.2238965183496475,0.0,피피비스튜디오스,0.0,0.0,0.48148113489151,0.0,0.5088236331939697,0.0,0.0,3993,200.2,0.23
425,스와로브스키코리아,스와로브스키코리아,0.0,0.0,0.0,0.2639607787132263,0.0,0.1222413182258606,0.0,0.6075032353401184,0.0,스와로브스키코리아,0.0,0.0,0.3011737167835235,0.0,0.0,0.6933497190475464,0.0,3904,671.1,0.38
426,한국노바티스,한국노바티스,0.0,0.0,0.1549955606460571,0.8357375860214233,0.0,0.0,0.0,0.0,0.0,한국노바티스,0.0,0.1732013523578643,0.5173435807228088,0.0,0.0,0.3041884303092956,0.0,6032,5442.3,0.23
427,디케이메디칼솔루션,디케이메디칼솔루션,0.0,0.1880335062742233,0.0137074189260602,0.3346819281578064,0.152225911617279,0.0,0.3100980520248413,0.0,0.0,디케이메디칼솔루션,0.0320985130965709,0.0,0.0353114269673824,0.5150187611579895,0.3306099474430084,0.0,0.080870620906353,5614,650.5,0.19
428,한국알콘,한국알콘,0.0,0.0,0.5243628621101379,0.4678527414798736,0.0,0.0,0.0,0.0,0.0,한국알콘,0.0145777100697159,0.0,0.4006795883178711,0.0,0.3208346664905548,0.2598082423210144,0.0,6032,2383.6,0.14
429,대상베스트코,대상베스트코,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745799899101256,0.0,대상베스트코,0.0,0.0,0.306673139333725,0.0,0.0,0.0295917857438325,0.6544770002365112,1912,5715.4,1.48
430,한국로슈진단,한국로슈진단,0.0,0.0,0.0,0.6575757265090942,0.0,0.0,0.3357138335704803,0.0,0.0,한국로슈진단,0.0,0.0,0.6518552303314209,0.2024299055337906,0.0,0.1411931216716766,0.0,6032,3413.3,0.09
431,마카스,마카스,0.0,0.0,0.0,0.765798807144165,0.1449347734451294,0.083308108150959,0.0,0.0,0.0,마카스,0.0,0.0,0.0,0.0,0.549365758895874,0.0,0.4436687231063843,4207,185.1,0.22
432,오아,오아,0.0,0.0,0.4699569642543793,0.0,0.0,0.5283616781234741,0.0,0.0,0.0,오아,0.0,0.0,0.0290073733776807,0.0,0.4977964460849762,0.0,0.4727304577827453,4816,891.9,0.32
433,한솔로지스틱스,한솔로지스틱스,0.1201820224523544,0.0,0.0676687508821487,0.1876689791679382,0.0,0.2409610450267791,0.2893434464931488,0.0,0.0920371115207672,한솔로지스틱스,0.0107032218948006,0.5737349390983582,0.051491230726242,0.0,0.16116563975811,0.2013073861598968,0.0,2745,7.8,0.2
434,아트라스콥코코리아,아트라스콥코코리아,0.0,0.0,0.0638709068298339,0.4568830132484436,0.0254807882010936,0.0,0.3255447447299957,0.1266429722309112,0.0,아트라스콥코코리아,0.0,0.2533857226371765,0.2868416309356689,0.0,0.3407189548015594,0.0666162595152854,0.0516094006597995,5911,1651.9,0.18
435,행복나래,행복나래,0.3503221571445465,0.0,0.0780713036656379,0.2415632158517837,0.0,0.0,0.3276567757129669,0.0,0.0,행복나래,0.0,0.0,0.3160996735095978,0.0,0.6743662357330322,0.0,0.0,5378,9256.8,0.13
436,휠라홀딩스,휠라홀딩스,0.0,0.0,0.0,0.2788765728473663,0.0,0.2892159223556518,0.3490904569625854,0.0750940591096878,0.0,휠라홀딩스,0.0,0.2512119114398956,0.0,0.0283785425126552,0.6290138959884644,0.0859457477927208,0.0,5386,2994만원,0.25
437,인터파크인터내셔널,인터파크인터내셔널,0.0,0.0,0.0,0.0,0.1764810979366302,0.4879510402679443,0.0,0.319677472114563,0.0,인터파크인터내셔널,0.0,0.0,0.0,0.0,0.0,0.0,0.9876995086669922,3267,255.3,0.5700000000000001
438,STX,STX,0.6272823214530945,0.0,0.0,0.2173437625169754,0.1455598771572113,0.0,0.0,0.0,0.0,STX,0.0,0.0,0.0,0.0,0.9886751770973206,0.0,0.0,7133,6478.0,0.27
439,디엔컴퍼니,디엔컴퍼니,0.0,0.0,0.0,0.0,0.4700523912906647,0.3037713170051574,0.0,0.0,0.2110093086957931,디엔컴퍼니,0.0,0.0,0.3889745771884918,0.0,0.1688841432332992,0.0,0.4318978190422058,4081,386.2,0.34
440,마녀공장,마녀공장,0.0,0.0,0.0,0.395543098449707,0.0,0.5992928743362427,0.0,0.0,0.0,마녀공장,0.0,0.0,0.187021404504776,0.0,0.4539473056793213,0.0,0.3579763174057007,4731,626.2,0.17
