,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
1610,유니온커뮤니티,0.010251586946049926,0.6869088563756085,0.006474436708991417,0.10972794891642411,0.01802663942414296,0.021491224469474032,0.004321760316237312,0.006810742925185654,0.016524246328760966,0.5052917860851829,0.08392054097206428,0.021334029645323493,0.00901269252575785,0.004218893875330805,0.003979828507767333,0.004034755550898855,0.004521840372701536,0.0043758781426182945,5412,390.2,0.15
1611,크나우프석고보드,0.19091772546508032,0.6023192727938527,0.00995875514370748,0.09655874167526218,0.024029458438264865,0.02517705150116313,0.007615551746087875,0.010180247426399038,0.03324319581018247,0.4053525086313818,0.08833368683194494,0.020236986311374133,0.008282921576852393,0.003721483671948322,0.0034791360237200826,0.0035117717996836616,0.004037340762263611,0.003934348817674847,6032,2310.5,0.13
1612,스맥,0.007114699616076295,0.1509913975222005,0.030027689713560048,0.14453405403584468,0.15340430284318934,0.044416285800722155,0.013041959588076005,0.05157570318828458,0.00959724425264207,3.28942920197563e-307,4.831628591118586e-307,4.685581343684879e-307,6.589872412987198e-307,2.775291442566285e-307,1.6394643952481581e-307,1.5411007942916011e-307,3.776517955464832e-307,1.0,5019,1265.7,0.23
1613,오알켐,0.008869517329474648,0.16974771755017531,0.4471219228967437,0.11882561074479255,0.06965740575487324,0.05740698839085663,0.057601188817767365,0.05972610837738003,0.011043540137936583,1.0,1.027227633159092e-306,1.6681384184900103e-307,6.103147800371664e-308,2.5439174715212837e-308,2.321483221080615e-308,2.3318837908465705e-308,2.8626956259084084e-308,2.787084458914251e-308,5231,641.6,0.18
1614,유진로봇,0.0196320174305952,0.6802299383821605,0.005424579481035143,0.06320726251204627,0.014303874472705204,0.014081402131093178,0.003977267056094093,0.005754501537746467,0.017738498096408963,0.7739994629303779,0.12475595882870033,0.0299179556145856,0.012368408262524371,0.005756432361907447,0.005396256277784917,0.005481565616186619,0.006215736127217842,0.005992687828216748,5920,276.5,0.3
1615,센서텍,0.0069797206538794124,0.18234709306897914,0.010591441802305642,0.27166102771298617,0.031928489765045434,0.06607785783816135,0.006068276774206466,0.01098086971066169,0.010883587222212582,1.0,5.736553328991391e-307,1.151622277982979e-307,4.547796233691418e-308,2.039309026394913e-308,1.8947815149968574e-308,1.911466696353528e-308,2.2377209513481245e-308,2.1593962034353166e-308,4634,440.7,0.59
1616,아트라스비엑스,0.00591784905730899,0.12033198707623073,0.04514266049754735,0.10571599269664647,0.10815549286988596,0.0429970792847181,0.0153824550098953,0.20888757718005851,0.007634187812631193,2.367660359704487e-307,3.047225492655169e-307,2.1095603729289255e-307,1.520018785800955e-307,3.818260495283603e-307,3.276714676356574e-307,1.0,1.1919049682907812e-307,1.195715780151159e-307,6944,6.3,0.32
1617,엘시시,0.00240194202544388,0.05712177796351852,0.004476004220459142,0.06956168070279044,0.013357643005808717,0.047386978728022874,0.002463996088976597,0.0044762078772454675,0.003651986328161597,0.0703814862064346,0.10048360745684363,0.08799773869632098,0.10790362432633785,0.07222803441133936,0.04402325335230988,0.038082565294943256,0.06217763964765584,0.18507302676576248,3436,18.8,0.45
1618,우주일렉트로닉스,1.352496921061322e-308,2.5829280601405727e-307,1.0,1.7919838101035966e-307,1.02754361315314e-307,8.466151763225563e-308,9.950882824090378e-308,9.059325779514742e-308,1.672182057324539e-308,0.7561043790006806,0.07992571248459912,0.020499375681564826,0.008706212655075922,0.004051754238903809,0.003828142321268095,0.003872617222922456,0.004336240426687105,0.0042117798077495406,5738,2012.5,0.18
1619,SNT모티브,0.16594306290459535,0.48219553033877,0.008745426743240392,0.08189222472735694,0.021081148832214736,0.021303515279413675,0.006786134627553691,0.008981932170203672,0.025324715247425054,0.8361946086658621,0.08517536940035267,0.020818342873763253,0.008713201520174824,0.0039954368644070995,0.003759223384513581,0.0037981077230179595,0.0042999072383614915,0.0041826051855798786,6032,8995.4,0.08
