,company_name,adv_topic_0,adv_topic_1,adv_topic_2,adv_topic_3,adv_topic_4,adv_topic_5,dadv_topic_0,dadv_topic_1,dadv_topic_2,dadv_topic_3,dadv_topic_4,dadv_topic_5,dadv_topic_6,average_salary,total_sale,turn_over_rate
322,영원무역,0.37135741114616394,0.12533624470233917,0.0,0.028540316969156265,0.16172416508197784,0.31242284178733826,0.12032502144575119,0.0,0.36627939343452454,0.0,0.44755831360816956,0.05723777040839195,0.0,6813.0,1400.0,0.29
323,SK네트웍스,0.0,0.0,0.2537859082221985,0.07357737421989441,0.3630167543888092,0.30541402101516724,0.3037618100643158,0.0,0.15136116743087769,0.10356708616018295,0.0,0.43696489930152893,0.0,6549.0,8200.0,0.25
324,초록마을,0.18917216360569,0.23731759190559387,0.1570689082145691,0.1663719117641449,0.0,0.24939125776290894,0.08254382014274597,0.0,0.03129656985402107,0.1163865253329277,0.0,0.768710196018219,0.0,3707.0,2001.8,0.5
325,하나로티앤에스,0.5320643782615662,0.3900323212146759,0.0,0.0,0.07699842751026154,0.0,0.05998658016324043,0.04493781924247742,0.07121109962463379,0.0,0.08392376452684402,0.5425933003425598,0.19712010025978088,4742.0,5509.8,0.27
326,디케이에스에이치코리아,0.0,0.0,0.6948658227920532,0.0,0.0,0.3022692799568176,0.37900498509407043,0.0,0.0,0.20129622519016266,0.0,0.41739386320114136,0.0,4632.0,1025.3,0.22
327,룩옵틱스,0.11859172582626343,0.6937551498413086,0.0,0.1797584742307663,0.0,0.0,0.0,0.0,0.0,0.3358609676361084,0.0,0.6549353003501892,0.0,3334.0,413.6,0.61
328,용마로지스,0.5960407853126526,0.37163838744163513,0.0,0.0,0.0,0.029339594766497612,0.0853683277964592,0.07454724609851837,0.12405633926391602,0.0,0.35963764786720276,0.12802042067050934,0.22412028908729553,5131.0,3048.5,0.21
329,코레일네트웍스,0.14470118284225464,0.3501385450363159,0.08823826909065247,0.41576603055000305,0.0,0.0,0.0,0.22165092825889587,0.20944073796272278,0.0,0.14236241579055786,0.0,0.4213706851005554,4644.0,996.5,0.2
330,한세엠케이,0.08868316560983658,0.0,0.25728321075439453,0.0,0.0,0.6516939997673035,0.03945743665099144,0.0,0.0,0.0,0.0,0.9579516053199768,0.0,4435.0,1493.0,0.44
331,크레텍책임,0.797194242477417,0.15308161079883575,0.0,0.0,0.0,0.04771152883768082,0.09432601928710938,0.15254762768745422,0.1111634373664856,0.0,0.2659465968608856,0.3750784695148468,0.0,5612.0,3727.9,0.17
332,다비치안경체인,0.12932883203029633,0.0,0.2418060302734375,0.0,0.0,0.6279225945472717,0.0,0.20788361132144928,0.0,0.0,0.4601183235645294,0.32387495040893555,0.0,3278.0,1.0,1.0
333,인천국제공항공사,0.0,0.0,0.6646013259887695,0.33084654808044434,0.0,0.0,0.12937965989112854,0.0,0.6793075799942017,0.0,0.0,0.12990233302116394,0.06009020656347275,8247.0,4904.6,0.14
334,한익스프레스,0.541958749294281,0.23265983164310455,0.10392986983060837,0.12054099142551422,0.0,0.0,0.09896809607744217,0.18135292828083038,0.511993944644928,0.0,0.01605825498700142,0.18531352281570435,0.0,5405.0,6889.9,0.17
335,아름다운가게,0.0,0.05500596761703491,0.567585825920105,0.3740840554237366,0.0,0.0,0.3878481388092041,0.20238763093948364,0.0,0.4050975739955902,0.0,0.0,0.0,3011.0,352.5,0.55
336,영풍문고,0.2838502824306488,0.0,0.0,0.4111834466457367,0.0,0.3015316128730774,0.08045437932014465,0.41508767008781433,0.0,0.0,0.4935014843940735,0.0,0.0,3224.0,1449.0,0.38
337,메르세데스벤츠코리아,0.0,0.09132589399814606,0.7436425089836121,0.16205966472625732,0.0,0.0,0.4799644947052002,0.0,0.08395452797412872,0.3006109297275543,0.0,0.13364599645137787,0.0,6032.0,6100.0,0.17
338,에스지세계물산,0.07044591009616852,0.12551909685134888,0.1197979599237442,0.0,0.0,0.6818490028381348,0.32104504108428955,0.0,0.2379346489906311,0.0,0.0,0.3284890949726105,0.10919267684221268,5519.0,3096.0,0.32
339,카버코리아,0.0,0.0,0.3699899911880493,0.0,0.0,0.6278041005134583,0.0,0.0,0.0,0.0,0.0,0.9976150393486023,0.0,6032.0,4505.1,0.46
340,티웨이항공,0.0,0.08193647861480713,0.3012552559375763,0.6144433617591858,0.0,0.0,0.19308213889598846,0.0,0.16913999617099762,0.010740152560174465,0.18319091200828552,0.20056720077991486,0.24290086328983307,4065.0,2144.4,0.15
341,서울문고,0.44658514857292175,0.45727840065956116,0.024091633036732674,0.023992549628019333,0.023947659879922867,0.02410457842051983,0.020495086908340454,0.020482152700424194,0.020457196980714798,0.02048506960272789,0.8771020174026489,0.020483369007706642,0.020495090633630753,3711.0,692.5,0.33
342,리앤풍한국,0.0,0.0,0.9870503544807434,0.0,0.0,0.0,0.28363215923309326,0.0,0.20883584022521973,0.4978017210960388,0.0,0.0,0.0,5830.0,118.7,0.35
343,하이네켄코리아,0.5689702033996582,0.0,0.19742640852928162,0.23146364092826843,0.0,0.0,0.672393262386322,0.0,0.0,0.17459020018577576,0.0,0.15127237141132355,0.0,5379.0,1380.2,0.28
344,혜인식품,0.6036028265953064,0.0,0.0,0.1053151935338974,0.22378471493721008,0.06292062252759933,0.0,0.0,0.0,0.06682833284139633,0.9280134439468384,0.0,0.0,3751.0,586.3,0.52
345,비엠더블유코리아,0.0,0.1035662442445755,0.6546325087547302,0.0,0.0,0.23765933513641357,0.058533865958452225,0.0,0.1316111832857132,0.8055052161216736,0.0,0.0,0.0,6032.0,4700.0,0.36
346,롯데쇼핑,0.0,0.3610609173774719,0.0454804003238678,0.0,0.12294821441173553,0.46114957332611084,0.0,0.9789914488792419,0.0,0.0,0.0,0.0,0.0,4716.0,8400.0,0.46
347,에어부산,0.0,0.3327806890010834,0.0,0.13777944445610046,0.0,0.5271643996238708,0.13520801067352295,0.0,0.05372326821088791,0.0,0.014258100651204586,0.6957491040229797,0.10022719204425812,3940.0,1765.0,0.43
348,한국머스크,0.0,0.0,0.7924871444702148,0.172788605093956,0.0,0.03329799324274063,0.2475205808877945,0.0506448894739151,0.0,0.7002615928649902,0.0,0.0,0.0,5965.0,181.9,0.16
349,올가홀푸드,0.08933186531066895,0.36340731382369995,0.0,0.10629331320524216,0.0,0.43882229924201965,0.0,0.5724705457687378,0.0,0.0,0.2875214219093323,0.13744574785232544,0.0,3599.0,775.8,0.56
350,인천교통공사,0.040504030883312225,0.22944095730781555,0.0,0.7280582785606384,0.0,0.0,0.0,0.0,0.48585501313209534,0.0,0.060071393847465515,0.0,0.4518314003944397,5594.0,1697.6,0.1
351,유피에스에스씨에스코리아,0.10692893713712692,0.1257622241973877,0.6273975968360901,0.13872146606445312,0.0,0.0,0.23252005875110626,0.0,0.09906895458698273,0.383366197347641,0.17080466449260712,0.0,0.11331269890069962,5084.0,265.5,0.2
352,팬오션,0.15395842492580414,0.42300039529800415,0.1842825710773468,0.23567254841327667,0.0,0.0,0.6434144377708435,0.0,0.11222250759601593,0.12068340927362442,0.10300284624099731,0.0,0.018978334963321686,11448.0,4100.0,0.06
353,한일후지코리아,0.23586514592170715,0.0902874618768692,0.012901576235890388,0.0,0.44611117243766785,0.2144930511713028,0.1188107281923294,0.0,0.0,0.0,0.6159244179725647,0.07303065806627274,0.17652828991413116,4705.0,1469.6,0.18
354,태웅로직스,0.22469498217105865,0.23743486404418945,0.0,0.08497370779514313,0.0,0.4515702426433563,0.08493611961603165,0.01200154609978199,0.0743684396147728,0.4842393100261688,0.3408948481082916,0.0,0.0,6447.0,8669.5,0.13
355,도이치모터스,0.5383077263832092,0.15764226019382477,0.0,0.06459859013557434,0.0,0.23810911178588867,0.0,0.17348559200763702,0.012518471106886864,0.0,0.7683176398277283,0.022694174200296402,0.01280591357499361,5140.0,1400.0,0.38
356,중소기업유통센터,0.055131882429122925,0.3219631612300873,0.0,0.6216443181037903,0.0,0.0,0.0,0.12287391722202301,0.5655491352081299,0.03183888643980026,0.03568664565682411,0.23766344785690308,0.0,6238.0,882.3,0.2
357,밀레코리아,0.09964902698993683,0.05202488228678703,0.08047674596309662,0.11259326338768005,0.0,0.6551030874252319,0.036144986748695374,0.15643031895160675,0.0,0.03500978276133537,0.033041950315237045,0.739183247089386,0.0,5335.0,561.3,0.11
358,이스트엔드,0.0,0.0,0.18960925936698914,0.0,0.012144078500568867,0.7950290441513062,0.0,0.0,0.0,0.7773818373680115,0.0,0.2167401909828186,0.0,4.0,81.3,0.64
359,사노피아벤티스코리아,0.0,0.2129533886909485,0.783216118812561,0.0,0.0,0.0,0.3732258975505829,0.0,0.0,0.6147370338439941,0.0,0.0,0.0,6032.0,4383.3,0.31
360,한국공항,0.2570842504501343,0.67426598072052,0.0,0.06708481162786484,0.0,0.0,0.01854446902871132,0.12377499043941498,0.09418796002864838,0.0,0.11998849362134933,0.0,0.6428107619285583,5227.0,3295.9,0.13
361,키엔스코리아,0.5286678671836853,0.28355735540390015,0.0,0.13938546180725098,0.04776192456483841,0.0,0.33837008476257324,0.22589847445487976,0.09268788248300552,0.02441038005053997,0.31807297468185425,0.0,0.0,5590.0,2191.2,0.13
362,오피스디포코리아,0.44585105776786804,0.0,0.5517345666885376,0.0,0.0,0.0,0.2515026032924652,0.0,0.30115270614624023,0.137074276804924,0.18689139187335968,0.12198591232299805,0.0,3928.0,1746.8,0.26
363,유니코로지스틱스,0.2658664882183075,0.04195938631892204,0.0,0.0,0.0,0.6905282735824585,0.036967214196920395,0.03442888706922531,0.0,0.26684460043907166,0.24336017668247223,0.4118485450744629,0.0,5481.0,4546.5,0.33
364,한국존슨앤드존슨메디칼,0.07125642150640488,0.0,0.5378615856170654,0.38863348960876465,0.0,0.0,0.3950892984867096,0.02138517238199711,0.0,0.5676801800727844,0.0,0.0,0.014023879542946815,5677.0,1168.6,0.88
365,와우벤처스,0.0,0.0,0.0,0.0,0.0,0.9928637742996216,0.0,0.03318461775779724,0.0,0.02275555208325386,0.0411895252764225,0.9010388851165771,0.0,2128.0,276.1,1.61
366,대구백화점,0.0,0.6219480037689209,0.09102906286716461,0.0,0.0,0.2804602384567261,0.0,0.29093262553215027,0.19191260635852814,0.0,0.07759995758533478,0.4359965920448303,0.0,3597.0,956.5,0.18
367,우아한청년들,0.12929761409759521,0.06954627484083176,0.4790116548538208,0.16536329686641693,0.0,0.15648618340492249,0.033503688871860504,0.48611679673194885,0.07938021421432495,0.3898106515407562,0.0,0.0,0.010731693357229233,2964.0,7210.8,1.48
368,교촌에프앤비,0.2104116827249527,0.254747599363327,0.03283753618597984,0.0,0.36234670877456665,0.13900825381278992,0.0,0.0,0.37506988644599915,0.0,0.0,0.6222124695777893,0.0,6713.0,3692.5,0.23
369,바바리안모터스,0.6474809646606445,0.2523972988128662,0.0,0.0,0.0,0.09825672954320908,0.05090093985199928,0.0855923518538475,0.0,0.0,0.8025756478309631,0.03390186280012131,0.0264482069760561,3653.0,8687.5,0.34
370,슈나이더일렉트릭코리아,0.0,0.0,0.7834697961807251,0.0,0.0,0.21350573003292084,0.20426444709300995,0.0,0.0,0.7869184613227844,0.0,0.0,0.0,6032.0,2124.9,0.23
371,쥴릭파마코리아,0.31229692697525024,0.019198935478925705,0.6100874543190002,0.0,0.0,0.05707917362451553,0.38835108280181885,0.20517632365226746,0.0,0.14905230700969696,0.0,0.11642163246870041,0.1400669813156128,5642.0,9099.0,0.17
372,소니코리아,0.0,0.0,0.9916258454322815,0.0,0.0,0.0,0.6288145184516907,0.09558658301830292,0.20451503992080688,0.048243314027786255,0.0,0.02161915972828865,0.0,6032.0,1500.0,0.5
373,한국엠에스디,0.0,0.0,0.7940002679824829,0.2020799070596695,0.0,0.0,0.3876604437828064,0.0,0.0,0.4522213935852051,0.0,0.15687601268291473,0.0,6032.0,5419.5,0.19
374,이폴리움,0.0,0.0,0.1057935431599617,0.0,0.0,0.8880214691162109,0.0,0.0,0.0,0.08893213421106339,0.25080978870391846,0.6587979793548584,0.0,4458.0,268.6,0.53
375,리레코코리아,0.0,0.0,0.4730144441127777,0.0,0.0,0.5211824774742126,0.5008399486541748,0.0,0.0,0.13471420109272003,0.17363092303276062,0.1880379021167755,0.0,4320.0,227.9,0.23
376,장금상선,0.4222773015499115,0.3437502086162567,0.01913359947502613,0.2126634567975998,0.0,0.0,0.43021896481513977,0.0,0.5357149243354797,0.0,0.0,0.0,0.0299260001629591,6032.0,2200.0,0.13
377,한화갤러리아,0.0,0.6989554166793823,0.0,0.2946881949901581,0.0,0.0,0.37811198830604553,0.026249369606375694,0.07309207320213318,0.0,0.0,0.5191289186477661,0.0,2681.0,3442.0,1.08
378,롯데아사히주류,0.9297215938568115,0.014117670245468616,0.014075474813580513,0.014017004519701004,0.01404622197151184,0.014022061601281166,0.9139038324356079,0.01435468066483736,0.014356531202793121,0.014336874708533287,0.014354698359966278,0.01435059867799282,0.014342784881591797,5932.0,623.1,0.08
379,디에스브이에어앤씨,0.0829501822590828,0.0,0.41412681341171265,0.0,0.0,0.5008335113525391,0.0,0.014405317604541779,0.0,0.5914111733436584,0.2748885750770569,0.11774057894945145,0.0,5187.0,2542.1,0.17
380,씨이오인터내셔널,0.28398844599723816,0.0,0.0,0.0,0.0,0.7140523195266724,0.0,0.01535519864410162,0.0,0.09982296079397202,0.38457271456718445,0.49938151240348816,0.0,3971.0,489.6,0.67
381,디에이치엘글로벌포워딩코리아,0.0,0.11868525296449661,0.5421969890594482,0.3364316523075104,0.0,0.0,0.033114876598119736,0.0,0.26212382316589355,0.574614942073822,0.0,0.08944283425807953,0.032309699803590775,6032.0,4072.2,0.15
382,칼자이스,0.15634137392044067,0.0,0.6671210527420044,0.15383481979370117,0.0,0.021184535697102547,0.25035086274147034,0.04545629397034645,0.10948441922664642,0.4447857141494751,0.0,0.14885161817073822,0.0,6032.0,2258.0,0.14
383,한국팜비오,0.8741557598114014,0.0,0.0,0.0,0.0,0.12327352166175842,0.10183914750814438,0.0,0.0,0.0,0.2769523561000824,0.42394545674324036,0.1962202489376068,5840.0,920.1,0.16
384,일룸,0.4672885537147522,0.0,0.0,0.5293093323707581,0.0,0.0,0.5420022010803223,0.2668800354003906,0.032747067511081696,0.15661396086215973,0.0,0.0,0.0,4738.0,3710.3,0.34
385,대원미디어,0.2027292400598526,0.046786777675151825,0.05385446175932884,0.0,0.0,0.6949023604393005,0.027360249310731888,0.07051698863506317,0.0,0.24227379262447357,0.11037430167198181,0.5483624339103699,0.0,4636.0,2337.9,0.28
386,힐티코리아,0.45760223269462585,0.0,0.4711020886898041,0.06853888928890228,0.0,0.0,0.7229421734809875,0.0,0.0,0.0,0.0,0.27450498938560486,0.0,5856.0,932.6,0.1
387,씨티씨바이오,0.937501072883606,0.0,0.0,0.0,0.05891422927379608,0.0,0.0,0.0,0.0,0.0,0.23555859923362732,0.528932511806488,0.23304514586925507,4646.0,1037.4,0.22
388,디에스이엔,0.4180552065372467,0.0,0.0,0.5710644125938416,0.0,0.0,0.0,0.0,0.0,0.043305207043886185,0.0,0.9459848403930664,0.0,5589.0,840.4,4.13
389,케어캠프,0.1616547852754593,0.15891815721988678,0.05665779486298561,0.13281883299350739,0.0,0.4891948401927948,0.32320424914360046,0.0,0.11500733345746994,0.0,0.23318667709827423,0.2311040759086609,0.09637223184108734,4172.0,6907.8,0.27
390,풍림무약,0.48209238052368164,0.0437515489757061,0.4696047902107239,0.0,0.0,0.0,0.41408371925354004,0.0,0.03434448689222336,0.5466907024383545,0.0,0.0,0.0,4706.0,789.5,0.28
391,젬백스링크,0.09140462428331375,0.0,0.0,0.0,0.0,0.9033052325248718,0.0,0.0,0.23960812389850616,0.6573305130004883,0.020280461758375168,0.08090914785861969,0.0,5018.0,1097.2,0.47
392,체리쉬,0.9504013061523438,0.0,0.0,0.0,0.0,0.0,0.014367117546498775,0.014333171769976616,0.01434945035725832,0.01436264906078577,0.014331374317407608,0.4783511757850647,0.4499050974845886,4750.0,157.6,0.74
393,코레일유통,0.0,0.12169405817985535,0.4821475148200989,0.39351511001586914,0.0,0.0,0.0,0.1381300538778305,0.6979342103004456,0.0,0.11006568372249603,0.0,0.05251142755150795,4793.0,2074.1,0.87
394,히타치하이테크코리아,0.13643130660057068,0.6499739289283752,0.15335194766521454,0.02578219212591648,0.03399544581770897,0.0,0.06802830100059509,0.12863026559352875,0.19663481414318085,0.27577832341194153,0.02659159153699875,0.0,0.30407729744911194,6032.0,1187.4,0.06
395,뮬라,0.0,0.0,0.0,0.0,0.0,0.9976620078086853,0.0,0.027721738442778587,0.0,0.0963696762919426,0.532700777053833,0.3394298553466797,0.0,4795.0,418.4,1.08
396,제이씨현시스템,0.0,0.0,0.0,0.0,0.0,0.9910229444503784,0.0,0.07449423521757126,0.0,0.0,0.3830307126045227,0.5418592691421509,0.0,4941.0,1989.7,0.33
397,메틀러토레도코리아,0.2898324728012085,0.0,0.26843005418777466,0.01790294237434864,0.0,0.4224974513053894,0.20726829767227173,0.11030130833387375,0.0,0.2627093195915222,0.15131211280822754,0.2673262357711792,0.0,5460.0,649.5,0.24
398,아이씨뱅큐,0.0,0.06671704351902008,0.3849601745605469,0.0,0.04303150624036789,0.5030873417854309,0.0,0.2724848687648773,0.0,0.18097801506519318,0.2808353006839752,0.26366156339645386,0.0,3344.0,408.1,0.38
399,천일정기화물자동차,0.6537027955055237,0.17440129816532135,0.0,0.0,0.0,0.1694546341896057,0.030995730310678482,0.0,0.23700368404388428,0.0,0.3901852071285248,0.34000664949417114,0.0,4146.0,1824.0,0.16
400,파나소닉디바이스세일즈코리아,0.21657566726207733,0.07765084505081177,0.6870524287223816,0.017028873786330223,0.0,0.0,0.49721071124076843,0.2187519669532776,0.0,0.0,0.0,0.26995494961738586,0.0,6032.0,5871.6,0.15
401,한국애보트,0.3086448907852173,0.0,0.2544107437133789,0.0,0.0,0.4336625039577484,0.34138911962509155,0.0,0.16481393575668335,0.19152069091796875,0.0,0.2996353507041931,0.0,6032.0,2050.5,0.14
402,한국에머슨프로세스매니지먼트,0.0,0.0,0.5717698335647583,0.0,0.0,0.41753366589546204,0.0,0.0,0.0,0.2789335548877716,0.0,0.227358877658844,0.48667147755622864,5458.0,2.1,0.06
403,코리아이플랫폼,0.2020493447780609,0.0,0.7301557064056396,0.0,0.0,0.0652565285563469,0.07205286622047424,0.0,0.6607166528701782,0.14355246722698212,0.0,0.11786128580570221,0.0,4820.0,4967.1,0.3
404,투쿨포스쿨,0.0,0.010233196429908276,0.13757197558879852,0.0,0.0,0.8489770889282227,0.0,0.025906359776854515,0.0,0.13620084524154663,0.15453995764255524,0.6816846132278442,0.0,4066.0,705.2,0.42
405,머크,0.0,0.04036080837249756,0.7736110687255859,0.1600392460823059,0.024810047820210457,0.0,0.4110487103462219,0.0,0.0,0.581869900226593,0.0,0.0,0.0,6032.0,3858.5,0.13
406,케이지케미칼,0.0,0.6289078593254089,0.15385663509368896,0.0,0.0,0.21328485012054443,0.13707858324050903,0.05814950913190842,0.17165301740169525,0.0,0.06165100634098053,0.38912978768348694,0.18143531680107117,6098.0,1601.4,0.18
407,뉴트리원,0.1173231303691864,0.1392255425453186,0.0,0.0,0.0,0.7425346374511719,0.0,0.0,0.0,0.018491147086024284,0.16600632667541504,0.8150604367256165,0.0,5742.0,2686.0,0.25
408,선진로지스틱스,0.40240317583084106,0.0,0.0,0.0,0.0,0.5940849781036377,0.0,0.05444297194480896,0.0,0.20851780474185944,0.17472408711910248,0.5593578219413757,0.0,4724.0,540.6,0.34
409,디만트코리아,0.0,0.0,0.0,0.0,0.0,0.9938504099845886,0.0,0.089043989777565,0.0,0.0,0.8560714721679688,0.05369633063673973,0.0,4186.0,209.3,0.39
410,서영이앤티,0.21175408363342285,0.2952370345592499,0.014809323474764824,0.04601692780852318,0.0,0.4318971335887909,0.09361874312162399,0.0,0.03424517810344696,0.3927675783634186,0.0,0.47221165895462036,0.0,4367.0,822.9,0.48
411,버버리코리아,0.4697217345237732,0.0,0.0,0.5094513297080994,0.0,0.01724274642765522,0.0,0.39747077226638794,0.0,0.4725024104118347,0.12622395157814026,0.0,0.0,4345.0,2431.1,0.46
412,퀴네앤드나겔,0.17607906460762024,0.07213166356086731,0.5171377658843994,0.1936606764793396,0.04043694585561752,0.0,0.16568969190120697,0.0,0.17406922578811646,0.46782004833221436,0.0,0.1390140950679779,0.05246545374393463,6032.0,3098.4,0.23
413,더블유컨셉코리아,0.0,0.2452296018600464,0.537669837474823,0.0,0.0,0.2156071662902832,0.0,0.0,0.0,0.6396397352218628,0.0,0.3568144738674164,0.0,5224.0,999.9,0.15
414,한국일본통운,0.14090095460414886,0.3421880900859833,0.5142667889595032,0.0,0.0,0.0,0.3053382933139801,0.0,0.41532260179519653,0.15109671652317047,0.0,0.12596431374549866,0.0,6032.0,1682.3,0.15
415,자안그룹,0.01527454610913992,0.01526151318103075,0.015289567410945892,0.015267493203282356,0.015252305194735527,0.9236545562744141,0.03584831580519676,0.03588244318962097,0.03585275262594223,0.03583608940243721,0.03585617616772652,0.784919261932373,0.03580497205257416,2099.0,495.7,2.04
416,에스엔패션그룹,0.4530765414237976,0.0,0.0,0.0,0.0,0.5395625829696655,0.0,0.0,0.0,0.5610747337341309,0.4356642961502075,0.0,0.0,3575.0,636.2,0.71
417,롯데상사,0.0,0.42606550455093384,0.33525580167770386,0.2082880139350891,0.0,0.028333967551589012,0.5238072872161865,0.0,0.018476203083992004,0.13108426332473755,0.020466946065425873,0.3052118420600891,0.0,5747.0,5805.7,0.18
418,포탈하이웨이,0.6645583510398865,0.0,0.0,0.11553250998258591,0.08588039875030518,0.12981846928596497,0.0,0.37415245175361633,0.0,0.0,0.48283109068870544,0.0,0.1371632218360901,4768.0,966.1,0.37
419,한국무라타전자,0.04267243295907974,0.29350754618644714,0.6531206965446472,0.0,0.0,0.0,0.7197459936141968,0.0,0.07007326930761337,0.0,0.0,0.20827406644821167,0.0,6032.0,1400.0,0.08
420,비기닝리테일,0.0,0.0,0.0,0.0,0.0,0.9909845590591431,0.0,0.060133565217256546,0.0,0.08026421815156937,0.132626473903656,0.7263429164886475,0.0,3512.0,275.8,0.61
421,디자인벤처스,0.1523732990026474,0.0,0.0,0.0,0.0,0.8426885008811951,0.0,0.0,0.0,0.0,0.5197921991348267,0.4771506190299988,0.0,4069.0,262.4,0.52
422,위본모터스,0.46593040227890015,0.0,0.0,0.0,0.31436413526535034,0.21628649532794952,0.19901379942893982,0.11758548766374588,0.0,0.0,0.3725427985191345,0.30160003900527954,0.0,4148.0,3023.7,0.48
423,전자랜드,0.7281675338745117,0.0,0.0,0.25258389115333557,0.0,0.0,0.0,0.9773415923118591,0.0,0.0,0.0,0.0,0.0,5287.0,8783.5,0.5
424,피피비스튜디오스,0.0,0.0,0.0,0.422665536403656,0.0,0.5713726878166199,0.2158026099205017,0.0,0.0,0.2181101143360138,0.0,0.5586362481117249,0.0,3993.0,200.2,0.23
425,스와로브스키코리아,0.0,0.0,0.5460725426673889,0.16629904508590698,0.0,0.27759850025177,0.3426198661327362,0.2110675573348999,0.07499627023935318,0.36819756031036377,0.0,0.0,0.0,3904.0,671.1,0.38
426,한국노바티스,0.0,0.0,0.5622059106826782,0.33734604716300964,0.0,0.0950012058019638,0.23092743754386902,0.0,0.1348354071378708,0.6292451620101929,0.0,0.0,0.0,6032.0,5442.3,0.23
427,디케이메디칼솔루션,0.6292794942855835,0.0,0.15613244473934174,0.17612966895103455,0.0,0.028324056416749954,0.19408562779426575,0.0,0.0,0.16336652636528015,0.04090730473399162,0.22460080683231354,0.3710189163684845,5614.0,650.5,0.19
428,한국알콘,0.45464691519737244,0.0,0.5391169786453247,0.0,0.0,0.0,0.539185106754303,0.046026699244976044,0.0,0.40980321168899536,0.0,0.0,0.0,6032.0,2383.6,0.14
429,대상베스트코,0.623214602470398,0.3580893874168396,0.0,0.0,0.0,0.0,0.0,0.16648101806640625,0.0,0.26586198806762695,0.5588245391845703,0.0,0.0,1912.0,5715.4,1.48
430,한국로슈진단,0.10686985403299332,0.14388276636600494,0.6048540472984314,0.14182281494140625,0.0,0.0,0.0,0.0,0.19701947271823883,0.7974165678024292,0.0,0.0,0.0,6032.0,3413.3,0.09
431,마카스,0.31217822432518005,0.0,0.04570411145687103,0.14769791066646576,0.0,0.4913603663444519,0.32823559641838074,0.0,0.0,0.0,0.3231322169303894,0.3432175815105438,0.0,4207.0,185.1,0.22
432,오아,0.0,0.0,0.37916576862335205,0.0,0.0,0.6195866465568542,0.0,0.0,0.0,0.025475936010479927,0.19503216445446014,0.7790671586990356,0.0,4816.0,891.9,0.32
433,한솔로지스틱스,0.0,0.5495255589485168,0.3252139687538147,0.0,0.0,0.12225261330604553,0.518950879573822,0.19941262900829315,0.16450121998786926,0.07099265605211258,0.0,0.0,0.04467793181538582,2745.0,7.8,0.2
434,아트라스콥코코리아,0.3373958468437195,0.17591001093387604,0.18603885173797607,0.29953938722610474,0.0,0.0,0.1424594223499298,0.08959788829088211,0.09611431509256363,0.5173337459564209,0.04878263548016548,0.10533017665147781,0.0,5911.0,1651.9,0.18
435,행복나래,0.030968034639954567,0.24789467453956604,0.6243633031845093,0.09540505707263947,0.0,0.0,0.2461518496274948,0.0,0.09294895082712173,0.24974505603313446,0.0,0.4097967743873596,0.0,5378.0,9256.8,0.13
436,휠라홀딩스,0.42047691345214844,0.0,0.0,0.06808992475271225,0.0,0.5050342679023743,0.5160255432128906,0.1831103265285492,0.0,0.24231450259685516,0.0,0.05360083281993866,0.0,5386.0,2994.0,0.25
437,인터파크인터내셔널,0.3505573570728302,0.0,0.0,0.0,0.0,0.6351145505905151,0.0,0.0,0.0,0.0,0.9870961904525757,0.0,0.0,3267.0,255.3,0.5700000000000001
438,STX,0.0,0.12887465953826904,0.8616256713867188,0.0,0.0,0.0,0.03048725053668022,0.0,0.0,0.0,0.0,0.9607675075531006,0.0,7133.0,6478.0,0.27
439,디엔컴퍼니,0.0,0.1976698786020279,0.11103629320859909,0.0,0.41610243916511536,0.2675298750400543,0.0,0.0,0.0,0.21047504246234894,0.28941676020622253,0.49085506796836853,0.0,4081.0,386.2,0.34
440,마녀공장,0.0,0.0,0.17218801379203796,0.0,0.0,0.8260141015052795,0.0,0.0,0.0,0.14440202713012695,0.11942751705646515,0.7351757287979126,0.0,4731.0,626.2,0.17
441,한국금거래소쓰리엠,0.2413688600063324,0.03291605785489082,0.0,0.0,0.17816807329654694,0.5453317165374756,0.12941689789295197,0.0,0.23302151262760162,0.16583199799060822,0.3712612986564636,0.09875255078077316,0.0,4047.0,2700.0,0.45
442,더샘인터내셔날,0.0,0.0,0.0,0.0,0.0,0.9859862327575684,0.0,0.0,0.0,0.1809646189212799,0.5070714354515076,0.3075156807899475,0.0,4943.0,509.1,0.12
443,오토앤,0.04153887555003166,0.10457410663366318,0.1774984747171402,0.0,0.0,0.6753368973731995,0.05161226913332939,0.0,0.010773750953376293,0.26373010873794556,0.44321390986442566,0.22951190173625946,0.0,4119.0,501.2,0.3
444,밀레에델바이스홀딩스,0.0,0.0,0.6054610013961792,0.0,0.0,0.37725013494491577,0.0,0.0,0.0,0.234824076294899,0.0,0.5733667612075806,0.17876581847667694,4019.0,50.6,0.21
445,동성모터스,0.39814743399620056,0.27430176734924316,0.0,0.3249976634979248,0.0,0.0,0.3677666187286377,0.03384759649634361,0.03320975601673126,0.010524467565119267,0.42721837759017944,0.08799364417791367,0.039439570158720016,4732.0,6605.0,0.22
446,오픈갤러리,0.0,0.0,0.0,0.2903788387775421,0.0,0.7058603763580322,0.0,0.09207317978143692,0.0,0.8911264538764954,0.0,0.014491650275886059,0.0,3167.0,41.6,0.8200000000000001
