,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,average_salary,total_sale,turn_over_rate
1829,삼원색,0.8039569144995254,0.11149981785198398,0.027003304499471616,0.00749825332276973,0.00675932245467008,0.007825540972267082,0.008983768890245884,0.026473077509066193,0.3117368132427549,0.3862531312819312,0.04752234141133019,0.011640967344955821,0.008420980206948979,0.00966964192920465,0.011500511787504455,0.008668995550557772,4087.0,423.6,0.99
1830,서보산업,0.15188518693012767,0.17509040042842006,0.12972902895019262,0.17956812798903093,0.05868063055786664,0.05921961477097183,0.04004628777861999,0.008486629645839908,0.09165270722257601,0.07402936180538669,0.05668913244705009,0.0381734701475262,0.21430924475152913,0.08906894369726498,0.03622088909229092,0.0812588961835232,4570.0,162.9,0.32
1831,세종공업,0.47824752959609795,0.24942132407360817,0.03476866840532626,0.008204531797496183,0.007006515705732045,0.008596966257712765,0.011373326363003722,0.024887198178403923,0.8822814247303143,0.07452305495029418,0.01824038356265156,0.005332959603732163,0.004625634693180305,0.004935237648920633,0.005360376591501855,0.0047009282194049665,7803.0,4035.3,0.12
1832,에스텍,1.0,2.0318158406213416e-307,5.0844720593066785e-308,1.425906996071545e-308,1.293861255424931e-308,1.471389348974472e-308,1.698017485967878e-308,4.160579517119325e-308,0.4620472223086543,0.4634026552352369,0.03431345181192096,0.009290124538626869,0.007107287979871401,0.007856400027731043,0.008778357114564582,0.007204500983393956,5259.0,4.5,0.47
1833,웅진식품,0.10058623750260524,0.19094814299382207,0.13557381752856026,0.019838281042560794,0.011453985716857663,0.02832158917799322,0.034409407083878595,0.005315203995976449,0.15816286557674136,0.2263796171622054,0.1936400478119861,0.026797907730562693,0.012896810233742088,0.01582519683368484,0.019843812459804506,0.013017013329078628,5984.0,2417.1,0.15
1834,유풍,1.0,4.650665687246556e-307,8.213014003378259e-308,2.1003758211205204e-308,1.8024080204450737e-308,2.25924725842305e-308,2.7409160699449946e-308,8.251583622349938e-308,0.3345121925245636,0.06158287474144013,0.012873383550121832,0.00368053275290548,0.003050361651664166,0.0033012887132347875,0.0036184432147145806,0.0031022815253255306,6032.0,3265.3,0.06
1835,조선내화,3.223616688622223e-307,4.062725325332069e-307,1.0,2.2961471564064987e-307,6.792429593799829e-308,2.2502012491605313e-307,1.0560373752946605e-307,1.8200254690141036e-308,0.8461903038178883,0.08784099453310919,0.021642760247903584,0.006345399121309035,0.005500156268581066,0.005857227957623138,0.0063363586735622895,0.005575994156343875,8722.0,4394.4,1.48
1836,쿠도커뮤니케이션,0.6931641657489289,0.12084006169741157,0.029222975786122818,0.00813609144537944,0.007353373187929715,0.008410308932976358,0.009803039845368138,0.026460291344299048,0.5487449679022213,0.11941965932130565,0.020160438489679414,0.0056228724415384014,0.0045045005062087085,0.004924821222751489,0.005444353157783438,0.004576990118554656,4748.0,874.9,1.05
1837,한국내화,0.798594654685163,0.11508875766107358,0.026997227613718578,0.0074600138371594404,0.0067243446037020945,0.007746553533709685,0.009063063909588071,0.02832538415588547,0.38998990673136447,0.07033166016271711,0.012481460124311224,0.003502428632766963,0.0028319498779486463,0.003080125160160796,0.00338595866923326,0.0028681933444267248,6349.0,2180.3,0.14
1838,한국석유공사,0.7463214875634286,0.1466081013717323,0.027871586603176297,0.006946642079673324,0.00593076073164846,0.0072919762589017155,0.009125942082706315,0.036960142807017954,0.18852889638859388,0.2461902790697405,0.40917484067082854,0.04806975683887366,0.02019598700602264,0.025510766123953275,0.03268696837152523,0.02044560238999066,8570.0,3921.8,0.07
1839,경신전선,0.24817770912722634,0.21717832125452788,0.027141249923231622,0.0062885966682145805,0.005202206469607608,0.007171061623116399,0.008725979122917064,0.010964746689880012,0.6230884104166101,0.10064149236885117,0.024759323598386236,0.007296541885332603,0.006257623339568696,0.00667078987135384,0.007180213840430105,0.0063356068826992224,6032.0,6473.1,0.1
1840,범천정밀,0.7416133294927003,0.13229916611209455,0.02430399332024808,0.006151256355173061,0.005255012714041611,0.006583193647248889,0.008026152479574803,0.038872369709136115,0.8755301175562697,0.060422307117132215,0.014326193281110275,0.004174571652226258,0.0035702705692519433,0.003812694208312589,0.004126542687057706,0.003612718556589792,4572.0,1560.1,0.51
1841,일삼,0.3702192005976802,0.37502916157177496,0.041264222201306724,0.008878934875401881,0.007278778474419536,0.009760924435689464,0.013186887030576444,0.014408617386453262,0.4843194687311039,0.1520465755352078,0.022970007539168003,0.006171551663897586,0.004858648979194301,0.0053867991090390905,0.0061167004243014534,0.004969596850672179,5196.0,720.1,0.14
1842,엘에스메카피온,0.2380994443340181,0.2814223013860625,0.028482862424662032,0.0061930995882386345,0.0051186633555032985,0.0066338010018771165,0.00930993011159997,0.010573630550809544,0.7070387433730443,0.14158125442273412,0.02698905711173122,0.007483662804041279,0.006133444345916524,0.0067156249656911944,0.007535900734839453,0.006278261686358394,4705.0,452.2,0.19
1843,한국석유관리원,0.17620038653820533,0.46204243147532675,0.11012873471685299,0.019510034980213576,0.01333710440952109,0.02609055277351451,0.03037858740506639,0.00940079130779602,0.16026929366280782,0.22956082309485548,0.025796494958352855,0.006358030584321144,0.00449040568814614,0.005109276587076832,0.0059184560638441035,0.0045655397636073175,6356.0,434.6,0.19
1844,에이텍에이피,0.6016973597553196,0.13404671187201148,0.024373000413050423,0.006082365440485376,0.0051812060141869344,0.006477446908020796,0.007974852532813367,0.05052358240021315,1.2047259659306753e-306,1.0,1.5481683827526826e-307,3.9389326388857953e-308,2.934663247250234e-308,3.288387052566418e-308,3.769150675983844e-308,2.9733076724483115e-308,4886.0,1070.6,0.22
1845,쌍용씨앤이,0.6784108500280686,0.09996043651870609,0.0190806357533288,0.004800654455353498,0.0041191125683598985,0.004989173549026497,0.006317880064409584,0.021260167853800888,0.6979105252642167,0.22922776429682243,0.03161836756992804,0.008665159682596265,0.006848641952628824,0.007514778296988907,0.00835217973425234,0.006944918090923289,6082.0,1100.0,0.06
1846,엔티렉스,0.15113161812545364,0.22685323749439568,0.19421823613121214,0.04426230243131289,0.022370401506592006,0.04036034605722618,0.19206031717598776,0.008172534535265556,0.23504765243553646,0.6879982246481615,0.03449138911671021,0.008648019403611361,0.00628244295425803,0.007080519901976854,0.008157495451466743,0.006364879117144475,3804.0,485.1,0.22
1847,코카콜라음료,0.6989125404491551,0.1250454857694359,0.022870012277240292,0.005869387835733057,0.005026210518808356,0.006340302624310968,0.007570166437961374,0.026275134082735265,1.0,3.9508584624599e-307,7.799773358638576e-308,2.2002989397926824e-308,1.824078482202886e-308,1.9709059789168783e-308,2.1653140138064556e-308,1.845876843936393e-308,6082.0,1400.0,0.1
1848,삼양발브종합메이커,0.7815168179657481,0.12464655216171859,0.032058038644852876,0.009144690357127503,0.00840636536616497,0.009373713645647555,0.010754322356580718,0.024099499502159432,0.16348791389863213,0.22834535238580267,0.030755420058506518,0.007497989689867464,0.005166025650324984,0.005900905922644897,0.0068531720909206185,0.005247103298246643,3894.0,158.1,0.38
1849,엑시콘,0.2060518347804817,0.6352592417968211,0.05337834413932242,0.009913335942192495,0.0076948996716324405,0.010587115256852835,0.017145861278678776,0.009454200191796746,0.6638603101870583,0.10912894504171297,0.02594001128248282,0.007595508429522902,0.006459207574877781,0.006905606526435046,0.007454303657890219,0.006540008902072189,5706.0,661.9,0.2
1850,코윈테크,0.5923870270234265,0.07284851893806832,0.015453536807935514,0.004136126771184001,0.003640158121091908,0.004252032840120862,0.005238982504844999,0.01664780154678753,0.8273416725306313,0.1046757096661267,0.02817504417169871,0.008426288920738467,0.0074721759478546595,0.00788887012039656,0.008448747303475656,0.007571491339077886,4892.0,717.6,0.22
1851,엠케이전자,0.1411757945130711,0.7130601778808906,0.023074785375982683,0.0052982051502854675,0.00424928687633486,0.006176601856239702,0.007444685620230014,0.006620661056397349,0.310063200329744,0.28869544398450714,0.027978098691745994,0.007274705745922494,0.0054534959506137935,0.006111193141838584,0.006965496279985025,0.0055553377711866385,5508.0,5486.4,0.17
1852,참프레,5.651315962252263e-307,1.0,3.659205703060907e-307,4.921384071414085e-308,3.5785122951629085e-308,5.044001189871257e-308,1.1340834929271244e-307,2.828319948054684e-308,1.0,6.787584141587398e-307,1.0800562080345636e-307,2.926112462470549e-308,2.313419686038746e-308,2.561839347368946e-308,2.9012780815535133e-308,2.3687864278711644e-308,4622.0,4835.3,0.29
