,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
53,케이비국민카드,0.15187632336256005,0.16941552416267774,0.019040558877045737,0.010281778760292942,0.03457250134116509,0.03175381487880113,0.004997147757625908,0.36441193513088616,0.22324241723014024,0.13303935272399042,0.02442334656573669,0.01712760089849753,0.017262618944427856,0.03421413011263943,12659.0,3100.0,0.07
54,공무원연금공단,0.38668955965741886,0.013345185216224471,0.0029078022384883035,0.002510442744743171,0.0034646031279098577,0.0038708754582311646,0.010630720802473598,0.7543828623875823,0.029393793379746354,0.01202882720638207,0.005218778067832485,0.004862113030371257,0.004903567894726262,0.0054754588973918005,7088.0,15000.0,0.19
55,에이원손해사정,0.8454030399238361,0.032701254858571435,0.006597191672577325,0.0054520651628470465,0.00868403484767944,0.010181233255478707,0.022841831579828723,0.5040615592164469,0.026967279483893183,0.011141275119103913,0.004276889909769509,0.0038019095921615472,0.003823385685308706,0.004655828277957391,3362.0,410.0,0.5
56,유안타증권,0.8718540858125936,0.03078180464163693,0.0069298612125353876,0.006147177116299491,0.008068201247966778,0.008857197470057535,0.01753247269848263,0.44102109040808407,0.2955063459330826,0.06038956824380705,0.017414929582805806,0.013606865902348737,0.013245579023481132,0.022388728409162784,12542.0,2100.0,0.11
57,삼성화재애니카손해사정,1.7807092895767077e-306,9.02964145856486e-308,1.844349186037331e-308,1.5974561055937306e-308,2.329001333888719e-308,2.76806342246331e-308,1.0,0.8677053910523077,0.025379686186966757,0.010486887819641622,0.004342671084480866,0.003971568687395934,0.004003473621097762,0.00461397523224715,6082.0,2001.3,0.11
58,로카모빌리티,0.9382763204746469,0.02394952661190261,0.005372174861835555,0.004819010653569976,0.0062561149079099826,0.006889136050141464,0.014437716439993701,1.0,2.2735336568868498e-307,1.0092912577943205e-307,3.7448366097748326e-308,3.2831117095777146e-308,3.3669960215011024e-308,4.096943905896582e-308,5188.0,1083.5,0.26
59,하나캐피탈,0.7937852685526222,0.018233604079966673,0.0037326739426006557,0.0030869757855252248,0.004799205211475016,0.005780522507809531,0.04083920441010618,0.7385867448586527,0.025172078659437106,0.010348035507702361,0.004495741702256199,0.004191259088782895,0.004233542964146228,0.004711953806853176,7070.0,6957.2,0.34
60,신영증권,0.14198685684462686,0.24651781281277058,0.027516161546620673,0.011493135903014444,0.02784307982983669,0.02133256377733581,0.004741336927664914,0.7093661820362421,0.02564947656982626,0.01072440074775071,0.004199046615036288,0.0037569736887651225,0.0037995644945709823,0.004539368772046629,11347.0,1600.0,0.2
61,대구은행,0.6482781025500168,0.02532100884437795,0.005622128059453067,0.004950697429346986,0.006585546762946124,0.00730253334023862,0.0164050801026741,0.8587672086944096,0.029886357570841633,0.01231577591370115,0.00535309634105886,0.004992090904530171,0.005045725367628054,0.005607202164497145,9985.0,2600.0,0.08
62,케이비캐피탈,1.0,6.324123770345633e-308,1.416828436075297e-308,1.2416953639429094e-308,1.6819218812218244e-308,1.8616682475877414e-308,3.95020132440722e-308,1.0,1.7713435324404281e-307,7.60064556219557e-308,3.0269523800893525e-308,2.725574395269366e-308,2.776757363810434e-308,3.244905511928038e-308,8719.0,9906.7,0.19
63,한화투자증권,0.2923819878630473,0.34436031678609036,0.053030028545513794,0.023886789534237743,0.15271043529371092,0.05682519650273615,0.00959131453772647,0.8790109047166377,0.058012679451305796,0.02478222238640753,0.008512990714634102,0.007307737497167403,0.007374879078797404,0.009518056703913242,12426.0,1500.0,0.11
64,흥국화재해상보험,0.5162445778498195,0.014758995914620418,0.00320543354754471,0.0028034246637124683,0.0038233565216779465,0.0043010723148509,0.01310242653588438,1.0,1.778353407402217e-307,7.235238712270724e-308,2.948178202079431e-308,2.677331607040393e-308,2.6889649904867724e-308,3.159849556286923e-308,7970.0,4300.0,0.17
65,미래에셋생명보험,6.895070860881773e-307,1.0,9.327217659534336e-308,4.445936004417324e-308,1.6103622686533195e-307,1.3962177151702334e-307,2.239966847315308e-308,0.667452658688584,0.02958088061658174,0.012141454548399514,0.004968549371740838,0.004515283081507332,0.004557724940350096,0.005316179339996725,9693.0,3400.0,0.08
66,카카오페이,0.6923627511265706,0.02146549767292495,0.004345530078161412,0.003652183074873703,0.005584742094547631,0.006468912304975396,0.017776999008957815,0.5838192260519506,0.030241469884440347,0.012182843450541173,0.004712788538806461,0.004195763550869855,0.004202395873693341,0.005146148407022847,7474.0,4034.2,0.12
67,경남은행,0.3510741836495459,0.012770123845911356,0.0028753465475169658,0.002606409778689652,0.0033842060825190036,0.003730894023783611,0.007589450624545262,0.8208542975588944,0.034400484496143274,0.014755951914314521,0.005699867798872367,0.005069360607030073,0.005166818227539167,0.0061803056269886325,11098.0,1600.0,0.11
68,인카금융서비스,0.3007007843670491,0.045415920996346726,0.008050478010560157,0.005982546966133891,0.014138262240925575,0.023635890968227772,0.007229713471112064,0.4412151551601774,0.15383184583338486,0.045855679928702014,0.01255114136417264,0.009888957381856266,0.009752466855026122,0.015727896757993708,4530.0,3143.3,0.23
69,수산업협동조합중앙회,0.5387610168204358,0.02265124164899842,0.005014258665475619,0.004367754615359117,0.005891372228105786,0.006532492080469269,0.01483744462802673,0.7441159266022969,0.034182823672264474,0.014170667467429387,0.005650058882215667,0.005081416457718368,0.0051432470676282946,0.006092326049990071,6082.0,1700.0,0.12
70,에즈금융서비스,0.47173247701933274,0.015591455421322252,0.0034096317169049015,0.002947153913160051,0.004068861380432895,0.004544025990896968,0.012239389005314922,1.1276908763878286e-306,1.0,3.1749098118516585e-307,1.5098235633758916e-307,1.0972890889278985e-307,9.645830145086547e-308,2.496238734094948e-307,3506.0,1530.6,0.3
71,부산은행,0.7935847954176902,0.087039736502598,0.015087321157406476,0.010529483026488007,0.029496882608616923,0.05371020221009339,0.01055157907710702,0.9547700197645995,0.021261209788342436,0.008808170784450224,0.0038602623766613763,0.0036140764746238154,0.0036584263090896165,0.004027834502233013,11446.0,2700.0,0.12
72,광주은행,0.3797386572570604,0.014463947440212857,0.0030965852902253084,0.002644001877041315,0.00375632589424838,0.004257323770630406,0.015812905708929913,0.23397579655272988,0.4338908039535956,0.0933247943332797,0.0221519136351202,0.01517255526284461,0.014526813598235233,0.034198195416287235,9814.0,9413.1,0.19
73,웰컴크레디라인대부,0.1256065488832487,0.06526186545112643,0.0399615879779362,0.7363096269269881,0.016317550043672604,0.011615019190505376,0.004927801526522729,7.23177725845779e-307,3.901933995353871e-307,1.8151432794278945e-307,3.042529776598748e-307,3.710834873507771e-307,1.0,1.2717701120198881e-307,4608.0,735.6,0.99
74,고려신용정보,0.4547326928010801,0.03508026176767246,0.006050242095445357,0.004772135697023294,0.0085751513770996,0.01033586668774963,0.00875259041653048,0.8125315307849919,0.05123982591720998,0.02107981237130913,0.007746061177689374,0.006784990116031404,0.0068041419611664525,0.008552211026486064,3830.0,1422.5,0.39
