,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
516,온라인팜,6.9234343844662096e-307,1.0,1.991957662992197e-307,3.222542613114278e-308,4.506631492456076e-308,7.740214608466392e-308,0.3932987763805834,0.28532969182981416,0.01993820020376966,0.012779184804522729,0.007896549509968438,0.007773478781651851,5992.0,9165.3,0.1
517,페어콘라인,0.5609961940206462,0.06236005772846083,0.01883288265136413,0.004854929022674149,0.005650312775029445,0.007293142639895787,0.5974800929963539,0.05804735171680863,0.010423538069385395,0.0055316354045575255,0.0045513839788998275,0.004580961607375476,4972.0,445.9,0.27
518,해커스 교육그룹,0.6193453505059499,0.03312885278469105,0.013451573081202418,0.0036595813719961234,0.004102263666687224,0.004854792551671561,0.6596638006880641,0.04846498942127482,0.008166432059070113,0.004502042574335829,0.0035488584022867675,0.003544881503537541,3350.0,24.2,0.95
519,동화세상에듀코,0.2687619391385197,0.5557007150227838,0.08852722707133412,0.015534162504040617,0.02225507973642154,0.04922087652690022,0.6688505304353181,0.08466663597778665,0.01266347392652586,0.007157360520221891,0.005389957225295432,0.00536818545408484,4682.0,1291.0,0.17
520,에듀윌,0.15180471372280324,0.17700208601832365,0.4698472669052856,0.014475976491916466,0.026844732189966376,0.05577579479017876,0.2095408135807375,0.3765235245561757,0.04032302428260692,0.03930842816957822,0.014079207078587086,0.013395767193292687,3707.0,1556.8,0.58
521,메가스터디교육,0.29604728006254655,0.5347669373028512,0.08397080170350626,0.01380029690011748,0.019209138596800242,0.03242171599659894,0.11894735145905666,0.12132401647531144,0.08595789467477147,0.12408811347690507,0.023344864633193366,0.020841936021038867,3011.0,6225.4,0.51
522,대교,0.21728806293104125,0.25684413494326713,0.061393026204662825,0.01024624160057708,0.01417833051240526,0.023203466401700255,0.8426950254178192,0.05118126041681898,0.011134743759578652,0.005772604596760065,0.00507772138561184,0.005109312763139711,1928.0,65.7,0.33
523,이투스교육,0.7141398678545193,0.03199128566786358,0.012469522740300554,0.0033738548505829217,0.0038049296055632253,0.004573481330854934,0.8134684657911889,0.05294366554878248,0.010238707526040388,0.005373557479895302,0.004532585507844139,0.004567321304659009,1284.0,1646.9,1.63
524,아발론교육,0.1615395106943982,0.14392876519874398,0.17582503971501826,0.020634516532559273,0.044165456767958015,0.15295939686661328,0.8118731709448317,0.05978309858386469,0.01233920934874979,0.006437202614523815,0.005550573775460094,0.0055874538660192685,2607.0,299.2,0.89
525,한국산업인력공단,0.17079347173631498,0.5647628652827701,0.09600060272408255,0.012593524019181483,0.01890357821150581,0.02791695393324638,0.6434525407508016,0.04791473546162229,0.009247400467245367,0.004976932047353243,0.0041249666721562585,0.004128670250492597,5969.0,1100.0,0.14
526,한국과학기술원,0.2324547538814434,0.16395102345525306,0.028499636927550316,0.0059563650063803745,0.007621220685256215,0.011511052618835695,1.0,2.1146440402332134e-307,4.0834200096524596e-308,2.191015029681192e-308,1.8207221532154123e-308,1.824069928934609e-308,11264.0,8843.5,0.51
527,파고다아카데미,0.47605977816817135,0.028189507098885503,0.011723290181306988,0.0032576721565887434,0.0036163569003483088,0.004233978317227491,0.6337475211321925,0.03765877870086473,0.008165302563015262,0.004249926761565713,0.0037253818118314283,0.0037443898474592277,3697.0,212.9,0.48
528,디와이비최선어학원,0.6046475401951839,0.043824109997357294,0.015889131927927652,0.004251464734231528,0.004845265971172614,0.005985217996401803,0.6186761333845959,0.06711671142116583,0.010753562999506869,0.005957241273609097,0.004637536192272995,0.004634865656074597,4493.0,67.0,0.6900000000000001
529,에스제이더블유인터내셔널,0.7723958825974054,0.08748169580994518,0.022823208641470544,0.005653269480769616,0.006683956207286671,0.008804443595443053,0.9038621780479472,0.06760755064013302,0.011909522726665192,0.0062649522689365135,0.0051508592372206535,0.005204937079097555,3916.0,216.4,0.5
530,멀티캠퍼스,0.5654933488337228,0.032877303909205464,0.013140143613484317,0.00354692870448443,0.0039849571314877884,0.004723310482840091,0.585471972712869,0.25513219654669705,0.02233835430701177,0.013788385768766955,0.008468934185835756,0.00837967923122116,3854.0,2958.2,0.16
531,메가엠디,0.5162727063207303,0.036581703452464594,0.013909393579380373,0.0037205162156762907,0.004214178559966999,0.005072142831811204,0.7165839327272696,0.05077129958718933,0.010271420008313041,0.005415431771294333,0.004612513260722366,0.0046330333923565465,3422.0,718.4,0.67
532,해커스어학원,0.8301571632846975,0.05326701205781331,0.023488912227761657,0.006592640735641951,0.00727280952881804,0.008388843401813314,0.6265722027388652,0.07571110152116078,0.011613664156761128,0.006473512410410769,0.004957199341901886,0.004948351193553852,2984.0,244.2,0.68
533,메가스터디,0.6990027240491263,0.12573361429652585,0.02982133467541438,0.007155851586653617,0.00856810712335267,0.011451306096219119,0.41576525119223146,0.37845705632317905,0.02703929887303061,0.018647621309819756,0.010637148583332697,0.01037355706909479,4861.0,502.7,0.25
534,조선대학교,0.632615244910477,0.1194291195248057,0.03219259920585164,0.007645409540326827,0.009121944960271744,0.011824594372544616,0.14380231160328308,0.159652314413468,0.06814515969012944,0.5879789234261437,0.021267541068646666,0.0191537497983292,2519.0,2461.8,0.59
535,건국대학교,3.5268286805302303e-307,2.550119017145717e-307,1.0,5.388373548649086e-308,1.446619316241127e-307,7.697380153039586e-308,0.6403471195345255,0.1255303520102828,0.014673548157132012,0.00870933060211778,0.00609132045253561,0.006044795571505922,3039.0,9528.2,0.33
536,케이지에듀원,1.0,1.1775735503215328e-307,4.862186331956917e-308,1.333154806868273e-308,1.487947755001864e-308,1.7500923750061064e-308,1.4809028314228276e-306,1.0,1.1713427725305461e-307,6.972929121832669e-308,4.3369635519158225e-308,4.33949907786878e-308,4382.0,623.4,0.61
537,데이원컴퍼니,0.13835617421747698,0.13152799153809297,0.14430968448965215,0.016513250267995747,0.03210495314333254,0.06332281726494216,0.5118452550442312,0.17757245018742918,0.020204504694671305,0.011519076137239468,0.007842068641017504,0.007836996636503366,3997.0,849.7,0.68
538,연세대학교,0.16097611261378922,0.2742181597742853,0.14085754769581776,0.012877412934553552,0.02074595569518537,0.0389514455201877,1.0,3.693457168505752e-307,5.864442639474823e-308,3.2098894519489286e-308,2.5132744426759354e-308,2.516908785214451e-308,1388.0,4895.8,1.74
539,캐럿글로벌,0.24634173243129373,0.25147095065352976,0.04127125777856051,0.007845660972851465,0.010378280832072147,0.016430801270607483,0.3884599559375509,0.2856838101874419,0.025206517406131487,0.015179409203872934,0.009336253158361407,0.00928792813537511,4130.0,320.9,0.37
540,월스트리트인스티튜트코리아,0.12049733793394522,0.08237937209404399,0.24947794485085076,0.023493016890683283,0.07354897996406437,0.03520063560385392,9.344683547088302e-307,1.0,1.4891860464466474e-307,1.397151066815971e-307,5.519057614805942e-308,5.254451613346379e-308,3388.0,85.0,0.47
541,중앙대학교,0.09914596655678865,0.06556829927098018,0.6932271190690668,0.017966922467218364,0.060461684412992156,0.0209905737060842,1.0,5.6292490787156666e-307,6.895929322544261e-308,4.063579049179901e-308,2.878941869733047e-308,2.8586778600158613e-308,1776.0,6280.9,1.4
542,와이비엠에듀,0.757814382690705,0.045383920126199906,0.019296285221976187,0.005314868092268492,0.005911721567757475,0.006887840001230269,0.27077675604481616,0.40834641942497635,0.04883412168158833,0.03671347997988625,0.016026765861689312,0.015624861969207865,2941.0,741.5,0.46
543,한국표준협회,0.19933868886834735,0.013804774380935402,0.005801055215078158,0.001592226998625349,0.001777176182240697,0.002084154136196393,0.4704941288762382,0.31931617474075646,0.022558234398922176,0.01456871401784982,0.009197780556218076,0.00901434076486822,6032.0,1233.7,0.2
544,와이비엠시사닷컴,0.27861878599456535,0.49767761892769585,0.08890935050857011,0.015889944908763522,0.022638512218520562,0.04875948347922529,0.05182389495020334,0.032809346730202416,0.0401880224688053,0.008886844311912072,0.04435998511481726,0.7173356629354304,4336.0,1164.1,0.22
545,좋은책신사고,0.7201627076421357,0.045553302088109246,0.018145967522844895,0.00491017070826439,0.005520819668968873,0.006564476464325125,0.36841379762769155,0.2922691063055711,0.018416246620633403,0.012040149598151181,0.007567352158423414,0.007400444621392973,5401.0,683.5,0.48
546,아이지엠세계경영연구원,0.47839442581566916,0.05129826608805064,0.01655227710224102,0.004323392746974403,0.004998325974633517,0.006358072667404587,0.43008586940027715,0.2984694352921971,0.02525914911581085,0.015219234900662307,0.009455231453236805,0.009405880866335217,5152.0,53.3,0.24
547,디쉐어,0.18967446268487478,0.2688881807936785,0.03012450136207768,0.006246471378752184,0.007906987601980124,0.010908749624624818,0.867980406586076,0.09756589396426954,0.01373267097451417,0.0077618055847806225,0.005792695556286173,0.005776650775812867,3336.0,556.5,0.88
548,챔프스터디,0.8513996972097038,0.059387908818222784,0.021310977559173445,0.005596696331612779,0.006383144204254804,0.007767477149752345,0.28381826224347306,0.5250101838904562,0.021751239593477786,0.012886538996322952,0.008046056216254434,0.008053376050219078,3280.0,1314.1,0.61
549,정상제이엘에스,0.9173851260883978,0.045105612369269056,0.019316496200287595,0.005354131395830476,0.005940787084947973,0.006897846861267187,0.7272966641352089,0.06337775927068026,0.012391909557967169,0.006479649092104198,0.005490999523390428,0.005538588000875422,4247.0,1011.3,0.31
550,계명대학교,0.1286564459460986,0.08622507838318205,0.6631756457021429,0.02263044662715966,0.07212616567154706,0.027186217669869662,0.2242987484052698,0.3380885610839809,0.025794559527531055,0.01687804257261432,0.009087260582244676,0.008959168784859979,2151.0,6735.0,0.8300000000000001
551,한솔요리학원,0.4687310521787593,0.4137529965967718,0.06178301367201553,0.013005762731969104,0.01670180461864006,0.02602537020184436,0.746313810448879,0.08694447926712989,0.01404562333573069,0.007481998930279419,0.005985359767849184,0.0060302831742537364,3075.0,200.0,0.88
552,한남대학교,0.760817068975112,0.04711570325043238,0.018613904893007516,0.005004289811157929,0.005636231267664325,0.006707300285444423,0.21188829271509055,0.3237407118979705,0.07917767497596744,0.14486760243003993,0.023738178713170494,0.022124729756949037,1916.0,1329.7,0.71
553,파고다에스씨에스,0.7026719905243437,0.04962879891169337,0.01818057556519075,0.004808686053538641,0.005465396413607147,0.0066172169184665125,0.8023430085127223,0.07007055774495188,0.013391587853911093,0.007033143018699713,0.005910890369546207,0.005957832863277056,3393.0,228.2,0.41
554,한국문화예술교육진흥원,0.18682676572706047,0.4915507564441701,0.028195122883817217,0.005900253860736929,0.007437056976499411,0.010212497011515454,0.5821153707047151,0.12269955294377775,0.014472096143923904,0.008161154378084684,0.005922566820763921,0.005920396875428621,4213.0,1179.8,0.27
555,숭실대학교,0.8531446614464889,0.03562225954091318,0.014389125895982229,0.003954966373476125,0.0044184878837252506,0.005241546847701766,0.4175185364877401,0.04348776343020332,0.006938184549500986,0.003909964177379628,0.0029983719473707835,0.00298583156644121,1991.0,1475.2,1.66
556,광주과학기술원,0.6657077233523182,0.05758909773498448,0.015932885853228978,0.004034902531119103,0.00473661680579245,0.00621121022932081,1.0,9.82486975513917e-307,1.006085885258811e-307,5.824215899085505e-308,3.9167985383858485e-308,3.9078946848199307e-308,10827.0,2047.4,0.54
557,디지털대성,0.7116895587430708,0.07700482155525194,0.021453779192376992,0.005220811226977091,0.006179059561167178,0.007939810261354008,1.001855900399681e-306,1.0,1.5083538655293263e-307,1.3686584397725676e-307,5.601639494838513e-308,5.324632435719518e-308,3518.0,1763.5,0.37
558,울산과학기술원,0.4781367772581045,0.16893880583498413,0.027409258392807154,0.005975323460921015,0.0074566236564275,0.010597549872430667,0.341981109932718,0.22676692839749907,0.01666385648495834,0.010548062141810045,0.00665898598762175,0.0065648789840735584,11725.0,2845.6,0.48
559,포항공과대학교,0.514959429077046,0.030191140450492225,0.012267801630141134,0.0033854431594862264,0.003771605319664347,0.004442909993776065,0.22361487496482624,0.32152613712423117,0.04470188171751393,0.052205643199982055,0.01624297536113137,0.015166896479232805,4765.0,2287.7,0.5
560,한국교육과정평가원,0.5205734353246131,0.034413420757671065,0.013641080746737352,0.0036686082156445563,0.004132423149999578,0.0049120780453047455,0.5391962953145385,0.03942822936989581,0.008507063231810656,0.0044138490252265275,0.0038702512908234442,0.003895028800884188,8225.0,1543.7,0.27
561,티티씨에듀,1.0,2.3954669368242563e-307,7.148410392862399e-308,1.781951433509234e-308,2.0881982140063293e-308,2.651945945537298e-308,1.0,1.1123788553276572e-306,1.0441441636634275e-307,6.404271392080951e-308,3.991858298579263e-308,3.951190502826292e-308,3537.0,77.3,0.56
562,지아이티아카데미,0.13238541607819163,0.10106092883024406,0.5012417947150024,0.01895629601371853,0.04311099401107778,0.0407440715053653,0.9319189627090909,0.04538933585030657,0.009374802501242018,0.004868095911419603,0.004206638865333355,0.004242164162607804,3844.0,442.0,0.31
563,코리아폴리스쿨,0.7161883670296988,0.10136037105550624,0.024170404041039855,0.0059448482204550145,0.007074658273572115,0.009479298642624367,0.846354520131646,0.054885453326514136,0.011936058061282992,0.006185674752939165,0.005441061576262542,0.0054760626046938534,4905.0,305.4,0.5700000000000001
564,아이비김영,0.26853257113693674,0.19328471504253855,0.03806995269692808,0.008117599096059604,0.010423299333954007,0.016374310620206643,0.4179024839617824,0.04502814730500063,0.007535491462432602,0.003984503203121054,0.003223636195702868,0.003252121865084331,2343.0,419.2,4.26
